LGA_NAME16	Year	EduInstitutionType	Sex	students
Southern Midlands (M)	2006	Pre-school	M	21
Southern Midlands (M)	2006	Secondary	F	171
Southern Midlands (M)	2006	Secondary	M	193
Southern Midlands (M)	2006	Technical or Further Educational Institution	F	60
Southern Midlands (M)	2006	Technical or Further Educational Institution	M	40
Southern Midlands (M)	2006	University or other tertiary	F	32
Southern Midlands (M)	2006	University or other tertiary	M	6
Southern Midlands (M)	2011		F	233
Southern Midlands (M)	2011		M	244
Southern Midlands (M)	2011	Infants/Primary	F	278
Southern Midlands (M)	2011	Infants/Primary	M	280
Southern Midlands (M)	2011	Pre-school	F	25
Southern Midlands (M)	2011	Pre-school	M	26
Southern Midlands (M)	2011	Secondary	F	173
Southern Midlands (M)	2011	Secondary	M	184
Southern Midlands (M)	2011	Technical or Further Educational Institution	F	61
Southern Midlands (M)	2011	Technical or Further Educational Institution	M	64
Southern Midlands (M)	2011	University or other tertiary	F	53
Southern Midlands (M)	2011	University or other tertiary	M	21
Southern Midlands (M)	2016		F	274
Southern Midlands (M)	2016		M	279
Southern Midlands (M)	2016	Infants/Primary	F	275
Southern Midlands (M)	2016	Infants/Primary	M	272
Southern Midlands (M)	2016	Pre-school	F	16
Southern Midlands (M)	2016	Pre-school	M	18
Southern Midlands (M)	2016	Secondary	F	177
Southern Midlands (M)	2016	Secondary	M	210
Southern Midlands (M)	2016	Technical or Further Educational Institution	F	72
Southern Midlands (M)	2016	Technical or Further Educational Institution	M	52
Southern Midlands (M)	2016	University or other tertiary	F	55
Southern Midlands (M)	2016	University or other tertiary	M	25
Tasman (M)	2006		F	76
Tasman (M)	2006		M	92
Tasman (M)	2006	Infants/Primary	F	86
Tasman (M)	2006	Infants/Primary	M	75
Tasman (M)	2006	Pre-school	F	3
Tasman (M)	2006	Pre-school	M	13
Tasman (M)	2006	Secondary	F	55
Tasman (M)	2006	Secondary	M	49
Tasman (M)	2006	Technical or Further Educational Institution	F	26
Tasman (M)	2006	Technical or Further Educational Institution	M	15
Tasman (M)	2006	University or other tertiary	F	16
Tasman (M)	2006	University or other tertiary	M	3
Tasman (M)	2011		F	104
Tasman (M)	2011		M	89
Tasman (M)	2011	Infants/Primary	F	91
Tasman (M)	2011	Infants/Primary	M	102
Tasman (M)	2011	Pre-school	F	4
Tasman (M)	2011	Pre-school	M	9
Tasman (M)	2011	Secondary	F	37
Tasman (M)	2011	Secondary	M	40
Tasman (M)	2011	Technical or Further Educational Institution	F	22
Tasman (M)	2011	Technical or Further Educational Institution	M	11
Tasman (M)	2011	University or other tertiary	F	7
Tasman (M)	2011	University or other tertiary	M	4
Tasman (M)	2016		F	175
Tasman (M)	2016		M	149
Tasman (M)	2016	Infants/Primary	F	81
Tasman (M)	2016	Infants/Primary	M	84
Tasman (M)	2016	Pre-school	F	0
Tasman (M)	2016	Pre-school	M	7
Tasman (M)	2016	Secondary	F	37
Tasman (M)	2016	Secondary	M	46
Tasman (M)	2016	Technical or Further Educational Institution	F	13
Tasman (M)	2016	Technical or Further Educational Institution	M	12
Tasman (M)	2016	University or other tertiary	F	15
Tasman (M)	2016	University or other tertiary	M	3
Waratah/Wynyard (M)	2006		F	427
Waratah/Wynyard (M)	2006		M	436
Waratah/Wynyard (M)	2006	Infants/Primary	F	686
Waratah/Wynyard (M)	2006	Infants/Primary	M	709
Waratah/Wynyard (M)	2006	Pre-school	F	39
Waratah/Wynyard (M)	2006	Pre-school	M	55
Waratah/Wynyard (M)	2006	Secondary	F	505
Waratah/Wynyard (M)	2006	Secondary	M	456
Waratah/Wynyard (M)	2006	Technical or Further Educational Institution	F	220
Waratah/Wynyard (M)	2006	Technical or Further Educational Institution	M	204
Waratah/Wynyard (M)	2006	University or other tertiary	F	111
Waratah/Wynyard (M)	2006	University or other tertiary	M	47
Waratah/Wynyard (M)	2011		F	432
Waratah/Wynyard (M)	2011		M	457
Waratah/Wynyard (M)	2011	Infants/Primary	F	531
Waratah/Wynyard (M)	2011	Infants/Primary	M	587
Waratah/Wynyard (M)	2011	Pre-school	F	42
Waratah/Wynyard (M)	2011	Pre-school	M	64
Waratah/Wynyard (M)	2011	Secondary	F	418
Waratah/Wynyard (M)	2011	Secondary	M	458
Waratah/Wynyard (M)	2011	Technical or Further Educational Institution	F	232
Waratah/Wynyard (M)	2011	Technical or Further Educational Institution	M	168
Waratah/Wynyard (M)	2011	University or other tertiary	F	157
Waratah/Wynyard (M)	2011	University or other tertiary	M	75
Waratah/Wynyard (M)	2016		F	574
Waratah/Wynyard (M)	2016		M	557
Waratah/Wynyard (M)	2016	Infants/Primary	F	538
Waratah/Wynyard (M)	2016	Infants/Primary	M	599
Waratah/Wynyard (M)	2016	Pre-school	F	44
Waratah/Wynyard (M)	2016	Pre-school	M	55
Waratah/Wynyard (M)	2016	Secondary	F	353
Waratah/Wynyard (M)	2016	Secondary	M	372
Waratah/Wynyard (M)	2016	Technical or Further Educational Institution	F	143
Waratah/Wynyard (M)	2016	Technical or Further Educational Institution	M	123
Waratah/Wynyard (M)	2016	University or other tertiary	F	160
Waratah/Wynyard (M)	2016	University or other tertiary	M	68
West Coast (M)	2006		F	168
West Coast (M)	2006		M	203
West Coast (M)	2006	Infants/Primary	F	246
West Coast (M)	2006	Infants/Primary	M	273
West Coast (M)	2006	Pre-school	F	27
West Coast (M)	2006	Pre-school	M	26
West Coast (M)	2006	Secondary	F	125
West Coast (M)	2006	Secondary	M	140
West Coast (M)	2006	Technical or Further Educational Institution	F	55
West Coast (M)	2006	Technical or Further Educational Institution	M	49
West Coast (M)	2006	University or other tertiary	F	15
West Coast (M)	2006	University or other tertiary	M	7
West Coast (M)	2011		F	196
West Coast (M)	2011		M	214
West Coast (M)	2011	Infants/Primary	F	186
West Coast (M)	2011	Infants/Primary	M	206
West Coast (M)	2011	Pre-school	F	25
West Coast (M)	2011	Pre-school	M	31
West Coast (M)	2011	Secondary	F	100
West Coast (M)	2011	Secondary	M	116
West Coast (M)	2011	Technical or Further Educational Institution	F	48
West Coast (M)	2011	Technical or Further Educational Institution	M	40
West Coast (M)	2011	University or other tertiary	F	24
West Coast (M)	2011	University or other tertiary	M	16
West Coast (M)	2016		F	192
West Coast (M)	2016		M	205
West Coast (M)	2016	Infants/Primary	F	172
West Coast (M)	2016	Infants/Primary	M	193
West Coast (M)	2016	Pre-school	F	14
West Coast (M)	2016	Pre-school	M	13
West Coast (M)	2016	Secondary	F	83
West Coast (M)	2016	Secondary	M	98
West Coast (M)	2016	Technical or Further Educational Institution	F	26
West Coast (M)	2016	Technical or Further Educational Institution	M	19
West Coast (M)	2016	University or other tertiary	F	33
West Coast (M)	2016	University or other tertiary	M	12
West Tamar (M)	2006		F	744
West Tamar (M)	2006		M	706
West Tamar (M)	2006	Infants/Primary	F	971
West Tamar (M)	2006	Infants/Primary	M	1093
West Tamar (M)	2006	Pre-school	F	79
West Tamar (M)	2006	Pre-school	M	85
West Tamar (M)	2006	Secondary	F	727
West Tamar (M)	2006	Secondary	M	776
West Tamar (M)	2006	Technical or Further Educational Institution	F	291
West Tamar (M)	2006	Technical or Further Educational Institution	M	257
West Tamar (M)	2006	University or other tertiary	F	340
West Tamar (M)	2006	University or other tertiary	M	226
West Tamar (M)	2011		F	657
West Tamar (M)	2011		M	634
West Tamar (M)	2011	Infants/Primary	F	982
West Tamar (M)	2011	Infants/Primary	M	1046
West Tamar (M)	2011	Pre-school	F	100
West Tamar (M)	2011	Pre-school	M	92
West Tamar (M)	2011	Secondary	F	739
West Tamar (M)	2011	Secondary	M	712
West Tamar (M)	2011	Technical or Further Educational Institution	F	258
West Tamar (M)	2011	Technical or Further Educational Institution	M	245
West Tamar (M)	2011	University or other tertiary	F	398
West Tamar (M)	2011	University or other tertiary	M	227
West Tamar (M)	2016		F	841
West Tamar (M)	2016		M	784
West Tamar (M)	2016	Infants/Primary	F	973
West Tamar (M)	2016	Infants/Primary	M	1036
West Tamar (M)	2016	Pre-school	F	64
West Tamar (M)	2016	Pre-school	M	94
West Tamar (M)	2016	Secondary	F	771
West Tamar (M)	2016	Secondary	M	755
West Tamar (M)	2016	Technical or Further Educational Institution	F	302
West Tamar (M)	2016	Technical or Further Educational Institution	M	218
West Tamar (M)	2016	University or other tertiary	F	408
West Tamar (M)	2016	University or other tertiary	M	238
No usual address (Tas.)	2006		F	39
No usual address (Tas.)	2006		M	70
No usual address (Tas.)	2006	Infants/Primary	F	18
No usual address (Tas.)	2006	Infants/Primary	M	21
No usual address (Tas.)	2006	Pre-school	F	0
No usual address (Tas.)	2006	Pre-school	M	0
No usual address (Tas.)	2006	Secondary	F	6
No usual address (Tas.)	2006	Secondary	M	12
No usual address (Tas.)	2006	Technical or Further Educational Institution	F	11
No usual address (Tas.)	2006	Technical or Further Educational Institution	M	14
No usual address (Tas.)	2006	University or other tertiary	F	22
No usual address (Tas.)	2006	University or other tertiary	M	9
No usual address (Tas.)	2011		F	55
No usual address (Tas.)	2011		M	114
No usual address (Tas.)	2011	Infants/Primary	F	24
No usual address (Tas.)	2011	Infants/Primary	M	9
No usual address (Tas.)	2011	Pre-school	F	4
No usual address (Tas.)	2011	Pre-school	M	5
No usual address (Tas.)	2011	Secondary	F	11
No usual address (Tas.)	2011	Secondary	M	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	F	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	M	11
No usual address (Tas.)	2011	University or other tertiary	F	27
No usual address (Tas.)	2011	University or other tertiary	M	15
No usual address (Tas.)	2016		F	64
No usual address (Tas.)	2016		M	122
No usual address (Tas.)	2016	Infants/Primary	F	17
No usual address (Tas.)	2016	Infants/Primary	M	9
No usual address (Tas.)	2016	Pre-school	F	3
No usual address (Tas.)	2016	Pre-school	M	3
No usual address (Tas.)	2016	Secondary	F	12
No usual address (Tas.)	2016	Secondary	M	4
No usual address (Tas.)	2016	Technical or Further Educational Institution	F	9
No usual address (Tas.)	2016	Technical or Further Educational Institution	M	3
No usual address (Tas.)	2016	University or other tertiary	F	21
No usual address (Tas.)	2016	University or other tertiary	M	20
Migratory - Offshore - Shipping (Tas.)	2006		F	0
Migratory - Offshore - Shipping (Tas.)	2006		M	4
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	F	3
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	M	4
Migratory - Offshore - Shipping (Tas.)	2011		F	0
Migratory - Offshore - Shipping (Tas.)	2011		M	6
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	M	3
Migratory - Offshore - Shipping (Tas.)	2016		F	0
Migratory - Offshore - Shipping (Tas.)	2016		M	4
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	M	0
Alice Springs (T)	2006		F	1444
Alice Springs (T)	2006		M	1469
Alice Springs (T)	2006	Infants/Primary	F	1051
Alice Springs (T)	2006	Infants/Primary	M	1137
Alice Springs (T)	2006	Pre-school	F	189
Alice Springs (T)	2006	Pre-school	M	202
Alice Springs (T)	2006	Secondary	F	809
Alice Springs (T)	2006	Secondary	M	848
Alice Springs (T)	2006	Technical or Further Educational Institution	F	193
Alice Springs (T)	2006	Technical or Further Educational Institution	M	207
Alice Springs (T)	2006	University or other tertiary	F	466
Alice Springs (T)	2006	University or other tertiary	M	235
Alice Springs (T)	2011		F	1487
Alice Springs (T)	2011		M	1633
Alice Springs (T)	2011	Infants/Primary	F	1038
Alice Springs (T)	2011	Infants/Primary	M	1118
Alice Springs (T)	2011	Pre-school	F	179
Alice Springs (T)	2011	Pre-school	M	202
Alice Springs (T)	2011	Secondary	F	820
Alice Springs (T)	2011	Secondary	M	823
Alice Springs (T)	2011	Technical or Further Educational Institution	F	227
Alice Springs (T)	2011	Technical or Further Educational Institution	M	221
Alice Springs (T)	2011	University or other tertiary	F	537
Alice Springs (T)	2011	University or other tertiary	M	271
Alice Springs (T)	2016		F	1776
Alice Springs (T)	2016		M	1669
Alice Springs (T)	2016	Infants/Primary	F	1032
Alice Springs (T)	2016	Infants/Primary	M	1080
Alice Springs (T)	2016	Pre-school	F	198
Alice Springs (T)	2016	Pre-school	M	181
Alice Springs (T)	2016	Secondary	F	702
Alice Springs (T)	2016	Secondary	M	795
Alice Springs (T)	2016	Technical or Further Educational Institution	F	232
Alice Springs (T)	2016	Technical or Further Educational Institution	M	173
Alice Springs (T)	2016	University or other tertiary	F	635
Alice Springs (T)	2016	University or other tertiary	M	268
Barkly (R)	2006		F	654
Barkly (R)	2006		M	712
Barkly (R)	2006	Infants/Primary	F	335
Barkly (R)	2006	Infants/Primary	M	328
Barkly (R)	2006	Pre-school	F	41
Barkly (R)	2006	Pre-school	M	32
Barkly (R)	2006	Secondary	F	91
Barkly (R)	2006	Secondary	M	92
Barkly (R)	2006	Technical or Further Educational Institution	F	13
Barkly (R)	2006	Technical or Further Educational Institution	M	17
Barkly (R)	2006	University or other tertiary	F	47
Barkly (R)	2006	University or other tertiary	M	9
Barkly (R)	2011		F	502
Barkly (R)	2011		M	538
Barkly (R)	2011	Infants/Primary	F	396
Barkly (R)	2011	Infants/Primary	M	426
Barkly (R)	2011	Pre-school	F	54
Barkly (R)	2011	Pre-school	M	49
Barkly (R)	2011	Secondary	F	162
Barkly (R)	2011	Secondary	M	139
Barkly (R)	2011	Technical or Further Educational Institution	F	38
Barkly (R)	2011	Technical or Further Educational Institution	M	19
Barkly (R)	2011	University or other tertiary	F	40
Barkly (R)	2011	University or other tertiary	M	25
Barkly (R)	2016		F	340
Barkly (R)	2016		M	486
Barkly (R)	2016	Infants/Primary	F	401
Barkly (R)	2016	Infants/Primary	M	412
Barkly (R)	2016	Pre-school	F	66
Barkly (R)	2016	Pre-school	M	72
Barkly (R)	2016	Secondary	F	134
Barkly (R)	2016	Secondary	M	186
Barkly (R)	2016	Technical or Further Educational Institution	F	20
Barkly (R)	2016	Technical or Further Educational Institution	M	30
Barkly (R)	2016	University or other tertiary	F	58
Barkly (R)	2016	University or other tertiary	M	35
Belyuen (S)	2006		F	11
Belyuen (S)	2006		M	17
Belyuen (S)	2006	Infants/Primary	F	19
Belyuen (S)	2006	Infants/Primary	M	14
Belyuen (S)	2006	Pre-school	F	0
Belyuen (S)	2006	Pre-school	M	3
Belyuen (S)	2006	Secondary	F	0
Belyuen (S)	2006	Secondary	M	3
Belyuen (S)	2006	Technical or Further Educational Institution	F	0
Belyuen (S)	2006	Technical or Further Educational Institution	M	0
Belyuen (S)	2006	University or other tertiary	F	0
Belyuen (S)	2006	University or other tertiary	M	0
Belyuen (S)	2011		F	3
Belyuen (S)	2011		M	3
Belyuen (S)	2011	Infants/Primary	F	15
Belyuen (S)	2011	Infants/Primary	M	15
Belyuen (S)	2011	Pre-school	F	3
Belyuen (S)	2011	Pre-school	M	3
Belyuen (S)	2011	Secondary	F	4
Belyuen (S)	2011	Secondary	M	3
Belyuen (S)	2011	Technical or Further Educational Institution	F	0
Belyuen (S)	2011	Technical or Further Educational Institution	M	0
Belyuen (S)	2011	University or other tertiary	F	0
Belyuen (S)	2011	University or other tertiary	M	0
Belyuen (S)	2016		F	3
Belyuen (S)	2016		M	10
Belyuen (S)	2016	Infants/Primary	F	3
Belyuen (S)	2016	Infants/Primary	M	3
Belyuen (S)	2016	Pre-school	F	0
Belyuen (S)	2016	Pre-school	M	0
Belyuen (S)	2016	Secondary	F	4
Belyuen (S)	2016	Secondary	M	3
Belyuen (S)	2016	Technical or Further Educational Institution	F	0
Belyuen (S)	2016	Technical or Further Educational Institution	M	0
Belyuen (S)	2016	University or other tertiary	F	0
Belyuen (S)	2016	University or other tertiary	M	0
Central Desert (R)	2006		F	285
Central Desert (R)	2006		M	264
Central Desert (R)	2006	Infants/Primary	F	229
Central Desert (R)	2006	Infants/Primary	M	226
Central Desert (R)	2006	Pre-school	F	28
Central Desert (R)	2006	Pre-school	M	36
Central Desert (R)	2006	Secondary	F	74
Central Desert (R)	2006	Secondary	M	90
Central Desert (R)	2006	Technical or Further Educational Institution	F	30
Central Desert (R)	2006	Technical or Further Educational Institution	M	10
Central Desert (R)	2006	University or other tertiary	F	14
Central Desert (R)	2006	University or other tertiary	M	8
Central Desert (R)	2011		F	266
Central Desert (R)	2011		M	256
Central Desert (R)	2011	Infants/Primary	F	207
Central Desert (R)	2011	Infants/Primary	M	263
Central Desert (R)	2011	Pre-school	F	27
Central Desert (R)	2011	Pre-school	M	31
Central Desert (R)	2011	Secondary	F	76
Central Desert (R)	2011	Secondary	M	70
Central Desert (R)	2011	Technical or Further Educational Institution	F	17
Central Desert (R)	2011	Technical or Further Educational Institution	M	10
Central Desert (R)	2011	University or other tertiary	F	21
Central Desert (R)	2011	University or other tertiary	M	13
Central Desert (R)	2016		F	201
Central Desert (R)	2016		M	188
Central Desert (R)	2016	Infants/Primary	F	277
