SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
50604,20,21,28,5,13,7,14,118,96,15,127,43,21,1048,440,378,186,38,16,11,6,6,85,2519,3,0,0,0,0,26,9,9,5,3,3,3,0,0,704,774,130,25,162,67,86,1235,752,794,1400,1219,1237,659,663,166,959,9549,3,4,3,0,0,0,9,22,127,325,571,404,553,257,239,2519,4,0,0,0,0,6,22,45,87,63,52,35,29,11,44,396,6,3,7,0,5,4,24,89,553,787,750,418,520,127,218,3513,0,0,0,0,0,0,4,12,65,102,143,85,88,33,52,595,13,8,10,10,34,40,136,269,902,676,231,577,137,45,195,3268,3,12,8,12,27,38,60,69,134,90,38,35,14,5,73,622,0,7,0,10,3,7,16,17,63,46,15,42,12,3,42,283,0,0,0,0,0,0,0,6,17,31,43,19,25,13,39,192,29,10,48,20,27,124,98,95,196,114,64,41,26,6,138,1037
50605,8,13,12,3,12,4,3,68,49,3,78,32,33,582,323,359,203,63,25,22,13,9,52,1855,0,0,0,0,0,17,3,3,7,0,0,0,0,0,474,513,61,7,97,59,56,687,467,587,802,684,721,503,508,172,600,6019,5,0,0,3,0,0,0,10,57,101,236,200,338,218,132,1310,0,0,0,0,0,3,8,10,44,37,34,19,24,5,23,217,4,3,4,3,3,4,16,34,232,384,421,312,383,144,168,2107,0,0,0,0,0,0,0,4,30,42,60,49,67,24,30,312,3,8,3,0,0,3,22,74,289,304,74,376,99,50,113,1432,0,0,4,0,3,10,15,25,50,38,31,18,16,11,28,250,0,0,0,0,0,0,4,7,25,25,6,25,5,0,21,130,0,0,0,0,0,0,0,0,9,8,16,12,7,4,14,81,7,5,4,4,9,14,24,32,70,42,24,11,12,10,39,303
50606,3,4,0,3,0,0,3,22,15,0,33,9,5,174,70,62,36,11,8,0,3,6,14,444,0,0,0,0,0,5,0,0,0,0,0,0,0,0,169,178,17,3,40,18,22,209,139,142,220,208,249,170,139,52,220,1847,0,0,3,0,0,3,3,4,21,55,79,58,92,59,56,431,0,0,0,0,0,0,0,4,11,18,14,7,7,3,12,84,0,0,3,0,0,3,4,6,81,161,144,98,122,31,72,736,0,0,0,0,0,0,0,0,9,26,16,12,15,6,17,99,3,0,3,0,0,0,9,25,127,134,39,123,36,10,60,577,0,0,0,0,3,4,3,9,18,18,6,12,6,0,9,91,0,0,0,0,0,0,0,5,13,9,3,17,0,0,12,71,0,0,0,0,0,0,3,0,7,3,12,0,4,6,4,35,3,0,4,0,0,11,7,9,19,17,0,4,4,4,16,101
50607,3,3,10,11,4,6,3,43,44,0,20,11,8,207,138,143,158,63,39,29,16,17,31,936,0,0,0,0,0,0,4,3,3,0,0,0,0,0,373,388,53,3,37,21,35,244,219,287,518,460,540,492,671,429,436,4458,0,0,0,0,0,0,0,7,15,27,72,68,196,254,65,714,0,0,0,0,0,7,7,14,12,13,20,14,23,27,11,135,4,0,0,0,0,0,7,5,57,79,130,205,384,189,93,1165,0,0,0,0,0,0,3,3,9,8,18,36,52,36,9,177,0,3,0,3,4,0,18,33,96,110,42,370,112,70,35,896,0,0,3,3,8,4,11,16,24,11,9,29,13,6,11,147,0,0,0,0,0,3,3,0,8,10,3,13,0,4,7,49,0,0,0,0,0,0,0,0,3,3,3,8,11,14,3,44,11,4,8,3,5,19,11,7,41,20,14,31,8,3,19,208
50701,9,10,20,15,21,4,3,89,81,9,116,33,13,871,324,293,162,34,25,9,11,4,88,2071,3,0,7,3,0,14,5,12,8,0,3,0,0,0,677,725,103,13,144,55,67,999,536,603,991,944,1183,756,920,292,889,8482,10,0,3,0,0,0,10,13,75,201,382,292,484,303,192,1966,0,0,0,0,3,4,14,27,75,89,63,22,38,11,37,382,6,0,3,3,0,9,21,55,389,688,736,549,670,198,245,3567,0,0,0,0,0,0,0,8,59,97,126,82,128,42,46,598,10,3,3,3,14,20,67,133,581,558,164,646,146,66,157,2576,5,0,3,7,16,23,32,45,83,58,31,45,18,4,39,403,4,0,3,3,3,3,6,8,45,36,16,42,15,0,29,208,3,0,0,0,0,0,0,3,19,26,28,28,29,16,30,190,19,6,11,6,4,61,65,49,128,70,39,38,11,7,104,619
50702,3,5,4,5,12,8,4,40,23,3,60,12,9,342,150,131,113,38,31,22,17,8,41,993,3,0,0,0,0,9,4,0,3,0,0,0,0,0,345,365,29,12,73,23,25,387,211,273,385,331,366,346,514,292,420,3679,0,0,0,0,0,0,0,3,17,31,57,54,155,146,64,529,0,0,0,0,0,6,3,7,32,19,21,20,25,11,13,157,4,0,0,0,0,0,5,15,87,119,171,197,307,122,78,1103,0,0,0,0,0,0,0,3,15,18,32,27,48,27,17,182,4,0,0,0,3,5,9,17,78,86,41,262,73,28,27,638,0,0,4,0,3,7,13,5,20,16,19,6,10,9,19,141,0,0,0,0,0,0,3,4,3,3,0,6,0,6,4,34,0,0,0,0,0,0,0,0,3,8,3,3,14,4,8,48,8,6,3,3,10,14,21,19,50,19,10,10,8,6,33,216
50703,3,6,5,3,0,4,3,32,19,0,29,11,6,331,111,104,22,8,3,3,0,3,37,687,6,0,0,0,0,7,3,6,0,0,0,0,0,0,236,256,34,9,37,17,19,370,187,235,334,369,354,170,171,42,306,2631,4,0,0,0,0,0,0,0,31,71,157,78,90,45,63,542,0,0,0,0,0,3,4,11,23,18,12,6,3,0,6,92,4,0,0,0,0,3,7,22,165,195,155,93,108,19,67,836,0,0,0,0,0,0,0,5,24,38,39,28,21,0,13,172,0,3,3,0,3,0,36,70,271,196,49,131,23,7,59,851,0,0,3,0,3,9,20,18,33,20,6,9,3,0,15,147,0,0,0,0,0,0,3,8,33,19,3,9,3,0,10,94,0,0,0,0,0,0,0,0,3,9,7,4,4,3,5,36,4,0,11,5,7,35,25,26,45,30,9,8,7,0,41,252
50704,5,6,17,6,19,12,6,80,100,8,129,38,51,809,506,663,448,171,114,58,45,71,119,3328,4,0,0,0,0,23,6,11,11,3,0,4,0,0,684,744,123,16,155,63,110,928,726,964,1272,956,1046,953,1193,698,907,10118,8,0,0,0,0,3,3,18,50,123,254,267,667,694,221,2302,0,0,0,3,0,6,8,21,67,56,55,62,83,63,41,461,6,0,3,4,3,13,11,43,249,438,650,689,1193,532,308,4142,0,0,3,0,0,3,3,6,28,51,64,86,153,95,60,548,12,3,4,0,7,9,43,68,316,394,132,1041,280,156,182,2656,3,3,9,8,8,20,33,39,88,65,31,52,55,31,48,487,4,0,3,0,0,3,4,8,23,19,9,57,13,12,13,185,0,0,0,0,0,0,0,4,3,4,14,16,30,30,29,134,23,3,14,10,17,35,40,63,115,97,63,46,49,21,100,699
50705,12,15,28,15,20,5,9,117,93,9,134,53,27,1271,612,524,261,67,25,22,13,8,113,3220,0,0,0,0,0,31,8,15,10,3,0,4,0,0,1044,1119,117,14,163,83,79,1438,866,887,1249,1173,1113,852,796,199,1314,10346,12,3,0,0,0,5,3,13,69,195,464,377,624,317,208,2285,0,0,0,4,0,3,3,16,63,58,46,39,29,13,23,301,3,0,3,3,0,7,19,49,398,734,730,546,666,162,245,3544,3,0,0,0,0,7,3,7,58,93,130,74,129,42,50,595,9,9,6,0,7,10,58,162,760,831,214,750,177,64,187,3229,0,0,9,5,14,19,28,67,128,87,39,43,18,8,41,503,0,3,0,0,0,5,6,18,50,60,14,91,24,5,34,323,0,0,0,0,0,0,0,4,16,23,27,21,31,5,24,151,18,3,5,18,12,61,64,63,151,73,26,31,20,13,71,621
50901,33,16,9,6,9,0,7,96,54,3,110,34,25,778,315,373,206,62,33,24,12,10,79,2103,7,0,3,0,0,23,5,8,0,0,0,0,0,0,502,547,129,23,157,70,81,1012,589,855,1043,741,591,277,286,108,684,6633,16,4,7,3,4,18,19,20,117,140,208,93,138,51,133,970,5,0,3,0,0,9,14,44,98,51,37,15,13,7,24,317,6,3,7,11,11,25,16,76,371,375,299,133,163,57,129,1679,0,0,0,3,0,0,5,14,70,53,32,38,29,9,26,280,8,5,6,7,6,26,64,126,359,243,61,101,23,11,84,1132,3,0,9,7,11,37,41,70,78,37,13,11,4,3,35,355,3,0,0,3,0,8,18,16,41,17,7,12,0,0,18,144,0,0,0,0,3,3,0,9,32,22,20,9,13,3,23,132,5,0,20,6,10,66,56,47,89,19,11,9,7,3,50,400
50902,25,9,16,4,9,3,11,103,69,5,106,35,22,866,263,264,149,58,40,18,8,19,73,2009,7,0,3,3,0,23,12,5,4,0,3,5,0,3,650,716,149,23,177,90,80,1098,591,697,950,785,625,368,304,136,869,6932,15,0,9,10,3,11,21,33,110,136,154,128,138,50,171,991,0,0,3,0,3,6,4,15,54,34,19,18,6,5,27,196,14,3,9,11,6,22,44,93,288,328,233,130,126,56,183,1547,3,0,0,0,3,10,3,10,26,40,50,31,32,7,32,250,3,4,5,3,14,27,78,104,332,217,63,157,57,14,129,1200,0,3,10,5,7,14,20,37,49,19,11,11,5,3,26,217,0,0,3,0,0,0,7,8,27,22,11,15,4,0,23,119,0,0,0,0,0,0,0,3,10,12,4,4,9,0,10,57,3,4,8,4,17,55,44,46,59,34,12,6,5,3,66,357
50903,7,7,0,5,6,0,11,60,14,0,40,12,3,209,82,90,39,16,8,0,3,0,23,540,0,0,0,0,0,7,3,5,0,0,0,3,0,0,228,251,75,5,71,36,29,314,222,262,392,292,250,124,135,56,313,2568,15,0,3,0,3,12,8,27,51,56,54,23,43,31,89,408,0,0,0,0,3,3,0,9,8,11,3,3,0,0,9,66,9,0,0,4,3,14,34,64,150,123,93,57,52,22,77,702,0,0,0,0,0,3,3,5,20,18,12,13,10,0,10,90,0,0,13,0,8,20,40,49,124,80,19,52,10,9,37,460,0,0,0,0,0,9,18,12,16,3,3,0,0,0,9,76,0,0,0,0,0,3,3,3,13,5,0,5,0,0,6,43,0,0,0,3,0,0,3,3,3,4,5,0,0,0,7,32,0,0,10,5,7,44,13,14,24,5,0,0,0,0,15,136
51001,6,5,3,6,11,8,4,48,23,0,26,18,3,107,42,36,34,9,6,8,0,5,15,321,0,0,0,3,0,0,0,4,0,0,0,0,0,0,270,286,33,0,36,30,13,138,86,116,242,274,392,234,350,123,335,2407,0,0,7,0,0,3,6,8,33,73,101,92,115,72,82,581,0,0,4,3,0,17,15,14,25,11,11,6,5,0,5,117,0,0,0,0,3,10,13,20,70,137,134,73,103,18,34,613,0,0,0,0,0,3,0,4,15,22,29,26,30,9,17,155,0,0,7,3,8,19,22,32,94,70,25,59,21,7,20,390,0,0,0,4,8,44,16,25,36,11,4,4,4,0,14,181,3,0,0,3,0,7,0,7,14,6,5,6,0,0,16,75,0,0,0,0,0,0,3,0,7,0,4,7,3,3,8,39,7,6,32,22,6,107,56,44,62,25,5,3,3,0,43,419
51002,0,0,4,0,12,9,4,30,4,0,0,3,3,12,12,3,4,3,5,0,3,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,164,11,0,3,3,4,21,17,21,62,81,138,197,462,259,212,1488,3,0,0,0,0,0,0,3,4,14,38,51,182,219,51,571,0,0,0,0,0,3,3,0,3,0,6,0,4,8,4,34,3,0,0,0,0,0,0,0,14,26,46,114,175,58,30,469,0,0,0,0,0,0,0,0,3,6,8,25,41,26,10,124,0,0,0,0,0,0,8,7,25,67,25,288,46,30,26,527,0,0,0,3,0,5,3,3,7,11,4,9,3,3,8,66,0,0,0,0,0,0,0,0,4,8,3,21,0,0,3,54,0,0,0,0,0,0,0,0,0,4,0,4,9,10,9,32,3,0,8,5,5,17,14,12,13,7,0,4,3,0,15,107
51003,7,3,0,0,13,10,0,41,11,0,7,4,3,26,9,9,6,3,3,0,3,0,6,83,0,0,0,0,0,3,3,0,0,0,0,0,0,0,188,198,15,0,11,3,5,41,24,22,91,131,174,281,564,442,222,2033,3,0,0,0,0,0,3,0,5,14,46,67,222,284,70,718,0,0,0,0,0,0,0,0,0,9,3,11,10,0,0,32,0,4,0,0,0,4,0,0,24,61,79,180,332,97,56,837,0,0,0,0,0,0,0,0,4,6,14,37,65,56,4,189,0,0,3,3,0,3,6,10,48,93,38,462,73,26,48,812,0,0,3,3,3,0,0,3,3,9,0,25,4,0,6,58,0,0,0,0,0,0,0,0,3,12,3,42,3,5,4,74,0,0,0,0,0,0,0,0,0,7,3,9,10,10,6,49,5,0,3,4,4,8,0,4,8,3,0,0,4,0,9,57
51101,6,4,5,5,3,0,3,34,9,3,24,7,3,153,61,56,37,17,16,7,0,3,19,408,3,0,0,0,0,0,0,0,5,6,0,0,0,0,150,164,30,5,28,16,24,194,124,161,248,209,188,94,122,31,214,1677,7,0,3,0,3,6,3,10,42,47,49,41,47,20,54,338,0,0,0,0,0,3,0,7,17,16,7,8,0,0,4,61,3,0,0,0,4,0,13,16,86,110,103,64,72,17,43,537,0,0,0,0,0,0,0,3,15,16,12,10,13,0,11,90,3,0,3,3,4,6,11,36,106,79,17,57,8,7,26,368,0,0,0,0,3,7,7,6,12,11,0,0,0,0,5,53,0,0,3,0,0,0,0,4,8,3,0,6,0,0,3,31,0,0,0,0,0,0,0,0,5,7,3,3,6,0,6,28,0,0,7,3,0,14,12,12,15,6,3,0,0,0,4,77
51102,0,3,3,5,0,0,0,18,12,0,12,3,4,86,32,53,21,3,3,3,0,5,10,248,0,0,0,0,0,0,0,0,3,0,0,0,0,0,86,92,19,0,24,3,17,111,65,97,143,122,108,61,93,25,116,1013,8,0,0,0,0,4,6,8,22,28,43,24,30,13,35,212,0,0,0,0,0,0,0,3,8,3,7,0,3,0,0,25,0,0,0,0,0,0,4,10,37,49,40,25,28,3,9,203,0,0,0,0,0,0,0,0,4,5,9,7,11,3,6,45,0,3,0,0,0,3,4,7,29,31,9,29,5,0,9,138,0,0,0,0,0,4,8,0,8,4,3,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,13,0,0,5,4,7,16,10,6,7,8,0,0,0,0,10,66
51103,6,6,6,5,4,3,12,50,15,0,19,9,7,144,45,38,25,10,0,3,3,0,18,339,0,0,0,0,0,4,0,0,0,0,0,0,0,0,315,324,27,4,41,31,21,194,115,154,335,346,432,401,599,205,425,3319,3,0,0,0,0,0,0,4,21,68,141,125,298,181,97,957,0,0,0,0,3,7,8,3,8,8,18,12,13,0,9,83,0,0,3,0,0,3,4,5,67,179,170,213,301,60,71,1086,0,0,0,0,0,0,3,0,10,20,50,34,50,12,17,209,3,7,3,0,3,3,16,26,166,300,56,447,79,29,59,1193,0,0,0,3,3,14,11,11,12,14,0,18,4,0,10,103,0,0,0,0,0,0,0,3,18,19,5,27,6,0,15,99,0,0,0,0,0,0,0,0,3,7,7,3,18,11,6,61,0,0,19,8,12,53,32,15,35,5,4,9,0,3,26,218
51104,13,7,13,9,6,4,13,71,55,3,79,31,17,666,208,240,141,33,17,8,11,11,76,1591,0,0,5,0,3,24,10,4,9,3,0,3,0,0,624,684,109,6,111,61,69,818,391,538,777,627,547,354,333,131,816,5684,7,0,5,0,0,3,9,27,68,134,181,137,171,110,147,1000,3,0,0,0,0,3,12,12,41,38,21,14,11,5,19,187,4,0,3,7,4,10,18,54,249,309,289,184,194,68,128,1518,3,0,0,0,0,3,7,3,34,50,62,34,30,13,42,283,10,6,3,5,12,18,50,81,321,218,65,161,51,21,93,1099,0,4,3,3,7,27,21,35,51,28,6,12,11,0,25,229,0,0,0,0,0,5,4,15,29,26,8,25,6,0,15,145,0,0,0,0,0,0,0,3,8,3,7,7,8,5,7,64,10,6,10,6,15,55,42,38,70,30,11,7,3,0,64,370
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,3,3,0,0,0,0,0,14,4,0,18,4,3,233,63,73,33,8,3,0,3,3,17,468,0,0,0,0,0,4,0,8,0,0,0,0,0,0,80,101,4,0,22,7,15,285,118,196,218,200,130,70,39,9,120,1435,0,0,0,0,0,0,0,3,34,64,90,47,37,13,35,327,0,0,0,0,0,3,7,8,20,14,3,3,3,0,6,68,0,0,0,0,0,0,7,17,153,151,110,27,32,3,38,551,0,3,0,0,0,0,4,3,32,18,20,5,9,0,3,101,0,0,0,0,0,11,20,44,123,50,23,17,3,3,20,328,0,0,0,3,0,12,17,14,29,11,5,0,0,0,7,108,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,23,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,19,0,0,4,3,10,57,25,45,44,12,3,0,0,0,28,228
60102,3,14,10,3,5,3,0,47,21,0,58,25,28,627,341,419,279,76,27,9,16,9,64,1998,0,0,0,0,0,14,4,3,3,0,0,0,0,0,309,339,40,3,70,39,53,762,526,674,929,670,610,324,329,105,430,5554,6,0,0,0,0,0,0,6,49,122,233,136,247,98,109,1008,0,0,0,0,0,12,8,18,76,58,63,15,26,8,27,304,0,3,3,3,0,4,10,52,349,400,471,238,269,62,163,2020,0,0,0,0,0,3,4,8,47,43,60,39,32,17,22,275,0,0,3,0,3,6,45,75,233,183,47,99,39,16,55,811,3,0,0,3,9,20,36,39,69,25,18,6,10,0,27,261,0,0,0,0,3,5,8,10,24,9,4,0,3,3,14,87,0,0,0,0,0,0,0,3,7,11,19,7,11,3,10,67,6,0,13,3,4,73,71,47,100,50,22,13,3,0,51,450
60103,12,3,0,0,0,0,0,28,24,3,56,20,15,876,325,309,142,23,17,8,3,3,89,1912,3,0,3,0,0,32,6,9,6,3,0,0,0,0,282,349,36,7,77,43,51,1043,514,599,863,615,499,163,123,15,435,5083,3,3,0,0,0,6,4,14,86,174,230,113,125,44,101,904,0,0,0,0,0,15,9,32,64,57,33,12,9,4,13,240,0,0,3,0,3,4,18,55,364,409,317,113,118,20,101,1534,3,0,0,0,0,0,3,20,69,52,51,22,17,0,22,270,5,0,8,3,6,12,60,133,316,149,60,58,21,3,76,924,0,0,0,11,14,35,39,62,92,31,15,7,0,0,21,334,0,0,0,0,3,9,7,14,26,11,3,3,0,0,14,94,0,0,0,0,0,0,0,0,14,11,3,5,9,0,16,57,5,0,14,8,15,128,99,71,143,47,10,9,6,3,63,629
60104,7,4,6,0,3,5,0,27,15,3,33,17,18,354,221,210,206,50,18,6,9,8,30,1195,0,0,0,0,0,9,4,3,5,3,0,0,3,0,215,237,18,5,44,23,34,418,314,358,631,455,423,204,200,55,280,3466,0,0,0,0,0,0,4,0,52,101,139,104,163,72,60,696,0,0,0,0,0,4,11,21,56,53,36,13,26,3,10,242,0,0,0,0,5,8,16,30,186,314,308,193,214,44,96,1417,0,0,0,0,0,0,6,12,30,54,46,28,36,7,12,226,3,0,4,0,4,4,24,48,185,137,39,109,35,7,42,631,0,0,4,9,3,16,30,29,59,26,16,13,6,3,22,231,0,0,0,0,0,0,0,3,10,7,5,3,0,0,11,46,0,0,0,0,0,0,0,0,3,7,6,11,8,0,7,40,4,3,9,6,0,33,23,27,38,17,9,4,0,0,19,186
60105,3,4,4,3,6,6,4,40,35,9,47,19,14,298,184,257,235,103,66,24,30,14,39,1373,0,0,0,0,0,4,5,8,3,0,3,3,0,0,363,395,56,18,75,52,49,409,339,473,799,638,640,424,555,212,433,5173,3,0,0,0,0,0,0,10,43,70,139,132,276,203,121,999,0,0,0,0,0,7,10,22,51,59,67,30,34,18,21,316,3,0,0,0,0,3,9,19,142,208,318,234,355,131,107,1521,0,0,0,0,0,6,4,12,21,32,63,43,57,27,22,279,0,0,0,0,3,3,24,43,146,138,41,151,49,14,53,664,0,0,0,3,8,15,17,30,45,38,21,14,16,3,11,217,0,0,0,0,0,3,0,6,13,9,3,3,5,7,9,56,0,0,0,0,0,0,0,0,3,8,7,4,11,8,8,43,6,0,7,3,9,27,17,27,51,40,14,21,12,10,31,271
