SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
50703,2211,1361,1585,1813,1693,1576,1117,570,158,12082,12,0,13,10,0,0,0,0,0,36,22,15,7,18,8,5,0,0,0,81,0,3,0,0,6,0,0,0,0,12,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,21,14,28,17,5,6,3,0,120,24,27,14,29,18,5,6,3,0,129,2022,1110,1166,934,576,292,148,63,20,6328,1057,659,831,746,490,349,148,92,17,4394,5378,3184,3649,3577,2821,2229,1426,727,196,23198,61,43,82,64,53,31,11,5,0,345,903,488,630,842,861,769,535,319,92,5445,0,0,0,0,0,0,0,0,0,0,89,60,56,60,62,60,40,21,0,443,0,0,0,0,0,0,0,0,0,0,1356,835,999,902,680,548,340,168,33,5863,14,8,8,16,12,9,4,4,0,73,45,17,46,39,27,36,15,4,0,229,70,38,48,40,35,47,35,16,3,330
50704,10130,8727,5272,8186,10038,8026,5305,4612,1617,61906,167,167,104,129,168,84,34,19,0,873,157,178,80,103,90,67,17,8,4,693,10,7,6,15,13,13,4,8,0,80,0,0,0,0,0,0,0,0,0,0,32,44,17,21,46,19,10,3,0,197,52,90,57,69,89,41,23,26,9,453,91,137,80,83,133,55,36,29,9,652,4079,3643,2594,2804,2842,1666,643,439,166,18884,1889,1732,1123,1298,1578,962,578,505,197,9866,16825,15175,9589,12970,15360,11230,6767,5668,2009,95592,295,557,445,442,457,537,199,68,17,3017,2084,1644,1146,2220,2939,3112,2224,1859,955,18190,0,0,0,0,0,0,0,0,0,0,434,392,185,270,345,285,164,109,48,2237,55,21,25,19,18,15,6,11,3,168,5459,4274,2735,3515,4010,3258,1910,1320,495,26981,31,26,18,28,36,50,58,26,23,303,122,122,92,136,165,111,76,43,22,894,37,25,36,25,39,41,10,15,5,247
50705,9129,5700,5158,7763,7038,6038,4590,2790,725,48941,14,3,15,16,3,4,4,0,0,52,98,42,56,38,30,19,9,3,0,292,0,10,4,3,6,0,6,5,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,43,53,67,73,46,36,17,9,0,347,46,53,67,74,46,37,17,9,0,351,7094,3985,3568,3410,2182,1158,591,296,99,22378,3084,1719,1569,1848,1394,987,670,415,134,11808,19525,11568,10520,13257,10774,8282,5901,3518,961,84306,136,128,167,212,169,95,28,4,4,949,3919,2584,2077,3867,4169,3311,2693,1742,495,24867,0,0,0,0,0,0,0,0,0,0,452,272,181,287,247,180,117,81,28,1845,3,0,0,0,8,0,0,0,0,14,4480,2783,2662,3067,2741,1927,1354,680,172,19863,128,50,46,73,55,81,84,45,12,576,130,91,114,111,117,89,37,18,8,715,159,99,92,103,107,89,58,27,8,750
50901,4994,2657,2624,4095,4686,4341,3191,2146,665,29401,3,3,6,15,10,3,3,0,0,45,129,73,64,47,67,54,16,3,3,465,0,3,3,3,4,3,0,0,0,21,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,18,44,64,38,23,15,0,0,236,33,18,40,67,42,24,15,0,0,243,4267,2229,1903,2232,1983,1134,522,241,72,14585,1787,1001,889,1092,1047,780,504,320,115,7527,11258,6002,5570,7608,7924,6396,4263,2718,856,52592,53,41,42,92,107,102,22,6,0,478,1505,706,716,1411,1881,2120,1740,1113,425,11624,0,0,0,0,0,0,0,0,0,0,512,282,253,271,325,310,201,123,58,2330,55,39,35,26,19,27,11,15,3,228,1683,821,831,1113,1242,1047,651,408,148,7940,55,22,17,36,40,23,27,11,4,225,14,3,8,18,21,24,10,3,4,105,78,42,56,57,45,54,46,27,13,411
50902,5459,2425,2766,4591,5199,4972,3315,1745,517,30991,0,0,3,0,3,4,4,0,0,15,17,4,3,12,7,8,3,0,0,56,4,0,0,3,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,31,33,34,26,11,3,0,167,16,14,31,33,34,26,11,3,0,170,3720,1755,1611,1777,1458,1048,424,170,47,12000,1728,687,757,1001,1082,894,499,264,79,6989,10981,4902,5186,7455,7822,6976,4265,2180,647,50411,28,37,37,55,53,57,16,0,0,284,2058,800,947,1776,2443,2683,1914,1028,324,13975,0,0,0,0,0,0,0,0,0,0,148,69,82,70,125,116,77,35,12,730,76,79,53,30,31,17,7,4,3,305,2238,1005,1081,1475,1624,1498,999,469,153,10540,89,28,42,46,46,69,63,38,10,428,13,12,16,26,21,31,9,7,0,141,56,34,31,39,58,58,29,17,3,338
50903,2293,1078,1317,1915,2167,1941,1204,680,265,12859,0,0,3,0,8,0,0,0,0,7,4,0,3,9,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,13,7,4,3,0,0,53,8,10,7,13,7,4,3,0,0,53,1531,701,627,660,544,321,129,58,16,4588,593,243,265,324,310,256,142,97,42,2270,4441,2029,2225,2930,3056,2521,1492,831,320,19850,7,5,15,23,15,11,4,3,0,88,819,294,441,773,906,1019,655,332,126,5353,0,0,0,0,0,0,0,0,0,0,152,66,68,81,82,91,47,25,7,610,0,0,0,0,0,0,0,0,0,4,842,355,454,572,571,495,272,151,62,3771,11,4,4,0,14,9,6,4,3,58,3,4,3,3,5,4,7,0,0,36,24,11,26,20,18,29,32,9,0,174
51001,4365,2504,2621,2623,2228,1435,660,220,71,16731,0,3,14,8,7,0,0,0,0,31,14,4,9,16,7,6,3,0,0,57,0,0,3,3,0,3,0,0,0,13,28,17,13,10,0,3,7,0,0,85,0,0,0,0,0,0,0,0,0,4,32,22,30,13,14,11,3,3,3,123,63,41,42,26,10,16,9,5,3,206,1695,902,1297,1023,779,342,98,54,7,6189,1504,831,1067,972,813,416,176,61,29,5875,7670,4294,5091,4714,3886,2239,954,338,106,29297,36,29,86,58,52,33,5,4,0,312,467,223,452,630,653,576,283,66,12,3356,0,0,0,0,0,0,0,0,0,0,112,53,65,78,58,61,15,7,0,440,0,0,0,0,0,0,0,0,0,0,2637,1533,1559,1428,1161,773,290,119,31,9522,22,8,9,20,9,6,3,6,0,85,7,12,8,6,12,4,3,0,0,48,26,24,22,28,11,6,0,0,0,122
51002,1660,966,1380,1530,1340,700,192,54,14,7832,15,4,16,9,3,3,0,0,0,51,107,74,67,69,64,46,11,5,3,447,0,0,0,0,0,0,0,0,0,7,93,67,41,24,20,17,6,5,7,285,0,0,0,0,0,0,0,0,0,0,30,9,28,21,14,8,3,5,3,127,126,79,73,49,36,25,13,13,4,416,1310,744,907,664,473,203,36,31,0,4375,1318,719,965,939,746,375,104,46,17,5214,4553,2599,3443,3291,2701,1361,354,144,37,18502,52,40,74,83,61,31,0,0,0,349,457,284,606,712,750,403,90,22,0,3322,0,0,0,0,0,0,0,0,0,0,148,62,111,94,47,33,11,0,0,516,0,0,0,0,0,0,0,0,0,3,1025,747,1333,1012,787,376,91,23,9,5399,12,8,16,11,17,16,3,0,0,84,17,22,28,16,19,20,4,0,0,122,6,5,6,9,11,7,0,0,0,51
51003,2425,1126,1889,2201,1840,888,188,52,12,10610,26,3,27,16,10,3,0,0,0,89,8,4,18,8,6,0,0,0,0,49,0,0,0,5,0,0,0,0,0,11,35,25,16,35,19,8,4,0,3,140,3,0,0,0,3,0,0,0,0,6,9,12,11,15,5,3,0,0,0,60,48,35,26,52,26,15,3,0,3,205,2157,1009,1405,1120,686,233,41,13,0,6655,1265,656,920,884,644,275,68,22,8,4740,5950,2840,4320,4319,3240,1417,298,88,21,22501,41,38,105,91,98,44,4,0,0,414,795,368,778,1102,972,541,114,14,4,4688,0,0,0,0,0,0,0,0,0,0,130,44,103,108,81,43,9,0,3,516,3,0,0,3,0,0,0,0,0,6,1458,762,1422,1369,1053,472,102,21,0,6665,37,18,12,24,14,12,4,0,0,126,13,12,37,27,21,16,3,0,0,139,28,9,26,17,13,12,0,0,0,114
51101,1582,796,887,1396,1336,1185,762,398,123,8462,3,0,3,4,0,0,0,0,0,10,0,0,7,4,7,0,0,0,0,14,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,6,5,4,3,0,0,0,26,0,6,3,5,4,3,0,0,0,33,1334,642,654,631,483,283,124,52,14,4202,555,313,255,353,259,193,130,51,22,2129,3486,1765,1820,2402,2094,1670,1017,503,157,14914,15,13,29,20,19,10,3,0,0,109,434,231,193,430,584,478,399,218,71,3031,0,0,0,0,0,0,0,0,0,0,32,30,25,37,28,18,19,24,3,213,0,0,0,0,0,0,0,0,0,0,521,264,265,392,386,306,233,100,42,2515,23,17,13,11,12,16,12,0,3,109,0,0,4,3,8,3,0,0,0,17,22,8,15,15,20,25,15,8,3,136
51102,948,419,581,790,821,716,442,244,37,5001,3,0,0,3,0,3,0,0,0,11,3,3,4,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,4,6,8,4,0,0,0,29,10,0,8,6,8,5,0,0,0,32,608,299,376,362,273,166,72,27,3,2197,376,149,223,223,176,146,84,43,7,1429,1997,896,1234,1435,1310,1042,604,316,50,8891,44,14,31,57,36,25,8,0,0,212,204,76,138,223,283,333,223,95,20,1593,0,0,0,0,0,0,0,0,0,0,23,0,12,12,5,11,8,4,3,77,0,0,0,0,0,0,0,0,0,0,526,219,302,376,347,310,165,67,14,2325,24,9,11,31,27,21,15,3,0,145,3,3,3,4,4,14,4,0,0,34,14,4,7,12,13,9,12,8,0,69
51103,4330,2536,3037,3615,3076,1933,823,374,114,19833,17,14,17,14,6,3,3,0,0,75,35,8,20,29,15,3,0,0,0,114,9,3,4,0,3,3,3,0,0,18,7,4,4,9,5,0,4,0,0,31,0,0,5,3,0,0,0,0,0,8,43,39,49,29,21,15,15,9,3,218,54,38,59,42,28,14,16,9,3,260,2884,1704,1998,1402,895,390,103,38,10,9421,1858,1058,1311,1130,816,493,226,104,59,7062,9215,5380,6476,6280,4881,2858,1182,527,183,36977,41,49,69,82,36,33,3,3,0,326,944,544,743,1026,1104,826,364,141,60,5750,0,0,0,0,0,0,0,0,0,0,227,177,110,159,149,73,25,8,0,927,4,0,0,0,5,0,0,0,0,15,1970,1236,1515,1376,1264,752,329,146,56,8645,372,213,184,178,174,93,33,6,10,1276,18,20,22,24,23,14,12,3,0,138,43,32,22,49,30,23,18,5,0,229
51104,5895,3100,3084,4616,4845,4037,2740,1461,405,30176,4,0,11,3,3,0,0,0,0,18,117,74,42,56,50,20,17,3,0,373,3,0,3,0,0,3,0,0,0,13,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,14,31,31,20,14,5,0,0,135,14,15,31,37,24,14,5,0,0,139,3267,1750,1662,1578,1209,650,283,117,30,10546,1882,922,944,1113,878,641,380,215,53,7034,11221,5890,5797,7450,7066,5393,3433,1803,496,48542,52,43,81,75,78,52,12,3,0,389,1508,896,870,1676,2104,2152,1441,819,242,11710,0,0,0,0,0,0,0,0,0,0,92,59,51,99,89,64,41,12,3,504,0,0,0,0,0,0,0,0,0,0,3654,1871,1604,2111,2029,1567,1030,550,146,14575,23,11,12,20,23,35,31,15,3,169,12,14,9,17,20,13,13,4,3,99,55,32,33,58,35,43,28,14,0,299
59797,0,19,46,53,31,15,0,0,0,163,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,46,28,24,5,0,0,0,101,0,12,13,20,11,0,0,0,0,57,0,49,107,105,63,18,0,0,0,339,0,0,3,5,0,0,0,0,0,8,0,0,7,18,19,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,40,28,12,6,4,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,208,314,480,445,496,641,281,35,8,2916,3,8,5,5,0,0,0,0,0,28,9,8,5,12,9,0,0,0,0,44,0,3,3,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,7,5,4,0,0,0,41,0,9,17,7,5,9,0,0,0,45,150,329,447,249,237,218,72,9,4,1712,102,176,252,201,153,171,78,10,4,1149,488,857,1240,930,921,1046,434,57,12,5986,16,18,36,19,21,14,6,0,0,126,82,55,133,148,175,300,178,27,4,1099,0,0,0,0,0,0,0,0,0,0,18,7,12,13,20,13,17,0,0,102,0,0,0,0,0,0,0,0,0,0,98,131,274,174,172,197,88,11,0,1140,4,0,0,0,4,3,3,0,0,16,0,3,5,4,0,0,0,0,0,20,0,3,7,8,5,8,4,0,0,33
60101,2007,1179,1272,1519,1528,1227,562,217,103,9619,0,0,0,0,3,0,0,0,0,5,4,0,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,3,3,0,0,0,25,0,7,6,9,3,3,0,0,0,25,1213,471,449,329,205,96,52,29,9,2851,798,312,270,274,238,139,70,32,16,2145,4025,1976,2005,2141,1985,1469,685,273,125,14685,11,4,10,11,11,10,0,0,0,53,892,568,580,788,895,816,451,185,70,5246,0,0,0,0,0,0,0,0,0,0,13,11,15,9,9,11,6,3,0,81,3,0,0,0,0,0,0,0,0,6,809,470,432,509,469,446,214,69,25,3435,4,0,0,0,7,10,0,0,0,20,15,6,6,7,15,3,3,0,0,62,12,3,7,12,5,7,7,5,3,62
60102,4951,3626,3098,4249,5074,4486,3122,2336,762,31689,4,4,3,3,4,4,3,0,0,25,9,15,14,6,11,0,3,0,0,48,4,3,4,3,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,9,17,30,20,24,20,14,3,0,0,122,18,30,20,31,18,14,3,0,0,137,2578,1508,1310,1306,1204,736,315,204,50,9211,1332,824,747,764,797,631,372,289,103,5865,8902,6019,5210,6397,7151,5903,3828,2839,911,47149,17,26,42,39,53,48,15,3,0,252,1702,1175,1142,1926,2343,2495,1837,1224,510,14355,0,0,0,0,0,0,0,0,0,0,56,45,36,70,66,87,100,40,11,514,0,3,4,0,5,10,5,6,6,34,2191,1287,1151,1388,1597,1307,891,490,183,10497,11,13,7,3,20,28,23,10,3,124,84,26,35,68,21,30,42,15,4,334,3,13,8,4,13,19,10,4,3,83
60103,5397,4110,3534,4882,5314,4558,3524,2581,785,34681,22,17,19,23,10,8,3,3,0,103,43,22,27,26,13,12,3,0,0,145,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,5,0,3,3,0,0,0,0,0,17,20,36,25,29,29,11,5,0,0,163,29,43,32,35,33,11,5,0,0,189,2625,1461,1408,1219,831,467,222,127,37,8389,1530,885,783,814,637,565,457,416,199,6277,9663,6548,5832,7027,6876,5635,4219,3140,1020,49956,38,24,44,52,43,35,5,9,0,263,1683,1360,1361,1846,2529,2356,1885,1269,502,14790,0,0,0,0,0,0,0,0,0,0,103,66,50,48,85,72,56,35,12,529,54,38,25,27,19,8,9,11,0,199,2299,1637,1380,1544,1866,1458,1094,666,239,12175,9,9,5,10,13,9,14,3,6,77,69,32,39,52,58,45,54,31,7,397,44,25,39,24,33,34,22,11,5,228
60104,3378,2186,1756,2506,2898,2218,1410,1098,387,17840,8,9,9,9,8,5,3,0,0,55,0,0,3,3,3,8,3,0,0,18,0,3,0,3,3,11,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,18,30,20,21,26,15,8,0,0,131,18,30,20,24,26,15,8,0,0,135,1783,983,908,1018,938,622,283,155,36,6713,790,437,302,458,465,358,247,142,51,3256,5998,3672,3016,4055,4390,3252,1957,1405,477,28217,16,21,46,39,44,39,22,0,0,231,1032,649,562,993,1184,1216,870,521,243,7268,0,0,0,0,0,0,0,0,0,0,58,37,34,51,48,33,33,26,10,318,4,3,0,3,11,8,7,0,0,36,1165,666,551,738,801,712,428,232,76,5361,4,0,3,0,3,5,5,0,0,33,37,21,18,32,20,12,10,5,3,149,30,16,32,21,18,22,20,19,7,186
60105,3454,3786,2769,3411,3938,3278,2253,2023,874,25790,35,56,60,42,35,20,13,0,0,268,82,107,66,38,37,14,0,7,0,353,20,11,14,14,10,14,7,5,0,88,0,0,0,0,0,0,0,0,0,0,3,6,3,5,3,3,0,0,0,26,22,71,76,47,52,22,14,3,6,311,29,80,77,51,58,25,16,5,6,334,2383,2999,2420,1992,1984,1242,352,255,84,13721,1015,1308,983,808,853,594,335,275,103,6278,7069,8643,6584,6464,7028,5263,2989,2575,1081,47698,66,257,233,131,115,100,28,12,3,946,1037,894,667,1062,1429,1641,1123,777,517,9155,0,0,0,0,0,0,0,0,0,0,42,76,37,52,58,48,30,15,17,376,3,6,3,4,4,0,3,10,3,38,1352,1252,959,1103,1327,1092,711,605,238,8628,3,9,0,3,12,14,6,3,3,57,131,89,69,107,123,70,95,61,9,756,10,8,21,16,15,15,14,7,5,105
60106,1588,902,897,1401,1504,1253,837,514,150,9040,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,13,8,3,0,0,64,3,7,8,10,13,8,3,0,0,64,876,463,397,463,384,254,91,42,5,2972,447,206,170,226,208,196,123,75,21,1683,2927,1587,1488,2121,2138,1713,1062,630,175,13850,4,8,6,10,18,18,8,0,0,76,556,410,388,606,858,826,574,329,114,4655,0,0,0,0,0,0,0,0,0,0,16,21,12,12,36,20,9,3,0,137,0,0,3,5,3,4,0,0,0,10,561,316,316,379,464,368,230,120,34,2794,3,8,0,0,11,10,11,9,3,51,4,5,6,4,7,8,3,3,0,42,15,12,9,3,10,5,4,0,4,63
60201,8307,6259,5370,6844,7470,6465,4590,3613,1357,50273,33,27,32,32,30,15,0,0,0,172,74,48,48,41,15,8,5,4,0,240,10,3,8,3,4,5,0,0,0,34,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,11,21,50,49,46,27,16,12,0,0,224,24,50,50,50,26,18,12,0,0,239,4262,3165,2645,2132,1701,983,406,220,74,15580,2052,1522,1176,1117,981,785,495,478,216,8823,14797,11180,9410,10282,10293,8298,5512,4317,1651,75739,57,161,129,88,74,51,14,4,0,582,2529,1987,1700,2616,3200,3228,2430,1672,804,20159,0,0,0,0,0,0,0,0,0,0,263,228,198,231,261,251,187,109,33,1759,51,46,23,26,25,25,24,16,8,252,2544,1936,1448,1883,1927,1590,1145,765,277,13524,63,62,47,46,57,78,35,21,11,421,47,24,32,37,32,28,27,15,6,233,55,27,61,39,69,58,35,36,8,399
60202,2326,1372,1157,2079,2325,2258,1448,859,239,14062,0,0,0,3,0,0,0,0,0,3,5,4,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,7,12,14,15,19,6,4,0,79,11,7,12,16,15,19,11,4,0,84,1406,640,566,664,696,486,204,73,8,4744,719,327,274,423,414,365,208,134,43,2902,4475,2350,2016,3193,3474,3156,1868,1064,295,21901,6,15,5,14,22,36,9,0,0,111,732,458,373,726,1034,1132,828,468,153,5917,0,0,0,0,0,0,0,0,0,0,70,55,48,46,78,101,59,37,13,500,40,24,14,17,17,11,8,0,0,141,613,333,262,441,556,490,323,131,34,3174,11,7,0,10,13,10,11,4,0,67,5,0,3,8,13,9,3,0,0,44,19,11,9,21,25,31,15,13,3,154
60203,3954,2261,2050,3526,4071,3889,2629,1484,422,24284,3,0,0,3,3,0,0,0,0,12,3,0,3,6,7,3,0,0,0,22,3,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,3,13,21,19,15,4,0,0,88,11,3,15,22,19,15,4,0,0,93,2298,908,936,999,932,686,285,127,37,7203,1235,542,488,611,601,484,362,169,45,4541,7513,3720,3496,5211,5660,5104,3294,1784,504,36282,15,14,15,35,51,34,10,0,0,185,1514,939,752,1518,2095,2308,1759,903,311,12096,0,0,0,0,0,0,0,0,0,0,101,47,41,85,99,113,75,34,14,609,23,13,8,13,11,11,3,7,0,96,845,559,493,688,907,801,589,255,59,5204,6,0,0,7,7,20,6,7,0,54,3,10,3,3,13,8,9,3,0,46,25,16,20,27,25,26,28,9,0,176
60301,1337,768,722,1156,1341,1185,646,304,79,7534,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,12,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,10,11,6,9,0,3,0,47,6,4,10,11,10,9,0,3,0,51,605,214,218,286,242,189,47,19,5,1825,339,175,163,208,210,167,83,26,10,1386,2299,1170,1123,1675,1811,1551,783,352,95,10849,9,10,10,15,15,6,0,0,0,61,622,405,348,598,773,786,528,187,50,4289,0,0,0,0,0,0,0,0,0,0,7,0,0,5,13,7,8,3,0,43,0,0,0,0,0,0,0,0,0,3,433,230,236,311,369,334,184,71,30,2187,10,0,0,0,3,3,0,0,0,13,0,0,0,3,3,0,0,0,0,6,7,0,4,5,7,0,4,3,0,29
