SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
50201,3974,8811,3026,3091,1324,539,20763,803,754,113,76,27,6,1774,132,167,33,21,8,0,362,932,924,144,95,31,8,2133,755,554,56,15,5,0,1391,3,16,5,0,3,0,31,11,14,3,0,0,0,24,3,0,0,0,0,0,7,777,586,68,15,7,0,1451,223,118,13,14,4,3,375,4,9,5,3,3,0,25,5,4,0,3,0,0,9,230,126,12,14,11,5,409,4,10,0,0,0,0,24,5922,10459,3251,3220,1379,555,24777,5076,10534,3912,4071,1661,735,25991,1410,1024,132,86,17,7,2677,190,281,68,25,8,0,573,1605,1305,197,109,22,13,3258,675,483,93,37,12,4,1297,37,63,16,16,0,0,122,49,77,25,8,3,0,154,5,3,0,0,0,0,9,762,627,132,55,14,5,1586,268,169,14,3,0,0,458,3,4,4,3,3,0,18,0,3,0,3,0,0,11,274,177,20,3,9,0,492,3,12,4,0
50301,2736,5102,2547,3520,1697,466,16073,612,389,107,72,18,3,1203,470,408,163,62,18,3,1134,1085,802,276,140,38,7,2337,926,481,102,36,5,0,1554,790,266,37,16,0,0,1110,620,392,64,21,4,0,1100,8,6,3,0,0,0,17,2344,1146,207,73,12,0,3786,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,12,3,4,8,6,4,0,20,4,12,10,3,3,3,40,6172,7069,3043,3737,1757,482,22256,2760,5264,2716,3802,1778,504,16824,500,319,91,57,18,3,987,523,482,181,100,33,3,1325,1025,801,272,151,51,9,2307,780,495,145,64,17,3,1514,766,352,72,22,4,0,1213,466,454,86,32,7,3,1047,3,0,0,0,0,0,6,2012,1302,304,124,31,3,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,3,3,0,0,0,0,12,8,7,0,0
50302,3779,5771,2750,2762,963,240,16275,1023,775,214,104,26,4,2144,1214,1387,425,204,43,10,3285,2234,2163,639,304,70,13,5426,2221,1173,223,68,11,0,3693,2069,1185,196,45,16,3,3515,2129,1275,272,103,17,6,3805,7,8,3,3,0,0,22,6432,3646,693,221,38,9,11039,0,0,0,0,0,0,3,233,3,3,0,0,0,240,9,8,0,4,3,0,32,243,12,4,4,6,0,277,4,9,7,5,0,0,22,12694,11602,4095,3292,1081,266,33039,3548,5469,2952,3222,1059,283,16540,1005,764,264,131,39,17,2216,1472,1705,634,272,93,20,4193,2473,2471,895,402,130,36,6404,1951,1281,354,146,34,3,3772,2297,1776,385,119,27,16,4625,3191,2615,552,174,29,12,6570,9,0,0,0,0,0,6,7446,5675,1295,441,92,28,14980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,63,11,9,3,0,130,48,63,11,9,3,0,131,14,19,3,3
50401,4506,7663,3612,3394,1258,516,20958,1592,961,246,126,23,14,2964,384,361,105,40,15,3,911,1977,1319,353,170,36,14,3869,1284,676,150,75,15,4,2207,482,167,32,9,0,0,686,448,102,26,7,0,0,579,5,3,0,0,0,0,7,2217,944,205,94,15,4,3482,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,3,0,0,13,4,10,0,3,0,0,19,0,3,0,0,0,0,4,8714,9941,4169,3658,1308,536,28331,4671,7847,3719,3494,1368,585,21681,1666,1229,462,254,83,33,3721,423,437,174,95,24,10,1151,2088,1665,632,343,106,36,4874,1081,697,215,108,39,11,2151,392,260,93,34,9,0,794,375,228,60,24,3,0,687,3,3,3,0,0,0,15,1851,1192,373,171,47,13,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,3,4,3,0,0,0,11,9,8,3,0
50402,2106,4506,2105,2318,1057,439,12534,185,84,20,6,5,0,299,0,0,0,0,0,0,0,185,84,20,6,5,0,299,180,40,12,3,3,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,186,44,9,3,3,0,248,12,3,0,0,0,0,15,0,0,0,0,0,0,0,4,4,0,0,0,0,8,18,7,0,0,0,0,29,0,0,0,0,0,0,0,2495,4641,2139,2330,1067,445,13114,2320,4838,2229,2295,1053,454,13184,288,121,31,20,0,11,478,3,17,6,7,7,0,46,298,140,37,29,8,11,518,96,40,0,3,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,5,101,43,3,3,0,0,149,11,3,0,0,0,0,16,0,0,0,0,0,0,3,8,3,0,0,0,0,12,21,4,0,0,0,0,27,0,0,0,0
50403,4251,8330,4827,5483,2441,1112,26448,609,553,165,171,79,21,1602,61,81,25,23,0,5,196,675,632,193,193,80,25,1793,388,192,47,26,11,7,671,29,10,5,0,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,7,412,200,51,31,10,6,714,200,107,12,5,4,3,332,28,0,3,0,0,0,35,0,3,0,0,0,0,6,227,113,15,7,0,3,372,0,0,0,0,0,0,3,5569,9271,5087,5717,2542,1147,29336,4819,9600,5803,6545,2747,1479,30994,707,517,207,93,38,10,1581,134,128,74,38,6,0,389,842,646,281,138,43,18,1971,588,392,120,56,16,6,1173,46,25,0,0,0,0,73,0,0,0,0,0,0,0,3,0,0,3,0,0,8,634,419,126,61,13,6,1258,172,98,5,0,0,0,275,8,6,0,0,0,0,12,3,4,0,0,0,0,7,179,103,5,4,4,0,297,13,9,0,3
50501,6345,15341,8914,10910,4234,1230,46974,1067,820,207,102,29,6,2223,126,257,107,66,16,9,588,1195,1077,311,166,43,13,2814,553,269,42,16,3,0,885,76,82,22,3,3,0,187,35,36,17,3,4,0,92,49,25,14,3,3,4,100,720,420,88,25,9,5,1264,83,57,3,3,3,0,144,0,0,0,0,0,0,0,3,9,3,5,0,0,19,85,58,5,9,3,0,158,0,3,0,0,0,0,3,8341,16906,9324,11115,4288,1246,51215,6802,16122,9086,11001,4107,1311,48417,897,757,222,98,26,10,2006,151,268,116,90,23,6,662,1049,1025,343,183,46,18,2664,617,317,60,27,11,3,1036,165,199,63,24,8,0,452,68,91,27,7,3,0,201,31,13,8,3,0,0,61,885,619,155,61,21,3,1746,106,44,0,0,0,0,158,0,0,0,0,0,0,0,4,4,3,0,0,0,10,111,52,4,3,0,0,169,7,5,0,0
50502,8611,14752,6779,7155,2875,1211,41374,7205,4977,1322,699,175,63,14439,931,1089,388,190,48,15,2661,8138,6067,1711,889,220,76,17098,3136,1393,307,104,23,6,4973,480,189,26,20,3,0,713,287,131,21,14,3,0,463,6,4,0,0,0,0,13,3911,1715,356,137,32,9,6159,76,44,7,5,3,3,129,0,0,0,0,0,0,0,4,4,0,4,0,0,13,82,44,7,13,3,3,142,49,22,6,3,0,0,82,20782,22597,8853,8196,3130,1302,64856,8680,14786,7244,7726,3098,1369,42901,6901,5501,1998,1033,291,126,15853,1118,1458,641,413,123,57,3814,8023,6960,2640,1448,413,180,19670,3321,2132,664,321,68,29,6537,353,163,21,8,3,0,553,146,98,20,11,8,0,277,107,45,11,3,0,0,165,3926,2434,708,349,86,29,7529,86,22,4,0,0,0,105,0,0,0,0,0,0,0,6,0,4,0,0,0,13,90,18,6,0,0,0,119,6,3,7,6
50503,4658,10515,6091,7165,3158,1548,33135,885,875,171,108,33,18,2080,68,88,35,18,3,4,218,948,967,199,122,35,20,2301,295,169,43,24,9,0,540,0,0,0,0,0,0,0,17,19,0,3,0,0,45,45,41,34,31,9,13,174,352,227,75,60,22,18,761,189,78,9,5,3,0,284,15,34,10,17,9,6,84,7,3,0,0,0,0,4,212,109,18,25,6,4,373,0,9,0,8,3,5,24,6172,11827,6389,7380,3230,1597,36597,6289,13906,8452,10013,4243,2266,45168,1130,1068,314,260,105,40,2914,131,217,94,82,29,20,572,1258,1284,409,338,139,60,3478,421,243,62,20,17,10,775,0,0,0,0,0,0,0,16,17,0,3,0,0,43,56,47,20,8,5,3,129,496,305,84,24,19,14,948,182,83,4,3,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,3,187,82,4,4,0,0,280,0,0,0,0
50601,2969,5624,2872,2673,1265,723,16123,438,273,73,46,18,10,865,13,13,9,3,0,0,35,447,291,84,43,21,12,895,380,177,24,9,0,0,596,17,10,0,0,0,0,30,5,5,0,0,0,0,15,0,7,3,0,0,0,10,408,201,27,10,0,0,650,121,79,6,6,3,0,206,3,0,0,0,0,0,8,7,5,0,3,0,3,19,134,86,6,3,3,3,231,0,0,0,0,0,0,0,3954,6195,2984,2733,1293,746,17901,3503,6858,3513,3292,1481,872,19512,559,406,145,94,27,16,1254,33,13,3,3,0,0,52,596,419,146,94,27,16,1302,456,330,129,58,16,9,1003,11,9,3,0,0,0,32,3,0,0,0,0,0,3,3,3,0,0,0,0,6,478,344,139,60,16,9,1044,65,19,0,0,0,0,87,3,0,0,0,0,0,6,0,3,0,3,0,0,10,68,25,5,3,3,0,98,3,6,0,0
50602,4216,5932,2496,1868,695,329,15543,1784,1233,364,161,54,22,3618,310,354,140,63,8,6,877,2093,1587,503,226,66,28,4494,854,469,126,59,12,5,1522,458,230,64,25,3,3,792,384,161,38,19,0,0,600,13,7,3,0,0,3,26,1712,868,233,96,21,10,2940,7,9,0,0,0,0,15,3,0,0,0,0,0,7,3,5,3,3,0,0,19,14,15,3,3,0,0,41,4,10,5,3,0,0,24,8039,8412,3240,2204,780,369,23044,4198,5886,2857,2283,880,445,16548,1412,1178,511,270,97,43,3507,332,472,250,102,46,11,1208,1741,1652,763,369,139,52,4715,876,603,214,120,33,21,1868,474,367,108,48,11,0,1006,497,539,158,47,9,3,1250,0,0,0,3,0,0,5,1841,1504,485,222,45,24,4124,7,5,3,0,0,0,15,0,0,0,0,0,0,0,4,3,0,0,0,3,14,14,11,8,0,0,4,26,18,9,4,0
50603,4350,7599,4187,4446,1926,795,23303,1455,961,324,187,55,26,3002,69,116,57,39,10,8,294,1526,1075,377,226,61,31,3299,1029,613,229,145,42,33,2091,31,13,9,7,8,3,71,288,52,6,0,0,0,347,0,0,0,0,0,0,3,1352,688,241,153,51,39,2519,17,8,0,8,3,0,38,3,0,0,0,0,0,3,14,4,7,0,0,0,28,36,15,7,6,3,0,67,0,0,0,0,0,0,0,7256,9375,4819,4828,2040,861,29182,4383,7648,4416,4840,2119,982,24385,1367,1119,501,356,149,69,3565,86,122,90,104,33,29,462,1454,1237,595,460,185,94,4031,1071,683,291,174,84,30,2335,44,36,6,5,0,0,98,269,64,3,0,0,0,338,11,7,0,0,0,0,12,1387,786,309,181,80,32,2778,20,3,0,0,0,0,24,0,0,0,0,0,0,0,6,4,0,0,0,0,9,26,9,0,0,0,0,35,4,0,0,3
50604,5039,9466,5390,5482,2379,1226,28979,755,532,110,56,21,11,1487,9,7,3,0,3,0,24,763,536,113,62,18,11,1512,619,394,62,27,7,4,1117,8,5,0,0,0,0,15,32,19,4,0,0,0,51,8,8,0,0,0,0,16,667,419,67,31,7,5,1199,45,14,3,3,0,0,70,0,0,0,0,0,0,4,10,7,0,0,0,0,17,51,24,5,3,0,0,82,0,0,0,0,0,0,3,6528,10446,5575,5570,2413,1240,31778,5587,10477,6132,6255,2720,1652,32822,793,566,178,80,28,14,1663,19,31,20,4,4,8,84,811,595,190,90,36,22,1743,695,391,131,77,19,10,1327,20,9,8,3,0,0,40,0,0,0,0,0,0,0,6,0,3,0,0,0,10,721,404,140,78,25,13,1378,78,21,0,0,0,0,110,0,0,0,0,0,0,0,13,14,10,12,0,0,40,91,33,13,10,0,0,145,9,5,0,0
50605,2633,6046,2829,3047,1278,529,16365,297,203,42,27,13,11,593,7,3,4,0,0,0,20,306,210,47,28,13,11,606,191,72,12,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,3,0,16,204,75,13,0,7,0,300,72,46,3,3,0,0,126,3,0,0,0,0,0,4,4,0,0,4,0,0,10,76,49,6,8,0,0,141,0,0,0,0,0,0,0,3212,6377,2902,3084,1303,536,17411,3014,6524,3090,3195,1370,605,17796,375,221,60,20,15,5,690,7,26,11,20,10,0,75,387,248,66,41,19,9,770,135,60,13,0,3,0,214,3,0,0,0,0,0,3,0,3,0,0,0,0,8,3,0,0,0,0,0,3,146,66,12,3,3,0,231,37,30,0,0,0,0,63,0,0,0,0,0,0,4,0,0,0,0,0,0,7,39,32,0,0,0,0,73,0,3,0,0
50606,498,1507,672,815,409,202,4105,3,5,0,0,0,0,9,0,0,0,0,0,0,3,3,7,3,0,0,0,14,24,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,28,11,4,0,3,0,44,4,4,0,0,0,0,9,4,3,3,7,0,0,18,0,0,0,0,0,0,0,5,10,3,9,0,0,32,0,0,0,0,0,0,0,543,1526,680,826,409,208,4189,697,1948,998,1135,515,313,5600,9,6,0,0,0,0,20,0,0,0,0,0,0,0,9,6,0,0,0,0,20,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,3,5,0,3,0,0,15,5,3,0,0,0,0,13,9,0,0,0,0,0,12,0,0,0,0,0,0,3,12,5,3,3,0,0,24,0,0,0,0
50607,1618,2684,1397,1478,553,169,7893,1287,900,197,102,20,4,2508,689,797,236,107,19,3,1851,1971,1695,430,212,44,9,4359,857,543,113,62,6,0,1584,485,243,35,13,3,0,778,386,342,72,33,0,0,833,0,7,0,0,0,0,8,1726,1129,223,106,10,3,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,6,5321,5512,2045,1793,607,177,15454,1655,2823,1399,1634,603,197,8309,1115,823,250,109,23,6,2330,704,912,329,142,37,9,2130,1821,1738,578,250,62,18,4463,662,478,120,52,15,3,1329,564,409,87,28,3,0,1090,452,454,97,38,6,3,1047,12,3,0,0,0,0,11,1681,1345,304,113,26,5,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
50701,3609,7509,4193,4560,1794,709,22372,994,602,165,75,19,12,1868,38,49,14,9,0,0,110,1031,649,177,82,23,12,1981,310,111,21,19,3,0,462,245,120,31,3,0,0,403,27,12,0,0,0,0,39,4,0,3,0,0,0,10,587,241,47,32,3,3,913,154,90,11,3,0,0,257,0,0,0,0,0,0,0,6,0,0,0,0,0,4,158,88,11,6,0,0,268,0,0,0,0,0,0,3,5391,8495,4427,4678,1817,720,25532,4371,8853,5078,5468,2136,863,26776,1099,791,287,178,60,28,2443,119,145,54,31,15,3,357,1211,933,343,204,77,25,2799,373,254,70,32,8,4,737,276,210,56,18,8,0,571,34,45,6,6,0,0,92,12,11,4,0,4,0,33,698,518,135,56,19,4,1432,56,26,3,0,0,0,84,0,0,0,0,0,0,0,6,3,0,3,0,0,12,57,33,7,3,0,0,99,0,4,0,0
50702,2042,3157,1466,1329,494,137,8623,630,457,122,72,12,9,1298,437,460,138,81,19,3,1137,1069,917,256,153,28,13,2433,527,184,42,10,10,0,772,279,100,13,9,0,0,400,291,182,34,9,3,0,520,3,0,0,0,0,0,9,1103,471,87,27,9,0,1708,60,44,3,0,0,0,110,50,0,0,0,0,0,50,16,13,3,0,5,0,38,121,58,11,0,5,0,194,7,4,0,0,0,0,6,4342,4609,1823,1508,542,148,12967,2026,3161,1501,1466,584,172,8912,730,525,186,71,17,10,1540,443,509,168,83,18,3,1229,1172,1031,360,155,36,11,2766,398,204,48,17,3,0,667,372,215,45,4,0,3,638,294,165,33,10,4,0,507,3,3,0,0,0,0,6,1063,585,125,39,4,3,1813,71,52,5,0,0,0,127,0,0,0,0,0,0,0,20,10,4,3,3,0,38,94,61,9,3,3,0,168,0,3,0,0
50703,1439,2468,1241,1101,564,297,7115,161,96,13,3,3,0,279,4,3,0,0,0,0,13,167,102,15,3,3,0,285,208,73,18,9,0,0,303,86,56,18,3,0,0,158,3,0,0,0,0,0,3,0,0,0,0,0,0,0,293,124,28,10,0,0,464,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,1907,2699,1286,1118,570,302,7873,1777,3058,1685,1500,664,399,9081,160,107,49,59,24,19,422,17,22,5,7,0,0,60,177,133,61,62,27,15,474,145,54,13,0,3,0,221,97,64,20,6,4,0,192,3,3,0,0,0,0,6,0,0,0,0,0,0,0,245,120,33,14,8,0,421,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,0,0,0
50704,5161,9528,4969,5852,2454,778,28757,2190,1389,351,181,38,12,4170,194,254,96,62,26,4,640,2385,1652,448,247,65,15,4811,855,390,62,19,6,0,1331,168,52,14,7,0,0,237,19,39,13,5,0,0,75,11,8,4,0,0,0,20,1051,489,87,31,6,0,1660,0,7,9,5,0,3,25,0,0,0,0,0,0,0,3,4,0,0,0,0,7,3,10,5,8,0,3,34,3,3,0,0,0,0,5,8607,11681,5520,6143,2528,798,35271,5186,9889,5198,6103,2370,780,29518,1755,1168,319,185,43,7,3480,251,308,131,102,24,11,825,1998,1481,458,286,67,18,4303,1155,648,194,114,30,12,2151,134,90,14,3,0,0,245,61,81,23,13,12,0,191,3,0,0,0,0,0,3,1354,810,237,134,40,12,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,8,4,4,4
50705,3916,9113,4418,4803,2088,943,25274,694,506,122,135,49,21,1521,29,51,15,6,0,0,103,725,553,133,141,48,18,1624,1295,551,64,28,3,0,1944,27,11,3,0,0,0,34,8,13,4,0,0,0,28,6,8,0,0,0,0,12,1334,580,72,28,5,0,2019,161,111,9,4,3,5,302,3,4,0,3,0,3,10,3,10,3,3,0,0,17,171,127,13,13,3,5,330,3,0,0,0,0,0,3,6149,10374,4637,4977,2145,973,29253,4994,10984,5667,6389,2694,1264,31990,918,514,104,44,25,3,1600,166,135,33,34,6,3,387,1085,646,139,79,27,3,1984,1020,450,96,31,12,3,1618,36,22,3,3,3,0,67,63,55,15,0,0,0,133,12,0,0,0,0,0,15,1139,526,114,37,13,3,1829,204,113,8,4,0,0,326,4,4,0,3,0,0,10,0,3,0,0,0,0,6,211,119,13,7,0,0,352,7,3,3,0
50901,3729,6624,2605,2521,1147,565,17198,334,208,39,38,13,11,643,24,23,8,9,0,0,56,349,233,47,42,10,7,698,528,192,42,23,6,5,800,23,3,0,0,0,0,27,0,0,0,0,0,0,0,13,3,0,0,0,0,13,561,199,44,27,6,5,845,152,80,11,5,3,0,252,17,17,3,0,0,0,43,20,22,10,9,0,3,64,192,123,23,14,3,3,357,4,0,0,0,0,0,8,4837,7181,2715,2607,1173,584,19094,4323,7313,2688,2621,1178,597,18732,548,245,64,46,12,12,919,30,39,19,11,4,0,98,575,282,81,56,14,7,1022,384,136,29,22,7,5,582,8,3,0,0,0,0,10,0,0,0,0,0,0,0,17,0,3,0,0,0,16,406,137,35,26,7,5,616,129,62,7,5,0,0,206,9,9,0,3,3,0,27,12,23,4,3,4,0,40,153,96,18,9,4,0,280,0,10,0,0
50902,4072,6973,2281,2246,1157,582,17311,308,185,72,57,25,20,667,4,5,3,0,0,0,18,312,192,77,57,31,20,679,188,52,14,6,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,191,55,14,6,0,0,267,89,69,9,10,3,3,179,20,23,7,15,3,0,66,19,21,19,8,3,0,70,132,109,29,24,12,6,309,0,0,0,0,0,0,4,4717,7324,2394,2331,1191,605,18571,4429,7482,2450,2366,1188,629,18551,218,95,19,10,3,3,349,5,16,3,4,0,0,34,223,108,26,21,3,6,382,282,78,15,6,4,3,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,282,86,19,5,4,6,403,116,71,8,3,0,0,203,24,16,8,6,6,0,64,24,21,8,3,0,0,65,170,112,23,14,5,3,335,15,17,4,0
