SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
50605,37,3,9,3,0,60,11,3,3,0,0,22,63,0,35,0,3,101,177,12,134,14,25,353,85,11,81,12,6,196,56,22,109,12,18,215,39,16,68,11,8,144,3,6,18,3,0,29,3,0,5,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,0,11,0,0,26,498,75,468,50,71,1158,46,0,26,0,4,79,3,0,3,0,0,6,30,0,8,0,3,46,29,3,10,4,0,52,36,0,15,3,9,65,36,5,31,3,3,81,133,16,133,15,20,312,179,41,266,23,37,551,41,18,77,12,18,159,11,3,16,0,0,29,0,3,3,0,0,8,0,0,6,0,0,7,0,0,0,0,0,0,3,0,3,0,0,6,17,3,10,3,4,38,566,92,607,68,89,1431,29,3,24,0,8,67,0,0
50606,36,0,11,4,0,53,5,0,9,0,0,10,24,0,13,0,0,40,30,3,28,0,3,67,13,3,24,0,0,42,8,3,12,0,3,21,11,0,5,5,3,25,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,7,131,13,107,12,13,282,26,0,16,0,3,53,8,0,4,0,0,9,8,0,5,0,0,21,9,0,9,0,4,25,10,3,4,0,0,19,23,4,9,0,0,39,16,3,38,4,7,70,47,14,90,9,3,162,10,6,16,4,4,42,8,0,7,0,0,11,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,8,0,0,16,180,27,223,19,24,469,27,6,18,0,0,50,0,0
50607,51,0,21,3,0,81,40,0,9,0,0,42,83,9,34,3,0,135,312,4,77,7,10,405,188,3,50,0,8,253,206,12,85,6,13,321,142,10,73,17,4,248,82,12,58,14,14,180,29,3,39,12,0,77,12,8,5,0,0,23,0,3,12,0,0,17,6,0,3,0,0,14,0,0,3,0,0,10,9,0,5,0,0,13,16,0,18,3,0,34,1168,63,481,72,64,1849,46,0,24,0,10,83,5,0,3,0,0,10,66,0,15,3,7,86,45,8,15,3,6,71,49,4,17,0,3,77,77,3,24,3,0,109,402,11,138,13,10,565,455,17,168,16,30,686,192,13,114,16,8,349,67,11,64,10,12,156,29,4,50,4,8,87,27,3,30,14,3,74,16,3,19,3,0,42,32,0,29,3,3,72,19,0,13,5,0,41,1527,75,731,91,92,2507,34,0,24,5,3,70,0,0
50701,50,3,37,3,4,93,91,0,3,3,0,95,113,12,75,12,22,229,211,26,215,17,46,515,133,10,143,10,24,331,184,37,290,20,29,557,72,29,129,11,23,273,16,4,20,5,3,50,4,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,24,4,12,0,7,52,902,133,927,79,168,2209,52,5,35,3,4,104,5,0,8,0,0,10,95,6,29,3,4,138,78,8,36,0,7,136,49,3,24,0,8,91,93,16,85,3,14,212,283,44,285,25,28,661,597,77,619,55,76,1429,97,39,225,31,22,416,22,4,34,7,3,69,11,0,14,0,6,28,11,0,5,0,0,19,0,0,3,0,0,8,5,0,11,4,3,22,39,5,32,0,13,88,1445,210,1436,141,195,3419,62,11,33,5,9,115,3,0
50702,34,0,17,0,0,60,37,0,7,0,0,42,77,9,33,0,17,134,124,4,60,7,11,209,78,3,41,4,5,130,142,3,76,6,5,231,113,9,66,15,4,206,48,8,43,6,0,107,15,6,23,0,0,43,5,3,8,3,0,16,3,0,10,0,0,17,0,0,0,0,0,4,3,0,0,0,0,3,3,0,3,0,0,6,16,0,4,0,0,25,715,42,380,41,48,1228,37,0,20,3,0,66,4,0,3,0,0,8,57,0,16,0,0,78,43,3,16,3,6,64,29,3,12,0,8,59,70,0,34,0,4,108,158,10,70,6,8,248,239,15,113,9,9,382,159,9,66,4,5,248,67,7,41,4,0,121,20,3,27,3,3,60,19,4,11,4,3,42,0,3,11,0,3,17,6,3,20,3,0,33,21,3,13,0,0,36,947,47,464,41,62,1562,34,3,8,0,0,49,5,0
50703,22,0,14,0,3,38,35,0,7,0,0,44,119,3,48,0,10,190,108,4,122,3,20,258,29,6,54,0,0,94,17,3,54,0,3,78,0,0,11,0,0,13,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,3,5,0,0,23,342,25,323,8,40,745,18,0,8,0,3,27,3,0,0,0,0,3,43,3,11,0,4,59,54,3,17,0,3,77,50,3,20,4,4,84,106,7,102,3,17,235,110,23,210,9,15,362,105,30,149,5,13,296,9,3,10,0,0,24,0,0,3,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,3,26,519,84,522,19,74,1212,18,0,6,0,3,23,3,0
50704,83,6,42,3,3,147,51,0,12,0,3,59,99,8,36,10,9,167,274,16,140,21,22,465,210,22,129,21,23,400,269,49,209,48,40,610,177,64,267,54,40,598,61,32,113,19,25,253,21,8,55,15,9,102,12,8,22,7,0,47,3,4,13,0,0,25,7,3,10,0,0,22,3,0,8,0,0,10,11,4,3,3,0,23,30,5,12,5,3,55,1310,227,1068,205,178,2985,85,3,57,6,5,159,7,0,5,0,0,14,75,0,16,0,6,100,50,5,13,3,3,65,59,3,27,3,8,98,93,3,43,3,13,155,342,20,194,10,23,596,550,68,473,70,46,1206,191,66,303,69,27,654,71,34,111,37,12,262,26,14,55,14,12,120,15,7,55,10,3,89,9,7,20,11,0,54,29,24,58,16,6,133,33,6,31,11,7,86,1640,248,1474,255,174,3790,74,6,47,5,11,141,3,0
50705,71,3,33,0,5,105,52,0,12,0,3,72,280,20,159,4,18,486,577,49,621,31,64,1341,203,33,291,21,28,581,172,51,375,32,40,676,38,19,86,4,5,155,8,0,14,0,3,21,3,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,15,25,4,25,0,0,51,1441,178,1625,94,169,3515,63,13,45,0,9,123,15,0,5,0,0,21,103,7,33,0,3,152,137,11,59,3,5,211,130,14,143,5,9,299,267,17,244,18,26,573,603,117,826,58,82,1686,453,140,880,69,81,1620,37,23,125,5,14,209,7,3,23,3,0,42,3,0,9,0,0,15,0,0,3,0,0,6,3,0,0,0,0,3,3,0,8,0,0,14,50,3,36,3,4,94,1883,348,2426,157,251,5069,52,4,32,6,3,97,3,0
50901,208,23,224,13,10,480,102,8,46,3,4,163,260,14,227,13,37,545,306,28,268,23,22,654,82,15,88,10,5,195,58,19,79,5,8,169,7,8,32,3,3,49,5,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,48,3,41,0,6,95,1072,115,1007,64,103,2368,166,19,161,17,19,379,32,3,21,3,0,53,169,16,118,8,6,323,154,22,171,17,20,383,106,17,95,3,3,229,198,19,214,11,17,465,196,41,262,27,18,541,66,28,122,6,15,239,0,3,10,4,0,16,0,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,61,3,39,5,5,119,1150,170,1224,99,109,2748,178,17,142,8,4,356,13,0
50902,310,33,345,15,19,721,115,11,76,4,6,214,233,18,218,8,23,509,131,18,145,8,7,313,37,5,44,0,3,89,5,6,13,0,0,29,6,0,12,0,0,21,7,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,50,3,53,0,10,119,912,91,922,48,72,2041,263,25,256,18,17,575,51,3,26,0,4,81,185,18,127,7,17,348,144,14,140,16,11,313,74,18,76,3,8,173,67,9,102,3,12,199,63,12,112,4,15,206,36,14,65,5,15,133,3,0,18,0,0,27,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,67,4,53,0,6,134,948,113,979,62,100,2196,252,16,203,15,15,502,29,0
50903,175,16,160,8,20,373,61,4,26,4,3,94,103,7,100,4,10,227,24,4,44,3,4,85,6,0,13,0,0,19,3,0,5,0,0,9,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,0,18,3,3,34,389,41,375,18,38,863,134,11,149,8,10,306,17,3,8,3,0,28,73,4,77,3,10,174,83,12,73,7,6,172,32,0,31,0,3,64,28,0,27,3,3,60,16,3,30,0,0,56,16,3,19,0,3,44,10,3,11,0,0,21,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,41,0,4,69,433,42,478,23,34,1011,103,6,122,3,10,242,9,3
51001,360,37,519,11,51,975,80,9,117,5,15,231,140,25,181,7,10,367,92,3,75,0,3,181,26,6,44,0,8,87,62,11,45,3,4,129,85,3,61,10,8,162,84,5,63,3,10,160,26,3,22,0,3,57,11,0,8,0,0,20,3,0,0,0,0,3,0,0,12,0,0,11,0,0,0,0,0,0,3,0,9,0,0,12,58,6,101,0,7,173,1036,120,1272,36,112,2572,353,42,596,13,53,1059,62,9,85,8,9,179,188,15,173,3,17,392,107,15,142,7,10,281,55,7,40,0,5,105,32,6,52,3,6,97,60,5,59,5,7,132,81,4,60,4,4,151,75,3,53,3,9,152,72,6,59,7,3,147,64,5,43,5,0,114,27,3,23,3,0,59,10,0,13,0,0,29,22,3,16,0,3,43,83,10,95,3,12,198,1304,128,1506,60,133,3135,305,25,268,6,27,626,83,13
51002,248,20,233,8,27,533,80,3,63,3,8,156,98,15,140,10,14,273,38,7,57,3,8,109,24,0,20,0,3,44,16,0,27,3,4,44,46,3,39,8,11,98,37,4,43,0,0,85,23,0,23,0,4,50,17,0,13,0,0,33,12,0,5,0,3,21,3,0,8,0,0,14,0,0,0,0,0,3,9,0,3,0,0,11,41,11,58,4,4,120,677,70,731,34,86,1600,327,28,378,13,52,789,65,3,43,4,3,118,213,31,363,13,45,667,48,12,51,3,10,117,22,3,40,0,5,62,19,0,24,0,5,43,29,4,16,0,0,55,3,0,10,0,5,17,10,0,7,0,0,23,8,0,8,0,0,18,8,0,3,0,0,13,4,0,3,0,0,10,18,0,3,0,3,20,148,12,123,14,25,311,116,12,142,8,6,294,1023,105,1212,63,158,2560,301,30,358,23,28,744,32,3
51003,536,64,836,52,76,1561,94,14,91,5,10,220,130,18,157,9,15,330,41,4,76,3,8,126,21,0,19,0,9,48,40,4,39,3,4,94,35,6,62,4,3,108,55,4,38,0,5,101,50,3,32,3,5,94,26,0,35,0,3,67,22,3,22,0,0,48,3,3,14,0,0,20,6,0,11,0,0,17,0,0,8,0,0,9,73,7,129,6,7,211,1124,136,1569,88,144,3056,651,102,1031,55,98,1937,44,11,59,4,8,122,127,13,107,4,24,275,106,21,107,9,15,258,40,5,28,0,7,88,28,3,42,0,3,78,27,5,44,5,10,91,31,4,30,0,3,64,19,5,35,0,5,63,14,7,18,0,0,39,17,0,7,0,0,26,14,0,9,3,0,23,12,0,3,0,3,20,175,20,150,7,27,377,143,22,196,16,26,395,1433,200,1871,105,229,3843,527,106,903,53,77,1665,44,4
51101,76,4,90,8,9,191,37,3,28,3,0,68,69,19,61,3,8,166,61,8,66,4,3,143,20,3,35,0,3,59,19,5,28,5,9,68,12,0,18,3,0,35,10,3,18,0,0,38,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,6,18,3,25,0,0,46,338,50,376,29,34,826,58,13,73,3,11,156,3,4,10,0,0,15,54,7,41,0,7,104,66,8,37,0,4,114,32,5,43,0,3,89,63,9,76,0,3,149,44,10,76,4,8,144,29,9,59,4,7,106,3,0,7,0,3,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,32,3,5,50,371,58,460,24,50,955,58,12,68,0,7,147,3,0
51102,72,7,58,0,8,142,57,0,27,3,3,84,86,11,73,0,8,179,52,3,52,5,3,118,20,0,21,0,4,51,16,0,13,0,3,37,8,0,7,0,0,19,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,13,0,0,37,343,20,276,18,33,692,50,0,52,0,4,109,17,0,22,0,3,49,67,3,41,0,0,114,52,9,43,4,0,103,25,0,27,0,0,59,18,3,28,3,3,52,39,0,36,0,3,78,26,0,35,0,6,61,12,0,15,0,3,32,3,0,5,0,0,9,4,0,4,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,17,0,24,0,0,49,347,19,330,13,27,739,49,0,54,3,3,117,0,0
51103,224,21,247,9,36,534,50,4,53,0,0,111,166,23,175,10,15,393,139,12,135,3,13,310,89,9,93,3,15,207,117,16,124,6,14,283,50,8,91,7,12,161,23,10,56,0,12,96,7,0,16,0,3,33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,60,0,4,106,921,101,1060,47,116,2248,200,10,250,12,26,496,23,0,32,3,5,61,104,17,113,4,18,256,128,19,108,10,18,274,80,8,55,4,4,152,123,9,128,3,11,273,221,16,197,14,27,480,164,16,225,7,21,433,56,17,95,3,3,175,18,7,42,3,7,72,3,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,38,9,54,4,3,105,1150,135,1306,73,136,2799,143,9,174,6,17,349,15,0
51104,265,20,210,14,19,519,84,12,60,0,5,155,261,30,246,20,28,584,204,36,255,16,27,534,57,6,76,0,13,157,49,8,94,5,3,159,32,8,37,0,3,85,3,3,10,0,0,15,4,0,0,0,0,8,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,42,6,41,0,11,98,1011,129,1022,57,101,2320,197,11,154,9,15,385,21,3,20,0,3,46,138,11,85,7,17,256,161,14,147,12,15,350,93,12,103,0,19,224,161,20,144,12,13,347,168,23,210,17,20,436,145,36,233,17,26,460,31,3,46,6,0,83,3,3,3,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,65,3,63,7,3,138,1194,138,1219,87,132,2769,145,14,101,6,14,282,15,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,17,0,17,3,3,37,19,0,13,0,0,32,84,31,126,13,26,278,42,4,55,3,8,109,12,0,12,0,3,33,7,0,16,0,3,26,5,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,7,0,0,17,183,36,249,20,49,539,8,0,11,0,0,21,4,0,0,0,3,8,33,0,12,0,0,55,48,11,76,8,13,157,18,14,33,5,13,89,44,7,59,3,4,122,24,7,52,0,3,84,10,3,22,0,4,37,4,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,18,199,49,279,22,49,597,9,3,3,3,0,12,0,0
60102,39,0,24,3,3,73,26,0,8,0,0,33,148,22,133,20,37,349,138,18,125,0,17,298,83,7,62,10,10,161,101,5,83,14,15,224,43,11,61,4,7,119,9,0,12,3,3,27,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,11,4,11,3,8,37,602,64,531,56,96,1351,43,3,11,3,3,60,4,0,3,0,0,10,68,0,15,0,4,94,75,9,52,0,18,154,66,9,48,10,13,136,130,16,124,9,18,304,160,23,175,15,11,382,88,17,111,22,15,247,18,6,31,10,3,66,5,0,5,0,0,9,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,10,20,0,15,0,3,42,679,85,587,72,88,1512,25,9,23,0,9,66,6,0
60103,51,0,23,0,0,80,31,3,19,0,0,57,222,27,140,13,46,443,256,28,234,9,32,554,76,7,115,3,7,217,48,14,96,3,13,179,13,3,24,3,0,46,5,0,3,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,13,12,0,10,4,7,33,726,87,670,44,106,1633,39,0,28,0,3,68,18,0,5,3,0,32,102,3,26,4,9,142,114,14,84,11,12,228,110,10,70,10,11,209,203,31,220,20,31,512,191,47,288,23,36,585,36,24,70,12,11,146,3,6,3,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,5,3,0,0,0,9,23,4,12,0,8,44,850,143,812,78,114,2000,32,0,21,4,0,58,0,0
60104,28,0,16,0,0,55,6,0,3,0,0,11,34,7,33,7,9,97,71,7,67,6,4,160,74,5,45,3,4,138,58,13,117,6,9,213,34,12,63,11,8,121,7,5,19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,14,326,54,383,36,41,835,23,0,10,0,3,37,4,0,0,0,0,8,26,0,9,0,3,42,27,3,19,0,3,55,28,3,20,0,0,54,63,4,65,3,8,139,151,28,167,17,7,368,82,22,123,17,8,250,13,6,30,4,3,54,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,17,430,63,459,43,32,1034,13,3,8,0,3,29,0,0
60105,41,4,20,4,3,74,20,0,3,0,0,26,155,3,40,7,12,219,267,6,83,5,9,364,138,9,48,3,4,195,211,5,98,13,7,332,140,10,82,10,11,256,54,15,54,8,7,136,21,0,28,5,3,65,3,0,6,0,0,10,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,19,0,7,0,3,32,1074,63,470,63,59,1721,36,6,26,3,0,80,9,0,0,0,0,9,55,0,8,0,3,70,114,0,34,0,3,162,89,0,30,0,0,122,245,5,76,4,3,337,361,16,137,10,8,529,247,30,170,12,18,479,91,12,56,12,3,174,25,5,23,3,3,56,10,0,7,0,0,19,4,0,6,0,0,11,5,0,3,0,0,3,4,0,4,0,0,12,24,3,6,3,3,39,1321,80,580,64,49,2092,35,0,23,3,3,57,0,0
60106,19,0,19,0,0,43,5,0,6,0,0,13,40,5,19,0,3,72,43,8,46,0,5,107,29,9,29,0,5,69,13,0,23,0,3,41,0,0,4,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,0,5,160,20,164,8,19,361,25,0,9,0,0,31,0,0,0,0,0,5,16,0,4,0,3,26,27,0,23,3,3,52,24,3,12,0,4,47,48,9,47,0,8,112,38,8,69,3,3,124,15,4,24,0,3,45,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,9,201,27,201,15,23,462,27,0,13,0,3,42,0,0
