SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
12003,63620,66175,129801,67286,69924,137205,74655,77214,151873,3617,3252,6870,3999,3825,7830,4028,3877,7902,7230,6891,14116,7005,6500,13503,7057,6896,13958,4028,3788,7811,3834,3756,7584,4045,3936,7977,5625,5439,11063,5934,5648,11581,7220,6903,14123,11139,11025,22161,13488,12790,26277,16574,15968,32542,9730,10824,20557,9505,10516,20025,10447,10675,21121,8551,9019,17570,8926,9681,18610,9106,10004,19108,6064,6074,12137,6556,7090,13647,7247,7886,15141,4038,4371,8412,4104,4484,8590,4674,5215,9886,2736,3612,6348,2934,3559,6494,2994,3706,6695,860,1895,2755,1001,2067,3065,1261,2150,3410,766,943,1712,737,946,1677,1218,1620,2840,336,322,661,352,367,716,401,483,886,24,26,53,15,22,37,21,14,33,3,7,10,16,14,30,14,16,29,369,361,723,387,400,785,434,512,948,29094,30730,59825,30992,32349,63342,32830,33491,66316,28730,30161,58885,31482,33234,64715,36931,39004,75932,27690,28905,56597,29111,29891,59008,31171,30879,62055,30852,32841,63693,33654,36060,69713,38900,41960,80861,47050,50587,97638,49207,52775,101981,51394,54282,105678
12101,45818,48838,94660,48380,51815,100200,54326,57917,112245,3237,3069,6307,3664,3432,7093,3787,3613,7403,5552,5149,10695,6171,5667,11842,7139,6646,13787,2831,2483,5318,2690,2587,5274,3192,2752,5940,3208,3375,6584,3006,3152,6158,3180,3436,6623,7753,8187,15934,7762,8398,16163,8836,9607,18445,7478,8021,15500,8020,8586,16608,8959,9677,18632,6034,6785,12818,6477,7060,13540,7135,7736,14866,4773,4908,9684,5044,5675,10718,5309,6004,11314,2536,2853,5390,3020,3364,6382,3884,4300,8185,1819,2580,4397,1817,2335,4149,1988,2545,4538,599,1424,2024,716,1564,2280,916,1598,2514,669,911,1581,772,879,1654,1294,1731,3019,64,64,126,89,89,178,135,108,242,3,11,15,3,9,18,0,3,6,3,0,0,3,8,13,3,3,5,73,73,140,98,109,211,141,110,255,26181,27269,53449,27577,28382,55960,29298,29305,58601,16214,18207,34420,18498,21115,39609,22252,25716,47964,31056,31952,63009,32136,32770,64904,33459,33186,66640,11743,14049,25793,14097,16928,31025,18240,21995,40235,36437,38719,75155,38657,40899,79553,41648,43285,84933
12102,35620,37303,72926,37551,38987,76535,39495,41106,80603,2657,2407,5060,2860,2682,5548,2866,2539,5408,4865,4629,9493,5153,4942,10096,5649,5386,11038,2486,2595,5078,2494,2357,4847,2475,2492,4963,2326,2246,4575,2255,2075,4330,2251,2060,4314,4727,4945,9675,4762,5080,9839,4732,5067,9800,5707,5988,11694,6002,6345,12350,6402,6692,13098,5138,5424,10565,5422,5697,11122,5529,5920,11445,3896,3997,7892,4105,4401,8508,4375,4752,9125,2087,2284,4377,2687,2732,5418,3039,3405,6439,1313,1852,3171,1303,1709,3009,1612,1824,3439,407,929,1339,502,955,1463,574,958,1532,222,299,514,308,451,755,449,693,1144,120,157,279,143,175,317,210,242,449,6,11,15,9,13,20,5,3,9,3,5,8,3,4,4,3,0,3,134,165,301,158,192,344,216,246,462,23298,24192,47485,23704,24225,47931,23672,23834,47504,10689,11426,22118,12482,13502,25985,14359,15775,30131,27298,28190,55484,27168,27606,54771,26385,26428,52809,6997,7846,14841,9152,10281,19438,11765,13294,25065,30597,31923,62523,31880,32843,64727,32537,33305,65845
12103,48638,52905,101539,52395,57180,109579,56821,61555,118371,2747,2486,5232,2972,2805,5780,3110,2953,6064,8079,7685,15767,8545,8248,16791,9223,8660,17884,4078,4260,8336,4355,4431,8786,4772,4538,9309,3073,2893,5966,3193,3136,6329,3318,3347,6664,3381,3497,6884,3743,4151,7895,4589,5086,9680,6221,7694,13917,6472,7881,14356,6933,8219,15148,7604,8343,15945,8334,9189,17516,8717,9839,18549,6105,6380,12485,6347,6729,13078,6565,7007,13568,3708,3980,7691,4390,4731,9120,4945,5598,10550,2779,3759,6538,2865,3575,6445,3144,3765,6905,859,1921,2782,1182,2306,3485,1500,2543,4039,464,620,1083,567,667,1240,856,1180,2035,48,51,104,56,79,130,95,95,197,4,0,6,9,8,23,13,5,17,0,0,0,0,3,3,0,6,6,55,58,111,68,86,150,112,109,215,30961,33558,64523,31964,34727,66687,33114,34797,67912,15779,17197,32972,18510,20375,38885,21647,24388,46037,39055,41924,80978,40063,42816,82880,39860,41484,81341,8082,9378,17464,10542,12432,22974,14978,17804,32783,42514,46122,88632,45026,49011,94038,47733,50959,98693
12104,39167,44244,83406,41791,46564,88354,44137,49999,94139,2175,2024,4197,2447,2472,4918,2657,2570,5228,2989,2929,5923,3558,3377,6940,4147,4018,8166,1533,1487,3021,1518,1510,3026,1704,1685,3393,2550,2995,5543,2278,2632,4908,2147,2412,4564,9243,10097,19344,9314,10107,19425,8762,10130,18895,6643,7143,13788,7359,8021,15382,7645,8334,15981,4923,5650,10576,5369,5938,11309,5718,6625,12343,4694,5396,10094,4643,5469,10107,4818,5632,10449,2439,2822,5259,3239,3643,6879,3987,4893,8880,1465,2354,3816,1484,2073,3556,1845,2356,4197,496,1342,1838,578,1330,1907,709,1341,2052,799,818,1616,698,802,1498,702,889,1592,62,48,111,82,65,150,112,106,223,6,5,16,7,4,10,10,16,24,3,5,9,0,0,3,9,0,6,73,64,134,90,72,160,129,128,254,22296,25861,48159,23499,26686,50188,24896,28031,52929,12688,14106,26793,14564,16262,30830,15815,18279,34090,29894,33743,63642,31433,34827,66262,32582,36116,68695,5357,6603,11964,6780,8348,15132,8185,10310,18496,29286,33697,62982,31398,35693,67091,33637,38160,71796
12201,18065,19044,37114,19408,20339,39748,20384,21508,41888,1247,1213,2460,1518,1457,2972,1298,1333,2629,2133,1889,4024,2287,2249,4538,2628,2620,5249,911,850,1762,952,878,1831,1013,995,2006,1009,1079,2087,988,1027,2018,970,1001,1972,3193,3344,6531,3242,3408,6652,3089,3433,6522,3107,3229,6344,3454,3584,7037,3463,3569,7028,2323,2390,4715,2665,2740,5402,2973,3062,6038,1908,1989,3901,1905,2033,3938,2166,2270,4439,1084,1202,2286,1357,1442,2800,1656,1737,3389,874,1254,2129,731,970,1697,801,935,1732,273,598,874,307,550,860,338,557,892,464,457,926,351,371,721,374,417,788,43,41,79,61,39,97,71,70,143,3,9,12,5,4,9,0,3,7,0,0,0,0,3,5,0,4,6,45,51,97,66,46,115,76,72,155,10992,11802,22796,11707,12373,24077,12140,12732,24874,5376,5617,10993,6417,6806,13219,6940,7467,14408,14737,15475,30214,15941,16627,32566,16441,16950,33384,1782,2117,3896,2244,2631,4877,2662,3226,5894,13684,14680,28364,14908,15880,30791,15800,16748,32549
12202,26644,27511,54158,27912,29244,57154,29464,30973,60438,1802,1763,3566,1915,1911,3828,1831,1604,3432,3729,3499,7222,3934,3663,7598,4227,4088,8319,1787,1698,3481,1845,1674,3522,1849,1738,3586,1433,1248,2686,1468,1308,2772,1621,1380,2999,2635,2722,5357,2363,2494,4852,2340,2507,4844,3930,4297,8225,3824,4347,8176,3690,4096,7787,4082,4344,8425,4258,4537,8796,4332,4762,9100,3583,3515,7101,3829,4044,7875,4025,4335,8360,2006,1995,4001,2658,2625,5283,3284,3519,6806,1271,1583,2851,1287,1648,2936,1687,1879,3560,382,855,1235,526,994,1516,576,1078,1651,195,222,423,181,191,373,248,257,498,73,63,139,126,108,235,183,174,359,10,9,20,5,3,5,8,7,11,3,3,7,3,7,13,3,5,11,93,76,169,137,117,250,193,187,377,19037,19890,38925,20357,21305,41670,21261,22169,43428,5678,5834,11509,6268,6697,12968,6778,7286,14066,23346,24170,47509,24828,25867,50697,25700,26665,52360,1670,1943,3616,1950,2343,4294,2373,2841,5217,22973,23988,46966,24571,25829,50404,25920,27143,53060
12203,65648,68191,133837,69113,71632,140739,73652,76889,150543,4714,4416,9130,5282,4936,10218,4949,4663,9614,8549,7866,16422,9385,8707,18092,10725,9885,20612,3998,3697,7688,4028,3707,7733,4621,4199,8820,3762,3621,7381,3784,3507,7287,3892,3692,7584,9599,9695,19293,8917,9151,18066,8770,9440,18210,10742,11182,21923,11378,11994,23370,11370,12011,23388,8639,8828,17467,9753,9903,19658,10926,11338,22258,6949,7309,14252,7145,7424,14571,7655,7972,15625,4521,4917,9436,5042,5699,10738,5729,6519,12246,3102,4476,7582,3065,4067,7129,3480,4309,7783,1074,2190,3260,1344,2537,3877,1543,2860,4399,547,723,1270,499,656,1155,618,842,1458,191,190,375,265,274,543,423,389,808,25,22,56,23,20,48,21,20,39,3,11,11,12,5,15,7,9,14,225,220,447,299,302,603,448,417,861,44569,46437,91005,46950,48388,95341,48564,49627,98191,17121,18119,35236,19214,20426,39642,21370,23234,44606,53024,54974,107994,55663,57021,112683,57506,58517,116023,9274,10358,19628,10670,11982,22651,12589,14511,27099,55872,58457,114328,58922,61252,120176,61798,64118,125912
12301,21665,22818,44486,25476,26755,52235,30366,32147,62510,2010,1919,3931,2246,2154,4405,2522,2442,4963,3891,3866,7758,4335,4269,8604,5103,4932,10031,1660,1647,3306,1992,1903,3893,2225,2246,4473,1318,1297,2616,1574,1576,3155,1919,1915,3835,3166,3537,6706,3350,3735,7088,4064,4466,8536,3615,3842,7455,4214,4494,8713,4654,5032,9686,2699,2855,5551,3305,3479,6782,4004,4269,8270,1825,1788,3615,2419,2458,4872,2893,3151,6044,862,955,1819,1228,1358,2586,1924,2069,3993,486,752,1239,602,836,1435,786,1037,1823,136,355,493,214,488,705,283,592,868,49,76,122,50,74,128,98,123,220,299,274,571,528,500,1025,819,812,1623,10,15,23,7,10,15,4,8,14,3,0,3,6,6,11,5,3,10,315,289,599,543,512,1054,826,826,1648,17668,18529,36196,20739,21918,42656,24425,25780,50203,3126,3282,6409,3873,4021,7898,4773,5087,9863,19565,20516,40077,22668,23807,46475,26155,27451,53611,1436,1589,3025,2048,2258,4304,3141,3535,6677,19711,20807,40511,23295,24610,47900,27629,29226,56859
12302,71069,73352,144421,71982,75178,147168,77837,80559,158401,5531,5170,10702,5570,5361,10927,5988,5646,11634,12013,11496,23516,10865,10375,21235,11504,10874,22382,6438,5896,12331,5995,5676,11673,5618,5206,10819,5835,5771,11604,5498,5595,11093,5831,5763,11588,9385,10113,19496,10060,10778,20839,11261,12276,23532,9502,10632,20130,9163,10135,19298,10435,10810,21245,10307,10936,21241,9848,10776,20627,9474,10276,19751,7374,7287,14657,8678,9049,17726,9002,9702,18705,3022,3235,6252,4198,4276,8478,5942,6263,12208,1375,2104,3472,1660,2238,3895,2203,2647,4844,300,713,1010,447,931,1375,580,1114,1695,201,262,469,224,284,507,488,714,1199,1679,1929,3608,2087,2444,4534,2691,3083,5773,92,90,181,66,76,146,67,63,136,33,34,73,38,35,65,51,53,104,1807,2054,3855,2192,2560,4748,2808,3200,6007,47583,48874,96457,47868,49244,97117,48683,49504,98186,18411,19386,37796,19992,21445,41439,24105,25539,49649,51494,52778,104275,50490,52252,102741,50038,51005,101047,15411,16389,31805,17858,19191,37047,23279,24754,48031,61032,63060,124095,61821,64130,125952,65238,66906,132142
12303,17469,17292,34757,18188,18216,36401,20523,20633,41152,1361,1194,2558,1359,1267,2622,1495,1317,2811,3004,2774,5774,2918,2724,5639,3191,2974,6167,1453,1279,2737,1413,1301,2717,1470,1355,2820,1012,952,1960,1150,1052,2202,1184,1235,2427,2018,2219,4241,1894,1953,3840,2381,2514,4898,2597,2726,5323,2608,2832,5435,2661,2842,5502,2543,2643,5183,2583,2721,5303,2799,2869,5664,1948,1830,3782,2255,2230,4484,2515,2605,5118,947,912,1856,1301,1214,2514,1807,1718,3525,475,535,1007,564,643,1212,788,828,1617,113,215,326,150,278,423,223,383,605,61,74,131,25,38,66,45,58,100,284,344,625,423,450,871,629,651,1284,10,3,20,7,3,15,11,10,26,5,3,8,3,3,5,6,5,12,298,346,652,432,458,891,649,669,1318,14346,14131,28473,15155,15038,30195,16828,16752,33580,2116,2200,4319,2172,2342,4519,2350,2564,4909,15871,15689,31556,16598,16590,33184,18263,18352,36613,830,901,1733,879,960,1840,1137,1197,2337,15794,15674,31465,16566,16592,33158,18667,18733,37401
12401,35811,38037,73848,36572,39122,75699,37005,39690,76694,2440,2257,4698,2330,2352,4685,2159,2065,4222,5337,5045,10387,5229,4851,10081,5040,4781,9823,2697,2592,5289,2565,2408,4974,2448,2315,4763,2129,1844,3971,1922,1829,3747,1876,1751,3632,3718,3935,7649,3409,3567,6978,3385,3586,6977,5025,5614,10638,4954,5426,10376,4614,5048,9660,5675,6247,11922,5477,6146,11620,5200,5756,10952,4596,4854,9449,5510,5899,11409,5528,6198,11722,2435,2789,5228,3164,3581,6742,4363,4864,9227,1401,1973,3372,1541,1994,3530,1839,2254,4091,357,884,1237,483,1068,1548,548,1077,1622,282,337,624,227,269,494,401,524,926,471,430,898,642,633,1277,863,890,1753,12,12,24,12,9,23,21,15,33,9,11,20,3,11,16,16,17,36,492,448,946,661,656,1314,893,921,1817,28003,29912,57920,28509,30602,59117,29008,30905,59916,5957,6230,12190,5990,6549,12534,6107,6823,12923,32667,34708,67377,33102,35357,68455,33159,35398,68558,1684,1871,3552,1723,2130,3850,2155,2534,4691,32240,34412,66653,32780,35239,68022,33346,35800,69148
12402,0,0,0,3,6,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,6,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3
12403,58653,60500,119153,61179,63495,124673,68559,71130,139692,4753,4449,9204,4934,4651,9584,5484,5096,10581,9249,8967,18218,9177,8637,17818,9880,9573,19448,4515,4524,9042,4429,4423,8856,4813,4441,9252,4499,4571,9065,4403,4491,8893,4718,4784,9509,9041,9370,18412,8917,9530,18444,10442,11141,21585,8297,8719,17014,8776,9266,18039,9765,10199,19957,7918,8395,16316,7901,8532,16431,8417,8980,17390,6028,5831,11856,6990,7256,14249,7326,7950,15276,2676,2814,5490,3628,3684,7312,5119,5366,10485,1348,2071,3420,1587,2039,3622,2000,2480,4480,321,791,1111,428,987,1420,591,1127,1715,150,209,362,156,192,350,288,438,729,1257,1374,2634,1678,1779,3457,2564,2654,5218,47,29,76,43,42,89,50,44,93,19,25,41,17,27,46,23,27,47,1323,1423,2751,1733,1851,3584,2639,2729,5368,44711,46204,90916,47054,48799,95855,51582,53237,104815,10786,11125,21910,11250,11928,23179,13142,14008,27148,50560,51841,102398,52129,53679,105800,55925,57409,113335,5777,6179,11948,6579,7302,13878,9121,10139,19267,52065,53767,105826,54456,56531,110992,60204,62336,122545
12404,17458,17728,35189,17714,18035,35751,18125,18420,36547,1303,1283,2591,1349,1264,2618,1164,1103,2266,2768,2673,5443,2486,2489,4975,2396,2277,4670,1366,1310,2678,1387,1272,2662,1270,1235,2504,1618,1372,2989,1646,1371,3019,1508,1356,2865,2622,2562,5186,2521,2413,4934,2707,2608,5313,2530,2697,5224,2349,2546,4896,2341,2286,4631,2237,2258,4491,2343,2488,4837,2448,2580,5030,1549,1543,3093,1864,1863,3724,1992,2083,4073,821,981,1807,1034,1188,2218,1368,1504,2873,501,703,1204,540,736,1277,703,931,1630,136,348,482,192,392,584,237,456,693,55,62,119,49,57,109,49,68,115,456,509,967,644,647,1288,980,949,1920,8,7,17,25,7,29,24,13,38,3,11,13,4,10,11,9,3,14,474,530,1004,668,668,1335,1003,968,1971,13920,14387,28302,14467,14700,29169,14593,14707,29300,2394,2323,4715,2373,2490,4863,2386,2526,4913,14951,15646,30599,15391,16036,31431,15134,15786,30917,1037,1063,2099,1090,1146,2242,1215,1333,2554,15034,15700,30735,15576,16122,31699,15510,16209,31719
12405,25302,25515,50814,25871,26193,52066,26779,27218,53993,1872,1794,3665,1986,1951,3936,1995,1902,3900,4216,4029,8245,3686,3568,7253,3723,3510,7226,2171,2118,4289,2118,2008,4117,1834,1823,3659,2026,1936,3957,2052,2035,4081,2175,2123,4293,3393,3562,6953,3719,3854,7576,4027,4187,8219,3702,3861,7562,3457,3538,6997,3549,3562,7108,3740,3810,7544,3695,4001,7691,3426,3591,7020,2505,2309,4816,3022,2811,5836,3278,3449,6726,1044,1115,2155,1432,1369,2808,1919,1844,3763,557,770,1322,544,760,1312,673,869,1540,87,211,302,150,305,454,179,359,535,75,99,176,49,82,134,95,149,244,544,592,1141,772,824,1600,1020,1003,2021,10,22,33,12,16,34,23,25,47,15,7,24,15,17,26,18,14,36,573,629,1195,799,861,1656,1063,1038,2104,17243,17523,34767,17725,18192,35912,17855,18017,35867,6391,6340,12730,6704,6714,13414,7159,7332,14489,18847,19089,37940,19086,19316,38404,18836,18831,37673,5121,5212,10335,5553,5807,11355,6338,6704,13041,21830,22242,44071,22398,22948,45340,22567,22963,45532
12501,34402,31713,66116,38569,35855,74419,47751,41916,89670,2557,2429,4979,2895,2794,5692,3277,3124,6395,4582,4337,8915,4659,4279,8943,4750,4503,9252,2591,2271,4863,2489,2234,4717,2465,2289,4753,3261,2869,6128,3709,3175,6887,4609,3519,8122,6348,5303,11646,8158,7042,15206,12315,9571,21886,5323,4759,10077,5483,5093,10576,7160,5693,12855,4263,4006,8276,4820,4580,9407,5246,5041,10282,2793,2452,5238,3355,3259,6614,4212,4192,8401,1558,1520,3071,1764,1700,3465,2276,2174,4455,896,1282,2175,939,1101,2045,1092,1176,2268,246,489,733,286,586,872,348,646,998,305,350,657,340,483,829,785,867,1646,269,134,403,238,178,423,373,204,579,14,18,35,9,3,16,13,20,30,7,7,11,6,3,14,9,0,8,287,154,444,258,191,448,394,221,618,12795,11512,24303,13995,12729,26727,15821,14260,30080,17980,17079,35058,21567,20742,42309,28921,24971,53896,7478,7272,14747,8024,7299,15324,9479,8409,17889,22058,21630,43686,26594,26203,52797,33969,30668,64636,23126,23048,46169,26167,25653,51819,28359,27864,56225
12502,27287,28380,55671,29380,30217,59598,32730,33846,66570,1625,1614,3244,1872,1780,3646,2196,2142,4340,3965,3646,7612,4021,3626,7645,4338,4042,8377,2025,1886,3917,2079,1909,3985,2293,2028,4319,1804,1654,3457,2038,1867,3909,2098,1956,4050,3119,3297,6421,3495,3637,7132,4321,4604,8921,4148,4646,8789,3999,4594,8598,4559,4953,9515,4072,4166,8232,4460,4688,9144,4453,4939,9390,2913,3084,5992,3405,3427,6835,3903,4009,7908,2079,2208,4295,2223,2408,4629,2525,2717,5243,1279,1601,2873,1413,1606,3016,1543,1673,3213,263,583,847,382,675,1055,503,787,1287,198,303,500,263,342,601,493,621,1112,133,144,276,179,194,376,168,228,390,3,3,7,7,13,17,9,7,11,6,3,10,0,0,6,3,7,14,138,148,286,190,206,397,173,242,414,15969,16514,32486,16436,16506,32944,17015,16835,33844,9729,10359,20086,11589,12318,23909,14322,15601,29922,15991,16577,32574,15639,15853,31490,15407,15345,30750,10062,10683,20748,12459,13141,25601,16018,17197,33212,23421,24349,47768,24725,25209,49938,26173,26623,52799
12503,61546,62037,123588,67633,68276,135916,76237,75028,151262,4790,4433,9223,5668,5439,11113,6105,5906,12011,9087,8524,17610,9437,8888,18329,10648,10079,20731,4560,4359,8923,4836,4534,9369,4843,4627,9475,4505,4743,9256,5104,5069,10174,5988,5427,11419,9084,9194,18283,10707,10970,21673,13022,12518,25543,8603,8652,17257,9132,9180,18309,10490,10024,20518,7799,7698,15497,8322,8395,16712,9009,8966,17970,6294,5848,12141,6876,6815,13693,7420,7494,14912,3849,4043,7892,4270,4287,8555,5178,5114,10288,2400,3421,5826,2488,3223,5714,2550,3147,5694,564,1117,1679,780,1477,2257,985,1729,2710,233,321,548,265,361,625,506,725,1230,448,531,979,494,535,1029,587,633,1213,52,43,95,25,31,55,17,26,47,17,11,23,17,14,32,16,13,32,516,582,1095,534,582,1112,626,666,1290,32164,32993,65157,34692,35468,70159,36455,37036,73491,24267,24378,48644,28338,28500,56841,34703,32984,67683,25443,26154,51597,25604,25925,51528,26110,25774,51883,31716,32213,63925,37637,38533,76170,45240,44829,90073,50665,52170,102838,55498,56821,112322,58949,60116,119064
12504,55523,54892,110415,62717,62058,124776,70860,70032,140891,3802,3765,7563,4949,4675,9624,5737,5699,11440,6382,5863,12243,6828,6515,13340,8240,7685,15927,3381,2975,6358,3385,2890,6275,3205,2919,6122,4713,4221,8934,4559,4332,8890,4659,3928,8596,11314,10632,21940,14243,13587,27834,15631,16019,31657,8838,8301,17141,9901,9049,18943,12844,10796,23639,6462,6433,12899,7166,7058,14221,7368,7347,14712,5166,5257,10424,5309,5820,11131,5764,6354,12117,3134,3352,6480,3668,3861,7531,4124,4707,8835,1804,2753,4556,2055,2635,4690,2345,2914,5260,527,1347,1880,642,1655,2291,935,1661,2597,720,807,1531,960,1182,2144,1466,2003,3469,429,358,784,516,451,968,475,449,928,18,16,35,26,26,52,20,12,36,5,8,12,8,9,19,3,14,15,452,383,832,551,489,1037,498,480,975,27346,27862,55205,28868,29019,57887,29024,29180,58196,23424,22886,46313,29705,29307,59011,37315,36390,73699,28049,28750,56794,28138,28373,56512,27820,27611,55435,22843,22552,45398,30200,30147,60346,38607,38088,76702,41002,42252,83252,45463,45692,91157,47602,47599,95200
