SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
50403,4,0,3,0,0,0,3,0,14,9,0,3,0,0,1263,1303,65,28,68,55,69,192,315,597,2030,2365,1823,1775,1509,616,2326,13825,7,4,3,3,30,4,127,156,404,287,116,98,56,10,173,1486,0,17,26,60,172,48,197,123,202,74,38,17,5,3,103,1077,0,3,0,10,16,3,19,16,27,21,5,3,3,0,26,154,7,8,25,43,57,15,26,20,22,7,3,0,3,0,27,257,51,47,93,175,256,91,186,121,182,80,38,29,3,3,171,1531,0,0,0,7,3,5,0,5,5,0,0,0,0,0,69,94,70,76,155,294,533,166,545,439,841,469,208,157,71,19,572,4601,230,124,351,403,684,1401,1420,1749,4117,3978,3295,2644,2313,857,3889,27467,6,3,0,0,0,3,8,9,173,374,853,639,660,258,51,3041,0,0,7,0,14,12,33,48,148,70,57,20,25,9,8,446,0,0,0,0,4,3,13,29
50501,0,0,0,0,0,0,0,3,9,5,3,4,0,6,2013,2042,67,27,46,40,38,128,225,428,1898,2881,2848,3865,3956,1942,3833,22214,6,9,3,5,28,4,71,172,450,412,229,254,89,26,302,2055,3,23,32,60,184,50,259,202,279,137,61,35,22,6,159,1519,0,0,6,10,9,5,22,20,31,15,25,17,11,3,32,204,7,4,20,27,42,13,17,14,20,7,5,3,5,0,15,199,55,25,79,117,195,70,148,115,247,90,38,26,15,3,152,1373,0,0,0,0,3,0,0,3,5,0,0,0,0,0,28,38,70,62,134,223,467,142,524,524,1030,667,356,334,134,45,680,5386,290,110,385,364,650,1657,1791,2343,5043,5311,5077,5611,5687,2563,6007,42892,0,0,0,0,0,0,7,11,109,227,637,662,857,598,45,3164,3,3,6,0,11,17,36,57,217,149,109,55,28,45,9,747,4,0,0,0,3,5,18,44
50502,3,0,0,0,0,5,8,6,17,8,7,9,3,0,1425,1499,99,39,125,89,112,349,456,754,2326,2395,2077,2980,3072,1768,2868,19511,10,6,9,10,43,18,142,194,528,377,204,252,118,26,259,2180,6,17,38,84,237,70,283,216,343,146,59,49,17,9,150,1713,3,3,3,10,16,3,18,17,36,25,20,17,7,3,44,216,15,15,37,35,59,17,23,19,27,10,3,4,0,0,40,311,97,48,169,223,318,180,303,223,347,153,89,47,23,10,308,2549,0,0,0,3,0,3,7,11,5,3,0,0,0,0,111,142,132,97,254,371,670,285,775,675,1278,705,375,369,167,44,912,7109,460,175,698,595,946,2796,2502,3111,5982,5091,4623,4769,5392,2831,5569,45529,4,0,0,0,4,4,10,9,153,448,1066,976,1372,1025,62,5137,4,0,0,0,19,19,87,96,305,162,129,67,46,60,18,1012,7,0,0,0,3,12,19,43
50503,3,0,0,0,0,0,8,10,21,10,4,10,5,3,1967,2032,131,51,96,77,104,308,503,862,3063,3577,2920,2936,2458,892,3449,21429,4,5,15,8,43,26,183,223,547,339,159,147,63,13,208,1981,9,17,35,74,239,52,304,203,267,88,52,16,19,0,131,1500,3,3,4,9,14,4,32,21,29,19,14,8,5,3,32,200,11,7,33,52,80,25,36,23,25,3,0,0,0,0,33,325,74,53,146,237,398,97,253,183,275,93,35,14,11,8,226,2112,3,0,4,0,4,0,0,0,5,3,0,0,0,0,83,104,107,94,236,388,770,203,806,649,1144,547,266,185,95,26,713,6227,394,163,547,565,1005,2046,2244,2586,5914,5797,5068,4162,3757,1229,5550,41006,0,0,0,0,4,6,7,24,202,472,1100,893,861,408,75,4043,3,3,8,3,8,12,40,56,209,106,90,40,26,23,16,624,4,0,0,0,4,8,8,42
50601,0,0,0,3,0,0,0,3,9,5,4,6,0,0,652,688,24,17,37,22,31,91,213,316,1202,1254,933,912,835,333,1251,7472,7,7,0,3,17,17,68,103,228,151,66,57,17,12,89,847,0,3,14,48,129,29,154,80,113,32,12,18,3,0,61,696,3,0,0,7,5,6,7,12,28,6,3,5,0,0,19,101,6,6,13,21,56,8,12,7,18,7,0,0,0,0,19,187,31,21,78,147,228,65,143,96,143,57,27,15,10,0,130,1183,0,0,0,3,0,0,6,3,0,7,0,0,0,0,46,64,52,46,103,227,437,123,390,302,530,253,117,86,27,9,357,3063,121,73,222,294,545,997,1080,1167,2625,2315,1876,1484,1315,468,2220,16795,0,0,0,0,3,0,3,0,95,216,480,378,373,150,30,1733,0,3,0,0,3,9,16,25,92,49,33,12,12,7,5,263,0,0,0,0,0,0,10,21
50602,0,0,0,0,0,0,6,4,4,0,0,7,0,0,465,489,46,14,47,29,48,115,169,274,809,840,719,880,735,338,823,5873,0,3,3,5,13,10,55,66,192,141,71,87,33,7,94,770,3,7,13,18,95,19,94,53,90,33,5,10,3,0,52,505,0,0,0,0,6,7,13,3,16,3,12,6,4,0,17,90,4,6,19,16,25,7,3,12,11,5,4,0,0,0,15,118,23,19,61,103,142,80,119,71,151,44,16,17,11,4,123,970,3,0,3,0,0,0,3,3,7,0,0,0,0,0,51,66,37,32,96,140,283,126,285,207,462,232,109,111,48,9,345,2526,177,54,255,223,393,920,858,959,2070,1799,1653,1629,1618,754,1865,15238,3,0,0,0,0,3,0,14,89,221,468,438,558,402,25,2218,0,0,0,0,14,10,38,54,148,53,36,10,11,11,0,392,3,0,0,0,0,3,6,30
50603,0,0,0,0,0,3,4,0,3,3,6,0,3,0,903,934,70,31,71,43,67,160,254,400,1321,1499,1266,1589,1535,773,1648,10718,4,0,4,9,21,5,77,104,262,187,115,124,51,12,147,1119,3,13,15,30,103,28,99,89,129,65,33,23,4,0,70,709,0,8,3,3,3,0,7,4,18,16,7,0,4,0,12,84,17,9,7,23,23,0,10,0,13,6,3,0,3,0,10,121,48,31,68,98,125,66,125,101,151,65,39,26,5,8,126,1083,0,0,0,0,0,0,0,3,3,0,0,0,0,0,31,39,69,58,100,164,276,101,322,303,570,344,194,177,67,26,393,3158,276,107,330,291,445,1156,1246,1463,2998,2751,2413,2392,2291,1055,2748,21961,0,0,0,0,0,0,0,8,74,173,364,301,366,212,15,1521,3,0,3,0,3,11,46,57,128,65,40,21,15,11,0,404,0,0,0,0,3,3,12,23
50604,0,0,0,0,0,3,3,0,17,4,0,0,0,0,1142,1175,65,39,78,51,93,225,372,634,2145,2245,1911,1651,1406,504,2181,13605,3,0,5,9,30,13,116,168,378,253,149,77,74,11,163,1443,0,13,28,58,187,42,181,146,171,73,30,22,7,6,90,1049,3,0,0,3,20,4,19,23,24,18,9,11,0,0,18,161,19,10,25,35,47,23,28,14,14,3,3,0,0,0,26,251,53,41,114,165,266,83,215,129,251,93,32,20,11,3,213,1692,8,0,0,0,5,0,3,3,4,3,0,0,0,0,58,84,85,61,183,282,551,165,551,480,846,440,227,131,93,23,572,4692,281,132,423,398,728,1629,1678,1901,4398,3910,3373,2433,2165,695,3715,27851,0,0,0,0,4,0,3,10,125,286,616,412,383,147,23,2019,3,0,4,0,9,3,32,54,145,67,52,20,14,14,6,432,3,0,0,0,3,3,12,37
50605,0,0,0,0,0,0,3,3,0,0,6,0,0,0,660,678,19,15,15,10,13,36,96,191,810,992,925,1023,961,466,1238,6813,3,0,0,0,11,4,45,81,215,149,93,75,37,9,102,829,0,0,14,19,64,25,87,64,84,34,12,6,8,3,43,464,0,0,4,0,6,0,6,6,17,8,3,7,3,0,11,68,3,3,11,16,19,4,5,7,9,0,0,0,0,0,9,88,12,21,31,70,104,27,71,39,86,44,14,13,8,0,78,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,22,21,57,108,202,57,223,196,407,229,125,108,60,15,254,2090,108,51,171,178,277,788,788,972,2018,1902,1764,1637,1527,656,2095,14922,0,0,0,0,0,0,6,8,60,129,288,262,287,146,18,1194,0,0,0,0,0,5,15,21,67,47,26,8,11,9,5,214,3,0,0,0,0,0,4,12
50606,0,0,0,0,0,0,3,0,4,0,0,0,0,0,284,286,12,0,7,0,8,26,37,66,318,435,320,332,296,120,532,2514,0,0,0,0,11,0,13,19,43,28,12,14,13,0,24,185,0,0,4,8,33,3,19,16,21,9,0,3,0,0,11,132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,3,0,7,0,0,0,4,0,0,0,0,0,3,28,3,6,7,31,29,10,26,10,26,9,4,6,4,0,17,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,12,48,79,19,58,52,96,50,21,18,15,0,63,561,38,19,71,66,114,251,229,264,633,693,592,515,455,175,813,4918,3,0,0,0,0,0,3,0,46,101,193,139,142,69,12,710,0,0,0,0,0,0,3,5,28,17,8,9,4,3,3,85,0,0,0,0,0,0,3,14
50607,0,0,0,0,0,0,0,0,3,0,0,3,0,0,341,349,17,9,10,11,16,32,58,80,264,281,313,771,798,610,607,3881,5,0,0,0,8,3,14,21,77,84,36,72,33,5,48,407,0,7,4,11,33,14,55,40,59,24,4,16,3,0,27,303,0,0,0,3,3,0,3,3,9,4,3,3,3,0,5,46,0,3,7,9,16,7,3,6,7,0,0,0,0,0,0,54,37,12,36,39,39,30,36,38,71,33,21,17,11,6,53,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,37,22,44,65,96,57,118,110,218,148,63,105,45,12,147,1290,106,34,91,96,146,333,391,473,1011,896,914,1374,1521,1053,1193,9632,0,0,0,0,0,0,0,6,30,61,204,202,283,364,29,1183,0,0,4,0,4,4,17,35,59,26,30,24,17,36,0,256,0,0,0,0,0,0,5,9
50701,0,0,0,0,0,0,0,3,4,5,3,3,3,0,1077,1105,47,13,32,21,39,122,211,347,1463,1836,1585,1739,1546,644,1963,11609,8,0,4,5,20,7,70,117,311,200,93,94,39,15,149,1129,0,16,25,53,166,26,169,116,166,64,25,16,5,3,86,945,0,3,0,9,13,0,10,14,34,20,11,8,3,0,24,146,5,8,22,26,32,3,13,11,16,8,3,0,0,0,16,158,37,29,88,116,182,83,125,104,156,61,38,23,12,6,126,1179,0,0,3,0,3,3,3,0,3,3,0,0,0,0,43,69,58,54,146,207,416,125,396,361,688,348,172,142,66,15,454,3625,211,83,319,280,513,1243,1139,1310,3143,3127,2941,2631,2528,949,3303,23720,0,3,0,0,0,0,11,7,85,219,573,559,681,341,45,2513,0,0,3,0,6,14,28,35,117,50,50,10,27,13,10,360,3,0,5,0,3,10,11,24
50702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,306,11,7,10,8,11,42,57,72,308,314,361,585,640,370,563,3356,0,3,3,3,8,5,20,40,71,74,31,50,17,0,61,386,0,6,6,11,50,18,68,45,72,30,12,16,3,0,42,380,0,0,0,5,5,0,4,3,8,5,0,0,0,0,4,40,3,3,8,6,17,0,5,4,3,0,0,0,0,0,3,56,17,10,43,52,48,31,48,34,76,28,19,10,14,0,65,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,21,20,65,80,125,57,153,122,224,147,64,75,34,0,191,1376,63,39,146,105,161,487,420,467,920,784,797,1008,1185,664,1176,8414,0,0,0,0,0,0,3,0,27,46,136,145,258,285,17,908,0,0,0,0,0,5,6,13,45,36,23,11,10,31,0,197,0,0,0,0,0,3,3,6
50703,0,0,0,0,0,0,0,0,3,3,0,0,0,0,359,370,18,0,12,4,16,50,100,158,634,595,436,368,268,78,637,3395,3,0,0,0,14,7,39,51,120,66,30,24,9,0,50,397,0,0,8,20,53,13,63,38,33,25,3,8,0,0,23,289,0,0,0,3,7,0,4,6,3,9,0,3,0,0,6,41,4,3,4,20,21,12,10,0,3,5,0,0,0,0,7,90,12,16,42,75,136,28,86,53,64,24,8,6,3,0,66,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,24,20,58,115,229,57,206,151,221,125,45,42,15,0,173,1475,65,26,107,136,266,481,495,536,1192,1093,826,577,458,123,1120,7503,0,0,0,0,0,0,0,0,54,122,276,197,161,68,11,886,0,0,0,0,3,0,12,12,30,21,16,0,6,0,0,107,0,0,0,0,4,0,4,14
50704,0,0,0,0,0,0,0,3,6,9,3,7,3,3,1177,1208,56,17,34,27,44,88,153,264,948,1263,1277,2326,2522,1642,2174,12821,0,0,3,5,25,10,57,86,251,213,87,183,83,19,153,1178,0,10,12,27,92,26,132,113,167,72,38,27,16,8,90,832,0,0,0,3,6,3,6,13,15,3,4,6,0,0,12,87,8,12,10,19,13,3,15,11,7,0,4,5,0,0,12,118,62,38,41,72,107,76,108,99,193,92,39,44,25,6,109,1114,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,39,74,55,74,125,252,119,319,327,639,390,173,266,130,31,405,3376,254,88,261,214,404,1134,1196,1554,2860,2608,2497,3541,3849,2371,3491,26309,0,0,0,0,4,0,0,6,41,121,294,330,538,525,23,1885,3,3,0,0,10,5,32,32,112,71,56,55,39,53,10,482,0,0,0,0,0,0,3,18
50705,0,0,0,0,0,0,0,3,11,5,0,3,0,0,1729,1756,45,20,28,32,40,123,183,399,1698,2142,1691,1973,1719,630,2609,13318,4,0,3,11,39,7,139,136,379,241,81,92,37,14,151,1336,3,11,31,57,170,50,204,132,156,60,15,16,13,0,74,994,0,0,0,6,10,3,18,22,29,16,5,9,4,0,35,146,12,14,21,48,77,14,22,14,11,7,0,0,4,0,19,270,50,34,99,157,350,90,205,119,170,47,29,16,7,3,162,1538,0,0,0,3,0,0,3,3,3,0,0,0,0,0,44,60,71,58,163,283,647,166,591,422,745,368,132,129,70,19,477,4339,233,97,353,403,769,1724,1632,1706,3692,3688,2930,2950,2582,844,4406,28008,3,3,3,0,3,0,3,13,94,266,584,493,593,276,34,2369,3,0,0,0,9,5,24,23,126,65,43,19,17,14,4,356,0,3,0,0,0,0,8,21
50901,0,0,0,0,0,0,3,0,4,3,0,0,3,0,526,542,44,8,44,38,43,190,250,417,1253,958,684,410,392,154,1049,5946,7,0,3,12,19,3,53,64,158,62,22,23,7,0,59,493,4,8,15,42,117,24,104,74,71,18,7,3,0,0,67,559,0,0,8,8,6,3,8,4,15,3,3,4,0,0,16,82,3,0,10,31,23,11,14,3,5,0,0,0,0,0,15,124,21,10,60,110,191,54,137,59,64,29,0,9,0,0,85,835,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,38,33,23,97,199,361,93,321,214,315,117,31,37,9,3,265,2119,205,53,297,308,483,1295,1160,1486,2608,1818,1309,724,682,265,2004,14701,13,3,0,0,12,10,19,28,156,209,290,194,190,119,27,1277,0,3,8,0,22,7,37,47,138,68,47,26,25,16,14,459,5,0,3,0,5,10,16,35
50902,0,0,0,0,0,0,4,4,5,4,0,0,0,0,630,651,40,16,53,40,55,142,230,337,960,846,563,501,380,140,1289,5583,0,3,7,10,15,4,45,53,99,62,29,27,3,0,69,422,3,8,15,26,91,17,85,51,49,9,5,0,0,0,43,407,0,0,3,0,0,0,3,3,8,6,3,4,3,0,14,51,3,4,13,16,19,4,5,5,4,0,0,3,0,0,14,91,23,18,42,100,131,40,102,56,69,22,5,6,3,3,79,709,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,43,33,35,83,151,264,69,246,162,226,102,35,43,12,4,253,1719,226,68,309,277,398,1314,1066,1199,2129,1729,1222,902,694,279,2410,14240,10,7,0,0,19,4,20,23,137,183,290,226,228,148,34,1336,3,6,4,0,5,4,39,28,103,53,35,23,18,16,11,343,8,6,0,0,16,12,18,38
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,158,28,8,28,17,27,111,125,189,395,302,186,162,122,60,419,2176,0,3,5,4,8,4,21,28,44,16,12,3,4,0,35,179,0,4,0,19,18,7,22,9,9,4,0,0,0,0,12,115,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,22,0,3,14,5,9,3,3,3,0,0,0,0,0,0,4,48,3,11,23,33,48,22,35,19,13,10,6,0,0,0,25,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,10,14,43,64,87,34,91,56,69,33,16,7,0,0,96,621,109,32,137,116,137,457,432,509,863,630,446,292,259,118,832,5365,9,3,3,0,10,3,13,17,72,79,121,85,90,69,21,591,3,3,0,0,8,0,9,4,41,18,13,8,9,9,3,130,3,0,3,0,3,5,4,21
51001,0,0,0,0,0,4,0,0,5,3,0,0,0,0,324,346,9,7,49,39,32,215,133,157,351,364,308,286,285,117,567,2919,0,0,4,11,22,9,33,50,97,70,27,36,10,4,39,411,0,0,31,18,26,13,38,27,28,16,5,0,0,0,23,219,0,0,7,0,3,3,7,6,5,4,0,0,0,0,16,60,5,5,17,13,5,4,9,9,7,0,0,0,0,0,6,82,20,27,137,98,81,88,78,54,73,26,4,4,4,0,96,780,0,0,3,3,3,0,0,0,3,0,0,0,0,0,47,64,27,37,196,139,137,109,165,143,215,114,42,39,16,9,229,1623,71,49,288,201,186,469,378,412,818,748,745,561,654,245,1132,6949,0,0,0,0,0,0,3,7,45,93,220,177,234,135,15,930,0,0,0,0,0,0,3,11,33,17,18,6,3,6,0,107,0,0,0,0,0,3,0,9
51002,3,0,0,0,0,0,3,0,0,0,0,0,0,0,208,224,14,3,11,9,4,32,32,32,70,146,132,521,464,357,362,2189,0,0,0,3,3,0,9,11,39,16,17,44,19,10,20,195,0,0,6,3,7,3,12,4,4,6,0,7,4,0,7,52,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,17,0,0,7,4,3,0,3,0,0,0,0,0,0,0,6,32,5,5,19,18,25,11,24,8,19,4,3,9,3,0,28,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,11,5,35,25,36,16,48,28,64,25,23,53,30,10,93,497,32,11,53,46,52,67,97,76,189,248,287,771,956,631,665,4182,3,0,0,0,0,0,0,3,8,36,66,91,227,255,18,705,0,0,0,0,3,0,4,0,3,3,7,0,0,4,3,26,0,0,0,0,0,0,0,0
51003,0,0,0,0,0,0,3,0,4,0,0,3,0,0,239,250,8,7,13,9,9,15,14,25,97,211,188,837,724,489,452,3081,0,3,0,0,3,0,3,20,46,44,13,57,33,16,33,259,0,0,0,3,6,0,10,12,12,0,3,0,5,0,4,60,0,0,0,0,0,0,0,4,0,4,0,3,0,0,3,18,0,4,3,10,5,0,3,0,3,0,0,0,0,0,3,31,11,4,19,19,27,12,14,5,8,10,0,4,3,0,16,153,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,23,13,13,30,34,44,14,37,36,65,53,19,66,36,16,86,546,41,20,52,46,54,64,76,85,251,396,377,1186,1326,944,757,5666,0,0,0,0,3,3,4,0,15,37,99,122,261,358,10,913,0,0,0,0,0,0,0,0,8,5,3,4,4,5,0,41,0,0,0,0,0,0,0,0
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,165,16,3,14,9,13,39,53,94,306,288,199,188,150,47,321,1745,3,0,0,3,10,3,23,13,38,16,11,4,6,0,25,154,0,3,9,12,34,12,27,14,11,0,3,0,0,0,13,134,0,3,0,0,4,0,4,0,3,3,0,3,0,0,4,22,0,0,0,6,6,0,3,0,0,0,0,0,0,0,3,26,7,4,13,25,32,13,30,8,16,3,3,0,0,0,28,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,12,20,41,88,31,83,36,65,27,13,11,9,0,78,533,51,18,71,71,121,269,264,293,623,528,394,297,270,85,611,3956,0,3,0,0,3,0,7,13,32,43,76,71,75,37,5,360,0,3,0,0,3,0,3,8,30,13,10,5,3,3,3,85,0,0,0,0,0,0,3,6
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,117,9,0,7,3,8,28,28,42,121,132,105,101,77,16,193,883,0,0,0,0,10,0,6,7,22,13,3,5,3,0,14,86,0,0,4,4,17,3,16,7,8,3,0,0,0,0,9,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,5,7,7,0,0,0,3,0,0,0,0,0,3,25,7,4,15,16,21,12,8,5,12,0,3,3,0,0,25,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,10,0,19,34,50,16,33,25,44,19,11,6,3,0,73,340,38,10,50,39,74,156,128,165,308,277,216,171,175,43,381,2236,4,0,0,0,3,0,4,0,29,43,42,36,36,25,12,238,0,0,0,0,0,0,5,5,16,5,3,0,0,3,3,38,0,0,0,0,0,0,3,0
51103,0,0,0,0,0,3,3,0,3,0,0,4,0,0,431,442,12,5,26,22,28,90,71,75,352,613,451,886,766,305,746,4451,0,3,0,7,9,3,39,46,131,64,31,46,23,11,47,454,0,10,11,23,42,12,52,30,31,5,5,3,3,3,13,243,0,3,3,0,9,0,3,0,3,10,3,0,0,0,13,52,3,3,23,7,10,0,3,4,0,0,0,0,0,0,3,68,19,17,45,73,92,38,65,24,53,22,9,9,4,0,58,529,0,0,3,0,0,0,0,0,3,0,0,0,0,0,58,71,21,32,86,116,159,48,163,105,227,113,47,61,30,12,188,1418,63,45,150,167,207,330,355,334,907,1073,935,1348,1392,524,1362,9188,3,0,0,0,0,0,3,6,36,69,181,185,340,207,26,1058,3,0,0,0,0,0,3,4,15,6,10,8,8,3,6,70,0,0,0,0,0,0,3,8
51104,0,0,0,0,0,3,0,0,13,0,0,3,0,0,743,757,33,16,28,26,35,110,167,268,886,841,654,593,489,228,1279,5650,0,6,3,5,24,4,51,75,160,83,31,37,17,3,68,568,0,11,21,32,101,22,89,60,62,19,9,3,3,0,61,489,0,0,3,3,7,0,8,4,12,10,0,7,3,0,16,78,4,4,21,24,21,18,7,5,5,7,0,0,0,0,14,138,26,25,70,96,164,49,106,62,66,19,10,10,0,0,133,831,0,0,3,5,0,0,0,0,0,0,0,0,0,0,58,66,27,40,119,165,326,93,256,207,307,130,47,59,25,3,350,2169,164,63,255,250,427,1026,818,1012,1968,1600,1253,1006,842,361,2447,13504,8,11,0,0,11,4,9,14,111,154,232,220,221,133,28,1143,3,3,3,0,4,5,22,26,64,25,28,14,11,15,10,226,3,0,4,0,4,4,23,22
