SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
50607,21,292,158,26,12,107,615,6,126,42,23,7,0,208,202,170,207,7,13,7,605,855,56,479,4,24,3,1423,505,13,268,0,15,6,802,631,6,279,0,9,4,929,414,0,183,3,7,0,605,255,0,96,0,7,0,353,101,0,35,0,4,0,141,28,0,7,3,3,0,40,21,0,5,0,0,0,32,17,0,0,0,0,0,23,3,3,3,0,0,0,7,9,13,0,0,0,3,30,30,41,61,18,13,8,165,3107,718,1823,86,106,139,5981,11,133,153,22,13,73,408,0,190,23,25,3,0,242,19,192,98,30,14,5,354,59,80,118,5,12,6,290,71,30,111,0,3,0,218,204,22,168,3,3,3,403,971,39,428,3,23,4,1463,1156,12,435,0,14,3,1630,495,3,189,0,12,6,703,230,0,60,0,6,0,298,126,3,19,0,8,0,161,89,3,24,0,4,0,114,48,3,6,0
50701,11,438,98,32,23,79,670,12,237,24,32,5,0,314,194,258,292,13,49,9,819,629,125,609,9,68,18,1454,442,14,294,0,29,3,780,650,4,313,0,14,0,979,305,0,92,0,4,0,401,43,4,18,0,3,0,77,3,0,3,0,3,0,11,3,5,3,0,0,0,16,0,0,0,0,0,0,3,0,3,3,0,0,0,6,0,0,0,0,0,0,3,3,30,0,0,0,0,32,31,76,62,11,20,7,210,2322,1199,1815,91,219,122,5777,5,182,133,9,13,76,406,0,333,9,24,3,0,371,20,282,81,52,20,7,468,51,170,142,17,34,3,411,41,44,170,9,22,0,286,175,71,250,10,45,7,559,800,36,563,3,51,6,1449,1689,3,683,3,54,20,2454,450,3,135,0,10,8,608,70,0,24,0,0,0,103,30,0,15,0,0,0,47,17,3,6,0,0,0,26,5,3,3,0
50702,9,545,79,9,25,76,749,11,159,24,13,8,3,224,123,191,206,13,23,3,558,344,67,307,15,30,9,767,220,11,206,0,15,3,453,355,0,241,0,19,3,626,307,0,164,0,0,0,472,145,3,58,0,3,0,209,52,0,25,0,3,0,76,16,3,10,0,3,0,28,15,3,8,0,3,0,25,3,0,4,0,0,0,10,4,0,3,0,0,0,3,10,26,8,0,5,0,51,21,73,42,7,13,6,162,1622,1099,1384,56,154,106,4422,5,231,86,7,29,49,399,0,394,11,6,3,0,413,18,222,51,18,11,0,304,41,102,66,13,16,0,242,41,38,78,7,10,0,170,137,41,146,10,21,4,353,394,20,274,4,17,3,715,549,6,342,5,17,4,915,347,3,179,3,6,0,546,160,0,51,0,3,0,222,76,5,19,0,3,0,105,50,3,24,0,3,0,76,22,0,11,0
50703,6,161,57,0,9,22,249,10,106,6,7,3,6,134,210,102,212,16,12,7,561,376,14,211,0,21,4,623,94,3,53,0,4,0,156,98,3,17,0,0,0,119,7,0,11,0,0,0,19,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,6,28,24,3,4,3,63,816,419,597,22,57,48,1955,3,61,31,0,4,28,127,3,130,5,4,0,0,135,3,172,34,14,3,4,231,19,92,75,10,4,6,202,86,30,100,4,7,0,231,381,17,177,0,17,0,589,475,3,211,0,18,3,712,336,0,101,0,5,3,447,25,0,7,0,0,0,35,9,0,3,0,0,0,9,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
50704,4,338,233,27,12,151,764,13,161,43,12,6,6,241,214,170,236,20,25,7,664,762,78,623,3,43,14,1522,575,7,415,3,10,8,1017,820,3,427,0,13,7,1272,662,3,280,0,18,4,969,277,0,96,0,10,0,385,90,0,33,0,3,0,130,40,3,22,0,0,0,59,23,0,5,0,0,0,29,19,0,6,0,0,0,26,14,0,0,0,0,0,14,17,27,6,0,0,0,51,50,51,86,9,15,10,207,3580,837,2499,72,159,204,7355,9,153,231,25,18,129,557,0,242,14,18,14,10,303,15,212,116,31,8,4,384,50,97,167,29,31,7,385,79,28,136,0,20,5,271,181,25,223,7,13,3,451,807,18,581,5,26,5,1448,1538,4,742,8,36,4,2338,730,0,276,0,22,3,1034,267,4,103,3,3,3,377,115,3,50,0,3,0,172,83,0,37,3,3,0,132,47,0,13,0
50705,14,271,129,23,18,100,553,29,151,48,0,11,5,252,568,201,593,12,188,18,1580,1749,64,956,9,152,12,2934,684,3,306,0,24,0,1018,768,0,201,0,17,4,987,155,0,50,0,0,0,209,22,0,10,0,3,0,38,5,0,3,0,4,0,14,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,13,15,3,0,0,0,37,49,44,62,3,13,10,182,4061,757,2371,47,425,159,7825,10,116,138,14,22,93,390,3,247,10,18,3,0,284,41,239,143,7,39,3,469,192,105,300,7,63,13,683,222,48,297,0,169,5,746,757,46,575,0,108,10,1495,2209,11,875,3,80,10,3189,1821,4,473,3,35,4,2341,216,0,57,0,5,0,285,47,0,15,0,0,0,65,20,0,9,0,3,0,27,0,3,5,0,3,0,16,3,0,3,0
50901,21,292,306,68,232,288,1217,76,199,109,28,67,3,480,354,301,525,48,139,8,1373,851,50,460,3,50,8,1414,210,3,102,0,3,0,322,195,3,59,0,10,3,268,55,0,12,0,7,0,72,7,0,7,0,3,0,21,0,3,5,0,3,0,8,0,3,0,0,9,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,12,4,4,3,0,31,30,61,65,11,62,15,247,1797,925,1667,171,588,324,5469,12,130,251,26,212,268,896,10,242,43,39,26,8,373,133,353,265,90,109,14,951,270,184,299,45,103,5,911,226,38,247,12,31,4,554,618,21,282,6,45,3,978,688,3,258,5,27,4,986,272,0,69,3,7,3,355,19,0,11,0,3,0,29,5,0,4,0,6,0,13,0,0,0,0,3,0,11,0,0,3,0,0,0,7,0,0,0,0
50902,6,339,374,60,489,420,1691,32,217,149,18,104,7,535,208,201,556,21,187,7,1182,228,40,270,4,64,7,602,65,0,64,4,7,0,134,27,0,19,0,3,0,56,10,0,12,0,9,0,32,3,0,7,0,3,0,14,0,0,0,0,4,0,5,0,3,0,0,3,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,16,10,3,0,3,28,19,52,74,12,102,11,260,600,869,1547,117,978,458,4561,10,137,324,44,390,320,1230,3,213,62,30,57,10,385,42,291,290,41,173,8,852,103,185,319,9,105,4,723,106,39,193,3,46,3,385,186,10,183,3,23,8,418,194,6,141,0,19,0,363,102,6,72,0,17,0,193,25,0,13,0,3,0,43,5,0,4,0,3,0,12,0,0,3,0,0,0,7,0,0,4,0,0,0,7,0,0,0,0
50903,5,152,203,47,240,183,835,6,98,62,24,49,5,247,89,108,234,15,75,6,525,49,13,65,0,13,0,140,12,0,12,0,3,0,32,3,0,6,0,4,0,17,0,0,7,0,5,0,8,0,0,3,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,13,13,15,39,4,36,6,110,174,393,650,91,418,204,1939,4,47,162,16,198,149,575,3,82,31,28,20,5,169,15,167,144,38,77,11,444,74,80,141,19,59,0,373,34,22,83,3,14,4,162,64,11,52,0,8,0,133,54,4,37,0,5,3,102,25,0,30,0,6,0,65,13,0,9,0,0,0,29,5,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
51001,13,430,39,932,406,198,2022,8,179,6,116,119,0,436,21,334,47,88,229,12,731,67,125,75,22,116,4,405,37,33,48,10,34,3,176,102,44,72,4,26,0,245,159,20,79,3,29,5,290,190,7,43,0,34,0,280,59,4,18,3,18,0,97,15,0,10,3,7,0,36,0,0,8,0,11,0,17,0,0,3,16,16,0,35,0,0,3,0,6,0,12,9,9,15,12,42,0,93,25,134,35,100,128,18,442,706,1323,511,1320,1217,249,5318,13,748,76,597,442,207,2079,9,301,4,52,119,3,488,14,390,23,44,313,6,787,23,267,28,9,239,0,562,6,113,37,4,105,0,267,37,87,50,3,87,0,261,55,83,54,3,67,0,272,100,46,91,4,67,4,318,164,11,78,3,36,0,294,166,5,53,0,24,0,252,132,8,30,0,25,0,193,61,4,23,0,15,0,109,28,0,8,0
51002,13,172,25,166,535,93,1000,3,157,0,0,143,0,304,8,146,17,13,271,4,454,36,55,7,3,100,0,199,20,13,15,0,41,0,98,33,5,24,0,20,0,89,101,3,26,0,40,3,173,97,0,19,0,14,0,127,43,0,19,0,16,0,79,27,0,11,0,5,0,43,14,0,3,0,10,0,32,7,0,0,0,4,0,18,3,0,0,0,0,0,12,3,9,5,0,0,0,23,31,36,27,8,137,8,249,440,599,199,184,1348,107,2881,70,98,33,92,953,120,1370,0,85,3,13,116,0,220,10,165,6,34,638,4,861,8,75,0,16,97,0,195,0,31,8,5,51,0,90,5,33,11,5,27,0,79,10,29,0,3,32,0,73,8,15,4,4,7,0,34,5,11,8,0,15,0,35,12,4,10,0,9,0,33,16,0,3,0,4,0,30,13,0,3,0,4,0,16,18,0,9,0
51003,84,147,22,62,1735,146,2195,31,165,3,15,172,0,386,36,222,8,12,215,5,494,38,83,14,0,81,3,219,40,31,11,0,38,0,116,59,25,14,0,49,0,151,76,9,25,0,43,0,155,86,0,34,0,28,0,147,90,3,21,0,9,0,121,65,0,13,0,24,0,99,46,0,11,0,18,0,70,25,0,3,0,3,0,36,19,0,3,0,3,0,28,9,4,3,0,10,0,23,89,55,21,3,216,12,390,791,744,201,88,2644,166,4638,91,107,36,73,2311,170,2794,10,84,0,3,121,3,222,12,155,0,4,263,0,440,18,162,5,0,173,3,363,4,36,0,0,88,0,131,8,30,9,0,74,0,121,11,23,8,0,86,0,124,28,24,11,3,53,0,124,17,20,21,0,47,0,100,17,4,9,0,24,0,50,19,0,10,0,5,0,40,19,0,17,0,3,0,40,11,0,10,0
51101,0,81,79,21,123,112,429,8,62,21,8,56,0,152,122,87,152,14,50,9,431,164,4,141,3,12,0,328,51,0,55,0,11,0,112,57,0,36,0,9,0,102,33,0,13,0,9,0,58,19,0,18,0,16,0,56,6,0,8,0,4,0,20,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,0,0,0,21,17,22,31,3,26,7,97,473,266,572,46,325,129,1808,0,20,75,10,104,86,294,0,51,7,15,18,0,100,18,104,76,28,53,6,278,69,54,102,0,48,0,276,77,14,87,0,14,0,198,137,7,81,0,61,0,289,156,3,90,0,8,0,249,103,0,23,0,6,3,141,14,0,8,0,3,0,28,0,0,4,0,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0
51102,6,128,38,40,164,98,480,7,113,9,21,68,3,217,78,148,72,12,139,0,450,97,32,64,0,59,3,252,40,8,23,0,11,0,82,41,0,20,0,4,0,64,20,0,4,0,13,0,39,10,0,9,0,15,0,33,3,0,3,0,13,0,22,9,0,3,0,16,0,22,9,0,12,0,13,0,25,3,0,3,0,18,0,28,3,0,0,0,9,0,13,3,5,10,0,37,0,64,12,41,31,8,41,8,136,343,474,298,85,629,108,1939,3,86,34,9,108,59,305,0,103,3,3,23,0,137,16,119,31,9,90,3,268,37,84,41,3,82,0,248,35,21,18,4,36,4,119,34,29,34,0,41,0,128,64,13,45,0,27,0,151,78,7,33,0,17,0,128,36,0,18,0,8,0,70,12,0,7,0,6,0,28,7,0,9,0,13,0,35,3,0,0,0,8,0,16,0,0,4,0
51103,21,231,65,338,379,139,1176,28,156,25,32,85,3,334,143,257,132,19,292,6,850,383,49,187,3,66,6,697,271,23,92,0,23,0,415,383,19,62,3,14,0,481,190,0,40,0,15,3,238,98,0,21,0,13,0,130,26,0,9,0,4,0,37,0,3,3,0,3,0,10,0,0,0,0,4,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,6,6,0,4,0,17,32,57,40,45,91,13,269,1583,807,677,438,994,172,4668,11,287,76,149,357,149,1024,9,139,15,47,39,3,254,38,223,67,59,204,11,600,117,169,89,9,209,9,606,121,45,103,7,68,3,343,325,41,140,10,54,0,560,558,25,192,0,31,3,815,519,10,108,0,18,4,659,170,5,40,0,9,7,225,80,0,5,0,6,0,94,20,0,3,0,4,0,25,0,0,3,0,0,0,3,3,0,0,0
51104,19,377,203,54,343,333,1333,29,254,66,40,58,4,446,478,320,495,39,157,14,1507,633,45,342,0,76,3,1107,165,3,94,3,13,0,277,168,3,75,0,13,0,255,84,3,37,0,8,0,132,17,0,13,0,11,0,40,3,0,18,0,20,0,37,4,0,0,0,5,0,14,6,0,3,0,0,0,13,0,0,9,0,4,0,14,0,0,0,0,0,0,5,7,16,3,3,0,0,32,37,86,58,18,86,15,303,1659,1109,1420,150,789,379,5510,12,163,189,30,273,226,896,4,258,29,21,37,0,357,45,368,195,54,100,10,773,277,226,251,18,135,6,910,187,60,206,3,72,0,537,416,46,268,5,55,0,792,511,19,275,0,35,3,845,473,3,189,3,23,0,695,78,4,41,3,15,0,140,9,0,4,0,6,0,23,3,0,4,0,6,0,17,0,0,0,0,3,0,9,3,0,3,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,3,311,22,7,4,11,362,0,183,0,4,0,4,193,48,409,43,6,4,8,522,154,20,82,0,9,4,268,12,0,36,0,5,0,56,21,3,18,0,5,0,39,13,0,6,0,0,0,15,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,24,3,39,3,3,3,5,57,264,999,208,15,34,38,1555,0,70,15,3,3,15,113,0,246,0,3,0,0,257,4,235,17,9,3,0,264,48,204,32,17,12,6,321,67,96,45,0,5,0,214,169,12,91,0,16,0,282,101,3,58,0,9,0,171,28,4,21,0,3,0,52,7,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60102,6,473,65,8,15,79,655,15,199,40,10,6,7,267,109,424,250,22,22,18,842,346,33,363,8,38,3,787,150,3,193,6,13,3,366,243,8,182,0,11,0,444,111,0,76,0,0,0,191,28,3,11,0,0,0,49,4,3,6,0,0,3,13,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,10,3,0,0,0,17,15,58,32,5,4,8,128,1042,1218,1222,51,117,121,3763,3,115,66,0,7,60,257,3,359,11,7,9,3,387,37,275,106,23,12,0,446,85,167,164,20,18,3,448,98,82,154,0,25,0,356,355,91,314,3,31,5,800,445,17,358,3,26,8,859,258,3,154,0,5,0,409,60,3,24,0,6,0,87,11,3,9,0,0,0,24,3,0,0,0,0,0,8,0,0,4,0,0,0,5,0,0,0,0
60103,10,806,99,43,29,74,1056,53,245,68,40,13,6,421,332,484,518,32,81,19,1463,699,54,609,4,69,7,1446,230,7,206,3,27,0,472,185,6,151,0,11,0,361,38,0,37,0,0,0,78,5,5,12,0,0,0,24,0,0,0,0,5,0,7,0,0,3,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,4,3,0,45,19,95,48,3,16,7,187,1563,1737,1760,129,252,123,5568,4,162,91,8,12,66,342,10,639,26,71,12,17,785,96,397,186,55,32,10,777,277,197,353,34,46,11,909,205,102,283,6,34,5,636,629,115,448,8,71,5,1281,705,28,431,21,56,7,1248,130,9,90,0,20,3,258,4,0,13,0,0,0,19,3,3,0,0,0,0,5,0,0,0,0,0,0,5,0,7,7,0,0,0,14,0,0,0,0
60104,0,112,53,31,10,52,254,0,46,19,27,4,0,97,47,100,110,12,8,4,277,149,16,192,7,26,0,388,119,3,143,0,3,0,270,206,0,161,0,9,0,381,109,4,44,3,0,0,160,24,0,10,0,3,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,19,20,0,5,0,49,664,288,752,80,72,68,1923,3,18,50,7,4,40,121,0,121,13,13,0,0,143,10,90,55,33,0,0,188,25,38,92,32,6,0,199,32,13,86,3,8,3,148,150,24,159,4,24,0,353,432,17,257,8,23,0,735,255,0,130,0,8,3,404,50,0,14,0,0,0,68,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
60105,15,343,117,60,17,111,670,52,97,102,50,18,9,331,454,93,567,58,47,21,1240,607,16,621,14,36,10,1304,281,0,284,5,17,0,590,520,5,400,13,18,3,961,397,0,304,16,19,4,745,222,4,118,7,5,4,352,76,0,45,9,3,0,131,26,0,6,0,3,0,35,0,0,3,0,0,0,11,3,0,3,0,0,0,7,0,0,0,0,0,0,0,3,8,6,0,0,0,19,41,32,68,13,11,14,172,2696,606,2647,244,206,163,6569,8,99,88,43,28,74,343,7,288,32,8,4,0,343,84,120,216,93,21,7,539,365,52,372,35,44,6,878,215,10,259,8,17,3,519,514,15,404,11,20,3,965,779,24,544,10,22,9,1384,720,0,437,6,16,6,1184,274,3,121,3,6,3,410,87,3,44,3,0,0,135,24,0,11,3,0,0,43,10,0,15,0,0,0,27,4,0,3,0
60106,0,35,39,9,5,51,138,4,17,32,3,3,3,60,46,30,119,3,11,0,207,109,5,134,3,16,3,271,52,0,64,3,3,0,123,41,0,29,0,3,0,75,3,0,3,0,0,0,11,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,8,0,3,3,22,269,86,436,17,42,64,916,3,0,41,0,8,30,81,0,21,8,3,4,0,42,10,31,48,13,4,0,101,45,17,90,0,8,0,167,40,5,54,0,6,3,117,107,8,118,0,8,0,244,132,0,91,0,4,0,235,46,0,11,0,0,0,59,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,32,928,156,63,44,143,1359,119,373,131,23,18,9,669,727,544,878,58,107,29,2339,1313,35,896,9,73,15,2350,426,7,341,0,15,3,793,441,6,193,0,9,3,654,155,0,102,0,10,4,272,54,0,24,0,0,0,78,8,4,9,0,0,0,17,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,9,46,9,0,3,4,62,33,104,59,7,23,20,248,3305,2041,2801,159,319,226,8852,16,220,124,40,30,95,525,19,763,44,31,15,8,880,251,434,355,75,72,19,1201,778,297,614,40,71,15,1812,549,101,437,13,47,12,1152,1155,76,605,5,56,18,1914,976,25,448,11,50,7,1519,284,3,101,0,3,6,403,55,0,25,0,4,0,90,17,0,0,0,0,0,16,3,3,0,0,0,0,8,0,3,0,0,0,0,4,0,0,0,0
60202,4,51,106,12,44,73,294,3,30,55,18,19,4,131,92,33,251,4,37,8,421,148,0,162,3,16,0,324,37,0,29,0,4,0,67,21,0,16,0,3,0,41,12,0,3,0,0,0,20,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,10,9,25,0,14,8,65,326,125,656,36,143,94,1380,0,13,91,0,34,76,208,4,31,26,14,14,0,92,27,39,113,21,23,4,230,108,24,154,10,27,3,323,85,15,84,0,12,3,200,149,9,72,0,8,8,248,75,0,41,0,0,0,117,23,0,5,0,0,0,30,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0
