SA3_NAME16	Year	SameAddress1YearAgo	Sex	persons
Keilor	2006		F	1446
Keilor	2006		M	1471
Keilor	2006	0	F	2556
Keilor	2006	0	M	2441
Keilor	2006	1	F	23802
Keilor	2006	1	M	22472
Keilor	2011		F	1277
Keilor	2011		M	1278
Keilor	2011	0	F	2607
Keilor	2011	0	M	2497
Keilor	2011	1	F	24178
Keilor	2011	1	M	22995
Keilor	2016		F	2369
Keilor	2016		M	2202
Keilor	2016	0	F	3156
Keilor	2016	0	M	3032
Keilor	2016	1	F	24513
Keilor	2016	1	M	23292
Macedon Ranges	2006		F	586
Macedon Ranges	2006		M	616
Macedon Ranges	2006	0	F	1344
Macedon Ranges	2006	0	M	1250
Macedon Ranges	2006	1	F	10046
Macedon Ranges	2006	1	M	10021
Macedon Ranges	2011		F	591
Macedon Ranges	2011		M	582
Macedon Ranges	2011	0	F	1534
Macedon Ranges	2011	0	M	1454
Macedon Ranges	2011	1	F	11294
Macedon Ranges	2011	1	M	11181
Macedon Ranges	2016		F	1223
Macedon Ranges	2016		M	1204
Macedon Ranges	2016	0	F	1604
Macedon Ranges	2016	0	M	1556
Macedon Ranges	2016	1	F	12041
Macedon Ranges	2016	1	M	11943
Moreland - North	2006		F	2299
Moreland - North	2006		M	2269
Moreland - North	2006	0	F	3696
Moreland - North	2006	0	M	3660
Moreland - North	2006	1	F	26008
Moreland - North	2006	1	M	24209
Moreland - North	2011		F	2282
Moreland - North	2011		M	2532
Moreland - North	2011	0	F	4111
Moreland - North	2011	0	M	4276
Moreland - North	2011	1	F	27882
Moreland - North	2011	1	M	26525
Moreland - North	2016		F	3557
Moreland - North	2016		M	3631
Moreland - North	2016	0	F	5624
Moreland - North	2016	0	M	5954
Moreland - North	2016	1	F	28922
Moreland - North	2016	1	M	27821
Sunbury	2006		F	939
Sunbury	2006		M	923
Sunbury	2006	0	F	2298
Sunbury	2006	0	M	2161
Sunbury	2006	1	F	14201
Sunbury	2006	1	M	13513
Sunbury	2011		F	868
Sunbury	2011		M	873
Sunbury	2011	0	F	2161
Sunbury	2011	0	M	1980
Sunbury	2011	1	F	15733
Sunbury	2011	1	M	15237
Sunbury	2016		F	1686
Sunbury	2016		M	1638
Sunbury	2016	0	F	2435
Sunbury	2016	0	M	2238
Sunbury	2016	1	F	16035
Sunbury	2016	1	M	15336
Tullamarine - Broadmeadows	2006		F	4021
Tullamarine - Broadmeadows	2006		M	4275
Tullamarine - Broadmeadows	2006	0	F	6758
Tullamarine - Broadmeadows	2006	0	M	6430
Tullamarine - Broadmeadows	2006	1	F	47280
Tullamarine - Broadmeadows	2006	1	M	46725
Tullamarine - Broadmeadows	2011		F	4087
Tullamarine - Broadmeadows	2011		M	4257
Tullamarine - Broadmeadows	2011	0	F	7391
Tullamarine - Broadmeadows	2011	0	M	7192
Tullamarine - Broadmeadows	2011	1	F	55167
Tullamarine - Broadmeadows	2011	1	M	54464
Tullamarine - Broadmeadows	2016		F	6815
Tullamarine - Broadmeadows	2016		M	7199
Tullamarine - Broadmeadows	2016	0	F	10938
Tullamarine - Broadmeadows	2016	0	M	11012
Tullamarine - Broadmeadows	2016	1	F	62373
Tullamarine - Broadmeadows	2016	1	M	62017
Knox	2006		F	3200
Knox	2006		M	3283
Knox	2006	0	F	7609
Knox	2006	0	M	7074
Knox	2006	1	F	64089
Knox	2006	1	M	61483
Knox	2011		F	2532
Knox	2011		M	2946
Knox	2011	0	F	7328
Knox	2011	0	M	6927
Knox	2011	1	F	66047
Knox	2011	1	M	63558
Knox	2016		F	5400
Knox	2016		M	5403
Knox	2016	0	F	8635
Knox	2016	0	M	7978
Knox	2016	1	F	64779
Knox	2016	1	M	61960
Manningham - East	2006		F	589
Manningham - East	2006		M	615
Manningham - East	2006	0	F	1175
Manningham - East	2006	0	M	1102
Manningham - East	2006	1	F	11070
Manningham - East	2006	1	M	10859
Manningham - East	2011		F	412
Manningham - East	2011		M	453
Manningham - East	2011	0	F	1071
Manningham - East	2011	0	M	1053
Manningham - East	2011	1	F	11408
Manningham - East	2011	1	M	11107
Manningham - East	2016		F	848
Manningham - East	2016		M	897
Manningham - East	2016	0	F	1156
Manningham - East	2016	0	M	1126
Manningham - East	2016	1	F	11149
Manningham - East	2016	1	M	10811
Maroondah	2006		F	2699
Maroondah	2006		M	2606
Maroondah	2006	0	F	6032
Maroondah	2006	0	M	5523
Maroondah	2006	1	F	42362
Maroondah	2006	1	M	39564
Maroondah	2011		F	2059
Maroondah	2011		M	2102
Maroondah	2011	0	F	6199
Maroondah	2011	0	M	5842
Maroondah	2011	1	F	44973
Maroondah	2011	1	M	42240
Maroondah	2016		F	4302
Maroondah	2016		M	4053
Maroondah	2016	0	F	7001
Maroondah	2016	0	M	6507
Maroondah	2016	1	F	45452
Maroondah	2016	1	M	42619
Whitehorse - East	2006		F	1400
Whitehorse - East	2006		M	1427
Whitehorse - East	2006	0	F	3076
Whitehorse - East	2006	0	M	2984
Whitehorse - East	2006	1	F	24233
Whitehorse - East	2006	1	M	22379
Whitehorse - East	2011		F	1307
Whitehorse - East	2011		M	1218
Whitehorse - East	2011	0	F	2969
Whitehorse - East	2011	0	M	2908
Whitehorse - East	2011	1	F	25234
Whitehorse - East	2011	1	M	23497
Whitehorse - East	2016		F	2106
Whitehorse - East	2016		M	1911
Whitehorse - East	2016	0	F	3902
Whitehorse - East	2016	0	M	3736
Whitehorse - East	2016	1	F	25474
Whitehorse - East	2016	1	M	23642
Yarra Ranges	2006		F	3718
Yarra Ranges	2006		M	3856
Yarra Ranges	2006	0	F	7394
Yarra Ranges	2006	0	M	7034
Yarra Ranges	2006	1	F	59321
Yarra Ranges	2006	1	M	58279
Yarra Ranges	2011		F	3044
Yarra Ranges	2011		M	3472
Yarra Ranges	2011	0	F	7468
Yarra Ranges	2011	0	M	6984
Yarra Ranges	2011	1	F	62118
Yarra Ranges	2011	1	M	60620
Yarra Ranges	2016		F	5831
Yarra Ranges	2016		M	5711
Yarra Ranges	2016	0	F	7757
Yarra Ranges	2016	0	M	7224
Yarra Ranges	2016	1	F	61743
Yarra Ranges	2016	1	M	60495
Cardinia	2006		F	1685
Cardinia	2006		M	1747
Cardinia	2006	0	F	4328
Cardinia	2006	0	M	4047
Cardinia	2006	1	F	22743
Cardinia	2006	1	M	22554
Cardinia	2011		F	1888
Cardinia	2011		M	2040
Cardinia	2011	0	F	6301
Cardinia	2011	0	M	5847
Cardinia	2011	1	F	29360
Cardinia	2011	1	M	28901
Cardinia	2016		F	4176
Cardinia	2016		M	4148
Cardinia	2016	0	F	7241
Cardinia	2016	0	M	6730
Cardinia	2016	1	F	36426
Cardinia	2016	1	M	35564
Casey - North	2006		F	3175
Casey - North	2006		M	3544
Casey - North	2006	0	F	7526
Casey - North	2006	0	M	7167
Casey - North	2006	1	F	46771
Casey - North	2006	1	M	45521
Casey - North	2011		F	2711
Casey - North	2011		M	2986
Casey - North	2011	0	F	7021
Casey - North	2011	0	M	6756
Casey - North	2011	1	F	52853
Casey - North	2011	1	M	51691
Casey - North	2016		F	4834
Casey - North	2016		M	4955
Casey - North	2016	0	F	7924
Casey - North	2016	0	M	7995
Casey - North	2016	1	F	53181
Casey - North	2016	1	M	52231
Casey - South	2006		F	3375
Casey - South	2006		M	3532
Casey - South	2006	0	F	7206
Casey - South	2006	0	M	6938
Casey - South	2006	1	F	40146
Casey - South	2006	1	M	40051
Casey - South	2011		F	3108
Casey - South	2011		M	3355
Casey - South	2011	0	F	9075
Casey - South	2011	0	M	8818
Casey - South	2011	1	F	52156
Casey - South	2011	1	M	51850
Casey - South	2016		F	7164
Casey - South	2016		M	7363
Casey - South	2016	0	F	12433
Casey - South	2016	0	M	12009
Casey - South	2016	1	F	64738
Casey - South	2016	1	M	64470
Dandenong	2006		F	5508
Dandenong	2006		M	6237
Dandenong	2006	0	F	9296
Dandenong	2006	0	M	9612
Dandenong	2006	1	F	64191
Dandenong	2006	1	M	63367
Dandenong	2011		F	4553
Dandenong	2011		M	5247
Dandenong	2011	0	F	10175
Dandenong	2011	0	M	11314
Dandenong	2011	1	F	69003
Dandenong	2011	1	M	68776
Dandenong	2016		F	7405
Dandenong	2016		M	8268
Dandenong	2016	0	F	12726
Dandenong	2016	0	M	14240
Dandenong	2016	1	F	71598
Dandenong	2016	1	M	72390
Monash	2006		F	4419
Monash	2006		M	4768
Monash	2006	0	F	10060
Monash	2006	0	M	10291
Monash	2006	1	F	63853
Monash	2006	1	M	61348
Monash	2011		F	3443
Monash	2011		M	3883
Monash	2011	0	F	11251
Monash	2011	0	M	11494
Monash	2011	1	F	67351
Monash	2011	1	M	64808
Monash	2016		F	6269
Monash	2016		M	6374
Monash	2016	0	F	15016
Monash	2016	0	M	15091
Monash	2016	1	F	67670
Monash	2016	1	M	64637
Brimbank	2006		F	5383
Brimbank	2006		M	5817
Brimbank	2006	0	F	8286
Brimbank	2006	0	M	8246
Brimbank	2006	1	F	66655
Brimbank	2006	1	M	65040
Brimbank	2011		F	6029
Brimbank	2011		M	6544
Brimbank	2011	0	F	9351
Brimbank	2011	0	M	9716
Brimbank	2011	1	F	71799
Brimbank	2011	1	M	70983
Brimbank	2016		F	8028
Brimbank	2016		M	8546
Brimbank	2016	0	F	10300
Brimbank	2016	0	M	10993
Brimbank	2016	1	F	74452
Brimbank	2016	1	M	73500
Hobsons Bay	2006		F	2515
Hobsons Bay	2006		M	2609
Hobsons Bay	2006	0	F	4935
Hobsons Bay	2006	0	M	4767
Hobsons Bay	2006	1	F	31756
Hobsons Bay	2006	1	M	30594
Hobsons Bay	2011		F	2365
Hobsons Bay	2011		M	2552
Hobsons Bay	2011	0	F	5036
Hobsons Bay	2011	0	M	5108
Hobsons Bay	2011	1	F	32726
Hobsons Bay	2011	1	M	31624
Hobsons Bay	2016		F	3710
Hobsons Bay	2016		M	3715
Hobsons Bay	2016	0	F	5551
Hobsons Bay	2016	0	M	5253
Hobsons Bay	2016	1	F	33675
Hobsons Bay	2016	1	M	32098
Maribyrnong	2006		F	2600
Maribyrnong	2006		M	3238
Maribyrnong	2006	0	F	5039
Maribyrnong	2006	0	M	5282
Maribyrnong	2006	1	F	23643
Maribyrnong	2006	1	M	23337
Maribyrnong	2011		F	2784
Maribyrnong	2011		M	3728
Maribyrnong	2011	0	F	5810
Maribyrnong	2011	0	M	6086
Maribyrnong	2011	1	F	26649
Maribyrnong	2011	1	M	26581
Maribyrnong	2016		F	4179
Maribyrnong	2016		M	4331
Maribyrnong	2016	0	F	7210
Maribyrnong	2016	0	M	7511
Maribyrnong	2016	1	F	29494
Maribyrnong	2016	1	M	29563
Melton - Bacchus Marsh	2006		F	3085
Melton - Bacchus Marsh	2006		M	3368
Melton - Bacchus Marsh	2006	0	F	7289
Melton - Bacchus Marsh	2006	0	M	6874
Melton - Bacchus Marsh	2006	1	F	36083
Melton - Bacchus Marsh	2006	1	M	35626
Melton - Bacchus Marsh	2011		F	3837
Melton - Bacchus Marsh	2011		M	4376
Melton - Bacchus Marsh	2011	0	F	8898
Melton - Bacchus Marsh	2011	0	M	8265
Melton - Bacchus Marsh	2011	1	F	50124
Melton - Bacchus Marsh	2011	1	M	49063
Melton - Bacchus Marsh	2016		F	7115
Melton - Bacchus Marsh	2016		M	7508
Melton - Bacchus Marsh	2016	0	F	10011
Melton - Bacchus Marsh	2016	0	M	9310
Melton - Bacchus Marsh	2016	1	F	60647
Melton - Bacchus Marsh	2016	1	M	58848
Wyndham	2006		F	3871
Wyndham	2006		M	4917
Wyndham	2006	0	F	9197
Wyndham	2006	0	M	8709
Wyndham	2006	1	F	45635
Wyndham	2006	1	M	44652
Wyndham	2011		F	5107
Wyndham	2011		M	6169
Wyndham	2011	0	F	15109
Wyndham	2011	0	M	14632
Wyndham	2011	1	F	62895
Wyndham	2011	1	M	62111
Wyndham	2016		F	9262
Wyndham	2016		M	10882
Wyndham	2016	0	F	17966
Wyndham	2016	0	M	17754
Wyndham	2016	1	F	83297
Wyndham	2016	1	M	82730
Frankston	2006		F	4296
Frankston	2006		M	4372
Frankston	2006	0	F	8587
Frankston	2006	0	M	8029
Frankston	2006	1	F	47553
Frankston	2006	1	M	44969
Frankston	2011		F	3762
Frankston	2011		M	3823
Frankston	2011	0	F	9168
Frankston	2011	0	M	8700
Frankston	2011	1	F	51679
Frankston	2011	1	M	49330
Frankston	2016		F	6577
Frankston	2016		M	6398
Frankston	2016	0	F	8738
Frankston	2016	0	M	8158
Frankston	2016	1	F	53412
Frankston	2016	1	M	50862
Mornington Peninsula	2006		F	5570
Mornington Peninsula	2006		M	5270
Mornington Peninsula	2006	0	F	9390
Mornington Peninsula	2006	0	M	9126
Mornington Peninsula	2006	1	F	55127
Mornington Peninsula	2006	1	M	52000
Mornington Peninsula	2011		F	4233
Mornington Peninsula	2011		M	4042
Mornington Peninsula	2011	0	F	9745
Mornington Peninsula	2011	0	M	9188
Mornington Peninsula	2011	1	F	60588
Mornington Peninsula	2011	1	M	56812
Mornington Peninsula	2016		F	7092
Mornington Peninsula	2016		M	6456
Mornington Peninsula	2016	0	F	10529
Mornington Peninsula	2016	0	M	10085
Mornington Peninsula	2016	1	F	62504
Mornington Peninsula	2016	1	M	58334
Grampians	2006		F	1346
Grampians	2006		M	1678
Grampians	2006	0	F	3755
Grampians	2006	0	M	3502
Grampians	2006	1	F	24849
Grampians	2006	1	M	24266
Grampians	2011		F	1414
Grampians	2011		M	1870
Grampians	2011	0	F	3578
Grampians	2011	0	M	3431
Grampians	2011	1	F	24772
Grampians	2011	1	M	24186
Grampians	2016		F	2593
Grampians	2016		M	3208
Grampians	2016	0	F	3470
Grampians	2016	0	M	3074
Grampians	2016	1	F	23271
Grampians	2016	1	M	23203
Mildura	2006		F	1459
Mildura	2006		M	1540
Mildura	2006	0	F	3988
Mildura	2006	0	M	3720
Mildura	2006	1	F	19984
Mildura	2006	1	M	19124
Mildura	2011		F	1510
Mildura	2011		M	1605
Mildura	2011	0	F	3788
Mildura	2011	0	M	3456
Mildura	2011	1	F	20706
Mildura	2011	1	M	19914
Mildura	2016		F	3040
Mildura	2016		M	3065
Mildura	2016	0	F	3789
Mildura	2016	0	M	3616
Mildura	2016	1	F	20569
Mildura	2016	1	M	19800
Murray River - Swan Hill	2006		F	1067
Murray River - Swan Hill	2006		M	1182
Murray River - Swan Hill	2006	0	F	2471
Murray River - Swan Hill	2006	0	M	2475
Murray River - Swan Hill	2006	1	F	15790
Murray River - Swan Hill	2006	1	M	15800
Murray River - Swan Hill	2011		F	1067
Murray River - Swan Hill	2011		M	1173
Murray River - Swan Hill	2011	0	F	2272
Murray River - Swan Hill	2011	0	M	2209
Murray River - Swan Hill	2011	1	F	15184
Murray River - Swan Hill	2011	1	M	15295
Murray River - Swan Hill	2016		F	2242
Murray River - Swan Hill	2016		M	2412
Murray River - Swan Hill	2016	0	F	1920
Murray River - Swan Hill	2016	0	M	1834
Murray River - Swan Hill	2016	1	F	14421
Murray River - Swan Hill	2016	1	M	14507
Campaspe	2006		F	891
Campaspe	2006		M	995
Campaspe	2006	0	F	2586
Campaspe	2006	0	M	2382
Campaspe	2006	1	F	14656
Campaspe	2006	1	M	14698
Campaspe	2011		F	984
Campaspe	2011		M	980
Campaspe	2011	0	F	2314
Campaspe	2011	0	M	2186
Campaspe	2011	1	F	15153
Campaspe	2011	1	M	14933
Campaspe	2016		F	1842
Campaspe	2016		M	1794
Campaspe	2016	0	F	2077
Campaspe	2016	0	M	1938
Campaspe	2016	1	F	14922
Campaspe	2016	1	M	14636
Moira	2006		F	658
Moira	2006		M	781
Moira	2006	0	F	1931
Moira	2006	0	M	1844
Moira	2006	1	F	10975
Moira	2006	1	M	10894
Moira	2011		F	797
Moira	2011		M	912
Moira	2011	0	F	1919
Moira	2011	0	M	1855
Moira	2011	1	F	11423
Moira	2011	1	M	11217
Moira	2016		F	1449
Moira	2016		M	1548
Moira	2016	0	F	1859
Moira	2016	0	M	1774
Moira	2016	1	F	11290
Moira	2016	1	M	11192
Shepparton	2006		F	1745
Shepparton	2006		M	1959
Shepparton	2006	0	F	4241
Shepparton	2006	0	M	3941
Shepparton	2006	1	F	22915
Shepparton	2006	1	M	22288
Shepparton	2011		F	1786
Shepparton	2011		M	2082
Shepparton	2011	0	F	4050
Shepparton	2011	0	M	3767
Shepparton	2011	1	F	24620
Shepparton	2011	1	M	23919
Shepparton	2016		F	3516
Shepparton	2016		M	3724
Shepparton	2016	0	F	4236
Shepparton	2016	0	M	3939
Shepparton	2016	1	F	24284
Shepparton	2016	1	M	23955
Glenelg - Southern Grampians	2006		F	815
Glenelg - Southern Grampians	2006		M	862
Glenelg - Southern Grampians	2006	0	F	2377
Glenelg - Southern Grampians	2006	0	M	2278
Glenelg - Southern Grampians	2006	1	F	15105
Glenelg - Southern Grampians	2006	1	M	14955
Glenelg - Southern Grampians	2011		F	849
Glenelg - Southern Grampians	2011		M	872
Glenelg - Southern Grampians	2011	0	F	2183
Glenelg - Southern Grampians	2011	0	M	2036
Glenelg - Southern Grampians	2011	1	F	15122
Glenelg - Southern Grampians	2011	1	M	14930
Glenelg - Southern Grampians	2016		F	1634
Glenelg - Southern Grampians	2016		M	1608
Glenelg - Southern Grampians	2016	0	F	1963
Glenelg - Southern Grampians	2016	0	M	1789
Glenelg - Southern Grampians	2016	1	F	14416
Glenelg - Southern Grampians	2016	1	M	14146
Colac - Corangamite	2006		F	897
Colac - Corangamite	2006		M	1007
Colac - Corangamite	2006	0	F	2086
Colac - Corangamite	2006	0	M	2109
Colac - Corangamite	2006	1	F	15532
Colac - Corangamite	2006	1	M	15276
Colac - Corangamite	2011		F	817
Colac - Corangamite	2011		M	949
Colac - Corangamite	2011	0	F	2049
Colac - Corangamite	2011	0	M	1977
Colac - Corangamite	2011	1	F	15467
Colac - Corangamite	2011	1	M	15433
Colac - Corangamite	2016		F	1744
Colac - Corangamite	2016		M	1799
Colac - Corangamite	2016	0	F	2027
Colac - Corangamite	2016	0	M	1963
Colac - Corangamite	2016	1	F	14689
Colac - Corangamite	2016	1	M	14812
Warrnambool	2006		F	1419
Warrnambool	2006		M	1310
Warrnambool	2006	0	F	3599
Warrnambool	2006	0	M	3295
Warrnambool	2006	1	F	18509
Warrnambool	2006	1	M	17715
Warrnambool	2011		F	1324
Warrnambool	2011		M	1387
Warrnambool	2011	0	F	3414
Warrnambool	2011	0	M	3155
Warrnambool	2011	1	F	19846
Warrnambool	2011	1	M	18849
Warrnambool	2016		F	2535
Warrnambool	2016		M	2437
Warrnambool	2016	0	F	3425
Warrnambool	2016	0	M	3175
Warrnambool	2016	1	F	19760
Warrnambool	2016	1	M	18774
Migratory - Offshore - Shipping (Vic.)	2006		F	0
Migratory - Offshore - Shipping (Vic.)	2006		M	11
Migratory - Offshore - Shipping (Vic.)	2006	0	F	0
Migratory - Offshore - Shipping (Vic.)	2006	0	M	8
Migratory - Offshore - Shipping (Vic.)	2006	1	F	3
Migratory - Offshore - Shipping (Vic.)	2006	1	M	30
Migratory - Offshore - Shipping (Vic.)	2011		F	0
Migratory - Offshore - Shipping (Vic.)	2011		M	7
Migratory - Offshore - Shipping (Vic.)	2011	0	F	0
Migratory - Offshore - Shipping (Vic.)	2011	0	M	7
Migratory - Offshore - Shipping (Vic.)	2011	1	F	0
Migratory - Offshore - Shipping (Vic.)	2011	1	M	22
Migratory - Offshore - Shipping (Vic.)	2016		F	4
Migratory - Offshore - Shipping (Vic.)	2016		M	3
Migratory - Offshore - Shipping (Vic.)	2016	0	F	0
Migratory - Offshore - Shipping (Vic.)	2016	0	M	12
Migratory - Offshore - Shipping (Vic.)	2016	1	F	0
Migratory - Offshore - Shipping (Vic.)	2016	1	M	13
No usual address (Vic.)	2006		F	358
No usual address (Vic.)	2006		M	517
No usual address (Vic.)	2006	0	F	2032
No usual address (Vic.)	2006	0	M	2380
No usual address (Vic.)	2006	1	F	408
No usual address (Vic.)	2006	1	M	701
No usual address (Vic.)	2011		F	713
No usual address (Vic.)	2011		M	1280
No usual address (Vic.)	2011	0	F	2406
No usual address (Vic.)	2011	0	M	2633
No usual address (Vic.)	2011	1	F	517
No usual address (Vic.)	2011	1	M	759
No usual address (Vic.)	2016		F	835
No usual address (Vic.)	2016		M	1426
No usual address (Vic.)	2016	0	F	1859
No usual address (Vic.)	2016	0	M	2095
No usual address (Vic.)	2016	1	F	544
No usual address (Vic.)	2016	1	M	810
Capalaba	2006		F	1713
Capalaba	2006		M	1828
Capalaba	2006	0	F	5112
Capalaba	2006	0	M	4920
Capalaba	2006	1	F	27858
Capalaba	2006	1	M	26915
Capalaba	2011		F	1478
Capalaba	2011		M	1584
Capalaba	2011	0	F	4737
Capalaba	2011	0	M	4546
Capalaba	2011	1	F	29236
Capalaba	2011	1	M	28364
Capalaba	2016		F	2579
Capalaba	2016		M	2558
Capalaba	2016	0	F	4799
Capalaba	2016	0	M	4482
Capalaba	2016	1	F	28867
Capalaba	2016	1	M	28288
Cleveland - Stradbroke	2006		F	1649
Cleveland - Stradbroke	2006		M	1796
Cleveland - Stradbroke	2006	0	F	6411
Cleveland - Stradbroke	2006	0	M	6024
Cleveland - Stradbroke	2006	1	F	25729
Cleveland - Stradbroke	2006	1	M	24297
Cleveland - Stradbroke	2011		F	1673
Cleveland - Stradbroke	2011		M	1789
Cleveland - Stradbroke	2011	0	F	6502
Cleveland - Stradbroke	2011	0	M	6075
Cleveland - Stradbroke	2011	1	F	30937
Cleveland - Stradbroke	2011	1	M	29184
Cleveland - Stradbroke	2016		F	3242
Cleveland - Stradbroke	2016		M	3254
Cleveland - Stradbroke	2016	0	F	6835
Cleveland - Stradbroke	2016	0	M	6443
Cleveland - Stradbroke	2016	1	F	32366
Cleveland - Stradbroke	2016	1	M	30676
Wynnum - Manly	2006		F	1745
Wynnum - Manly	2006		M	1771
Wynnum - Manly	2006	0	F	5398
Wynnum - Manly	2006	0	M	5106
Wynnum - Manly	2006	1	F	22499
Wynnum - Manly	2006	1	M	21032
Wynnum - Manly	2011		F	1630
Wynnum - Manly	2011		M	1891
Wynnum - Manly	2011	0	F	5520
Wynnum - Manly	2011	0	M	5182
Wynnum - Manly	2011	1	F	26065
Wynnum - Manly	2011	1	M	24739
Wynnum - Manly	2016		F	2804
Wynnum - Manly	2016		M	2860
Wynnum - Manly	2016	0	F	5512
Wynnum - Manly	2016	0	M	5185
Wynnum - Manly	2016	1	F	26868
Wynnum - Manly	2016	1	M	25475
Bald Hills - Everton Park	2006		F	773
Bald Hills - Everton Park	2006		M	742
Bald Hills - Everton Park	2006	0	F	2649
Bald Hills - Everton Park	2006	0	M	2444
Bald Hills - Everton Park	2006	1	F	14450
Bald Hills - Everton Park	2006	1	M	13451
Bald Hills - Everton Park	2011		F	768
Bald Hills - Everton Park	2011		M	855
Bald Hills - Everton Park	2011	0	F	2624
Bald Hills - Everton Park	2011	0	M	2537
Bald Hills - Everton Park	2011	1	F	16089
Bald Hills - Everton Park	2011	1	M	14893
Bald Hills - Everton Park	2016		F	1391
Bald Hills - Everton Park	2016		M	1380
Bald Hills - Everton Park	2016	0	F	3160
Bald Hills - Everton Park	2016	0	M	2943
Bald Hills - Everton Park	2016	1	F	16602
Bald Hills - Everton Park	2016	1	M	15319
Chermside	2006		F	1899
Chermside	2006		M	1791
Chermside	2006	0	F	5188
Chermside	2006	0	M	4786
Chermside	2006	1	F	24926
Chermside	2006	1	M	22443
Chermside	2011		F	1923
Chermside	2011		M	1930
Chermside	2011	0	F	5548
Chermside	2011	0	M	5268
Chermside	2011	1	F	26710
Chermside	2011	1	M	24512
Chermside	2016		F	3081
Chermside	2016		M	2877
Chermside	2016	0	F	5953
Chermside	2016	0	M	5561
Chermside	2016	1	F	26767
Chermside	2016	1	M	24836
Nundah	2006		F	933
Nundah	2006		M	983
Nundah	2006	0	F	2736
Nundah	2006	0	M	2568
Nundah	2006	1	F	11688
Nundah	2006	1	M	11277
Nundah	2011		F	976
Nundah	2011		M	1138
Nundah	2011	0	F	3128
Nundah	2011	0	M	3044
Nundah	2011	1	F	13111
Nundah	2011	1	M	13171
Nundah	2016		F	1869
Nundah	2016		M	1779
Nundah	2016	0	F	3601
Nundah	2016	0	M	3585
Nundah	2016	1	F	13966
Nundah	2016	1	M	13871
Sandgate	2006		F	1902
Sandgate	2006		M	1774
Sandgate	2006	0	F	4026
Sandgate	2006	0	M	3723
Sandgate	2006	1	F	19330
Sandgate	2006	1	M	17929
Sandgate	2011		F	1478
Sandgate	2011		M	1548
Sandgate	2011	0	F	4214
Sandgate	2011	0	M	3952
Sandgate	2011	1	F	21566
Sandgate	2011	1	M	20069
Sandgate	2016		F	2403
Sandgate	2016		M	2282
Sandgate	2016	0	F	4694
Sandgate	2016	0	M	4463
Sandgate	2016	1	F	22782
Sandgate	2016	1	M	21362
Carindale	2006		F	999
Carindale	2006		M	1146
Carindale	2006	0	F	3819
Carindale	2006	0	M	3563
Carindale	2006	1	F	17951
Carindale	2006	1	M	16519
Carindale	2011		F	1060
Carindale	2011		M	1116
Carindale	2011	0	F	3689
Carindale	2011	0	M	3503
Carindale	2011	1	F	19537
Carindale	2011	1	M	18107
Carindale	2016		F	1953
Carindale	2016		M	1968
Carindale	2016	0	F	4405
Carindale	2016	0	M	4013
Carindale	2016	1	F	19655
Carindale	2016	1	M	18187
Holland Park - Yeronga	2006		F	1899
Holland Park - Yeronga	2006		M	2328
Holland Park - Yeronga	2006	0	F	6949
Holland Park - Yeronga	2006	0	M	6463
Holland Park - Yeronga	2006	1	F	21830
Holland Park - Yeronga	2006	1	M	20626
Holland Park - Yeronga	2011		F	1927
Holland Park - Yeronga	2011		M	2266
Holland Park - Yeronga	2011	0	F	6963
Holland Park - Yeronga	2011	0	M	6852
Holland Park - Yeronga	2011	1	F	23978
Holland Park - Yeronga	2011	1	M	23199
Holland Park - Yeronga	2016		F	3366
Holland Park - Yeronga	2016		M	3492
Holland Park - Yeronga	2016	0	F	7868
Holland Park - Yeronga	2016	0	M	7681
Holland Park - Yeronga	2016	1	F	24695
Holland Park - Yeronga	2016	1	M	23875
Mt Gravatt	2006		F	1716
