SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
Brimbank	2006	Health care and social assistance	F	3922
Brimbank	2006	Health care and social assistance	M	852
Brimbank	2006	Information media and telecommunications	F	493
Brimbank	2006	Information media and telecommunications	M	662
Brimbank	2006	Manufacturing	F	3243
Brimbank	2006	Manufacturing	M	9384
Brimbank	2006	Mining	F	18
Brimbank	2006	Mining	M	46
Brimbank	2006	Other services	F	907
Brimbank	2006	Other services	M	1452
Brimbank	2006	Professional scientific and technical services	F	1340
Brimbank	2006	Professional scientific and technical services	M	1312
Brimbank	2006	Public administration and safety	F	1352
Brimbank	2006	Public administration and safety	M	1355
Brimbank	2006	Rental hiring and real estate services	F	349
Brimbank	2006	Rental hiring and real estate services	M	315
Brimbank	2006	Retail trade	F	4274
Brimbank	2006	Retail trade	M	3097
Brimbank	2006	Transport postal and warehousing	F	1258
Brimbank	2006	Transport postal and warehousing	M	4311
Brimbank	2006	Wholesale trade	F	1033
Brimbank	2006	Wholesale trade	M	2072
Brimbank	2011		F	1062
Brimbank	2011		M	1758
Brimbank	2011	Accommodation and food services	F	2506
Brimbank	2011	Accommodation and food services	M	2307
Brimbank	2011	Administrative and support services	F	1507
Brimbank	2011	Administrative and support services	M	1467
Brimbank	2011	Agriculture forestry and fishing	F	89
Brimbank	2011	Agriculture forestry and fishing	M	133
Brimbank	2011	Arts and recreation services	F	522
Brimbank	2011	Arts and recreation services	M	575
Brimbank	2011	Construction	F	548
Brimbank	2011	Construction	M	4929
Brimbank	2011	Education and training	F	2652
Brimbank	2011	Education and training	M	1061
Brimbank	2011	Electricity gas water and waste services	F	198
Brimbank	2011	Electricity gas water and waste services	M	447
Brimbank	2011	Financial and insurance services	F	1800
Brimbank	2011	Financial and insurance services	M	1270
Brimbank	2011	Health care and social assistance	F	5346
Brimbank	2011	Health care and social assistance	M	1251
Brimbank	2011	Information media and telecommunications	F	442
Brimbank	2011	Information media and telecommunications	M	713
Brimbank	2011	Manufacturing	F	3078
Brimbank	2011	Manufacturing	M	8464
Brimbank	2011	Mining	F	28
Brimbank	2011	Mining	M	68
Brimbank	2011	Other services	F	1071
Brimbank	2011	Other services	M	1629
Brimbank	2011	Professional scientific and technical services	F	1586
Brimbank	2011	Professional scientific and technical services	M	1831
Brimbank	2011	Public administration and safety	F	1552
Brimbank	2011	Public administration and safety	M	1663
Brimbank	2011	Rental hiring and real estate services	F	394
Brimbank	2011	Rental hiring and real estate services	M	390
Brimbank	2011	Retail trade	F	4471
Brimbank	2011	Retail trade	M	3515
Brimbank	2011	Transport postal and warehousing	F	1426
Brimbank	2011	Transport postal and warehousing	M	5250
Brimbank	2011	Wholesale trade	F	1126
Brimbank	2011	Wholesale trade	M	2151
Brimbank	2016		F	1911
Brimbank	2016		M	3707
Brimbank	2016	Accommodation and food services	F	2883
Brimbank	2016	Accommodation and food services	M	2890
Brimbank	2016	Administrative and support services	F	1695
Brimbank	2016	Administrative and support services	M	1753
Brimbank	2016	Agriculture forestry and fishing	F	231
Brimbank	2016	Agriculture forestry and fishing	M	259
Brimbank	2016	Arts and recreation services	F	537
Brimbank	2016	Arts and recreation services	M	641
Brimbank	2016	Construction	F	575
Brimbank	2016	Construction	M	5143
Brimbank	2016	Education and training	F	3234
Brimbank	2016	Education and training	M	1264
Brimbank	2016	Electricity gas water and waste services	F	191
Brimbank	2016	Electricity gas water and waste services	M	456
Brimbank	2016	Financial and insurance services	F	1537
Brimbank	2016	Financial and insurance services	M	1221
Brimbank	2016	Health care and social assistance	F	6046
Brimbank	2016	Health care and social assistance	M	1561
Brimbank	2016	Information media and telecommunications	F	398
Brimbank	2016	Information media and telecommunications	M	724
Brimbank	2016	Manufacturing	F	2354
Brimbank	2016	Manufacturing	M	6062
Brimbank	2016	Mining	F	21
Brimbank	2016	Mining	M	67
Brimbank	2016	Other services	F	1358
Brimbank	2016	Other services	M	1791
Brimbank	2016	Professional scientific and technical services	F	1594
Brimbank	2016	Professional scientific and technical services	M	1920
Brimbank	2016	Public administration and safety	F	1615
Brimbank	2016	Public administration and safety	M	1702
Brimbank	2016	Rental hiring and real estate services	F	478
Brimbank	2016	Rental hiring and real estate services	M	496
Brimbank	2016	Retail trade	F	4351
Brimbank	2016	Retail trade	M	3611
Brimbank	2016	Transport postal and warehousing	F	1567
Brimbank	2016	Transport postal and warehousing	M	5735
Brimbank	2016	Wholesale trade	F	904
Brimbank	2016	Wholesale trade	M	1651
Hobsons Bay	2006		F	384
Hobsons Bay	2006		M	602
Hobsons Bay	2006	Accommodation and food services	F	1043
Hobsons Bay	2006	Accommodation and food services	M	828
Hobsons Bay	2006	Administrative and support services	F	714
Hobsons Bay	2006	Administrative and support services	M	635
Hobsons Bay	2006	Agriculture forestry and fishing	F	17
Hobsons Bay	2006	Agriculture forestry and fishing	M	58
Hobsons Bay	2006	Arts and recreation services	F	354
Hobsons Bay	2006	Arts and recreation services	M	329
Hobsons Bay	2006	Construction	F	315
Hobsons Bay	2006	Construction	M	2035
Hobsons Bay	2006	Education and training	F	1795
Hobsons Bay	2006	Education and training	M	699
Hobsons Bay	2006	Electricity gas water and waste services	F	56
Hobsons Bay	2006	Electricity gas water and waste services	M	183
Hobsons Bay	2006	Financial and insurance services	F	925
Hobsons Bay	2006	Financial and insurance services	M	718
Hobsons Bay	2006	Health care and social assistance	F	2450
Hobsons Bay	2006	Health care and social assistance	M	582
Hobsons Bay	2006	Information media and telecommunications	F	440
Hobsons Bay	2006	Information media and telecommunications	M	487
Hobsons Bay	2006	Manufacturing	F	1190
Hobsons Bay	2006	Manufacturing	M	3636
Hobsons Bay	2006	Mining	F	14
Hobsons Bay	2006	Mining	M	57
Hobsons Bay	2006	Other services	F	535
Hobsons Bay	2006	Other services	M	628
Hobsons Bay	2006	Professional scientific and technical services	F	1269
Hobsons Bay	2006	Professional scientific and technical services	M	1386
Hobsons Bay	2006	Public administration and safety	F	1104
Hobsons Bay	2006	Public administration and safety	M	1153
Hobsons Bay	2006	Rental hiring and real estate services	F	241
Hobsons Bay	2006	Rental hiring and real estate services	M	290
Hobsons Bay	2006	Retail trade	F	1943
Hobsons Bay	2006	Retail trade	M	1495
Hobsons Bay	2006	Transport postal and warehousing	F	664
Hobsons Bay	2006	Transport postal and warehousing	M	1965
Hobsons Bay	2006	Wholesale trade	F	650
Hobsons Bay	2006	Wholesale trade	M	1134
Hobsons Bay	2011		F	382
Hobsons Bay	2011		M	588
Hobsons Bay	2011	Accommodation and food services	F	1038
Hobsons Bay	2011	Accommodation and food services	M	1026
Hobsons Bay	2011	Administrative and support services	F	683
Hobsons Bay	2011	Administrative and support services	M	642
Hobsons Bay	2011	Agriculture forestry and fishing	F	27
Hobsons Bay	2011	Agriculture forestry and fishing	M	52
Hobsons Bay	2011	Arts and recreation services	F	406
Hobsons Bay	2011	Arts and recreation services	M	416
Hobsons Bay	2011	Construction	F	397
Hobsons Bay	2011	Construction	M	2538
Hobsons Bay	2011	Education and training	F	2153
Hobsons Bay	2011	Education and training	M	879
Hobsons Bay	2011	Electricity gas water and waste services	F	105
Hobsons Bay	2011	Electricity gas water and waste services	M	249
Hobsons Bay	2011	Financial and insurance services	F	1025
Hobsons Bay	2011	Financial and insurance services	M	859
Hobsons Bay	2011	Health care and social assistance	F	2896
Hobsons Bay	2011	Health care and social assistance	M	639
Hobsons Bay	2011	Information media and telecommunications	F	390
Hobsons Bay	2011	Information media and telecommunications	M	547
Hobsons Bay	2011	Manufacturing	F	1116
Hobsons Bay	2011	Manufacturing	M	3107
Hobsons Bay	2011	Mining	F	30
Hobsons Bay	2011	Mining	M	66
Hobsons Bay	2011	Other services	F	574
Hobsons Bay	2011	Other services	M	699
Hobsons Bay	2011	Professional scientific and technical services	F	1482
Hobsons Bay	2011	Professional scientific and technical services	M	1706
Hobsons Bay	2011	Public administration and safety	F	1234
Hobsons Bay	2011	Public administration and safety	M	1197
Hobsons Bay	2011	Rental hiring and real estate services	F	284
Hobsons Bay	2011	Rental hiring and real estate services	M	299
Hobsons Bay	2011	Retail trade	F	1853
Hobsons Bay	2011	Retail trade	M	1564
Hobsons Bay	2011	Transport postal and warehousing	F	632
Hobsons Bay	2011	Transport postal and warehousing	M	2114
Hobsons Bay	2011	Wholesale trade	F	611
Hobsons Bay	2011	Wholesale trade	M	1119
Hobsons Bay	2016		F	676
Hobsons Bay	2016		M	1160
Hobsons Bay	2016	Accommodation and food services	F	1113
Hobsons Bay	2016	Accommodation and food services	M	1080
Hobsons Bay	2016	Administrative and support services	F	706
Hobsons Bay	2016	Administrative and support services	M	639
Hobsons Bay	2016	Agriculture forestry and fishing	F	45
Hobsons Bay	2016	Agriculture forestry and fishing	M	82
Hobsons Bay	2016	Arts and recreation services	F	459
Hobsons Bay	2016	Arts and recreation services	M	491
Hobsons Bay	2016	Construction	F	430
Hobsons Bay	2016	Construction	M	2796
Hobsons Bay	2016	Education and training	F	2592
Hobsons Bay	2016	Education and training	M	1036
Hobsons Bay	2016	Electricity gas water and waste services	F	140
Hobsons Bay	2016	Electricity gas water and waste services	M	338
Hobsons Bay	2016	Financial and insurance services	F	999
Hobsons Bay	2016	Financial and insurance services	M	925
Hobsons Bay	2016	Health care and social assistance	F	3229
Hobsons Bay	2016	Health care and social assistance	M	767
Hobsons Bay	2016	Information media and telecommunications	F	417
Hobsons Bay	2016	Information media and telecommunications	M	547
Hobsons Bay	2016	Manufacturing	F	869
Hobsons Bay	2016	Manufacturing	M	2188
Hobsons Bay	2016	Mining	F	31
Hobsons Bay	2016	Mining	M	70
Hobsons Bay	2016	Other services	F	625
Hobsons Bay	2016	Other services	M	746
Hobsons Bay	2016	Professional scientific and technical services	F	1604
Hobsons Bay	2016	Professional scientific and technical services	M	1915
Hobsons Bay	2016	Public administration and safety	F	1351
Hobsons Bay	2016	Public administration and safety	M	1291
Hobsons Bay	2016	Rental hiring and real estate services	F	363
Hobsons Bay	2016	Rental hiring and real estate services	M	335
Hobsons Bay	2016	Retail trade	F	2020
Hobsons Bay	2016	Retail trade	M	1562
Hobsons Bay	2016	Transport postal and warehousing	F	758
Hobsons Bay	2016	Transport postal and warehousing	M	2117
Hobsons Bay	2016	Wholesale trade	F	490
Hobsons Bay	2016	Wholesale trade	M	880
Maribyrnong	2006		F	325
Maribyrnong	2006		M	558
Maribyrnong	2006	Accommodation and food services	F	1002
Maribyrnong	2006	Accommodation and food services	M	1097
Maribyrnong	2006	Administrative and support services	F	631
Maribyrnong	2006	Administrative and support services	M	690
Maribyrnong	2006	Agriculture forestry and fishing	F	16
Maribyrnong	2006	Agriculture forestry and fishing	M	40
Maribyrnong	2006	Arts and recreation services	F	322
Maribyrnong	2006	Arts and recreation services	M	415
Maribyrnong	2006	Construction	F	160
Maribyrnong	2006	Construction	M	1178
Maribyrnong	2006	Education and training	F	1330
Maribyrnong	2006	Education and training	M	813
Maribyrnong	2006	Electricity gas water and waste services	F	64
Maribyrnong	2006	Electricity gas water and waste services	M	133
Maribyrnong	2006	Financial and insurance services	F	835
Maribyrnong	2006	Financial and insurance services	M	691
Maribyrnong	2006	Health care and social assistance	F	1915
Maribyrnong	2006	Health care and social assistance	M	665
Maribyrnong	2006	Information media and telecommunications	F	451
Maribyrnong	2006	Information media and telecommunications	M	547
Maribyrnong	2006	Manufacturing	F	991
Maribyrnong	2006	Manufacturing	M	2464
Maribyrnong	2006	Mining	F	21
Maribyrnong	2006	Mining	M	18
Maribyrnong	2006	Other services	F	407
Maribyrnong	2006	Other services	M	471
Maribyrnong	2006	Professional scientific and technical services	F	1033
Maribyrnong	2006	Professional scientific and technical services	M	1149
Maribyrnong	2006	Public administration and safety	F	827
Maribyrnong	2006	Public administration and safety	M	854
Maribyrnong	2006	Rental hiring and real estate services	F	183
Maribyrnong	2006	Rental hiring and real estate services	M	189
Maribyrnong	2006	Retail trade	F	1397
Maribyrnong	2006	Retail trade	M	1271
Maribyrnong	2006	Transport postal and warehousing	F	377
Maribyrnong	2006	Transport postal and warehousing	M	1397
Maribyrnong	2006	Wholesale trade	F	457
Maribyrnong	2006	Wholesale trade	M	851
Maribyrnong	2011		F	361
