SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
South Coast	2006	15-19	6	0
South Coast	2006	20-24		59
South Coast	2006	20-24	0	686
South Coast	2006	20-24	1	179
South Coast	2006	20-24	2	91
South Coast	2006	20-24	3	24
South Coast	2006	20-24	4	7
South Coast	2006	20-24	5	0
South Coast	2006	20-24	6	0
South Coast	2006	25-29		60
South Coast	2006	25-29	0	427
South Coast	2006	25-29	1	272
South Coast	2006	25-29	2	224
South Coast	2006	25-29	3	98
South Coast	2006	25-29	4	27
South Coast	2006	25-29	5	14
South Coast	2006	25-29	6	9
South Coast	2006	30-34		70
South Coast	2006	30-34	0	291
South Coast	2006	30-34	1	256
South Coast	2006	30-34	2	478
South Coast	2006	30-34	3	243
South Coast	2006	30-34	4	82
South Coast	2006	30-34	5	29
South Coast	2006	30-34	6	11
South Coast	2006	35-39		71
South Coast	2006	35-39	0	264
South Coast	2006	35-39	1	260
South Coast	2006	35-39	2	746
South Coast	2006	35-39	3	383
South Coast	2006	35-39	4	156
South Coast	2006	35-39	5	42
South Coast	2006	35-39	6	52
South Coast	2006	40-44		73
South Coast	2006	40-44	0	311
South Coast	2006	40-44	1	294
South Coast	2006	40-44	2	809
South Coast	2006	40-44	3	509
South Coast	2006	40-44	4	205
South Coast	2006	40-44	5	52
South Coast	2006	40-44	6	31
South Coast	2006	45-49		106
South Coast	2006	45-49	0	367
South Coast	2006	45-49	1	301
South Coast	2006	45-49	2	937
South Coast	2006	45-49	3	641
South Coast	2006	45-49	4	268
South Coast	2006	45-49	5	73
South Coast	2006	45-49	6	50
South Coast	2006	50-54		91
South Coast	2006	50-54	0	338
South Coast	2006	50-54	1	276
South Coast	2006	50-54	2	965
South Coast	2006	50-54	3	591
South Coast	2006	50-54	4	249
South Coast	2006	50-54	5	65
South Coast	2006	50-54	6	46
South Coast	2006	55-59		88
South Coast	2006	55-59	0	289
South Coast	2006	55-59	1	248
South Coast	2006	55-59	2	1045
South Coast	2006	55-59	3	636
South Coast	2006	55-59	4	285
South Coast	2006	55-59	5	62
South Coast	2006	55-59	6	36
South Coast	2006	60-64		88
South Coast	2006	60-64	0	262
South Coast	2006	60-64	1	182
South Coast	2006	60-64	2	857
South Coast	2006	60-64	3	657
South Coast	2006	60-64	4	284
South Coast	2006	60-64	5	73
South Coast	2006	60-64	6	52
South Coast	2006	65-69		100
South Coast	2006	65-69	0	173
South Coast	2006	65-69	1	106
South Coast	2006	65-69	2	535
South Coast	2006	65-69	3	583
South Coast	2006	65-69	4	303
South Coast	2006	65-69	5	116
South Coast	2006	65-69	6	91
South Coast	2006	70-74		106
South Coast	2006	70-74	0	167
South Coast	2006	70-74	1	119
South Coast	2006	70-74	2	378
South Coast	2006	70-74	3	415
South Coast	2006	70-74	4	282
South Coast	2006	70-74	5	126
South Coast	2006	70-74	6	107
South Coast	2006	75-79		115
South Coast	2006	75-79	0	119
South Coast	2006	75-79	1	136
South Coast	2006	75-79	2	327
South Coast	2006	75-79	3	349
South Coast	2006	75-79	4	226
South Coast	2006	75-79	5	96
South Coast	2006	75-79	6	91
South Coast	2006	80-84		71
South Coast	2006	80-84	0	104
South Coast	2006	80-84	1	113
South Coast	2006	80-84	2	282
South Coast	2006	80-84	3	231
South Coast	2006	80-84	4	152
South Coast	2006	80-84	5	62
South Coast	2006	80-84	6	73
South Coast	2006	85+		82
South Coast	2006	85+	0	95
South Coast	2006	85+	1	130
South Coast	2006	85+	2	239
South Coast	2006	85+	3	172
South Coast	2006	85+	4	100
South Coast	2006	85+	5	50
South Coast	2006	85+	6	33
South Coast	2011	15-19		188
South Coast	2011	15-19	0	1750
South Coast	2011	15-19	1	42
South Coast	2011	15-19	2	0
South Coast	2011	15-19	3	0
South Coast	2011	15-19	4	0
South Coast	2011	15-19	5	0
South Coast	2011	15-19	6	0
South Coast	2011	20-24		61
South Coast	2011	20-24	0	734
South Coast	2011	20-24	1	167
South Coast	2011	20-24	2	77
South Coast	2011	20-24	3	26
South Coast	2011	20-24	4	4
South Coast	2011	20-24	5	0
South Coast	2011	20-24	6	0
South Coast	2011	25-29		75
South Coast	2011	25-29	0	433
South Coast	2011	25-29	1	256
South Coast	2011	25-29	2	234
South Coast	2011	25-29	3	102
South Coast	2011	25-29	4	32
South Coast	2011	25-29	5	7
South Coast	2011	25-29	6	5
South Coast	2011	30-34		78
South Coast	2011	30-34	0	285
South Coast	2011	30-34	1	258
South Coast	2011	30-34	2	383
South Coast	2011	30-34	3	239
South Coast	2011	30-34	4	84
South Coast	2011	30-34	5	23
South Coast	2011	30-34	6	19
South Coast	2011	35-39		79
South Coast	2011	35-39	0	221
South Coast	2011	35-39	1	225
South Coast	2011	35-39	2	602
South Coast	2011	35-39	3	363
South Coast	2011	35-39	4	135
South Coast	2011	35-39	5	44
South Coast	2011	35-39	6	36
South Coast	2011	40-44		87
South Coast	2011	40-44	0	273
South Coast	2011	40-44	1	260
South Coast	2011	40-44	2	754
South Coast	2011	40-44	3	425
South Coast	2011	40-44	4	199
South Coast	2011	40-44	5	49
South Coast	2011	40-44	6	38
South Coast	2011	45-49		98
South Coast	2011	45-49	0	331
South Coast	2011	45-49	1	305
South Coast	2011	45-49	2	825
South Coast	2011	45-49	3	530
South Coast	2011	45-49	4	192
South Coast	2011	45-49	5	53
South Coast	2011	45-49	6	40
South Coast	2011	50-54		114
South Coast	2011	50-54	0	419
South Coast	2011	50-54	1	309
South Coast	2011	50-54	2	981
South Coast	2011	50-54	3	668
South Coast	2011	50-54	4	269
South Coast	2011	50-54	5	65
South Coast	2011	50-54	6	52
South Coast	2011	55-59		134
South Coast	2011	55-59	0	399
South Coast	2011	55-59	1	313
South Coast	2011	55-59	2	1095
South Coast	2011	55-59	3	669
South Coast	2011	55-59	4	262
South Coast	2011	55-59	5	66
South Coast	2011	55-59	6	27
South Coast	2011	60-64		145
South Coast	2011	60-64	0	339
South Coast	2011	60-64	1	277
South Coast	2011	60-64	2	1161
South Coast	2011	60-64	3	719
South Coast	2011	60-64	4	301
South Coast	2011	60-64	5	65
South Coast	2011	60-64	6	37
South Coast	2011	65-69		122
South Coast	2011	65-69	0	251
South Coast	2011	65-69	1	180
South Coast	2011	65-69	2	867
South Coast	2011	65-69	3	656
South Coast	2011	65-69	4	294
South Coast	2011	65-69	5	81
South Coast	2011	65-69	6	56
South Coast	2011	70-74		99
South Coast	2011	70-74	0	152
South Coast	2011	70-74	1	111
South Coast	2011	70-74	2	534
South Coast	2011	70-74	3	553
South Coast	2011	70-74	4	276
South Coast	2011	70-74	5	128
South Coast	2011	70-74	6	79
South Coast	2011	75-79		115
South Coast	2011	75-79	0	131
South Coast	2011	75-79	1	111
South Coast	2011	75-79	2	336
South Coast	2011	75-79	3	371
South Coast	2011	75-79	4	240
South Coast	2011	75-79	5	109
South Coast	2011	75-79	6	84
South Coast	2011	80-84		96
South Coast	2011	80-84	0	89
South Coast	2011	80-84	1	103
South Coast	2011	80-84	2	268
South Coast	2011	80-84	3	293
South Coast	2011	80-84	4	180
South Coast	2011	80-84	5	76
South Coast	2011	80-84	6	76
South Coast	2011	85+		170
South Coast	2011	85+	0	98
South Coast	2011	85+	1	132
South Coast	2011	85+	2	303
South Coast	2011	85+	3	246
South Coast	2011	85+	4	144
South Coast	2011	85+	5	70
South Coast	2011	85+	6	58
South Coast	2016	15-19		273
South Coast	2016	15-19	0	1462
South Coast	2016	15-19	1	30
South Coast	2016	15-19	2	3
South Coast	2016	15-19	3	3
South Coast	2016	15-19	4	0
South Coast	2016	15-19	5	0
South Coast	2016	15-19	6	3
South Coast	2016	20-24		118
South Coast	2016	20-24	0	811
South Coast	2016	20-24	1	163
South Coast	2016	20-24	2	72
South Coast	2016	20-24	3	20
South Coast	2016	20-24	4	0
South Coast	2016	20-24	5	0
South Coast	2016	20-24	6	0
South Coast	2016	25-29		96
South Coast	2016	25-29	0	553
South Coast	2016	25-29	1	228
South Coast	2016	25-29	2	205
South Coast	2016	25-29	3	78
South Coast	2016	25-29	4	31
South Coast	2016	25-29	5	8
South Coast	2016	25-29	6	3
South Coast	2016	30-34		113
South Coast	2016	30-34	0	313
South Coast	2016	30-34	1	270
South Coast	2016	30-34	2	407
South Coast	2016	30-34	3	193
South Coast	2016	30-34	4	68
South Coast	2016	30-34	5	25
South Coast	2016	30-34	6	9
South Coast	2016	35-39		109
South Coast	2016	35-39	0	236
South Coast	2016	35-39	1	208
South Coast	2016	35-39	2	518
South Coast	2016	35-39	3	288
South Coast	2016	35-39	4	118
South Coast	2016	35-39	5	50
South Coast	2016	35-39	6	24
South Coast	2016	40-44		143
South Coast	2016	40-44	0	232
South Coast	2016	40-44	1	231
South Coast	2016	40-44	2	679
South Coast	2016	40-44	3	373
South Coast	2016	40-44	4	154
South Coast	2016	40-44	5	56
South Coast	2016	40-44	6	44
South Coast	2016	45-49		150
South Coast	2016	45-49	0	328
South Coast	2016	45-49	1	264
South Coast	2016	45-49	2	757
South Coast	2016	45-49	3	436
South Coast	2016	45-49	4	189
South Coast	2016	45-49	5	58
South Coast	2016	45-49	6	39
South Coast	2016	50-54		207
South Coast	2016	50-54	0	410
South Coast	2016	50-54	1	324
South Coast	2016	50-54	2	877
South Coast	2016	50-54	3	524
South Coast	2016	50-54	4	213
South Coast	2016	50-54	5	67
South Coast	2016	50-54	6	34
South Coast	2016	55-59		232
South Coast	2016	55-59	0	498
South Coast	2016	55-59	1	359
South Coast	2016	55-59	2	1076
South Coast	2016	55-59	3	710
South Coast	2016	55-59	4	284
South Coast	2016	55-59	5	77
South Coast	2016	55-59	6	46
South Coast	2016	60-64		270
South Coast	2016	60-64	0	452
South Coast	2016	60-64	1	358
South Coast	2016	60-64	2	1215
South Coast	2016	60-64	3	765
South Coast	2016	60-64	4	294
South Coast	2016	60-64	5	76
South Coast	2016	60-64	6	37
South Coast	2016	65-69		252
South Coast	2016	65-69	0	349
South Coast	2016	65-69	1	279
South Coast	2016	65-69	2	1205
South Coast	2016	65-69	3	721
South Coast	2016	65-69	4	336
South Coast	2016	65-69	5	78
South Coast	2016	65-69	6	47
South Coast	2016	70-74		226
South Coast	2016	70-74	0	249
South Coast	2016	70-74	1	189
South Coast	2016	70-74	2	827
South Coast	2016	70-74	3	603
South Coast	2016	70-74	4	278
South Coast	2016	70-74	5	83
South Coast	2016	70-74	6	57
South Coast	2016	75-79		216
South Coast	2016	75-79	0	126
South Coast	2016	75-79	1	97
South Coast	2016	75-79	2	446
South Coast	2016	75-79	3	477
South Coast	2016	75-79	4	252
South Coast	2016	75-79	5	103
South Coast	2016	75-79	6	57
South Coast	2016	80-84		155
South Coast	2016	80-84	0	99
South Coast	2016	80-84	1	75
South Coast	2016	80-84	2	262
South Coast	2016	80-84	3	285
South Coast	2016	80-84	4	200
South Coast	2016	80-84	5	99
South Coast	2016	80-84	6	65
South Coast	2016	85+		297
South Coast	2016	85+	0	93
South Coast	2016	85+	1	113
South Coast	2016	85+	2	294
South Coast	2016	85+	3	298
South Coast	2016	85+	4	207
South Coast	2016	85+	5	91
South Coast	2016	85+	6	73
Goulburn - Mulwaree	2006	15-19		98
Goulburn - Mulwaree	2006	15-19	0	898
Goulburn - Mulwaree	2006	15-19	1	15
Goulburn - Mulwaree	2006	15-19	2	3
Goulburn - Mulwaree	2006	15-19	3	0
Goulburn - Mulwaree	2006	15-19	4	0
Goulburn - Mulwaree	2006	15-19	5	0
Goulburn - Mulwaree	2006	15-19	6	0
Goulburn - Mulwaree	2006	20-24		41
Goulburn - Mulwaree	2006	20-24	0	573
Goulburn - Mulwaree	2006	20-24	1	110
Goulburn - Mulwaree	2006	20-24	2	50
Goulburn - Mulwaree	2006	20-24	3	18
Goulburn - Mulwaree	2006	20-24	4	0
Goulburn - Mulwaree	2006	20-24	5	0
Goulburn - Mulwaree	2006	20-24	6	0
Goulburn - Mulwaree	2006	25-29		31
Goulburn - Mulwaree	2006	25-29	0	293
Goulburn - Mulwaree	2006	25-29	1	172
Goulburn - Mulwaree	2006	25-29	2	151
Goulburn - Mulwaree	2006	25-29	3	63
Goulburn - Mulwaree	2006	25-29	4	16
Goulburn - Mulwaree	2006	25-29	5	6
Goulburn - Mulwaree	2006	25-29	6	0
Goulburn - Mulwaree	2006	30-34		37
Goulburn - Mulwaree	2006	30-34	0	209
Goulburn - Mulwaree	2006	30-34	1	176
Goulburn - Mulwaree	2006	30-34	2	298
Goulburn - Mulwaree	2006	30-34	3	158
Goulburn - Mulwaree	2006	30-34	4	59
Goulburn - Mulwaree	2006	30-34	5	17
Goulburn - Mulwaree	2006	30-34	6	6
Goulburn - Mulwaree	2006	35-39		51
Goulburn - Mulwaree	2006	35-39	0	150
Goulburn - Mulwaree	2006	35-39	1	121
Goulburn - Mulwaree	2006	35-39	2	398
Goulburn - Mulwaree	2006	35-39	3	230
Goulburn - Mulwaree	2006	35-39	4	82
Goulburn - Mulwaree	2006	35-39	5	26
Goulburn - Mulwaree	2006	35-39	6	10
Goulburn - Mulwaree	2006	40-44		57
Goulburn - Mulwaree	2006	40-44	0	136
Goulburn - Mulwaree	2006	40-44	1	128
Goulburn - Mulwaree	2006	40-44	2	400
Goulburn - Mulwaree	2006	40-44	3	281
Goulburn - Mulwaree	2006	40-44	4	111
Goulburn - Mulwaree	2006	40-44	5	39
Goulburn - Mulwaree	2006	40-44	6	17
Goulburn - Mulwaree	2006	45-49		56
Goulburn - Mulwaree	2006	45-49	0	128
Goulburn - Mulwaree	2006	45-49	1	117
Goulburn - Mulwaree	2006	45-49	2	398
Goulburn - Mulwaree	2006	45-49	3	269
Goulburn - Mulwaree	2006	45-49	4	111
Goulburn - Mulwaree	2006	45-49	5	36
Goulburn - Mulwaree	2006	45-49	6	18
Goulburn - Mulwaree	2006	50-54		46
Goulburn - Mulwaree	2006	50-54	0	133
Goulburn - Mulwaree	2006	50-54	1	97
Goulburn - Mulwaree	2006	50-54	2	367
Goulburn - Mulwaree	2006	50-54	3	305
Goulburn - Mulwaree	2006	50-54	4	147
Goulburn - Mulwaree	2006	50-54	5	25
Goulburn - Mulwaree	2006	50-54	6	16
Goulburn - Mulwaree	2006	55-59		43
Goulburn - Mulwaree	2006	55-59	0	106
Goulburn - Mulwaree	2006	55-59	1	71
Goulburn - Mulwaree	2006	55-59	2	334
Goulburn - Mulwaree	2006	55-59	3	313
Goulburn - Mulwaree	2006	55-59	4	140
Goulburn - Mulwaree	2006	55-59	5	29
Goulburn - Mulwaree	2006	55-59	6	14
Goulburn - Mulwaree	2006	60-64		42
Goulburn - Mulwaree	2006	60-64	0	112
Goulburn - Mulwaree	2006	60-64	1	62
Goulburn - Mulwaree	2006	60-64	2	287
Goulburn - Mulwaree	2006	60-64	3	243
Goulburn - Mulwaree	2006	60-64	4	144
Goulburn - Mulwaree	2006	60-64	5	48
Goulburn - Mulwaree	2006	60-64	6	24
Goulburn - Mulwaree	2006	65-69		33
Goulburn - Mulwaree	2006	65-69	0	79
Goulburn - Mulwaree	2006	65-69	1	48
Goulburn - Mulwaree	2006	65-69	2	179
Goulburn - Mulwaree	2006	65-69	3	202
Goulburn - Mulwaree	2006	65-69	4	123
Goulburn - Mulwaree	2006	65-69	5	56
Goulburn - Mulwaree	2006	65-69	6	38
Goulburn - Mulwaree	2006	70-74		36
Goulburn - Mulwaree	2006	70-74	0	62
Goulburn - Mulwaree	2006	70-74	1	53
Goulburn - Mulwaree	2006	70-74	2	119
Goulburn - Mulwaree	2006	70-74	3	148
Goulburn - Mulwaree	2006	70-74	4	104
Goulburn - Mulwaree	2006	70-74	5	59
Goulburn - Mulwaree	2006	70-74	6	82
Goulburn - Mulwaree	2006	75-79		39
Goulburn - Mulwaree	2006	75-79	0	54
Goulburn - Mulwaree	2006	75-79	1	39
Goulburn - Mulwaree	2006	75-79	2	107
Goulburn - Mulwaree	2006	75-79	3	113
Goulburn - Mulwaree	2006	75-79	4	89
Goulburn - Mulwaree	2006	75-79	5	43
Goulburn - Mulwaree	2006	75-79	6	73
Goulburn - Mulwaree	2006	80-84		28
Goulburn - Mulwaree	2006	80-84	0	55
Goulburn - Mulwaree	2006	80-84	1	37
Goulburn - Mulwaree	2006	80-84	2	99
Goulburn - Mulwaree	2006	80-84	3	95
Goulburn - Mulwaree	2006	80-84	4	68
Goulburn - Mulwaree	2006	80-84	5	28
Goulburn - Mulwaree	2006	80-84	6	39
Goulburn - Mulwaree	2006	85+		22
Goulburn - Mulwaree	2006	85+	0	58
Goulburn - Mulwaree	2006	85+	1	42
Goulburn - Mulwaree	2006	85+	2	69
Goulburn - Mulwaree	2006	85+	3	69
Goulburn - Mulwaree	2006	85+	4	46
Goulburn - Mulwaree	2006	85+	5	25
Goulburn - Mulwaree	2006	85+	6	30
Goulburn - Mulwaree	2011	15-19		89
Goulburn - Mulwaree	2011	15-19	0	893
Goulburn - Mulwaree	2011	15-19	1	27
Goulburn - Mulwaree	2011	15-19	2	4
Goulburn - Mulwaree	2011	15-19	3	0
Goulburn - Mulwaree	2011	15-19	4	0
Goulburn - Mulwaree	2011	15-19	5	0
Goulburn - Mulwaree	2011	15-19	6	0
Goulburn - Mulwaree	2011	20-24		44
Goulburn - Mulwaree	2011	20-24	0	579
Goulburn - Mulwaree	2011	20-24	1	133
Goulburn - Mulwaree	2011	20-24	2	47
Goulburn - Mulwaree	2011	20-24	3	13
Goulburn - Mulwaree	2011	20-24	4	0
Goulburn - Mulwaree	2011	20-24	5	0
Goulburn - Mulwaree	2011	20-24	6	0
Goulburn - Mulwaree	2011	25-29		31
Goulburn - Mulwaree	2011	25-29	0	364
Goulburn - Mulwaree	2011	25-29	1	170
Goulburn - Mulwaree	2011	25-29	2	180
Goulburn - Mulwaree	2011	25-29	3	65
Goulburn - Mulwaree	2011	25-29	4	13
Goulburn - Mulwaree	2011	25-29	5	3
Goulburn - Mulwaree	2011	25-29	6	3
Goulburn - Mulwaree	2011	30-34		38
Goulburn - Mulwaree	2011	30-34	0	177
Goulburn - Mulwaree	2011	30-34	1	148
Goulburn - Mulwaree	2011	30-34	2	262
Goulburn - Mulwaree	2011	30-34	3	130
Goulburn - Mulwaree	2011	30-34	4	55
Goulburn - Mulwaree	2011	30-34	5	15
Goulburn - Mulwaree	2011	30-34	6	9
Goulburn - Mulwaree	2011	35-39		40
Goulburn - Mulwaree	2011	35-39	0	160
Goulburn - Mulwaree	2011	35-39	1	156
Goulburn - Mulwaree	2011	35-39	2	364
Goulburn - Mulwaree	2011	35-39	3	213
Goulburn - Mulwaree	2011	35-39	4	97
Goulburn - Mulwaree	2011	35-39	5	29
Goulburn - Mulwaree	2011	35-39	6	12
Goulburn - Mulwaree	2011	40-44		46
Goulburn - Mulwaree	2011	40-44	0	144
Goulburn - Mulwaree	2011	40-44	1	112
Goulburn - Mulwaree	2011	40-44	2	398
Goulburn - Mulwaree	2011	40-44	3	258
Goulburn - Mulwaree	2011	40-44	4	96
Goulburn - Mulwaree	2011	40-44	5	29
Goulburn - Mulwaree	2011	40-44	6	18
Goulburn - Mulwaree	2011	45-49		34
Goulburn - Mulwaree	2011	45-49	0	154
Goulburn - Mulwaree	2011	45-49	1	140
Goulburn - Mulwaree	2011	45-49	2	394
Goulburn - Mulwaree	2011	45-49	3	283
Goulburn - Mulwaree	2011	45-49	4	115
Goulburn - Mulwaree	2011	45-49	5	39
Goulburn - Mulwaree	2011	45-49	6	18
Goulburn - Mulwaree	2011	50-54		46
Goulburn - Mulwaree	2011	50-54	0	146
Goulburn - Mulwaree	2011	50-54	1	127
Goulburn - Mulwaree	2011	50-54	2	407
Goulburn - Mulwaree	2011	50-54	3	253
Goulburn - Mulwaree	2011	50-54	4	116
Goulburn - Mulwaree	2011	50-54	5	44
Goulburn - Mulwaree	2011	50-54	6	18
Goulburn - Mulwaree	2011	55-59		37
Goulburn - Mulwaree	2011	55-59	0	141
Goulburn - Mulwaree	2011	55-59	1	106
Goulburn - Mulwaree	2011	55-59	2	366
Goulburn - Mulwaree	2011	55-59	3	281
Goulburn - Mulwaree	2011	55-59	4	151
Goulburn - Mulwaree	2011	55-59	5	28
Goulburn - Mulwaree	2011	55-59	6	17
Goulburn - Mulwaree	2011	60-64		37
Goulburn - Mulwaree	2011	60-64	0	109
Goulburn - Mulwaree	2011	60-64	1	80
Goulburn - Mulwaree	2011	60-64	2	360
Goulburn - Mulwaree	2011	60-64	3	294
Goulburn - Mulwaree	2011	60-64	4	125
Goulburn - Mulwaree	2011	60-64	5	41
Goulburn - Mulwaree	2011	60-64	6	12
Goulburn - Mulwaree	2011	65-69		60
Goulburn - Mulwaree	2011	65-69	0	97
Goulburn - Mulwaree	2011	65-69	1	65
Goulburn - Mulwaree	2011	65-69	2	287
Goulburn - Mulwaree	2011	65-69	3	243
Goulburn - Mulwaree	2011	65-69	4	146
Goulburn - Mulwaree	2011	65-69	5	56
Goulburn - Mulwaree	2011	65-69	6	25
Goulburn - Mulwaree	2011	70-74		53
Goulburn - Mulwaree	2011	70-74	0	57
Goulburn - Mulwaree	2011	70-74	1	47
Goulburn - Mulwaree	2011	70-74	2	171
Goulburn - Mulwaree	2011	70-74	3	188
Goulburn - Mulwaree	2011	70-74	4	113
Goulburn - Mulwaree	2011	70-74	5	54
Goulburn - Mulwaree	2011	70-74	6	37
Goulburn - Mulwaree	2011	75-79		40
Goulburn - Mulwaree	2011	75-79	0	62
Goulburn - Mulwaree	2011	75-79	1	36
Goulburn - Mulwaree	2011	75-79	2	111
Goulburn - Mulwaree	2011	75-79	3	139
Goulburn - Mulwaree	2011	75-79	4	107
Goulburn - Mulwaree	2011	75-79	5	47
Goulburn - Mulwaree	2011	75-79	6	57
Goulburn - Mulwaree	2011	80-84		62
Goulburn - Mulwaree	2011	80-84	0	45
Goulburn - Mulwaree	2011	80-84	1	42
Goulburn - Mulwaree	2011	80-84	2	88
Goulburn - Mulwaree	2011	80-84	3	92
Goulburn - Mulwaree	2011	80-84	4	74
Goulburn - Mulwaree	2011	80-84	5	37
Goulburn - Mulwaree	2011	80-84	6	49
Goulburn - Mulwaree	2011	85+		61
Goulburn - Mulwaree	2011	85+	0	46
Goulburn - Mulwaree	2011	85+	1	39
Goulburn - Mulwaree	2011	85+	2	104
Goulburn - Mulwaree	2011	85+	3	94
Goulburn - Mulwaree	2011	85+	4	67
Goulburn - Mulwaree	2011	85+	5	28
Goulburn - Mulwaree	2011	85+	6	37
Goulburn - Mulwaree	2016	15-19		144
Goulburn - Mulwaree	2016	15-19	0	838
Goulburn - Mulwaree	2016	15-19	1	20
Goulburn - Mulwaree	2016	15-19	2	0
Goulburn - Mulwaree	2016	15-19	3	0
Goulburn - Mulwaree	2016	15-19	4	0
Goulburn - Mulwaree	2016	15-19	5	0
Goulburn - Mulwaree	2016	15-19	6	0
Goulburn - Mulwaree	2016	20-24		73
Goulburn - Mulwaree	2016	20-24	0	577
Goulburn - Mulwaree	2016	20-24	1	104
Goulburn - Mulwaree	2016	20-24	2	64
Goulburn - Mulwaree	2016	20-24	3	6
Goulburn - Mulwaree	2016	20-24	4	3
Goulburn - Mulwaree	2016	20-24	5	0
Goulburn - Mulwaree	2016	20-24	6	0
Goulburn - Mulwaree	2016	25-29		79
Goulburn - Mulwaree	2016	25-29	0	433
Goulburn - Mulwaree	2016	25-29	1	217
Goulburn - Mulwaree	2016	25-29	2	170
Goulburn - Mulwaree	2016	25-29	3	57
Goulburn - Mulwaree	2016	25-29	4	20
Goulburn - Mulwaree	2016	25-29	5	8
Goulburn - Mulwaree	2016	25-29	6	3
Goulburn - Mulwaree	2016	30-34		74
Goulburn - Mulwaree	2016	30-34	0	252
Goulburn - Mulwaree	2016	30-34	1	196
Goulburn - Mulwaree	2016	30-34	2	280
Goulburn - Mulwaree	2016	30-34	3	146
Goulburn - Mulwaree	2016	30-34	4	47
Goulburn - Mulwaree	2016	30-34	5	21
Goulburn - Mulwaree	2016	30-34	6	11
Goulburn - Mulwaree	2016	35-39		62
Goulburn - Mulwaree	2016	35-39	0	140
Goulburn - Mulwaree	2016	35-39	1	113
Goulburn - Mulwaree	2016	35-39	2	289
Goulburn - Mulwaree	2016	35-39	3	192
Goulburn - Mulwaree	2016	35-39	4	85
Goulburn - Mulwaree	2016	35-39	5	28
Goulburn - Mulwaree	2016	35-39	6	15
Goulburn - Mulwaree	2016	40-44		69
Goulburn - Mulwaree	2016	40-44	0	145
Goulburn - Mulwaree	2016	40-44	1	133
Goulburn - Mulwaree	2016	40-44	2	348
Goulburn - Mulwaree	2016	40-44	3	244
Goulburn - Mulwaree	2016	40-44	4	91
Goulburn - Mulwaree	2016	40-44	5	40
Goulburn - Mulwaree	2016	40-44	6	22
Goulburn - Mulwaree	2016	45-49		80
Goulburn - Mulwaree	2016	45-49	0	171
Goulburn - Mulwaree	2016	45-49	1	115
Goulburn - Mulwaree	2016	45-49	2	399
Goulburn - Mulwaree	2016	45-49	3	258
Goulburn - Mulwaree	2016	45-49	4	107
Goulburn - Mulwaree	2016	45-49	5	31
Goulburn - Mulwaree	2016	45-49	6	24
Goulburn - Mulwaree	2016	50-54		83
Goulburn - Mulwaree	2016	50-54	0	155
Goulburn - Mulwaree	2016	50-54	1	139
Goulburn - Mulwaree	2016	50-54	2	407
Goulburn - Mulwaree	2016	50-54	3	308
Goulburn - Mulwaree	2016	50-54	4	118
Goulburn - Mulwaree	2016	50-54	5	34
Goulburn - Mulwaree	2016	50-54	6	24
Goulburn - Mulwaree	2016	55-59		85
Goulburn - Mulwaree	2016	55-59	0	169
Goulburn - Mulwaree	2016	55-59	1	127
Goulburn - Mulwaree	2016	55-59	2	406
Goulburn - Mulwaree	2016	55-59	3	279
Goulburn - Mulwaree	2016	55-59	4	120
Goulburn - Mulwaree	2016	55-59	5	42
Goulburn - Mulwaree	2016	55-59	6	23
Goulburn - Mulwaree	2016	60-64		82
Goulburn - Mulwaree	2016	60-64	0	156
Goulburn - Mulwaree	2016	60-64	1	101
Goulburn - Mulwaree	2016	60-64	2	384
Goulburn - Mulwaree	2016	60-64	3	296
Goulburn - Mulwaree	2016	60-64	4	148
Goulburn - Mulwaree	2016	60-64	5	37
Goulburn - Mulwaree	2016	60-64	6	22
Goulburn - Mulwaree	2016	65-69		84
Goulburn - Mulwaree	2016	65-69	0	103
Goulburn - Mulwaree	2016	65-69	1	82
Goulburn - Mulwaree	2016	65-69	2	359
Goulburn - Mulwaree	2016	65-69	3	286
Goulburn - Mulwaree	2016	65-69	4	128
Goulburn - Mulwaree	2016	65-69	5	35
Goulburn - Mulwaree	2016	65-69	6	23
Goulburn - Mulwaree	2016	70-74		85
Goulburn - Mulwaree	2016	70-74	0	74
Goulburn - Mulwaree	2016	70-74	1	70
Goulburn - Mulwaree	2016	70-74	2	253
Goulburn - Mulwaree	2016	70-74	3	213
Goulburn - Mulwaree	2016	70-74	4	137
Goulburn - Mulwaree	2016	70-74	5	59
Goulburn - Mulwaree	2016	70-74	6	22
Goulburn - Mulwaree	2016	75-79		75
Goulburn - Mulwaree	2016	75-79	0	67
Goulburn - Mulwaree	2016	75-79	1	28
Goulburn - Mulwaree	2016	75-79	2	156
Goulburn - Mulwaree	2016	75-79	3	165
Goulburn - Mulwaree	2016	75-79	4	103
Goulburn - Mulwaree	2016	75-79	5	49
Goulburn - Mulwaree	2016	75-79	6	27
Goulburn - Mulwaree	2016	80-84		72
Goulburn - Mulwaree	2016	80-84	0	47
Goulburn - Mulwaree	2016	80-84	1	30
Goulburn - Mulwaree	2016	80-84	2	89
Goulburn - Mulwaree	2016	80-84	3	115
Goulburn - Mulwaree	2016	80-84	4	77
Goulburn - Mulwaree	2016	80-84	5	41
Goulburn - Mulwaree	2016	80-84	6	38
Goulburn - Mulwaree	2016	85+		132
Goulburn - Mulwaree	2016	85+	0	50
Goulburn - Mulwaree	2016	85+	1	37
