SA2_NAME16	Year	EduInstitutionType	students
Migratory - Offshore - Shipping (WA)	2011	Technical or Further Educational Institution	4
Migratory - Offshore - Shipping (WA)	2011	University or other tertiary	4
Migratory - Offshore - Shipping (WA)	2016		78
Migratory - Offshore - Shipping (WA)	2016	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2016	Pre-school	0
Migratory - Offshore - Shipping (WA)	2016	Secondary	5
Migratory - Offshore - Shipping (WA)	2016	Technical or Further Educational Institution	0
Migratory - Offshore - Shipping (WA)	2016	University or other tertiary	9
No usual address (WA)	2006		809
No usual address (WA)	2006	Infants/Primary	142
No usual address (WA)	2006	Pre-school	30
No usual address (WA)	2006	Secondary	60
No usual address (WA)	2006	Technical or Further Educational Institution	79
No usual address (WA)	2006	University or other tertiary	138
No usual address (WA)	2011		1421
No usual address (WA)	2011	Infants/Primary	199
No usual address (WA)	2011	Pre-school	22
No usual address (WA)	2011	Secondary	66
No usual address (WA)	2011	Technical or Further Educational Institution	77
No usual address (WA)	2011	University or other tertiary	163
No usual address (WA)	2016		1635
No usual address (WA)	2016	Infants/Primary	139
No usual address (WA)	2016	Pre-school	17
No usual address (WA)	2016	Secondary	61
No usual address (WA)	2016	Technical or Further Educational Institution	67
No usual address (WA)	2016	University or other tertiary	128
Bridgewater - Gagebrook	2006		1142
Bridgewater - Gagebrook	2006	Infants/Primary	908
Bridgewater - Gagebrook	2006	Pre-school	64
Bridgewater - Gagebrook	2006	Secondary	435
Bridgewater - Gagebrook	2006	Technical or Further Educational Institution	159
Bridgewater - Gagebrook	2006	University or other tertiary	44
Bridgewater - Gagebrook	2011		1054
Bridgewater - Gagebrook	2011	Infants/Primary	800
Bridgewater - Gagebrook	2011	Pre-school	79
Bridgewater - Gagebrook	2011	Secondary	508
Bridgewater - Gagebrook	2011	Technical or Further Educational Institution	154
Bridgewater - Gagebrook	2011	University or other tertiary	49
Bridgewater - Gagebrook	2016		909
Bridgewater - Gagebrook	2016	Infants/Primary	895
Bridgewater - Gagebrook	2016	Pre-school	61
Bridgewater - Gagebrook	2016	Secondary	465
Bridgewater - Gagebrook	2016	Technical or Further Educational Institution	164
Bridgewater - Gagebrook	2016	University or other tertiary	75
Brighton - Pontville	2006		319
Brighton - Pontville	2006	Infants/Primary	439
Brighton - Pontville	2006	Pre-school	37
Brighton - Pontville	2006	Secondary	237
Brighton - Pontville	2006	Technical or Further Educational Institution	85
Brighton - Pontville	2006	University or other tertiary	42
Brighton - Pontville	2011		269
Brighton - Pontville	2011	Infants/Primary	535
Brighton - Pontville	2011	Pre-school	52
Brighton - Pontville	2011	Secondary	325
Brighton - Pontville	2011	Technical or Further Educational Institution	128
Brighton - Pontville	2011	University or other tertiary	47
Brighton - Pontville	2016		369
Brighton - Pontville	2016	Infants/Primary	575
Brighton - Pontville	2016	Pre-school	42
Brighton - Pontville	2016	Secondary	340
Brighton - Pontville	2016	Technical or Further Educational Institution	111
Brighton - Pontville	2016	University or other tertiary	77
Old Beach - Otago	2006		234
Old Beach - Otago	2006	Infants/Primary	432
Old Beach - Otago	2006	Pre-school	42
Old Beach - Otago	2006	Secondary	235
Old Beach - Otago	2006	Technical or Further Educational Institution	79
Old Beach - Otago	2006	University or other tertiary	64
Old Beach - Otago	2011		158
Old Beach - Otago	2011	Infants/Primary	383
Old Beach - Otago	2011	Pre-school	30
Old Beach - Otago	2011	Secondary	249
Old Beach - Otago	2011	Technical or Further Educational Institution	108
Old Beach - Otago	2011	University or other tertiary	88
Old Beach - Otago	2016		216
Old Beach - Otago	2016	Infants/Primary	380
Old Beach - Otago	2016	Pre-school	37
Old Beach - Otago	2016	Secondary	271
Old Beach - Otago	2016	Technical or Further Educational Institution	91
Old Beach - Otago	2016	University or other tertiary	116
Bellerive - Rosny	2006		323
Bellerive - Rosny	2006	Infants/Primary	397
Bellerive - Rosny	2006	Pre-school	34
Bellerive - Rosny	2006	Secondary	340
Bellerive - Rosny	2006	Technical or Further Educational Institution	116
Bellerive - Rosny	2006	University or other tertiary	196
Bellerive - Rosny	2011		381
Bellerive - Rosny	2011	Infants/Primary	378
Bellerive - Rosny	2011	Pre-school	47
Bellerive - Rosny	2011	Secondary	336
Bellerive - Rosny	2011	Technical or Further Educational Institution	124
Bellerive - Rosny	2011	University or other tertiary	245
Bellerive - Rosny	2016		331
Bellerive - Rosny	2016	Infants/Primary	429
Bellerive - Rosny	2016	Pre-school	37
Bellerive - Rosny	2016	Secondary	316
Bellerive - Rosny	2016	Technical or Further Educational Institution	125
Bellerive - Rosny	2016	University or other tertiary	264
Cambridge	2006		447
Cambridge	2006	Infants/Primary	673
Cambridge	2006	Pre-school	68
Cambridge	2006	Secondary	610
Cambridge	2006	Technical or Further Educational Institution	167
Cambridge	2006	University or other tertiary	192
Cambridge	2011		294
Cambridge	2011	Infants/Primary	741
Cambridge	2011	Pre-school	66
Cambridge	2011	Secondary	551
Cambridge	2011	Technical or Further Educational Institution	203
Cambridge	2011	University or other tertiary	262
Cambridge	2016		282
Cambridge	2016	Infants/Primary	852
Cambridge	2016	Pre-school	49
Cambridge	2016	Secondary	588
Cambridge	2016	Technical or Further Educational Institution	143
Cambridge	2016	University or other tertiary	276
Geilston Bay - Risdon	2006		162
Geilston Bay - Risdon	2006	Infants/Primary	264
Geilston Bay - Risdon	2006	Pre-school	29
Geilston Bay - Risdon	2006	Secondary	193
Geilston Bay - Risdon	2006	Technical or Further Educational Institution	90
Geilston Bay - Risdon	2006	University or other tertiary	76
Geilston Bay - Risdon	2011		168
Geilston Bay - Risdon	2011	Infants/Primary	252
Geilston Bay - Risdon	2011	Pre-school	15
Geilston Bay - Risdon	2011	Secondary	213
Geilston Bay - Risdon	2011	Technical or Further Educational Institution	83
Geilston Bay - Risdon	2011	University or other tertiary	106
Geilston Bay - Risdon	2016		134
Geilston Bay - Risdon	2016	Infants/Primary	265
Geilston Bay - Risdon	2016	Pre-school	16
Geilston Bay - Risdon	2016	Secondary	193
Geilston Bay - Risdon	2016	Technical or Further Educational Institution	61
Geilston Bay - Risdon	2016	University or other tertiary	129
Howrah - Tranmere	2006		487
Howrah - Tranmere	2006	Infants/Primary	666
Howrah - Tranmere	2006	Pre-school	101
Howrah - Tranmere	2006	Secondary	505
Howrah - Tranmere	2006	Technical or Further Educational Institution	182
Howrah - Tranmere	2006	University or other tertiary	241
Howrah - Tranmere	2011		500
Howrah - Tranmere	2011	Infants/Primary	805
Howrah - Tranmere	2011	Pre-school	82
Howrah - Tranmere	2011	Secondary	520
Howrah - Tranmere	2011	Technical or Further Educational Institution	205
Howrah - Tranmere	2011	University or other tertiary	282
Howrah - Tranmere	2016		546
Howrah - Tranmere	2016	Infants/Primary	920
Howrah - Tranmere	2016	Pre-school	92
Howrah - Tranmere	2016	Secondary	634
Howrah - Tranmere	2016	Technical or Further Educational Institution	153
Howrah - Tranmere	2016	University or other tertiary	340
Lindisfarne - Rose Bay	2006		443
Lindisfarne - Rose Bay	2006	Infants/Primary	485
Lindisfarne - Rose Bay	2006	Pre-school	40
Lindisfarne - Rose Bay	2006	Secondary	438
Lindisfarne - Rose Bay	2006	Technical or Further Educational Institution	158
Lindisfarne - Rose Bay	2006	University or other tertiary	235
Lindisfarne - Rose Bay	2011		307
Lindisfarne - Rose Bay	2011	Infants/Primary	431
Lindisfarne - Rose Bay	2011	Pre-school	54
Lindisfarne - Rose Bay	2011	Secondary	354
Lindisfarne - Rose Bay	2011	Technical or Further Educational Institution	170
Lindisfarne - Rose Bay	2011	University or other tertiary	247
Lindisfarne - Rose Bay	2016		419
Lindisfarne - Rose Bay	2016	Infants/Primary	515
Lindisfarne - Rose Bay	2016	Pre-school	42
Lindisfarne - Rose Bay	2016	Secondary	370
Lindisfarne - Rose Bay	2016	Technical or Further Educational Institution	123
Lindisfarne - Rose Bay	2016	University or other tertiary	282
Mornington - Warrane	2006		416
Mornington - Warrane	2006	Infants/Primary	403
Mornington - Warrane	2006	Pre-school	45
Mornington - Warrane	2006	Secondary	239
Mornington - Warrane	2006	Technical or Further Educational Institution	154
Mornington - Warrane	2006	University or other tertiary	50
Mornington - Warrane	2011		459
Mornington - Warrane	2011	Infants/Primary	356
Mornington - Warrane	2011	Pre-school	31
Mornington - Warrane	2011	Secondary	238
Mornington - Warrane	2011	Technical or Further Educational Institution	165
Mornington - Warrane	2011	University or other tertiary	90
Mornington - Warrane	2016		376
Mornington - Warrane	2016	Infants/Primary	433
Mornington - Warrane	2016	Pre-school	37
Mornington - Warrane	2016	Secondary	251
Mornington - Warrane	2016	Technical or Further Educational Institution	117
Mornington - Warrane	2016	University or other tertiary	129
Risdon Vale	2006		641
Risdon Vale	2006	Infants/Primary	259
Risdon Vale	2006	Pre-school	29
Risdon Vale	2006	Secondary	149
Risdon Vale	2006	Technical or Further Educational Institution	83
Risdon Vale	2006	University or other tertiary	11
Risdon Vale	2011		664
Risdon Vale	2011	Infants/Primary	232
Risdon Vale	2011	Pre-school	29
Risdon Vale	2011	Secondary	118
Risdon Vale	2011	Technical or Further Educational Institution	59
Risdon Vale	2011	University or other tertiary	30
Risdon Vale	2016		796
Risdon Vale	2016	Infants/Primary	284
Risdon Vale	2016	Pre-school	25
Risdon Vale	2016	Secondary	126
Risdon Vale	2016	Technical or Further Educational Institution	62
Risdon Vale	2016	University or other tertiary	32
Rokeby	2006		647
Rokeby	2006	Infants/Primary	580
Rokeby	2006	Pre-school	66
Rokeby	2006	Secondary	269
Rokeby	2006	Technical or Further Educational Institution	137
Rokeby	2006	University or other tertiary	57
Rokeby	2011		534
Rokeby	2011	Infants/Primary	575
Rokeby	2011	Pre-school	86
Rokeby	2011	Secondary	315
Rokeby	2011	Technical or Further Educational Institution	134
Rokeby	2011	University or other tertiary	71
Rokeby	2016		517
Rokeby	2016	Infants/Primary	679
Rokeby	2016	Pre-school	66
Rokeby	2016	Secondary	349
Rokeby	2016	Technical or Further Educational Institution	136
Rokeby	2016	University or other tertiary	136
South Arm	2006		213
South Arm	2006	Infants/Primary	361
South Arm	2006	Pre-school	30
South Arm	2006	Secondary	298
South Arm	2006	Technical or Further Educational Institution	127
South Arm	2006	University or other tertiary	113
South Arm	2011		234
South Arm	2011	Infants/Primary	399
South Arm	2011	Pre-school	40
South Arm	2011	Secondary	266
South Arm	2011	Technical or Further Educational Institution	103
South Arm	2011	University or other tertiary	131
South Arm	2016		234
South Arm	2016	Infants/Primary	418
South Arm	2016	Pre-school	28
South Arm	2016	Secondary	241
South Arm	2016	Technical or Further Educational Institution	74
South Arm	2016	University or other tertiary	127
Austins Ferry - Granton	2006		230
Austins Ferry - Granton	2006	Infants/Primary	346
Austins Ferry - Granton	2006	Pre-school	32
Austins Ferry - Granton	2006	Secondary	205
Austins Ferry - Granton	2006	Technical or Further Educational Institution	90
Austins Ferry - Granton	2006	University or other tertiary	41
Austins Ferry - Granton	2011		228
Austins Ferry - Granton	2011	Infants/Primary	342
Austins Ferry - Granton	2011	Pre-school	32
Austins Ferry - Granton	2011	Secondary	253
Austins Ferry - Granton	2011	Technical or Further Educational Institution	93
Austins Ferry - Granton	2011	University or other tertiary	86
Austins Ferry - Granton	2016		235
Austins Ferry - Granton	2016	Infants/Primary	410
Austins Ferry - Granton	2016	Pre-school	21
Austins Ferry - Granton	2016	Secondary	252
Austins Ferry - Granton	2016	Technical or Further Educational Institution	78
Austins Ferry - Granton	2016	University or other tertiary	99
Berriedale - Chigwell	2006		482
Berriedale - Chigwell	2006	Infants/Primary	497
Berriedale - Chigwell	2006	Pre-school	38
Berriedale - Chigwell	2006	Secondary	288
Berriedale - Chigwell	2006	Technical or Further Educational Institution	166
Berriedale - Chigwell	2006	University or other tertiary	82
Berriedale - Chigwell	2011		409
Berriedale - Chigwell	2011	Infants/Primary	447
Berriedale - Chigwell	2011	Pre-school	32
Berriedale - Chigwell	2011	Secondary	313
Berriedale - Chigwell	2011	Technical or Further Educational Institution	178
Berriedale - Chigwell	2011	University or other tertiary	89
Berriedale - Chigwell	2016		495
Berriedale - Chigwell	2016	Infants/Primary	541
Berriedale - Chigwell	2016	Pre-school	34
Berriedale - Chigwell	2016	Secondary	299
Berriedale - Chigwell	2016	Technical or Further Educational Institution	137
Berriedale - Chigwell	2016	University or other tertiary	132
Claremont (Tas.)	2006		741
Claremont (Tas.)	2006	Infants/Primary	645
Claremont (Tas.)	2006	Pre-school	64
Claremont (Tas.)	2006	Secondary	415
Claremont (Tas.)	2006	Technical or Further Educational Institution	237
Claremont (Tas.)	2006	University or other tertiary	98
Claremont (Tas.)	2011		598
Claremont (Tas.)	2011	Infants/Primary	662
Claremont (Tas.)	2011	Pre-school	60
Claremont (Tas.)	2011	Secondary	391
Claremont (Tas.)	2011	Technical or Further Educational Institution	223
Claremont (Tas.)	2011	University or other tertiary	102
Claremont (Tas.)	2016		638
Claremont (Tas.)	2016	Infants/Primary	674
Claremont (Tas.)	2016	Pre-school	46
Claremont (Tas.)	2016	Secondary	447
Claremont (Tas.)	2016	Technical or Further Educational Institution	178
Claremont (Tas.)	2016	University or other tertiary	139
Derwent Park - Lutana	2006		370
Derwent Park - Lutana	2006	Infants/Primary	370
Derwent Park - Lutana	2006	Pre-school	27
Derwent Park - Lutana	2006	Secondary	248
Derwent Park - Lutana	2006	Technical or Further Educational Institution	120
Derwent Park - Lutana	2006	University or other tertiary	72
Derwent Park - Lutana	2011		355
Derwent Park - Lutana	2011	Infants/Primary	362
Derwent Park - Lutana	2011	Pre-school	20
Derwent Park - Lutana	2011	Secondary	216
Derwent Park - Lutana	2011	Technical or Further Educational Institution	118
Derwent Park - Lutana	2011	University or other tertiary	103
Derwent Park - Lutana	2016		371
Derwent Park - Lutana	2016	Infants/Primary	363
Derwent Park - Lutana	2016	Pre-school	30
Derwent Park - Lutana	2016	Secondary	206
Derwent Park - Lutana	2016	Technical or Further Educational Institution	118
Derwent Park - Lutana	2016	University or other tertiary	129
Glenorchy	2006		1112
Glenorchy	2006	Infants/Primary	823
Glenorchy	2006	Pre-school	76
Glenorchy	2006	Secondary	522
Glenorchy	2006	Technical or Further Educational Institution	254
Glenorchy	2006	University or other tertiary	170
Glenorchy	2011		970
Glenorchy	2011	Infants/Primary	808
Glenorchy	2011	Pre-school	82
Glenorchy	2011	Secondary	557
Glenorchy	2011	Technical or Further Educational Institution	361
Glenorchy	2011	University or other tertiary	198
Glenorchy	2016		1017
Glenorchy	2016	Infants/Primary	941
Glenorchy	2016	Pre-school	80
Glenorchy	2016	Secondary	644
Glenorchy	2016	Technical or Further Educational Institution	299
Glenorchy	2016	University or other tertiary	302
Montrose - Rosetta	2006		403
Montrose - Rosetta	2006	Infants/Primary	304
Montrose - Rosetta	2006	Pre-school	18
Montrose - Rosetta	2006	Secondary	307
Montrose - Rosetta	2006	Technical or Further Educational Institution	107
Montrose - Rosetta	2006	University or other tertiary	78
Montrose - Rosetta	2011		373
Montrose - Rosetta	2011	Infants/Primary	282
Montrose - Rosetta	2011	Pre-school	33
Montrose - Rosetta	2011	Secondary	267
