SA2_NAME16	Year	IndigenousStatus	persons
Stafford	2016	Aboriginal	147
Stafford	2016	Both Aboriginal & Torres Strait Islander	18
Stafford	2016	Non-indigenous	6331
Stafford	2016	Torres Strait Islander	12
Stafford Heights	2006	Aboriginal	102
Stafford Heights	2006	Both Aboriginal & Torres Strait Islander	3
Stafford Heights	2006	Non-indigenous	6663
Stafford Heights	2006	Torres Strait Islander	18
Stafford Heights	2011	Aboriginal	130
Stafford Heights	2011	Both Aboriginal & Torres Strait Islander	0
Stafford Heights	2011	Non-indigenous	6626
Stafford Heights	2011	Torres Strait Islander	23
Stafford Heights	2016	Aboriginal	163
Stafford Heights	2016	Both Aboriginal & Torres Strait Islander	0
Stafford Heights	2016	Non-indigenous	6686
Stafford Heights	2016	Torres Strait Islander	7
Wavell Heights	2006	Aboriginal	112
Wavell Heights	2006	Both Aboriginal & Torres Strait Islander	6
Wavell Heights	2006	Non-indigenous	8634
Wavell Heights	2006	Torres Strait Islander	6
Wavell Heights	2011	Aboriginal	91
Wavell Heights	2011	Both Aboriginal & Torres Strait Islander	15
Wavell Heights	2011	Non-indigenous	9316
Wavell Heights	2011	Torres Strait Islander	14
Wavell Heights	2016	Aboriginal	106
Wavell Heights	2016	Both Aboriginal & Torres Strait Islander	12
Wavell Heights	2016	Non-indigenous	9659
Wavell Heights	2016	Torres Strait Islander	9
Boondall	2006	Aboriginal	174
Boondall	2006	Both Aboriginal & Torres Strait Islander	12
Boondall	2006	Non-indigenous	8342
Boondall	2006	Torres Strait Islander	17
Boondall	2011	Aboriginal	187
Boondall	2011	Both Aboriginal & Torres Strait Islander	23
Boondall	2011	Non-indigenous	8515
Boondall	2011	Torres Strait Islander	23
Boondall	2016	Aboriginal	188
Boondall	2016	Both Aboriginal & Torres Strait Islander	23
Boondall	2016	Non-indigenous	8988
Boondall	2016	Torres Strait Islander	18
Brisbane Airport	2006	Aboriginal	5
Brisbane Airport	2006	Both Aboriginal & Torres Strait Islander	0
Brisbane Airport	2006	Non-indigenous	45
Brisbane Airport	2006	Torres Strait Islander	0
Brisbane Airport	2011	Aboriginal	6
Brisbane Airport	2011	Both Aboriginal & Torres Strait Islander	0
Brisbane Airport	2011	Non-indigenous	157
Brisbane Airport	2011	Torres Strait Islander	0
Brisbane Airport	2016	Aboriginal	0
Brisbane Airport	2016	Both Aboriginal & Torres Strait Islander	0
Brisbane Airport	2016	Non-indigenous	196
Brisbane Airport	2016	Torres Strait Islander	0
Eagle Farm - Pinkenba	2006	Aboriginal	0
Eagle Farm - Pinkenba	2006	Both Aboriginal & Torres Strait Islander	0
Eagle Farm - Pinkenba	2006	Non-indigenous	287
Eagle Farm - Pinkenba	2006	Torres Strait Islander	3
Eagle Farm - Pinkenba	2011	Aboriginal	4
Eagle Farm - Pinkenba	2011	Both Aboriginal & Torres Strait Islander	0
Eagle Farm - Pinkenba	2011	Non-indigenous	252
Eagle Farm - Pinkenba	2011	Torres Strait Islander	4
Eagle Farm - Pinkenba	2016	Aboriginal	15
Eagle Farm - Pinkenba	2016	Both Aboriginal & Torres Strait Islander	0
Eagle Farm - Pinkenba	2016	Non-indigenous	804
Eagle Farm - Pinkenba	2016	Torres Strait Islander	3
Northgate - Virginia	2006	Aboriginal	126
Northgate - Virginia	2006	Both Aboriginal & Torres Strait Islander	11
Northgate - Virginia	2006	Non-indigenous	5526
Northgate - Virginia	2006	Torres Strait Islander	21
Northgate - Virginia	2011	Aboriginal	125
Northgate - Virginia	2011	Both Aboriginal & Torres Strait Islander	0
Northgate - Virginia	2011	Non-indigenous	6229
Northgate - Virginia	2011	Torres Strait Islander	10
Northgate - Virginia	2016	Aboriginal	149
Northgate - Virginia	2016	Both Aboriginal & Torres Strait Islander	7
Northgate - Virginia	2016	Non-indigenous	6416
Northgate - Virginia	2016	Torres Strait Islander	14
Nudgee - Banyo	2006	Aboriginal	179
Nudgee - Banyo	2006	Both Aboriginal & Torres Strait Islander	13
Nudgee - Banyo	2006	Non-indigenous	7134
Nudgee - Banyo	2006	Torres Strait Islander	10
Nudgee - Banyo	2011	Aboriginal	194
Nudgee - Banyo	2011	Both Aboriginal & Torres Strait Islander	14
Nudgee - Banyo	2011	Non-indigenous	8426
Nudgee - Banyo	2011	Torres Strait Islander	12
Nudgee - Banyo	2016	Aboriginal	193
Nudgee - Banyo	2016	Both Aboriginal & Torres Strait Islander	5
Nudgee - Banyo	2016	Non-indigenous	9411
Nudgee - Banyo	2016	Torres Strait Islander	11
Nundah	2006	Aboriginal	93
Nundah	2006	Both Aboriginal & Torres Strait Islander	4
Nundah	2006	Non-indigenous	8178
Nundah	2006	Torres Strait Islander	10
Nundah	2011	Aboriginal	102
Nundah	2011	Both Aboriginal & Torres Strait Islander	3
Nundah	2011	Non-indigenous	10267
Nundah	2011	Torres Strait Islander	15
Nundah	2016	Aboriginal	160
Nundah	2016	Both Aboriginal & Torres Strait Islander	21
Nundah	2016	Non-indigenous	12034
Nundah	2016	Torres Strait Islander	15
Bracken Ridge	2006	Aboriginal	283
Bracken Ridge	2006	Both Aboriginal & Torres Strait Islander	18
Bracken Ridge	2006	Non-indigenous	15043
Bracken Ridge	2006	Torres Strait Islander	14
Bracken Ridge	2011	Aboriginal	368
Bracken Ridge	2011	Both Aboriginal & Torres Strait Islander	17
Bracken Ridge	2011	Non-indigenous	16406
Bracken Ridge	2011	Torres Strait Islander	8
Bracken Ridge	2016	Aboriginal	391
Bracken Ridge	2016	Both Aboriginal & Torres Strait Islander	24
Bracken Ridge	2016	Non-indigenous	16494
Bracken Ridge	2016	Torres Strait Islander	27
Brighton (Qld)	2006	Aboriginal	146
Brighton (Qld)	2006	Both Aboriginal & Torres Strait Islander	14
Brighton (Qld)	2006	Non-indigenous	8426
Brighton (Qld)	2006	Torres Strait Islander	10
Brighton (Qld)	2011	Aboriginal	186
Brighton (Qld)	2011	Both Aboriginal & Torres Strait Islander	9
Brighton (Qld)	2011	Non-indigenous	8802
Brighton (Qld)	2011	Torres Strait Islander	14
Brighton (Qld)	2016	Aboriginal	214
Brighton (Qld)	2016	Both Aboriginal & Torres Strait Islander	11
Brighton (Qld)	2016	Non-indigenous	9243
Brighton (Qld)	2016	Torres Strait Islander	11
Deagon	2006	Aboriginal	58
Deagon	2006	Both Aboriginal & Torres Strait Islander	11
Deagon	2006	Non-indigenous	3029
Deagon	2006	Torres Strait Islander	8
Deagon	2011	Aboriginal	67
Deagon	2011	Both Aboriginal & Torres Strait Islander	5
Deagon	2011	Non-indigenous	3385
Deagon	2011	Torres Strait Islander	3
Deagon	2016	Aboriginal	80
Deagon	2016	Both Aboriginal & Torres Strait Islander	0
Deagon	2016	Non-indigenous	3582
Deagon	2016	Torres Strait Islander	13
Sandgate - Shorncliffe	2006	Aboriginal	92
Sandgate - Shorncliffe	2006	Both Aboriginal & Torres Strait Islander	3
Sandgate - Shorncliffe	2006	Non-indigenous	6397
Sandgate - Shorncliffe	2006	Torres Strait Islander	12
Sandgate - Shorncliffe	2011	Aboriginal	84
Sandgate - Shorncliffe	2011	Both Aboriginal & Torres Strait Islander	0
Sandgate - Shorncliffe	2011	Non-indigenous	6451
Sandgate - Shorncliffe	2011	Torres Strait Islander	3
Sandgate - Shorncliffe	2016	Aboriginal	114
Sandgate - Shorncliffe	2016	Both Aboriginal & Torres Strait Islander	3
Sandgate - Shorncliffe	2016	Non-indigenous	6657
Sandgate - Shorncliffe	2016	Torres Strait Islander	9
Taigum - Fitzgibbon	2006	Aboriginal	93
Taigum - Fitzgibbon	2006	Both Aboriginal & Torres Strait Islander	0
Taigum - Fitzgibbon	2006	Non-indigenous	7556
Taigum - Fitzgibbon	2006	Torres Strait Islander	3
Taigum - Fitzgibbon	2011	Aboriginal	142
Taigum - Fitzgibbon	2011	Both Aboriginal & Torres Strait Islander	0
Taigum - Fitzgibbon	2011	Non-indigenous	8760
Taigum - Fitzgibbon	2011	Torres Strait Islander	6
Taigum - Fitzgibbon	2016	Aboriginal	186
Taigum - Fitzgibbon	2016	Both Aboriginal & Torres Strait Islander	30
Taigum - Fitzgibbon	2016	Non-indigenous	11914
Taigum - Fitzgibbon	2016	Torres Strait Islander	23
Zillmere	2006	Aboriginal	248
Zillmere	2006	Both Aboriginal & Torres Strait Islander	7
Zillmere	2006	Non-indigenous	7183
Zillmere	2006	Torres Strait Islander	27
Zillmere	2011	Aboriginal	266
Zillmere	2011	Both Aboriginal & Torres Strait Islander	23
Zillmere	2011	Non-indigenous	7776
Zillmere	2011	Torres Strait Islander	40
Zillmere	2016	Aboriginal	324
Zillmere	2016	Both Aboriginal & Torres Strait Islander	20
Zillmere	2016	Non-indigenous	8592
Zillmere	2016	Torres Strait Islander	31
Camp Hill	2006	Aboriginal	78
Camp Hill	2006	Both Aboriginal & Torres Strait Islander	4
Camp Hill	2006	Non-indigenous	9732
Camp Hill	2006	Torres Strait Islander	11
Camp Hill	2011	Aboriginal	98
Camp Hill	2011	Both Aboriginal & Torres Strait Islander	4
Camp Hill	2011	Non-indigenous	10420
Camp Hill	2011	Torres Strait Islander	11
Camp Hill	2016	Aboriginal	93
Camp Hill	2016	Both Aboriginal & Torres Strait Islander	8
Camp Hill	2016	Non-indigenous	11073
Camp Hill	2016	Torres Strait Islander	3
Cannon Hill	2006	Aboriginal	46
Cannon Hill	2006	Both Aboriginal & Torres Strait Islander	4
Cannon Hill	2006	Non-indigenous	4020
Cannon Hill	2006	Torres Strait Islander	10
Cannon Hill	2011	Aboriginal	58
Cannon Hill	2011	Both Aboriginal & Torres Strait Islander	12
Cannon Hill	2011	Non-indigenous	4426
Cannon Hill	2011	Torres Strait Islander	13
Cannon Hill	2016	Aboriginal	59
Cannon Hill	2016	Both Aboriginal & Torres Strait Islander	3
Cannon Hill	2016	Non-indigenous	5643
Cannon Hill	2016	Torres Strait Islander	15
Carina	2006	Aboriginal	116
Carina	2006	Both Aboriginal & Torres Strait Islander	23
Carina	2006	Non-indigenous	9041
Carina	2006	Torres Strait Islander	21
Carina	2011	Aboriginal	138
Carina	2011	Both Aboriginal & Torres Strait Islander	7
Carina	2011	Non-indigenous	10144
Carina	2011	Torres Strait Islander	12
Carina	2016	Aboriginal	142
Carina	2016	Both Aboriginal & Torres Strait Islander	4
Carina	2016	Non-indigenous	10876
Carina	2016	Torres Strait Islander	3
Carina Heights	2006	Aboriginal	98
Carina Heights	2006	Both Aboriginal & Torres Strait Islander	10
Carina Heights	2006	Non-indigenous	5645
Carina Heights	2006	Torres Strait Islander	11
Carina Heights	2011	Aboriginal	110
Carina Heights	2011	Both Aboriginal & Torres Strait Islander	3
Carina Heights	2011	Non-indigenous	5987
Carina Heights	2011	Torres Strait Islander	11
Carina Heights	2016	Aboriginal	142
Carina Heights	2016	Both Aboriginal & Torres Strait Islander	6
Carina Heights	2016	Non-indigenous	6379
Carina Heights	2016	Torres Strait Islander	17
Carindale	2006	Aboriginal	76
Carindale	2006	Both Aboriginal & Torres Strait Islander	0
Carindale	2006	Non-indigenous	15063
Carindale	2006	Torres Strait Islander	0
Carindale	2011	Aboriginal	97
Carindale	2011	Both Aboriginal & Torres Strait Islander	3
Carindale	2011	Non-indigenous	15452
Carindale	2011	Torres Strait Islander	8
Carindale	2016	Aboriginal	97
Carindale	2016	Both Aboriginal & Torres Strait Islander	9
Carindale	2016	Non-indigenous	15604
Carindale	2016	Torres Strait Islander	0
Annerley	2006	Aboriginal	112
Annerley	2006	Both Aboriginal & Torres Strait Islander	10
Annerley	2006	Non-indigenous	9438
Annerley	2006	Torres Strait Islander	7
Annerley	2011	Aboriginal	105
Annerley	2011	Both Aboriginal & Torres Strait Islander	4
Annerley	2011	Non-indigenous	10545
Annerley	2011	Torres Strait Islander	11
Annerley	2016	Aboriginal	116
Annerley	2016	Both Aboriginal & Torres Strait Islander	14
Annerley	2016	Non-indigenous	11237
Annerley	2016	Torres Strait Islander	18
Coorparoo	2006	Aboriginal	119
Coorparoo	2006	Both Aboriginal & Torres Strait Islander	17
Coorparoo	2006	Non-indigenous	13639
Coorparoo	2006	Torres Strait Islander	21
Coorparoo	2011	Aboriginal	111
Coorparoo	2011	Both Aboriginal & Torres Strait Islander	11
Coorparoo	2011	Non-indigenous	14804
Coorparoo	2011	Torres Strait Islander	20
Coorparoo	2016	Aboriginal	126
Coorparoo	2016	Both Aboriginal & Torres Strait Islander	9
Coorparoo	2016	Non-indigenous	15890
Coorparoo	2016	Torres Strait Islander	15
Fairfield - Dutton Park	2006	Aboriginal	44
Fairfield - Dutton Park	2006	Both Aboriginal & Torres Strait Islander	0
Fairfield - Dutton Park	2006	Non-indigenous	3897
Fairfield - Dutton Park	2006	Torres Strait Islander	3
Fairfield - Dutton Park	2011	Aboriginal	47
Fairfield - Dutton Park	2011	Both Aboriginal & Torres Strait Islander	0
Fairfield - Dutton Park	2011	Non-indigenous	3976
Fairfield - Dutton Park	2011	Torres Strait Islander	3
Fairfield - Dutton Park	2016	Aboriginal	50
Fairfield - Dutton Park	2016	Both Aboriginal & Torres Strait Islander	0
Fairfield - Dutton Park	2016	Non-indigenous	4735
Fairfield - Dutton Park	2016	Torres Strait Islander	5
Greenslopes	2006	Aboriginal	96
Greenslopes	2006	Both Aboriginal & Torres Strait Islander	4
Greenslopes	2006	Non-indigenous	7979
Greenslopes	2006	Torres Strait Islander	9
Greenslopes	2011	Aboriginal	87
Greenslopes	2011	Both Aboriginal & Torres Strait Islander	4
Greenslopes	2011	Non-indigenous	8470
Greenslopes	2011	Torres Strait Islander	5
Greenslopes	2016	Aboriginal	96
Greenslopes	2016	Both Aboriginal & Torres Strait Islander	0
Greenslopes	2016	Non-indigenous	9015
Greenslopes	2016	Torres Strait Islander	10
Holland Park	2006	Aboriginal	103
Holland Park	2006	Both Aboriginal & Torres Strait Islander	15
Holland Park	2006	Non-indigenous	7348
Holland Park	2006	Torres Strait Islander	22
Holland Park	2011	Aboriginal	103
Holland Park	2011	Both Aboriginal & Torres Strait Islander	9
Holland Park	2011	Non-indigenous	7714
Holland Park	2011	Torres Strait Islander	20
Holland Park	2016	Aboriginal	118
Holland Park	2016	Both Aboriginal & Torres Strait Islander	13
Holland Park	2016	Non-indigenous	8153
Holland Park	2016	Torres Strait Islander	21
Holland Park West	2006	Aboriginal	68
Holland Park West	2006	Both Aboriginal & Torres Strait Islander	3
Holland Park West	2006	Non-indigenous	5450
Holland Park West	2006	Torres Strait Islander	0
Holland Park West	2011	Aboriginal	63
Holland Park West	2011	Both Aboriginal & Torres Strait Islander	3
Holland Park West	2011	Non-indigenous	5901
Holland Park West	2011	Torres Strait Islander	0
Holland Park West	2016	Aboriginal	66
Holland Park West	2016	Both Aboriginal & Torres Strait Islander	3
Holland Park West	2016	Non-indigenous	6259
Holland Park West	2016	Torres Strait Islander	10
Woolloongabba	2006	Aboriginal	61
Woolloongabba	2006	Both Aboriginal & Torres Strait Islander	0
Woolloongabba	2006	Non-indigenous	3851
Woolloongabba	2006	Torres Strait Islander	4
Woolloongabba	2011	Aboriginal	55
Woolloongabba	2011	Both Aboriginal & Torres Strait Islander	0
Woolloongabba	2011	Non-indigenous	4722
Woolloongabba	2011	Torres Strait Islander	10
Woolloongabba	2016	Aboriginal	48
Woolloongabba	2016	Both Aboriginal & Torres Strait Islander	8
Woolloongabba	2016	Non-indigenous	5464
Woolloongabba	2016	Torres Strait Islander	9
Yeronga	2006	Aboriginal	77
Yeronga	2006	Both Aboriginal & Torres Strait Islander	7
Yeronga	2006	Non-indigenous	7682
Yeronga	2006	Torres Strait Islander	3
Yeronga	2011	Aboriginal	60
Yeronga	2011	Both Aboriginal & Torres Strait Islander	3
Yeronga	2011	Non-indigenous	8319
Yeronga	2011	Torres Strait Islander	3
Yeronga	2016	Aboriginal	87
Yeronga	2016	Both Aboriginal & Torres Strait Islander	10
Yeronga	2016	Non-indigenous	9389
Yeronga	2016	Torres Strait Islander	4
Eight Mile Plains	2006	Aboriginal	81
Eight Mile Plains	2006	Both Aboriginal & Torres Strait Islander	5
Eight Mile Plains	2006	Non-indigenous	11912
Eight Mile Plains	2006	Torres Strait Islander	24
Eight Mile Plains	2011	Aboriginal	81
Eight Mile Plains	2011	Both Aboriginal & Torres Strait Islander	5
Eight Mile Plains	2011	Non-indigenous	13982
Eight Mile Plains	2011	Torres Strait Islander	11
Eight Mile Plains	2016	Aboriginal	103
Eight Mile Plains	2016	Both Aboriginal & Torres Strait Islander	7
Eight Mile Plains	2016	Non-indigenous	15031
Eight Mile Plains	2016	Torres Strait Islander	18
Macgregor (Qld)	2006	Aboriginal	25
Macgregor (Qld)	2006	Both Aboriginal & Torres Strait Islander	0
Macgregor (Qld)	2006	Non-indigenous	5290
Macgregor (Qld)	2006	Torres Strait Islander	0
Macgregor (Qld)	2011	Aboriginal	20
Macgregor (Qld)	2011	Both Aboriginal & Torres Strait Islander	0
Macgregor (Qld)	2011	Non-indigenous	5552
Macgregor (Qld)	2011	Torres Strait Islander	3
Macgregor (Qld)	2016	Aboriginal	26
Macgregor (Qld)	2016	Both Aboriginal & Torres Strait Islander	0
Macgregor (Qld)	2016	Non-indigenous	5814
Macgregor (Qld)	2016	Torres Strait Islander	9
Mansfield (Qld)	2006	Aboriginal	94
Mansfield (Qld)	2006	Both Aboriginal & Torres Strait Islander	15
Mansfield (Qld)	2006	Non-indigenous	8226
Mansfield (Qld)	2006	Torres Strait Islander	9
Mansfield (Qld)	2011	Aboriginal	149
Mansfield (Qld)	2011	Both Aboriginal & Torres Strait Islander	9
Mansfield (Qld)	2011	Non-indigenous	8324
Mansfield (Qld)	2011	Torres Strait Islander	12
Mansfield (Qld)	2016	Aboriginal	117
Mansfield (Qld)	2016	Both Aboriginal & Torres Strait Islander	4
Mansfield (Qld)	2016	Non-indigenous	8591
Mansfield (Qld)	2016	Torres Strait Islander	10
Mount Gravatt	2006	Aboriginal	177
Mount Gravatt	2006	Both Aboriginal & Torres Strait Islander	11
Mount Gravatt	2006	Non-indigenous	13102
Mount Gravatt	2006	Torres Strait Islander	43
Mount Gravatt	2011	Aboriginal	222
Mount Gravatt	2011	Both Aboriginal & Torres Strait Islander	21
Mount Gravatt	2011	Non-indigenous	13859
Mount Gravatt	2011	Torres Strait Islander	28
Mount Gravatt	2016	Aboriginal	186
Mount Gravatt	2016	Both Aboriginal & Torres Strait Islander	28
Mount Gravatt	2016	Non-indigenous	14706
Mount Gravatt	2016	Torres Strait Islander	24
Rochedale - Burbank	2006	Aboriginal	34
Rochedale - Burbank	2006	Both Aboriginal & Torres Strait Islander	0
Rochedale - Burbank	2006	Non-indigenous	4021
Rochedale - Burbank	2006	Torres Strait Islander	0
Rochedale - Burbank	2011	Aboriginal	31
Rochedale - Burbank	2011	Both Aboriginal & Torres Strait Islander	0
Rochedale - Burbank	2011	Non-indigenous	4044
Rochedale - Burbank	2011	Torres Strait Islander	0
Rochedale - Burbank	2016	Aboriginal	31
Rochedale - Burbank	2016	Both Aboriginal & Torres Strait Islander	5
Rochedale - Burbank	2016	Non-indigenous	6284
Rochedale - Burbank	2016	Torres Strait Islander	3
Upper Mount Gravatt	2006	Aboriginal	83
Upper Mount Gravatt	2006	Both Aboriginal & Torres Strait Islander	13
Upper Mount Gravatt	2006	Non-indigenous	7790
Upper Mount Gravatt	2006	Torres Strait Islander	25
Upper Mount Gravatt	2011	Aboriginal	103
Upper Mount Gravatt	2011	Both Aboriginal & Torres Strait Islander	10
Upper Mount Gravatt	2011	Non-indigenous	8713
Upper Mount Gravatt	2011	Torres Strait Islander	26
Upper Mount Gravatt	2016	Aboriginal	161
Upper Mount Gravatt	2016	Both Aboriginal & Torres Strait Islander	13
Upper Mount Gravatt	2016	Non-indigenous	9198
Upper Mount Gravatt	2016	Torres Strait Islander	24
Wishart	2006	Aboriginal	43
Wishart	2006	Both Aboriginal & Torres Strait Islander	16
Wishart	2006	Non-indigenous	10206
Wishart	2006	Torres Strait Islander	3
Wishart	2011	Aboriginal	74
Wishart	2011	Both Aboriginal & Torres Strait Islander	25
Wishart	2011	Non-indigenous	10352
Wishart	2011	Torres Strait Islander	9
Wishart	2016	Aboriginal	101
Wishart	2016	Both Aboriginal & Torres Strait Islander	11
Wishart	2016	Non-indigenous	10703
Wishart	2016	Torres Strait Islander	0
Coopers Plains	2006	Aboriginal	48
Coopers Plains	2006	Both Aboriginal & Torres Strait Islander	8
Coopers Plains	2006	Non-indigenous	4015
Coopers Plains	2006	Torres Strait Islander	19
