SA2_NAME16	Year	AustCitizen	persons
Parklands - Camdale	2006	1	5725
Parklands - Camdale	2011	0	529
Parklands - Camdale	2011	1	5775
Parklands - Camdale	2016	0	551
Parklands - Camdale	2016	1	5778
Penguin - Sulphur Creek	2006	0	317
Penguin - Sulphur Creek	2006	1	4569
Penguin - Sulphur Creek	2011	0	352
Penguin - Sulphur Creek	2011	1	4583
Penguin - Sulphur Creek	2016	0	490
Penguin - Sulphur Creek	2016	1	4533
Romaine - Havenview	2006	0	211
Romaine - Havenview	2006	1	3315
Romaine - Havenview	2011	0	232
Romaine - Havenview	2011	1	3269
Romaine - Havenview	2016	0	249
Romaine - Havenview	2016	1	3150
Somerset	2006	0	240
Somerset	2006	1	3835
Somerset	2011	0	280
Somerset	2011	1	3695
Somerset	2016	0	322
Somerset	2016	1	3581
Ulverstone	2006	0	540
Ulverstone	2006	1	6019
Ulverstone	2011	0	436
Ulverstone	2011	1	6281
Ulverstone	2016	0	483
Ulverstone	2016	1	6369
West Ulverstone	2006	0	408
West Ulverstone	2006	1	3735
West Ulverstone	2011	0	318
West Ulverstone	2011	1	4021
West Ulverstone	2016	0	376
West Ulverstone	2016	1	3815
Wynyard	2006	0	358
Wynyard	2006	1	5346
Wynyard	2011	0	448
Wynyard	2011	1	5543
Wynyard	2016	0	577
Wynyard	2016	1	5512
Devonport	2006	0	1018
Devonport	2006	1	12928
Devonport	2011	0	1128
Devonport	2011	1	12881
Devonport	2016	0	1220
Devonport	2016	1	12539
East Devonport	2006	0	457
East Devonport	2006	1	4471
East Devonport	2011	0	475
East Devonport	2011	1	4438
East Devonport	2016	0	445
East Devonport	2016	1	4266
Latrobe	2006	0	269
Latrobe	2006	1	3303
Latrobe	2011	0	323
Latrobe	2011	1	3901
Latrobe	2016	0	386
Latrobe	2016	1	4124
Miandetta - Don	2006	0	167
Miandetta - Don	2006	1	2286
Miandetta - Don	2011	0	194
Miandetta - Don	2011	1	2881
Miandetta - Don	2016	0	283
Miandetta - Don	2016	1	3214
Port Sorell	2006	0	333
Port Sorell	2006	1	4255
Port Sorell	2011	0	335
Port Sorell	2011	1	4686
Port Sorell	2016	0	483
Port Sorell	2016	1	5142
Quoiba - Spreyton	2006	0	234
Quoiba - Spreyton	2006	1	2716
Quoiba - Spreyton	2011	0	189
Quoiba - Spreyton	2011	1	2635
Quoiba - Spreyton	2016	0	216
Quoiba - Spreyton	2016	1	2694
Sheffield - Railton	2006	0	462
Sheffield - Railton	2006	1	5297
Sheffield - Railton	2011	0	488
Sheffield - Railton	2011	1	5609
Sheffield - Railton	2016	0	638
Sheffield - Railton	2016	1	5495
Turners Beach - Forth	2006	0	180
Turners Beach - Forth	2006	1	2440
Turners Beach - Forth	2011	0	178
Turners Beach - Forth	2011	1	2876
Turners Beach - Forth	2016	0	231
Turners Beach - Forth	2016	1	2881
King Island	2006	0	158
King Island	2006	1	1483
King Island	2011	0	158
King Island	2011	1	1405
King Island	2016	0	216
King Island	2016	1	1369
North West	2006	0	431
North West	2006	1	4162
North West	2011	0	497
North West	2011	1	3541
North West	2016	0	523
North West	2016	1	3511
Smithton	2006	0	202
Smithton	2006	1	3159
Smithton	2011	0	301
Smithton	2011	1	3632
Smithton	2016	0	382
Smithton	2016	1	3499
Waratah	2006	0	309
Waratah	2006	1	3317
Waratah	2011	0	284
Waratah	2011	1	3451
Waratah	2016	0	354
Waratah	2016	1	3235
West Coast (Tas.)	2006	0	463
West Coast (Tas.)	2006	1	4540
West Coast (Tas.)	2011	0	500
West Coast (Tas.)	2011	1	4179
West Coast (Tas.)	2016	0	476
West Coast (Tas.)	2016	1	3673
Wilderness - West	2006	0	0
Wilderness - West	2006	1	0
Wilderness - West	2011	0	0
Wilderness - West	2011	1	0
Wilderness - West	2016	0	0
Wilderness - West	2016	1	0
Migratory - Offshore - Shipping (Tas.)	2006	0	17
Migratory - Offshore - Shipping (Tas.)	2006	1	72
Migratory - Offshore - Shipping (Tas.)	2011	0	21
Migratory - Offshore - Shipping (Tas.)	2011	1	92
Migratory - Offshore - Shipping (Tas.)	2016	0	17
Migratory - Offshore - Shipping (Tas.)	2016	1	51
No usual address (Tas.)	2006	0	146
No usual address (Tas.)	2006	1	726
No usual address (Tas.)	2011	0	251
No usual address (Tas.)	2011	1	821
No usual address (Tas.)	2016	0	246
No usual address (Tas.)	2016	1	666
Darwin Airport	2006	0	5
Darwin Airport	2006	1	12
Darwin Airport	2011	0	419
Darwin Airport	2011	1	31
Darwin Airport	2016	0	6
Darwin Airport	2016	1	12
Darwin City	2006	0	829
Darwin City	2006	1	1653
Darwin City	2011	0	1722
Darwin City	2011	1	2823
Darwin City	2016	0	3094
Darwin City	2016	1	3370
East Point	2006	0	0
East Point	2006	1	0
East Point	2011	0	4
East Point	2011	1	38
East Point	2016	0	6
East Point	2016	1	8
Fannie Bay - The Gardens	2006	0	594
Fannie Bay - The Gardens	2006	1	2410
Fannie Bay - The Gardens	2011	0	589
Fannie Bay - The Gardens	2011	1	2667
Fannie Bay - The Gardens	2016	0	757
Fannie Bay - The Gardens	2016	1	2594
Larrakeyah	2006	0	567
Larrakeyah	2006	1	2470
Larrakeyah	2011	0	949
Larrakeyah	2011	1	2295
Larrakeyah	2016	0	1227
Larrakeyah	2016	1	2502
Ludmilla - The Narrows	2006	0	461
Ludmilla - The Narrows	2006	1	3072
Ludmilla - The Narrows	2011	0	427
Ludmilla - The Narrows	2011	1	2437
Ludmilla - The Narrows	2016	0	509
Ludmilla - The Narrows	2016	1	2036
Parap	2006	0	306
Parap	2006	1	1498
Parap	2011	0	417
Parap	2011	1	1559
Parap	2016	0	811
Parap	2016	1	1936
Stuart Park	2006	0	633
Stuart Park	2006	1	2861
Stuart Park	2011	0	1018
Stuart Park	2011	1	2730
Stuart Park	2016	0	1366
Stuart Park	2016	1	2783
Woolner - Bayview - Winnellie	2006	0	322
Woolner - Bayview - Winnellie	2006	1	1744
Woolner - Bayview - Winnellie	2011	0	449
Woolner - Bayview - Winnellie	2011	1	2202
Woolner - Bayview - Winnellie	2016	0	608
Woolner - Bayview - Winnellie	2016	1	2213
Alawa	2006	0	391
Alawa	2006	1	1731
Alawa	2011	0	584
Alawa	2011	1	1540
Alawa	2016	0	533
Alawa	2016	1	1594
Anula	2006	0	356
Anula	2006	1	2037
Anula	2011	0	380
Anula	2011	1	2025
Anula	2016	0	378
Anula	2016	1	1991
Berrimah	2006	0	627
Berrimah	2006	1	1347
Berrimah	2011	0	1327
Berrimah	2011	1	1197
Berrimah	2016	0	267
Berrimah	2016	1	1010
Brinkin - Nakara	2006	0	500
Brinkin - Nakara	2006	1	2451
Brinkin - Nakara	2011	0	820
Brinkin - Nakara	2011	1	2235
Brinkin - Nakara	2016	0	1253
Brinkin - Nakara	2016	1	2328
Buffalo Creek	2006	0	0
Buffalo Creek	2006	1	0
Buffalo Creek	2011	0	4
Buffalo Creek	2011	1	0
Buffalo Creek	2016	0	0
Buffalo Creek	2016	1	0
Charles Darwin	2006	0	0
Charles Darwin	2006	1	0
Charles Darwin	2011	0	3
Charles Darwin	2011	1	8
Charles Darwin	2016	0	0
Charles Darwin	2016	1	0
Coconut Grove	2006	0	527
Coconut Grove	2006	1	2065
Coconut Grove	2011	0	826
Coconut Grove	2011	1	2025
Coconut Grove	2016	0	1052
Coconut Grove	2016	1	1998
East Arm	2006	0	0
East Arm	2006	1	0
East Arm	2011	0	6
East Arm	2011	1	3
East Arm	2016	0	-1
East Arm	2016	1	14
Jingili	2006	0	295
Jingili	2006	1	1528
Jingili	2011	0	246
Jingili	2011	1	1573
Jingili	2016	0	318
Jingili	2016	1	1439
Karama	2006	0	765
Karama	2006	1	4014
Karama	2011	0	876
Karama	2011	1	3969
Karama	2016	0	1108
Karama	2016	1	3836
Leanyer	2006	0	489
Leanyer	2006	1	4101
Leanyer	2011	0	890
Leanyer	2011	1	3803
Leanyer	2016	0	920
Leanyer	2016	1	3658
Lyons (NT)	2006	0	23
Lyons (NT)	2006	1	107
Lyons (NT)	2011	0	275
Lyons (NT)	2011	1	1799
Lyons (NT)	2016	0	866
Lyons (NT)	2016	1	3933
Malak - Marrara	2006	0	693
Malak - Marrara	2006	1	3972
Malak - Marrara	2011	0	988
Malak - Marrara	2011	1	3768
Malak - Marrara	2016	0	963
Malak - Marrara	2016	1	3586
Millner	2006	0	388
Millner	2006	1	1983
Millner	2011	0	615
Millner	2011	1	1852
Millner	2016	0	740
Millner	2016	1	1808
Moil	2006	0	420
Moil	2006	1	1673
Moil	2011	0	433
Moil	2011	1	1594
Moil	2016	0	407
Moil	2016	1	1593
Nightcliff	2006	0	711
Nightcliff	2006	1	2646
Nightcliff	2011	0	957
Nightcliff	2011	1	2698
Nightcliff	2016	0	1106
Nightcliff	2016	1	2747
Rapid Creek	2006	0	409
Rapid Creek	2006	1	2526
Rapid Creek	2011	0	902
Rapid Creek	2011	1	2368
Rapid Creek	2016	0	971
Rapid Creek	2016	1	2311
Tiwi	2006	0	496
Tiwi	2006	1	2018
Tiwi	2011	0	561
Tiwi	2011	1	1949
Tiwi	2016	0	615
Tiwi	2016	1	1947
Wagaman	2006	0	394
Wagaman	2006	1	1643
Wagaman	2011	0	640
Wagaman	2011	1	1471
Wagaman	2016	0	659
Wagaman	2016	1	1504
Wanguri	2006	0	164
Wanguri	2006	1	1694
Wanguri	2011	0	258
Wanguri	2011	1	1519
Wanguri	2016	0	361
Wanguri	2016	1	1515
Wulagi	2006	0	299
Wulagi	2006	1	2253
Wulagi	2011	0	508
Wulagi	2011	1	2113
Wulagi	2016	0	451
Wulagi	2016	1	1984
Howard Springs	2006	0	419
Howard Springs	2006	1	3148
Howard Springs	2011	0	689
Howard Springs	2011	1	3610
Howard Springs	2016	0	2756
Howard Springs	2016	1	4225
Humpty Doo	2006	0	1041
Humpty Doo	2006	1	5355
Humpty Doo	2011	0	1130
Humpty Doo	2011	1	6669
Humpty Doo	2016	0	1313
Humpty Doo	2016	1	7398
Koolpinyah	2006	0	0
Koolpinyah	2006	1	0
Koolpinyah	2011	0	2
Koolpinyah	2011	1	18
Koolpinyah	2016	0	3
Koolpinyah	2016	1	22
Virginia	2006	0	369
Virginia	2006	1	2105
Virginia	2011	0	468
Virginia	2011	1	2383
Virginia	2016	0	515
Virginia	2016	1	2777
Weddell	2006	0	594
Weddell	2006	1	2152
Weddell	2011	0	842
Weddell	2011	1	2805
Weddell	2016	0	1024
Weddell	2016	1	3503
Bakewell	2006	0	313
Bakewell	2006	1	2677
Bakewell	2011	0	454
Bakewell	2011	1	2736
Bakewell	2016	0	508
Bakewell	2016	1	2561
Driver	2006	0	340
Driver	2006	1	2377
Driver	2011	0	632
Driver	2011	1	2329
Driver	2016	0	601
Driver	2016	1	2283
Durack - Marlow Lagoon	2006	0	495
Durack - Marlow Lagoon	2006	1	2777
Durack - Marlow Lagoon	2011	0	446
Durack - Marlow Lagoon	2011	1	3219
Durack - Marlow Lagoon	2016	0	688
Durack - Marlow Lagoon	2016	1	3599
Gray	2006	0	747
Gray	2006	1	2544
Gray	2011	0	601
Gray	2011	1	2710
Gray	2016	0	772
Gray	2016	1	2516
Moulden	2006	0	678
Moulden	2006	1	2685
Moulden	2011	0	623
Moulden	2011	1	2568
Moulden	2016	0	550
Moulden	2016	1	2409
Palmerston - North	2006	0	432
Palmerston - North	2006	1	2591
Palmerston - North	2011	0	416
Palmerston - North	2011	1	3716
Palmerston - North	2016	0	704
Palmerston - North	2016	1	3527
Palmerston - South	2006	0	0
Palmerston - South	2006	1	0
Palmerston - South	2011	0	2
Palmerston - South	2011	1	5
Palmerston - South	2016	0	629
Palmerston - South	2016	1	2440
Rosebery - Bellamack	2006	0	225
Rosebery - Bellamack	2006	1	1304
Rosebery - Bellamack	2011	0	587
Rosebery - Bellamack	2011	1	3157
Rosebery - Bellamack	2016	0	1185
Rosebery - Bellamack	2016	1	5493
Woodroffe	2006	0	682
Woodroffe	2006	1	2773
Woodroffe	2011	0	568
Woodroffe	2011	1	2851
Woodroffe	2016	0	499
Woodroffe	2016	1	2734
Charles	2006	0	527
Charles	2006	1	3319
Charles	2011	0	777
Charles	2011	1	3680
Charles	2016	0	885
Charles	2016	1	3372
East Side	2006	0	818
East Side	2006	1	4365
East Side	2011	0	1087
East Side	2011	1	4146
East Side	2016	0	1237
East Side	2016	1	3814
Flynn (NT)	2006	0	974
Flynn (NT)	2006	1	3630
Flynn (NT)	2011	0	1129
Flynn (NT)	2011	1	3376
Flynn (NT)	2016	0	1265
Flynn (NT)	2016	1	3119
Larapinta	2006	0	696
Larapinta	2006	1	3654
Larapinta	2011	0	950
Larapinta	2011	1	4092
Larapinta	2016	0	1036
Larapinta	2016	1	3850
Mount Johns	2006	0	995
Mount Johns	2006	1	2764
Mount Johns	2011	0	1054
Mount Johns	2011	1	2588
Mount Johns	2016	0	1349
Mount Johns	2016	1	2391
Petermann - Simpson	2006	0	477
Petermann - Simpson	2006	1	1912
Petermann - Simpson	2011	0	503
Petermann - Simpson	2011	1	1661
Petermann - Simpson	2016	0	683
Petermann - Simpson	2016	1	1782
Ross	2006	0	268
Ross	2006	1	1878
Ross	2011	0	275
Ross	2011	1	2029
Ross	2016	0	467
Ross	2016	1	1969
Sandover - Plenty	2006	0	481
Sandover - Plenty	2006	1	3592
Sandover - Plenty	2011	0	640
Sandover - Plenty	2011	1	3087
Sandover - Plenty	2016	0	856
Sandover - Plenty	2016	1	3178
Tanami	2006	0	56
Tanami	2006	1	2773
Tanami	2011	0	80
Tanami	2011	1	2850
Tanami	2016	0	133
Tanami	2016	1	2614
Yuendumu - Anmatjere	2006	0	29
Yuendumu - Anmatjere	2006	1	2130
Yuendumu - Anmatjere	2011	0	50
Yuendumu - Anmatjere	2011	1	2010
Yuendumu - Anmatjere	2016	0	112
Yuendumu - Anmatjere	2016	1	1967
Barkly	2006	0	163
Barkly	2006	1	2308
Barkly	2011	0	140
Barkly	2011	1	2520
Barkly	2016	0	176
Barkly	2016	1	2363
Tennant Creek	2006	0	578
Tennant Creek	2006	1	2346
Tennant Creek	2011	0	499
Tennant Creek	2011	1	2562
Tennant Creek	2016	0	584
Tennant Creek	2016	1	2407
Alligator	2006	0	969
Alligator	2006	1	2771
Alligator	2011	0	833
Alligator	2011	1	3401
Alligator	2016	0	965
Alligator	2016	1	3601
Daly	2006	0	126
Daly	2006	1	1663
Daly	2011	0	133
Daly	2011	1	1792
Daly	2016	0	273
Daly	2016	1	1561
Thamarrurr	2006	0	1
Thamarrurr	2006	1	1929
Thamarrurr	2011	0	16
Thamarrurr	2011	1	2289
Thamarrurr	2016	0	135
Thamarrurr	2016	1	2342
Tiwi Islands	2006	0	20
Tiwi Islands	2006	1	2109
Tiwi Islands	2011	0	21
Tiwi Islands	2011	1	2558
Tiwi Islands	2016	0	118
Tiwi Islands	2016	1	2335
West Arnhem	2006	0	29
West Arnhem	2006	1	4202
West Arnhem	2011	0	42
West Arnhem	2011	1	4663
West Arnhem	2016	0	255
West Arnhem	2016	1	4518
Anindilyakwa	2006	0	198
Anindilyakwa	2006	1	2159
Anindilyakwa	2011	0	202
Anindilyakwa	2011	1	2370
Anindilyakwa	2016	0	236
Anindilyakwa	2016	1	2253
East Arnhem	2006	0	54
East Arnhem	2006	1	6725
East Arnhem	2011	0	47
East Arnhem	2011	1	7464
East Arnhem	2016	0	172
East Arnhem	2016	1	7264
Nhulunbuy	2006	0	757
Nhulunbuy	2006	1	3354
Nhulunbuy	2011	0	637
Nhulunbuy	2011	1	3296
Nhulunbuy	2016	0	749
Nhulunbuy	2016	1	2339
Elsey	2006	0	92
Elsey	2006	1	1755
Elsey	2011	0	91
Elsey	2011	1	1962
Elsey	2016	0	285
Elsey	2016	1	2016
Gulf	2006	0	129
Gulf	2006	1	3604
Gulf	2011	0	109
Gulf	2011	1	3935
Gulf	2016	0	268
Gulf	2016	1	3883
Katherine	2006	0	1639
Katherine	2006	1	7134
Katherine	2011	0	1391
Katherine	2011	1	7819
Katherine	2016	0	2405
Katherine	2016	1	7372
Victoria River	2006	0	199
Victoria River	2006	1	2563
Victoria River	2011	0	115
Victoria River	2011	1	2402
Victoria River	2016	0	325
Victoria River	2016	1	2162
Migratory - Offshore - Shipping (NT)	2006	0	22
Migratory - Offshore - Shipping (NT)	2006	1	72
Migratory - Offshore - Shipping (NT)	2011	0	29
Migratory - Offshore - Shipping (NT)	2011	1	78
Migratory - Offshore - Shipping (NT)	2016	0	49
Migratory - Offshore - Shipping (NT)	2016	1	21
No usual address (NT)	2006	0	475
No usual address (NT)	2006	1	1426
No usual address (NT)	2011	0	498
No usual address (NT)	2011	1	1372
No usual address (NT)	2016	0	739
No usual address (NT)	2016	1	1750
Aranda	2006	0	198
Aranda	2006	1	2214
Aranda	2011	0	305
Aranda	2011	1	2178
Aranda	2016	0	277
Aranda	2016	1	2116
Belconnen	2006	0	799
Belconnen	2006	1	2256
Belconnen	2011	0	1375
Belconnen	2011	1	3061
Belconnen	2016	0	2524
Belconnen	2016	1	4133
Bruce	2006	0	718
Bruce	2006	1	2666
Bruce	2011	0	1995
Bruce	2011	1	4395
Bruce	2016	0	2126
Bruce	2016	1	4871
Charnwood	2006	0	272
Charnwood	2006	1	2745
Charnwood	2011	0	374
Charnwood	2011	1	2695
Charnwood	2016	0	348
Charnwood	2016	1	2631
Cook	2006	0	304
Cook	2006	1	2512
Cook	2011	0	324
Cook	2011	1	2579
Cook	2016	0	367
Cook	2016	1	2438
Dunlop	2006	0	487
Dunlop	2006	1	5359
Dunlop	2011	0	565
Dunlop	2011	1	6546
Dunlop	2016	0	618
Dunlop	2016	1	6579
Evatt	2006	0	456
Evatt	2006	1	5039
Evatt	2011	0	399
Evatt	2011	1	5013
Evatt	2016	0	644
Evatt	2016	1	4683
Florey	2006	0	625
Florey	2006	1	4484
Florey	2011	0	635
Florey	2011	1	4405
Florey	2016	0	662
Florey	2016	1	4102
Flynn (ACT)	2006	0	218
Flynn (ACT)	2006	1	3330
Flynn (ACT)	2011	0	382
Flynn (ACT)	2011	1	3174
Flynn (ACT)	2016	0	246
Flynn (ACT)	2016	1	3114
Fraser	2006	0	139
Fraser	2006	1	2020
Fraser	2011	0	114
Fraser	2011	1	2007
Fraser	2016	0	158
Fraser	2016	1	1868
Giralang	2006	0	183
Giralang	2006	1	3122
Giralang	2011	0	309
Giralang	2011	1	2994
Giralang	2016	0	355
Giralang	2016	1	2961
Gooromon	2006	0	0
Gooromon	2006	1	0
Gooromon	2011	0	3
Gooromon	2011	1	0
Gooromon	2016	0	-3
Gooromon	2016	1	7
Hawker	2006	0	343
Hawker	2006	1	2483
Hawker	2011	0	332
Hawker	2011	1	2544
Hawker	2016	0	401
Hawker	2016	1	2551
Higgins	2006	0	298
Higgins	2006	1	2727
Higgins	2011	0	276
Higgins	2011	1	2816
Higgins	2016	0	375
Higgins	2016	1	2698
Holt	2006	0	449
Holt	2006	1	4245
Holt	2011	0	507
Holt	2011	1	4307
Holt	2016	0	564
Holt	2016	1	4055
Kaleen	2006	0	604
Kaleen	2006	1	6985
Kaleen	2011	0	767
Kaleen	2011	1	6545
Kaleen	2016	0	1024
Kaleen	2016	1	6247
Latham	2006	0	288
Latham	2006	1	3398
Latham	2011	0	292
Latham	2011	1	3311
Latham	2016	0	397
Latham	2016	1	3237
Lawson	2006	0	0
Lawson	2006	1	0
Lawson	2011	0	0
Lawson	2011	1	0
Lawson	2016	0	49
Lawson	2016	1	99
Macgregor (ACT)	2006	0	209
Macgregor (ACT)	2006	1	3279
Macgregor (ACT)	2011	0	613
Macgregor (ACT)	2011	1	4891
Macgregor (ACT)	2016	0	730
Macgregor (ACT)	2016	1	6066
Macquarie	2006	0	311
Macquarie	2006	1	2071
Macquarie	2011	0	365
Macquarie	2011	1	2191
Macquarie	2016	0	440
Macquarie	2016	1	2260
McKellar	2006	0	191
McKellar	2006	1	2411
McKellar	2011	0	271
McKellar	2011	1	2527
McKellar	2016	0	338
McKellar	2016	1	2408
Melba	2006	0	268
Melba	2006	1	2998
Melba	2011	0	249
Melba	2011	1	2951
Melba	2016	0	350
Melba	2016	1	2797
Page	2006	0	356
Page	2006	1	2336
Page	2011	0	416
Page	2011	1	2462
Page	2016	0	572
Page	2016	1	2453
Scullin	2006	0	331
Scullin	2006	1	2464
Scullin	2011	0	359
Scullin	2011	1	2455
Scullin	2016	0	476
Scullin	2016	1	2453
Spence	2006	0	177
Spence	2006	1	2418
Spence	2011	0	212
Spence	2011	1	2347
Spence	2016	0	212
Spence	2016	1	2373
Weetangera	2006	0	184
Weetangera	2006	1	2359
Weetangera	2011	0	227
Weetangera	2011	1	2381
Weetangera	2016	0	262
Weetangera	2016	1	2314
Molonglo Corridor	2006	0	8
Molonglo Corridor	2006	1	38
Molonglo Corridor	2011	0	0
Molonglo Corridor	2011	1	14
Molonglo Corridor	2016	0	2
Molonglo Corridor	2016	1	10
West Belconnen	2006	0	0
West Belconnen	2006	1	0
West Belconnen	2011	0	11
West Belconnen	2011	1	5
West Belconnen	2016	0	6
West Belconnen	2016	1	12
Hume	2006	0	0
Hume	2006	1	6
Hume	2011	0	305
Hume	2011	1	4
Hume	2016	0	422
Hume	2016	1	8
Kowen	2006	0	9
Kowen	2006	1	43
Kowen	2011	0	0
Kowen	2011	1	36
Kowen	2016	0	10
Kowen	2016	1	28
Canberra East	2006	0	130
Canberra East	2006	1	694
Canberra East	2011	0	139
Canberra East	2011	1	738
Canberra East	2016	0	219
Canberra East	2016	1	621
Canberra Airport	2006	0	7
Canberra Airport	2006	1	61
Canberra Airport	2011	0	15
Canberra Airport	2011	1	62
Canberra Airport	2016	0	20
Canberra Airport	2016	1	83
Majura	2006	0	14
Majura	2006	1	148
Majura	2011	0	18
Majura	2011	1	155
Majura	2016	0	33
Majura	2016	1	138
Amaroo	2006	0	477
Amaroo	2006	1	5028
Amaroo	2011	0	453
Amaroo	2011	1	5117
Amaroo	2016	0	550
Amaroo	2016	1	5160
Bonner	2006	0	0
Bonner	2006	1	0
Bonner	2011	0	271
Bonner	2011	1	1222
Bonner	2016	0	1093
Bonner	2016	1	5637
Casey	2006	0	0
Casey	2006	1	0
Casey	2011	0	226
Casey	2011	1	1264
Casey	2016	0	818
Casey	2016	1	4940
Crace	2006	0	0
Crace	2006	1	0
Crace	2011	0	94
Crace	2011	1	468
Crace	2016	0	764
Crace	2016	1	3695
Forde	2006	0	0
Forde	2006	1	0
Forde	2011	0	274
Forde	2011	1	2050
Forde	2016	0	603
Forde	2016	1	3705
Franklin	2006	0	0
Franklin	2006	1	0
Franklin	2011	0	752
Franklin	2011	1	3053
Franklin	2016	0	1666
Franklin	2016	1	4753
Gungahlin	2006	0	512
Gungahlin	2006	1	3183
Gungahlin	2011	0	1248
Gungahlin	2011	1	4368
Gungahlin	2016	0	1692
Gungahlin	2016	1	4442
Hall	2006	0	35
Hall	2006	1	303
Hall	2011	0	24
Hall	2011	1	310
Hall	2016	0	14
Hall	2016	1	257
Harrison	2006	0	54
Harrison	2006	1	410
Harrison	2011	0	618
Harrison	2011	1	3822
Harrison	2016	0	1734
Harrison	2016	1	5953
Mitchell	2006	0	0
Mitchell	2006	1	3
Mitchell	2011	0	1
Mitchell	2011	1	5
Mitchell	2016	0	0
Mitchell	2016	1	6
Ngunnawal	2006	0	1064
Ngunnawal	2006	1	7877
Ngunnawal	2011	0	929
Ngunnawal	2011	1	8054
Ngunnawal	2016	0	1433
Ngunnawal	2016	1	9053
Nicholls	2006	0	529
Nicholls	2006	1	6463
Nicholls	2011	0	561
Nicholls	2011	1	6389
Nicholls	2016	0	763
Nicholls	2016	1	6102
Palmerston	2006	0	643
Palmerston	2006	1	5064
Palmerston	2011	0	706
Palmerston	2011	1	4975
Palmerston	2016	0	788
Palmerston	2016	1	4737
Gungahlin - East	2006	0	1
Gungahlin - East	2006	1	14
Gungahlin - East	2011	0	0
Gungahlin - East	2011	1	0
Gungahlin - East	2016	0	0
Gungahlin - East	2016	1	0
Gungahlin - West	2006	0	0
Gungahlin - West	2006	1	0
Gungahlin - West	2011	0	0
Gungahlin - West	2011	1	0
Gungahlin - West	2016	0	0
Gungahlin - West	2016	1	0
Jacka	2006	0	0
Jacka	2006	1	0
Jacka	2011	0	0
Jacka	2011	1	0
Jacka	2016	0	124
Jacka	2016	1	546
Kenny	2006	0	0
Kenny	2006	1	0
Kenny	2011	0	6
Kenny	2011	1	29
Kenny	2016	0	0
Kenny	2016	1	8
Moncrieff	2006	0	0
Moncrieff	2006	1	0
Moncrieff	2011	0	0
Moncrieff	2011	1	0
Moncrieff	2016	0	23
Moncrieff	2016	1	82
Taylor	2006	0	0
Taylor	2006	1	0
Taylor	2011	0	0
Taylor	2011	1	0
Taylor	2016	0	0
Taylor	2016	1	0
Throsby	2006	0	0
Throsby	2006	1	0
Throsby	2011	0	0
Throsby	2011	1	0
Throsby	2016	0	0
Throsby	2016	1	0
Acton	2006	0	828
Acton	2006	1	977
Acton	2011	0	1016
Acton	2011	1	952
Acton	2016	0	929
Acton	2016	1	1157
Ainslie	2006	0	511
Ainslie	2006	1	4303
Ainslie	2011	0	553
Ainslie	2011	1	4549
Ainslie	2016	0	677
Ainslie	2016	1	4512
Braddon	2006	0	1057
Braddon	2006	1	2516
Braddon	2011	0	1439
Braddon	2011	1	3120
Braddon	2016	0	1598
Braddon	2016	1	3902
Civic	2006	0	321
Civic	2006	1	398
Civic	2011	0	1375
Civic	2011	1	1448
Civic	2016	0	1981
Civic	2016	1	2295
Dickson	2006	0	267
Dickson	2006	1	1680
Dickson	2011	0	330
Dickson	2011	1	1810
Dickson	2016	0	440
Dickson	2016	1	1709
Downer	2006	0	428
Downer	2006	1	2945
Downer	2011	0	549
Downer	2011	1	3006
Downer	2016	0	688
Downer	2016	1	2974
Hackett	2006	0	304
Hackett	2006	1	2579
Hackett	2011	0	251
Hackett	2011	1	2662
Hackett	2016	0	349
Hackett	2016	1	2642
Lyneham	2006	0	638
Lyneham	2006	1	3684
Lyneham	2011	0	815
Lyneham	2011	1	3671
Lyneham	2016	0	1093
Lyneham	2016	1	4019
O'Connor (ACT)	2006	0	638
O'Connor (ACT)	2006	1	4270
O'Connor (ACT)	2011	0	649
O'Connor (ACT)	2011	1	4601
O'Connor (ACT)	2016	0	832
O'Connor (ACT)	2016	1	4649
Turner	2006	0	599
Turner	2006	1	2406
Turner	2011	0	761
Turner	2011	1	2833
Turner	2016	0	1248
Turner	2016	1	2799
Watson	2006	0	548
Watson	2006	1	3642
Watson	2011	0	684
Watson	2011	1	4438
Watson	2016	0	990
Watson	2016	1	4872
Black Mountain	2006	0	0
Black Mountain	2006	1	0
Black Mountain	2011	0	0
Black Mountain	2011	1	0
Black Mountain	2016	0	0
Black Mountain	2016	1	0
Campbell	2006	0	270
Campbell	2006	1	2846
Campbell	2011	0	359
Campbell	2011	1	2859
Campbell	2016	0	473
Campbell	2016	1	2753
Duntroon	2006	0	111
Duntroon	2006	1	1572
Duntroon	2011	0	143
Duntroon	2011	1	1569
Duntroon	2016	0	238
Duntroon	2016	1	1537
Parkes (ACT) - North	2006	0	0
Parkes (ACT) - North	2006	1	0
Parkes (ACT) - North	2011	0	0
Parkes (ACT) - North	2011	1	3
Parkes (ACT) - North	2016	0	4
