SA2_NAME16	Year	SameAddress5YearsAgo	persons
Henley Beach	2006	1	8575
Henley Beach	2011		1269
Henley Beach	2011	0	4332
Henley Beach	2011	1	8336
Henley Beach	2016		1471
Henley Beach	2016	0	4910
Henley Beach	2016	1	8462
Hindmarsh - Brompton	2006		1953
Hindmarsh - Brompton	2006	0	5213
Hindmarsh - Brompton	2006	1	8626
Hindmarsh - Brompton	2011		1808
Hindmarsh - Brompton	2011	0	5867
Hindmarsh - Brompton	2011	1	8956
Hindmarsh - Brompton	2016		2143
Hindmarsh - Brompton	2016	0	6497
Hindmarsh - Brompton	2016	1	8984
Royal Park - Hendon - Albert Park	2006		594
Royal Park - Hendon - Albert Park	2006	0	1584
Royal Park - Hendon - Albert Park	2006	1	3232
Royal Park - Hendon - Albert Park	2011		612
Royal Park - Hendon - Albert Park	2011	0	1737
Royal Park - Hendon - Albert Park	2011	1	3362
Royal Park - Hendon - Albert Park	2016		661
Royal Park - Hendon - Albert Park	2016	0	1803
Royal Park - Hendon - Albert Park	2016	1	3406
Seaton - Grange	2006		1393
Seaton - Grange	2006	0	4476
Seaton - Grange	2006	1	9071
Seaton - Grange	2011		1451
Seaton - Grange	2011	0	4884
Seaton - Grange	2011	1	9371
Seaton - Grange	2016		1798
Seaton - Grange	2016	0	5228
Seaton - Grange	2016	1	9256
West Lakes	2006		1165
West Lakes	2006	0	3828
West Lakes	2006	1	9094
West Lakes	2011		1104
West Lakes	2011	0	3930
West Lakes	2011	1	9010
West Lakes	2016		1422
West Lakes	2016	0	4433
West Lakes	2016	1	8508
Woodville - Cheltenham	2006		1815
Woodville - Cheltenham	2006	0	4227
Woodville - Cheltenham	2006	1	8258
Woodville - Cheltenham	2011		1880
Woodville - Cheltenham	2011	0	4943
Woodville - Cheltenham	2011	1	8496
Woodville - Cheltenham	2016		2019
Woodville - Cheltenham	2016	0	6573
Woodville - Cheltenham	2016	1	8890
Dry Creek - South	2006		0
Dry Creek - South	2006	0	0
Dry Creek - South	2006	1	0
Dry Creek - South	2011		0
Dry Creek - South	2011	0	0
Dry Creek - South	2011	1	0
Dry Creek - South	2016		0
Dry Creek - South	2016	0	0
Dry Creek - South	2016	1	0
Largs Bay - Semaphore	2006		1552
Largs Bay - Semaphore	2006	0	4459
Largs Bay - Semaphore	2006	1	7634
Largs Bay - Semaphore	2011		1736
Largs Bay - Semaphore	2011	0	4899
Largs Bay - Semaphore	2011	1	7871
Largs Bay - Semaphore	2016		1593
Largs Bay - Semaphore	2016	0	4942
Largs Bay - Semaphore	2016	1	7956
North Haven	2006		1388
North Haven	2006	0	3722
North Haven	2006	1	8750
North Haven	2011		1347
North Haven	2011	0	4038
North Haven	2011	1	8673
North Haven	2016		1515
North Haven	2016	0	4239
North Haven	2016	1	8495
Port Adelaide	2006		1281
Port Adelaide	2006	0	3191
Port Adelaide	2006	1	5882
Port Adelaide	2011		1180
Port Adelaide	2011	0	3525
Port Adelaide	2011	1	6072
Port Adelaide	2016		1295
Port Adelaide	2016	0	3545
Port Adelaide	2016	1	5947
The Parks	2006		2063
The Parks	2006	0	5226
The Parks	2006	1	7398
The Parks	2011		2215
The Parks	2011	0	6822
The Parks	2011	1	8220
The Parks	2016		2443
The Parks	2016	0	6262
The Parks	2016	1	9741
Torrens Island	2006		0
Torrens Island	2006	0	0
Torrens Island	2006	1	0
Torrens Island	2011		-3
Torrens Island	2011	0	3
Torrens Island	2011	1	9
Torrens Island	2016		0
Torrens Island	2016	0	0
Torrens Island	2016	1	5
Adelaide Airport	2006		0
Adelaide Airport	2006	0	0
Adelaide Airport	2006	1	0
Adelaide Airport	2011		0
Adelaide Airport	2011	0	0
Adelaide Airport	2011	1	0
Adelaide Airport	2016		0
Adelaide Airport	2016	0	0
Adelaide Airport	2016	1	0
Fulham	2006		233
Fulham	2006	0	753
Fulham	2006	1	1626
Fulham	2011		166
Fulham	2011	0	776
Fulham	2011	1	1648
Fulham	2016		269
Fulham	2016	0	792
Fulham	2016	1	1641
Lockleys	2006		1194
Lockleys	2006	0	3823
Lockleys	2006	1	6482
Lockleys	2011		1298
Lockleys	2011	0	4175
Lockleys	2011	1	6738
Lockleys	2016		1291
Lockleys	2016	0	4587
Lockleys	2016	1	6832
Plympton	2006		2119
Plympton	2006	0	8054
Plympton	2006	1	11190
Plympton	2011		2232
Plympton	2011	0	8795
Plympton	2011	1	11732
Plympton	2016		2647
Plympton	2016	0	9851
Plympton	2016	1	11738
Richmond (SA)	2006		1885
Richmond (SA)	2006	0	5202
Richmond (SA)	2006	1	7827
Richmond (SA)	2011		1758
Richmond (SA)	2011	0	5791
Richmond (SA)	2011	1	8234
Richmond (SA)	2016		1768
Richmond (SA)	2016	0	6580
Richmond (SA)	2016	1	8117
West Beach	2006		412
West Beach	2006	0	1345
West Beach	2006	1	2575
West Beach	2011		352
West Beach	2011	0	1589
West Beach	2011	1	2539
West Beach	2016		443
West Beach	2016	0	1853
West Beach	2016	1	2668
Barossa - Angaston	2006		514
Barossa - Angaston	2006	0	1629
Barossa - Angaston	2006	1	3111
Barossa - Angaston	2011		687
Barossa - Angaston	2011	0	1671
Barossa - Angaston	2011	1	3572
Barossa - Angaston	2016		705
Barossa - Angaston	2016	0	1645
Barossa - Angaston	2016	1	3761
Light	2006		763
Light	2006	0	2474
Light	2006	1	4210
Light	2011		786
Light	2011	0	2575
Light	2011	1	4751
Light	2016		1001
Light	2016	0	2838
Light	2016	1	5124
Lyndoch	2006		518
Lyndoch	2006	0	1927
Lyndoch	2006	1	2836
Lyndoch	2011		506
Lyndoch	2011	0	1919
Lyndoch	2011	1	3252
Lyndoch	2016		765
Lyndoch	2016	0	1782
Lyndoch	2016	1	3611
Mallala	2006		416
Mallala	2006	0	994
Mallala	2006	1	1909
Mallala	2011		348
Mallala	2011	0	866
Mallala	2011	1	1890
Mallala	2016		458
Mallala	2016	0	828
Mallala	2016	1	1882
Nuriootpa	2006		484
Nuriootpa	2006	0	1973
Nuriootpa	2006	1	2998
Nuriootpa	2011		531
Nuriootpa	2011	0	2244
Nuriootpa	2011	1	3194
Nuriootpa	2016		629
Nuriootpa	2016	0	2245
Nuriootpa	2016	1	3676
Tanunda	2006		446
Tanunda	2006	0	1719
Tanunda	2006	1	2521
Tanunda	2011		417
Tanunda	2011	0	1557
Tanunda	2011	1	2442
Tanunda	2016		524
Tanunda	2016	0	1511
Tanunda	2016	1	2511
Clare	2006		377
Clare	2006	0	1408
Clare	2006	1	1764
Clare	2011		418
Clare	2011	0	1570
Clare	2011	1	1937
Clare	2016		459
Clare	2016	0	1476
Clare	2016	1	2112
Gilbert Valley	2006		460
Gilbert Valley	2006	0	1459
Gilbert Valley	2006	1	2671
Gilbert Valley	2011		476
Gilbert Valley	2011	0	1580
Gilbert Valley	2011	1	2688
Gilbert Valley	2016		637
Gilbert Valley	2016	0	1360
Gilbert Valley	2016	1	2896
Goyder	2006		447
Goyder	2006	0	1265
Goyder	2006	1	2469
Goyder	2011		397
Goyder	2011	0	1242
Goyder	2011	1	2546
Goyder	2016		545
Goyder	2016	0	1069
Goyder	2016	1	2547
Wakefield - Barunga West	2006		1019
Wakefield - Barunga West	2006	0	2717
Wakefield - Barunga West	2006	1	5176
Wakefield - Barunga West	2011		996
Wakefield - Barunga West	2011	0	2857
Wakefield - Barunga West	2011	1	5343
Wakefield - Barunga West	2016		1266
Wakefield - Barunga West	2016	0	2549
Wakefield - Barunga West	2016	1	5633
Jamestown	2006		453
Jamestown	2006	0	1410
Jamestown	2006	1	2786
Jamestown	2011		415
Jamestown	2011	0	1225
Jamestown	2011	1	2919
Jamestown	2016		602
Jamestown	2016	0	1102
Jamestown	2016	1	2859
Peterborough - Mount Remarkable	2006		641
Peterborough - Mount Remarkable	2006	0	1563
Peterborough - Mount Remarkable	2006	1	3474
Peterborough - Mount Remarkable	2011		519
Peterborough - Mount Remarkable	2011	0	1443
Peterborough - Mount Remarkable	2011	1	3466
Peterborough - Mount Remarkable	2016		670
Peterborough - Mount Remarkable	2016	0	1248
Peterborough - Mount Remarkable	2016	1	3475
Port Pirie	2006		1626
Port Pirie	2006	0	4563
Port Pirie	2006	1	7805
Port Pirie	2011		1503
Port Pirie	2011	0	4320
Port Pirie	2011	1	8221
Port Pirie	2016		1843
Port Pirie	2016	0	4065
Port Pirie	2016	1	8099
Port Pirie Region	2006		357
Port Pirie Region	2006	0	894
Port Pirie Region	2006	1	1897
Port Pirie Region	2011		319
Port Pirie Region	2011	0	882
Port Pirie Region	2011	1	2038
Port Pirie Region	2016		401
Port Pirie Region	2016	0	827
Port Pirie Region	2016	1	2074
Kadina	2006		466
Kadina	2006	0	1814
Kadina	2006	1	2603
Kadina	2011		497
Kadina	2011	0	1755
Kadina	2011	1	2820
Kadina	2016		777
Kadina	2016	0	1488
Kadina	2016	1	3009
Moonta	2006		343
Moonta	2006	0	1369
Moonta	2006	1	1800
Moonta	2011		355
Moonta	2011	0	1798
Moonta	2011	1	2084
Moonta	2016		607
Moonta	2016	0	1712
Moonta	2016	1	2520
Wallaroo	2006		321
Wallaroo	2006	0	1206
Wallaroo	2006	1	1522
Wallaroo	2011		378
Wallaroo	2011	0	1469
Wallaroo	2011	1	1826
Wallaroo	2016		568
Wallaroo	2016	0	1400
Wallaroo	2016	1	2071
Yorke Peninsula - North	2006		679
Yorke Peninsula - North	2006	0	2028
Yorke Peninsula - North	2006	1	4625
Yorke Peninsula - North	2011		625
Yorke Peninsula - North	2011	0	1918
Yorke Peninsula - North	2011	1	4504
Yorke Peninsula - North	2016		794
Yorke Peninsula - North	2016	0	1828
Yorke Peninsula - North	2016	1	4503
Yorke Peninsula - South	2006		292
Yorke Peninsula - South	2006	0	1242
Yorke Peninsula - South	2006	1	2325
Yorke Peninsula - South	2011		287
Yorke Peninsula - South	2011	0	1138
Yorke Peninsula - South	2011	1	2549
Yorke Peninsula - South	2016		385
Yorke Peninsula - South	2016	0	1002
Yorke Peninsula - South	2016	1	2543
Ceduna	2006		316
Ceduna	2006	0	789
Ceduna	2006	1	1255
Ceduna	2011		292
Ceduna	2011	0	1008
Ceduna	2011	1	1342
Ceduna	2016		508
Ceduna	2016	0	789
Ceduna	2016	1	1259
Eyre Peninsula	2006		744
Eyre Peninsula	2006	0	2060
Eyre Peninsula	2006	1	3596
Eyre Peninsula	2011		574
Eyre Peninsula	2011	0	1922
Eyre Peninsula	2011	1	3881
Eyre Peninsula	2016		849
Eyre Peninsula	2016	0	1843
Eyre Peninsula	2016	1	3807
Kimba - Cleve - Franklin Harbour	2006		441
Kimba - Cleve - Franklin Harbour	2006	0	1254
Kimba - Cleve - Franklin Harbour	2006	1	2591
Kimba - Cleve - Franklin Harbour	2011		494
Kimba - Cleve - Franklin Harbour	2011	0	1097
Kimba - Cleve - Franklin Harbour	2011	1	2660
Kimba - Cleve - Franklin Harbour	2016		631
Kimba - Cleve - Franklin Harbour	2016	0	1045
Kimba - Cleve - Franklin Harbour	2016	1	2571
Le Hunte - Elliston	2006		246
Le Hunte - Elliston	2006	0	705
Le Hunte - Elliston	2006	1	1495
Le Hunte - Elliston	2011		223
Le Hunte - Elliston	2011	0	641
Le Hunte - Elliston	2011	1	1390
Le Hunte - Elliston	2016		314
Le Hunte - Elliston	2016	0	517
Le Hunte - Elliston	2016	1	1436
Port Lincoln	2006		1897
Port Lincoln	2006	0	5550
Port Lincoln	2006	1	6694
Port Lincoln	2011		1868
Port Lincoln	2011	0	5626
Port Lincoln	2011	1	7728
Port Lincoln	2016		2420
Port Lincoln	2016	0	5336
Port Lincoln	2016	1	7929
West Coast (SA)	2006		578
West Coast (SA)	2006	0	1082
West Coast (SA)	2006	1	2032
West Coast (SA)	2011		628
West Coast (SA)	2011	0	995
West Coast (SA)	2011	1	1930
West Coast (SA)	2016		625
West Coast (SA)	2016	0	888
West Coast (SA)	2016	1	2015
Western	2006		5
Western	2006	0	34
Western	2006	1	85
Western	2011		4
Western	2011	0	53
Western	2011	1	52
Western	2016		39
Western	2016	0	23
Western	2016	1	17
Whyalla	2006		2899
Whyalla	2006	0	6836
Whyalla	2006	1	11690
Whyalla	2011		2819
Whyalla	2011	0	6866
Whyalla	2011	1	12307
Whyalla	2016		3093
Whyalla	2016	0	6062
Whyalla	2016	1	12596
Whyalla - North	2006		0
Whyalla - North	2006	0	0
Whyalla - North	2006	1	0
Whyalla - North	2011		0
Whyalla - North	2011	0	0
Whyalla - North	2011	1	0
Whyalla - North	2016		0
Whyalla - North	2016	0	0
Whyalla - North	2016	1	0
APY Lands	2006		268
APY Lands	2006	0	461
APY Lands	2006	1	1506
APY Lands	2011		278
APY Lands	2011	0	456
APY Lands	2011	1	1705
APY Lands	2016		427
APY Lands	2016	0	315
APY Lands	2016	1	1534
Coober Pedy	2006		443
Coober Pedy	2006	0	536
Coober Pedy	2006	1	932
Coober Pedy	2011		282
Coober Pedy	2011	0	562
Coober Pedy	2011	1	850
Coober Pedy	2016		402
Coober Pedy	2016	0	518
Coober Pedy	2016	1	842
Quorn - Lake Gilles	2006		502
Quorn - Lake Gilles	2006	0	764
Quorn - Lake Gilles	2006	1	1147
Quorn - Lake Gilles	2011		298
Quorn - Lake Gilles	2011	0	674
Quorn - Lake Gilles	2011	1	1301
Quorn - Lake Gilles	2016		313
Quorn - Lake Gilles	2016	0	569
Quorn - Lake Gilles	2016	1	1252
Outback	2006		454
Outback	2006	0	1099
Outback	2006	1	1371
Outback	2011		596
Outback	2011	0	1305
Outback	2011	1	1512
Outback	2016		603
Outback	2016	0	849
Outback	2016	1	1183
Port Augusta	2006		2198
Port Augusta	2006	0	4069
Port Augusta	2006	1	7159
Port Augusta	2011		2611
Port Augusta	2011	0	3796
Port Augusta	2011	1	7250
Port Augusta	2016		2645
Port Augusta	2016	0	3669
Port Augusta	2016	1	7201
Roxby Downs	2006		728
Roxby Downs	2006	0	2280
Roxby Downs	2006	1	1048
Roxby Downs	2011		944
Roxby Downs	2011	0	2756
Roxby Downs	2011	1	1017
Roxby Downs	2016		766
Roxby Downs	2016	0	2004
Roxby Downs	2016	1	1118
Goolwa - Port Elliot	2006		1409
Goolwa - Port Elliot	2006	0	4038
Goolwa - Port Elliot	2006	1	3887
Goolwa - Port Elliot	2011		910
Goolwa - Port Elliot	2011	0	4482
Goolwa - Port Elliot	2011	1	5047
Goolwa - Port Elliot	2016		1132
Goolwa - Port Elliot	2016	0	4203
Goolwa - Port Elliot	2016	1	5791
Kangaroo Island	2006		484
Kangaroo Island	2006	0	1576
Kangaroo Island	2006	1	2198
Kangaroo Island	2011		462
Kangaroo Island	2011	0	1600
Kangaroo Island	2011	1	2354
Kangaroo Island	2016		701
Kangaroo Island	2016	0	1381
Kangaroo Island	2016	1	2620
Strathalbyn	2006		575
Strathalbyn	2006	0	2143
Strathalbyn	2006	1	2634
Strathalbyn	2011		575
Strathalbyn	2011	0	2729
Strathalbyn	2011	1	3149
Strathalbyn	2016		814
Strathalbyn	2016	0	2577
Strathalbyn	2016	1	3705
Strathalbyn Region	2006		586
Strathalbyn Region	2006	0	1976
Strathalbyn Region	2006	1	3193
Strathalbyn Region	2011		554
Strathalbyn Region	2011	0	2250
Strathalbyn Region	2011	1	3835
Strathalbyn Region	2016		949
Strathalbyn Region	2016	0	2061
Strathalbyn Region	2016	1	4352
Victor Harbor	2006		1208
Victor Harbor	2006	0	5240
Victor Harbor	2006	1	5482
Victor Harbor	2011		1423
Victor Harbor	2011	0	5559
Victor Harbor	2011	1	6431
Victor Harbor	2016		1552
Victor Harbor	2016	0	5488
Victor Harbor	2016	1	7338
Yankalilla	2006		537
Yankalilla	2006	0	1661
Yankalilla	2006	1	2308
Yankalilla	2011		421
Yankalilla	2011	0	1862
Yankalilla	2011	1	2710
Yankalilla	2016		620
Yankalilla	2016	0	2028
Yankalilla	2016	1	3084
Grant	2006		752
Grant	2006	0	1922
Grant	2006	1	3638
Grant	2011		740
Grant	2011	0	1476
Grant	2011	1	3178
Grant	2016		1227
Grant	2016	0	1297
Grant	2016	1	3310
Kingston - Robe	2006		743
Kingston - Robe	2006	0	1303
Kingston - Robe	2006	1	1978
Kingston - Robe	2011		352
Kingston - Robe	2011	0	1317
Kingston - Robe	2011	1	2008
Kingston - Robe	2016		477
Kingston - Robe	2016	0	1173
Kingston - Robe	2016	1	2074
Millicent	2006		647
Millicent	2006	0	1821
Millicent	2006	1	3082
Millicent	2011		525
Millicent	2011	0	1531
Millicent	2011	1	3221
Millicent	2016		611
Millicent	2016	0	1384
Millicent	2016	1	3256
Naracoorte	2006		511
Naracoorte	2006	0	2014
Naracoorte	2006	1	2659
Naracoorte	2011		667
Naracoorte	2011	0	2056
Naracoorte	2011	1	2970
Naracoorte	2016		787
Naracoorte	2016	0	2180
Naracoorte	2016	1	3071
Naracoorte Region	2006		280
Naracoorte Region	2006	0	873
Naracoorte Region	2006	1	1737
Naracoorte Region	2011		238
Naracoorte Region	2011	0	580
Naracoorte Region	2011	1	1604
Naracoorte Region	2016		255
Naracoorte Region	2016	0	490
Naracoorte Region	2016	1	1509
Penola	2006		402
Penola	2006	0	962
Penola	2006	1	1826
Penola	2011		321
Penola	2011	0	874
Penola	2011	1	1883
Penola	2016		397
Penola	2016	0	834
Penola	2016	1	1886
Tatiara	2006		708
Tatiara	2006	0	2311
Tatiara	2006	1	3846
Tatiara	2011		627
Tatiara	2011	0	2142
Tatiara	2011	1	3785
Tatiara	2016		1012
Tatiara	2016	0	1847
Tatiara	2016	1	3761
Wattle Range	2006		275
Wattle Range	2006	0	832
Wattle Range	2006	1	2041
Wattle Range	2011		265
Wattle Range	2011	0	701
Wattle Range	2011	1	2257
Wattle Range	2016		399
Wattle Range	2016	0	785
Wattle Range	2016	1	2085
Mount Gambier - East	2006		1590
Mount Gambier - East	2006	0	5185
Mount Gambier - East	2006	1	6114
Mount Gambier - East	2011		1600
Mount Gambier - East	2011	0	5156
Mount Gambier - East	2011	1	7555
Mount Gambier - East	2016		1831
Mount Gambier - East	2016	0	4958
Mount Gambier - East	2016	1	7882
Mount Gambier - West	2006		1406
Mount Gambier - West	2006	0	4590
Mount Gambier - West	2006	1	6165
Mount Gambier - West	2011		1324
Mount Gambier - West	2011	0	5029
Mount Gambier - West	2011	1	7096
Mount Gambier - West	2016		1710
Mount Gambier - West	2016	0	4882
Mount Gambier - West	2016	1	7425
Barmera	2006		761
Barmera	2006	0	1932
Barmera	2006	1	3923
Barmera	2011		714
Barmera	2011	0	1726
Barmera	2011	1	4112
Barmera	2016		777
Barmera	2016	0	1603
Barmera	2016	1	4124
Berri	2006		568
Berri	2006	0	1786
Berri	2006	1	2051
Berri	2011		555
Berri	2011	0	1552
Berri	2011	1	1994
Berri	2016		590
Berri	2016	0	1385
Berri	2016	1	2113
Karoonda - Lameroo	2006		323
Karoonda - Lameroo	2006	0	915
Karoonda - Lameroo	2006	1	2059
Karoonda - Lameroo	2011		310
Karoonda - Lameroo	2011	0	766
Karoonda - Lameroo	2011	1	1975
Karoonda - Lameroo	2016		404
Karoonda - Lameroo	2016	0	756
Karoonda - Lameroo	2016	1	1869
Loxton	2006		540
Loxton	2006	0	1854
Loxton	2006	1	2952
Loxton	2011		481
Loxton	2011	0	1746
Loxton	2011	1	3005
Loxton	2016		652
Loxton	2016	0	1576
Loxton	2016	1	3138
Loxton Region	2006		162
Loxton Region	2006	0	495
Loxton Region	2006	1	1124
Loxton Region	2011		163
Loxton Region	2011	0	413
Loxton Region	2011	1	1157
Loxton Region	2016		231
Loxton Region	2016	0	387
Loxton Region	2016	1	1087
Mannum	2006		534
Mannum	2006	0	1724
Mannum	2006	1	3318
Mannum	2011		641
Mannum	2011	0	1690
Mannum	2011	1	3501
Mannum	2016		795
Mannum	2016	0	1806
Mannum	2016	1	3582
Murray Bridge	2006		1924
Murray Bridge	2006	0	5609
Murray Bridge	2006	1	7207
Murray Bridge	2011		2413
Murray Bridge	2011	0	6215
Murray Bridge	2011	1	8078
Murray Bridge	2016		2545
Murray Bridge	2016	0	6653
Murray Bridge	2016	1	8361
Murray Bridge Region	2006		317
Murray Bridge Region	2006	0	994
Murray Bridge Region	2006	1	1927
Murray Bridge Region	2011		348
Murray Bridge Region	2011	0	945
Murray Bridge Region	2011	1	2103
Murray Bridge Region	2016		447
Murray Bridge Region	2016	0	959
Murray Bridge Region	2016	1	2239
Renmark	2006		546
Renmark	2006	0	1704
Renmark	2006	1	2092
Renmark	2011		613
Renmark	2011	0	1552
Renmark	2011	1	2224
Renmark	2016		646
Renmark	2016	0	1673
Renmark	2016	1	2315
Renmark Region	2006		634
Renmark Region	2006	0	1405
Renmark Region	2006	1	3072
Renmark Region	2011		509
Renmark Region	2011	0	1112
Renmark Region	2011	1	3235
Renmark Region	2016		620
Renmark Region	2016	0	1161
Renmark Region	2016	1	3062
The Coorong	2006		665
The Coorong	2006	0	1837
The Coorong	2006	1	3170
The Coorong	2011		685
The Coorong	2011	0	1567
The Coorong	2011	1	3286
The Coorong	2016		724
The Coorong	2016	0	1405
The Coorong	2016	1	3266
Waikerie	2006		824
Waikerie	2006	0	2086
Waikerie	2006	1	3733
Waikerie	2011		755
Waikerie	2011	0	1702
Waikerie	2011	1	3870
Waikerie	2016		1005
Waikerie	2016	0	1736
Waikerie	2016	1	3869
Migratory - Offshore - Shipping (SA)	2006		0
Migratory - Offshore - Shipping (SA)	2006	0	3
Migratory - Offshore - Shipping (SA)	2006	1	3
Migratory - Offshore - Shipping (SA)	2011		0
Migratory - Offshore - Shipping (SA)	2011	0	5
Migratory - Offshore - Shipping (SA)	2011	1	0
Migratory - Offshore - Shipping (SA)	2016		-4
Migratory - Offshore - Shipping (SA)	2016	0	3
Migratory - Offshore - Shipping (SA)	2016	1	4
No usual address (SA)	2006		458
No usual address (SA)	2006	0	1842
No usual address (SA)	2006	1	318
No usual address (SA)	2011		739
No usual address (SA)	2011	0	1995
No usual address (SA)	2011	1	335
No usual address (SA)	2016		811
No usual address (SA)	2016	0	1680
No usual address (SA)	2016	1	372
Augusta	2006		428
Augusta	2006	0	1480
Augusta	2006	1	2048
Augusta	2011		516
Augusta	2011	0	1504
Augusta	2011	1	2414
Augusta	2016		855
Augusta	2016	0	1947
Augusta	2016	1	2629
Busselton	2006		2169
Busselton	2006	0	8688
Busselton	2006	1	7206
Busselton	2011		2643
Busselton	2011	0	9961
Busselton	2011	1	9294
Busselton	2016		3526
Busselton	2016	0	11634
Busselton	2016	1	11174
Busselton Region	2006		982
Busselton Region	2006	0	3399
Busselton Region	2006	1	2916
Busselton Region	2011		1010
Busselton Region	2011	0	3451
Busselton Region	2011	1	3924
Busselton Region	2016		1516
Busselton Region	2016	0	4278
Busselton Region	2016	1	4486
Margaret River	2006		975
Margaret River	2006	0	3023
Margaret River	2006	1	2397
Margaret River	2011		1183
Margaret River	2011	0	3085
Margaret River	2011	1	3055
Margaret River	2016		1379
Margaret River	2016	0	3937
Margaret River	2016	1	3514
Australind - Leschenault	2006		1474
Australind - Leschenault	2006	0	5387
Australind - Leschenault	2006	1	4671
Australind - Leschenault	2011		1929
Australind - Leschenault	2011	0	6491
Australind - Leschenault	2011	1	6423
Australind - Leschenault	2016		2542
Australind - Leschenault	2016	0	7130
Australind - Leschenault	2016	1	7920
Capel	2006		477
Capel	2006	0	1686
Capel	2006	1	2029
Capel	2011		722
Capel	2011	0	1543
Capel	2011	1	2424
Capel	2016		697
Capel	2016	0	1851
Capel	2016	1	2647
College Grove - Carey Park	2006		1020
College Grove - Carey Park	2006	0	2492
College Grove - Carey Park	2006	1	2348
College Grove - Carey Park	2011		1260
College Grove - Carey Park	2011	0	2459
College Grove - Carey Park	2011	1	2800
College Grove - Carey Park	2016		1296
College Grove - Carey Park	2016	0	2605
College Grove - Carey Park	2016	1	2845
Collie	2006		1151
Collie	2006	0	2813
Collie	2006	1	4649
Collie	2011		1076
Collie	2011	0	2862
Collie	2011	1	5188
Collie	2016		1358
Collie	2016	0	2437
Collie	2016	1	5003
Dardanup	2006		277
Dardanup	2006	0	977
Dardanup	2006	1	1360
Dardanup	2011		338
Dardanup	2011	0	949
Dardanup	2011	1	1697
Dardanup	2016		394
Dardanup	2016	0	858
Dardanup	2016	1	1890
Davenport	2006		4
Davenport	2006	0	0
Davenport	2006	1	6
Davenport	2011		6
Davenport	2011	0	0
Davenport	2011	1	4
Davenport	2016		-3
