SA2_NAME16	Year	Sex	adults
Virginia - Waterloo Corner	2016	M	1805
Wacol	2006	F	1232
Wacol	2006	M	2454
Wacol	2011	F	1262
Wacol	2011	M	2971
Wacol	2016	F	1403
Wacol	2016	M	3721
Wagaman	2006	F	770
Wagaman	2006	M	823
Wagaman	2011	F	778
Wagaman	2011	M	831
Wagaman	2016	F	844
Wagaman	2016	M	891
Wagga Wagga - East	2006	F	6262
Wagga Wagga - East	2006	M	5795
Wagga Wagga - East	2011	F	6511
Wagga Wagga - East	2011	M	6001
Wagga Wagga - East	2016	F	6748
Wagga Wagga - East	2016	M	6329
Wagga Wagga - North	2006	F	1335
Wagga Wagga - North	2006	M	1159
Wagga Wagga - North	2011	F	1565
Wagga Wagga - North	2011	M	1320
Wagga Wagga - North	2016	F	1952
Wagga Wagga - North	2016	M	1626
Wagga Wagga - South	2006	F	7794
Wagga Wagga - South	2006	M	6789
Wagga Wagga - South	2011	F	8432
Wagga Wagga - South	2011	M	7577
Wagga Wagga - South	2016	F	8756
Wagga Wagga - South	2016	M	7842
Wagga Wagga - West	2006	F	5133
Wagga Wagga - West	2006	M	4758
Wagga Wagga - West	2011	F	5044
Wagga Wagga - West	2011	M	4654
Wagga Wagga - West	2016	F	5260
Wagga Wagga - West	2016	M	4931
Wagga Wagga Region	2006	F	5009
Wagga Wagga Region	2006	M	5454
Wagga Wagga Region	2011	F	5240
Wagga Wagga Region	2011	M	5648
Wagga Wagga Region	2016	F	5696
Wagga Wagga Region	2016	M	5948
Wagin	2006	F	1768
Wagin	2006	M	1879
Wagin	2011	F	1883
Wagin	2011	M	1969
Wagin	2016	F	1941
Wagin	2016	M	2056
Wahroonga (East) - Warrawee	2006	F	6450
Wahroonga (East) - Warrawee	2006	M	5916
Wahroonga (East) - Warrawee	2011	F	7242
Wahroonga (East) - Warrawee	2011	M	6543
Wahroonga (East) - Warrawee	2016	F	7571
Wahroonga (East) - Warrawee	2016	M	6828
Waikerie	2006	F	2516
Waikerie	2006	M	2837
Waikerie	2011	F	2435
Waikerie	2011	M	2765
Waikerie	2016	F	2617
Waikerie	2016	M	2981
Waikiki	2006	F	4281
Waikiki	2006	M	4215
Waikiki	2011	F	4797
Waikiki	2011	M	4588
Waikiki	2016	F	4971
Waikiki	2016	M	4804
Waitara - Wahroonga (West)	2006	F	3468
Waitara - Wahroonga (West)	2006	M	2976
Waitara - Wahroonga (West)	2011	F	3711
Waitara - Wahroonga (West)	2011	M	3308
Waitara - Wahroonga (West)	2016	F	4049
Waitara - Wahroonga (West)	2016	M	3594
Wakefield - Barunga West	2006	F	3524
Wakefield - Barunga West	2006	M	3628
Wakefield - Barunga West	2011	F	3645
Wakefield - Barunga West	2011	M	3788
Wakefield - Barunga West	2016	F	3802
Wakefield - Barunga West	2016	M	3956
Wakerley	2006	F	1450
Wakerley	2006	M	1381
Wakerley	2011	F	2835
Wakerley	2011	M	2670
Wakerley	2016	F	3273
Wakerley	2016	M	3062
Walcha	2006	F	1248
Walcha	2006	M	1269
Walcha	2011	F	1292
Walcha	2011	M	1308
Walcha	2016	F	1328
Walcha	2016	M	1335
Walgett - Lightning Ridge	2006	F	2500
Walgett - Lightning Ridge	2006	M	3187
Walgett - Lightning Ridge	2011	F	2444
Walgett - Lightning Ridge	2011	M	2938
Walgett - Lightning Ridge	2016	F	2399
Walgett - Lightning Ridge	2016	M	2729
Walkerston - Eton	2006	F	2867
Walkerston - Eton	2006	M	3071
Walkerston - Eton	2011	F	3099
Walkerston - Eton	2011	M	3447
Walkerston - Eton	2016	F	3197
Walkerston - Eton	2016	M	3466
Walkervale - Avenell Heights	2006	F	4300
Walkervale - Avenell Heights	2006	M	3786
Walkervale - Avenell Heights	2011	F	4654
Walkervale - Avenell Heights	2011	M	4067
Walkervale - Avenell Heights	2016	F	4613
Walkervale - Avenell Heights	2016	M	4051
Walkerville	2006	F	3139
Walkerville	2006	M	2803
Walkerville	2011	F	3101
Walkerville	2011	M	2863
Walkerville	2016	F	3311
Walkerville	2016	M	3119
Wallan	2006	F	4017
Wallan	2006	M	4039
Wallan	2011	F	4509
Wallan	2011	M	4529
Wallan	2016	F	6207
Wallan	2016	M	6193
Wallaroo	2006	F	1316
Wallaroo	2006	M	1260
Wallaroo	2011	F	1604
Wallaroo	2011	M	1536
Wallaroo	2016	F	1768
Wallaroo	2016	M	1707
Wallsend - Elermore Vale	2006	F	7659
Wallsend - Elermore Vale	2006	M	6818
Wallsend - Elermore Vale	2011	F	8253
Wallsend - Elermore Vale	2011	M	7343
Wallsend - Elermore Vale	2016	F	8551
Wallsend - Elermore Vale	2016	M	7718
Walyunga National Park	2006	F	0
Walyunga National Park	2006	M	0
Walyunga National Park	2011	F	0
Walyunga National Park	2011	M	0
Walyunga National Park	2016	F	0
Walyunga National Park	2016	M	0
Wamberal - Forresters Beach	2006	F	3736
Wamberal - Forresters Beach	2006	M	3595
Wamberal - Forresters Beach	2011	F	3660
Wamberal - Forresters Beach	2011	M	3496
Wamberal - Forresters Beach	2016	F	3935
Wamberal - Forresters Beach	2016	M	3722
Wambo	2006	F	5686
Wambo	2006	M	5715
Wambo	2011	F	6282
Wambo	2011	M	6261
Wambo	2016	F	6588
Wambo	2016	M	6590
Wamuran	2006	F	1616
Wamuran	2006	M	1623
Wamuran	2011	F	1400
Wamuran	2011	M	1478
Wamuran	2016	F	1594
Wamuran	2016	M	1608
Wandin - Seville	2006	F	2462
Wandin - Seville	2006	M	2401
Wandin - Seville	2011	F	2885
Wandin - Seville	2011	M	2894
Wandin - Seville	2016	F	3094
Wandin - Seville	2016	M	2993
Wangaratta	2006	F	7207
Wangaratta	2006	M	6228
Wangaratta	2011	F	7701
Wangaratta	2011	M	6603
Wangaratta	2016	F	8297
Wangaratta	2016	M	7063
Wangaratta Region	2006	F	3717
Wangaratta Region	2006	M	3929
Wangaratta Region	2011	F	3662
Wangaratta Region	2011	M	3795
Wangaratta Region	2016	F	3867
Wangaratta Region	2016	M	3987
Wangi Wangi - Rathmines	2006	F	3605
Wangi Wangi - Rathmines	2006	M	3506
Wangi Wangi - Rathmines	2011	F	3663
Wangi Wangi - Rathmines	2011	M	3601
Wangi Wangi - Rathmines	2016	F	3750
Wangi Wangi - Rathmines	2016	M	3690
Wanguri	2006	F	714
Wanguri	2006	M	728
Wanguri	2011	F	677
Wanguri	2011	M	707
Wanguri	2016	F	747
Wanguri	2016	M	749
Wanneroo	2006	F	7308
Wanneroo	2006	M	7130
Wanneroo	2011	F	9194
Wanneroo	2011	M	8926
Wanneroo	2016	F	10408
Wanneroo	2016	M	9967
Wanniassa	2006	F	3283
Wanniassa	2006	M	3165
Wanniassa	2011	F	3209
Wanniassa	2011	M	3070
Wanniassa	2016	F	3083
Wanniassa	2016	M	2967
Wantirna	2006	F	6081
Wantirna	2006	M	5587
Wantirna	2011	F	5970
Wantirna	2011	M	5620
Wantirna	2016	F	6036
Wantirna	2016	M	5572
Wantirna South	2006	F	7809
Wantirna South	2006	M	6921
Wantirna South	2011	F	7810
Wantirna South	2011	M	6965
Wantirna South	2016	F	8041
Wantirna South	2016	M	7158
Waramanga	2006	F	1074
Waramanga	2006	M	998
Waramanga	2011	F	1080
Waramanga	2011	M	1027
Waramanga	2016	F	1082
Waramanga	2016	M	1018
Waratah	2006	F	1359
Waratah	2006	M	1422
Waratah	2011	F	1435
Waratah	2011	M	1550
Waratah	2016	F	1418
Waratah	2016	M	1529
Waratah - North Lambton	2006	F	4939
Waratah - North Lambton	2006	M	4566
Waratah - North Lambton	2011	F	5265
Waratah - North Lambton	2011	M	4724
Waratah - North Lambton	2016	F	5286
Waratah - North Lambton	2016	M	4887
Warilla	2006	F	8297
Warilla	2006	M	7786
Warilla	2011	F	8462
Warilla	2011	M	7860
Warilla	2016	F	8700
Warilla	2016	M	8060
Warnbro	2006	F	4337
Warnbro	2006	M	4130
Warnbro	2011	F	4339
Warnbro	2011	M	4216
Warnbro	2016	F	4263
Warnbro	2016	M	4237
Warners Bay - Boolaroo	2006	F	5445
Warners Bay - Boolaroo	2006	M	4863
Warners Bay - Boolaroo	2011	F	5497
Warners Bay - Boolaroo	2011	M	4936
Warners Bay - Boolaroo	2016	F	5832
Warners Bay - Boolaroo	2016	M	5253
Warnervale - Wadalba	2006	F	3645
Warnervale - Wadalba	2006	M	3278
Warnervale - Wadalba	2011	F	4770
Warnervale - Wadalba	2011	M	4352
Warnervale - Wadalba	2016	F	5986
Warnervale - Wadalba	2016	M	5431
Waroona	2006	F	1326
Waroona	2006	M	1339
Waroona	2011	F	1422
Waroona	2011	M	1403
Waroona	2016	F	1695
Waroona	2016	M	1684
Warradale	2006	F	5353
Warradale	2006	M	4615
Warradale	2011	F	6051
Warradale	2011	M	5194
Warradale	2016	F	6866
Warradale	2016	M	5881
Warragamba - Silverdale	2006	F	1784
Warragamba - Silverdale	2006	M	1808
Warragamba - Silverdale	2011	F	1917
Warragamba - Silverdale	2011	M	1938
Warragamba - Silverdale	2016	F	1998
Warragamba - Silverdale	2016	M	2052
Warragul	2006	F	6276
Warragul	2006	M	5534
Warragul	2011	F	6998
Warragul	2011	M	6303
Warragul	2016	F	8053
Warragul	2016	M	7208
Warrandyte - Wonga Park	2006	F	4003
Warrandyte - Wonga Park	2006	M	3961
Warrandyte - Wonga Park	2011	F	3984
Warrandyte - Wonga Park	2011	M	3957
Warrandyte - Wonga Park	2016	F	4120
Warrandyte - Wonga Park	2016	M	4080
Warriewood - Mona Vale	2006	F	8212
Warriewood - Mona Vale	2006	M	7752
Warriewood - Mona Vale	2011	F	9057
Warriewood - Mona Vale	2011	M	8266
Warriewood - Mona Vale	2016	F	10084
Warriewood - Mona Vale	2016	M	9106
Warrnambool - North	2006	F	7279
Warrnambool - North	2006	M	6576
Warrnambool - North	2011	F	8012
Warrnambool - North	2011	M	7372
Warrnambool - North	2016	F	8912
Warrnambool - North	2016	M	8012
Warrnambool - South	2006	F	5550
Warrnambool - South	2006	M	4957
Warrnambool - South	2011	F	5561
Warrnambool - South	2011	M	5007
Warrnambool - South	2016	F	5752
Warrnambool - South	2016	M	5145
Warwick	2006	F	5732
Warwick	2006	M	5149
Warwick	2011	F	6091
Warwick	2011	M	5335
Warwick	2016	F	6344
Warwick	2016	M	5662
Warwick Farm	2006	F	1559
Warwick Farm	2006	M	1607
Warwick Farm	2011	F	1779
Warwick Farm	2011	M	1858
Warwick Farm	2016	F	2331
Warwick Farm	2016	M	2412
Waterford West	2006	F	2411
Waterford West	2006	M	2306
Waterford West	2011	F	2791
Waterford West	2011	M	2570
Waterford West	2016	F	2992
Waterford West	2016	M	2687
Waterloo - Beaconsfield	2006	F	7009
Waterloo - Beaconsfield	2006	M	7743
Waterloo - Beaconsfield	2011	F	8974
Waterloo - Beaconsfield	2011	M	10008
Waterloo - Beaconsfield	2016	F	14728
Waterloo - Beaconsfield	2016	M	15496
Watson	2006	F	1844
Watson	2006	M	1656
Watson	2011	F	2159
Watson	2011	M	2051
Watson	2016	F	2466
Watson	2016	M	2295
Watsonia	2006	F	3726
Watsonia	2006	M	3455
Watsonia	2011	F	3820
Watsonia	2011	M	3537
Watsonia	2016	F	3815
Watsonia	2016	M	3625
Wattle Glen - Diamond Creek	2006	F	4654
Wattle Glen - Diamond Creek	2006	M	4370
Wattle Glen - Diamond Creek	2011	F	5456
Wattle Glen - Diamond Creek	2011	M	5126
Wattle Glen - Diamond Creek	2016	F	5610
Wattle Glen - Diamond Creek	2016	M	5405
Wattle Range	2006	F	1200
Wattle Range	2006	M	1266
Wattle Range	2011	F	1248
Wattle Range	2011	M	1356
Wattle Range	2016	F	1318
Wattle Range	2016	M	1351
Wauchope	2006	F	3933
Wauchope	2006	M	3560
Wauchope	2011	F	4201
Wauchope	2011	M	3820
Wauchope	2016	F	4675
Wauchope	2016	M	4206
Wavell Heights	2006	F	3755
Wavell Heights	2006	M	3307
Wavell Heights	2011	F	3914
Wavell Heights	2011	M	3548
Wavell Heights	2016	F	4063
Wavell Heights	2016	M	3625
Waverley - St Leonards	2006	F	1418
Waverley - St Leonards	2006	M	1285
Waverley - St Leonards	2011	F	1438
Waverley - St Leonards	2011	M	1315
Waverley - St Leonards	2016	F	1426
Waverley - St Leonards	2016	M	1367
Weddell	2006	F	900
Weddell	2006	M	1145
Weddell	2011	F	1271
Weddell	2011	M	1524
Weddell	2016	F	1520
Weddell	2016	M	2051
Weetangera	2006	F	1063
Weetangera	2006	M	1009
Weetangera	2011	F	1039
Weetangera	2011	M	1009
Weetangera	2016	F	1049
Weetangera	2016	M	1000
Weipa	2006	F	884
Weipa	2006	M	1153
Weipa	2011	F	1127
Weipa	2011	M	1329
Weipa	2016	F	1312
Weipa	2016	M	1551
Wellington	2006	F	3354
Wellington	2006	M	3173
Wellington	2011	F	3291
Wellington	2011	M	3542
Wellington	2016	F	3444
Wellington	2016	M	3777
Wellington Point	2006	F	4081
Wellington Point	2006	M	3821
Wellington Point	2011	F	4483
Wellington Point	2011	M	4196
Wellington Point	2016	F	4776
Wellington Point	2016	M	4554
Welshpool	2006	F	0
Welshpool	2006	M	3
Welshpool	2011	F	0
Welshpool	2011	M	10
Welshpool	2016	F	3
Welshpool	2016	M	13
Wembley - West Leederville - Glendalough	2006	F	6672
Wembley - West Leederville - Glendalough	2006	M	6319
Wembley - West Leederville - Glendalough	2011	F	7038
Wembley - West Leederville - Glendalough	2011	M	6728
Wembley - West Leederville - Glendalough	2016	F	7625
Wembley - West Leederville - Glendalough	2016	M	7079
Wembley Downs - Churchlands - Woodlands	2006	F	4998
Wembley Downs - Churchlands - Woodlands	2006	M	4608
Wembley Downs - Churchlands - Woodlands	2011	F	5257
Wembley Downs - Churchlands - Woodlands	2011	M	4929
Wembley Downs - Churchlands - Woodlands	2016	F	5732
Wembley Downs - Churchlands - Woodlands	2016	M	5318
Wendouree - Miners Rest	2006	F	5519
Wendouree - Miners Rest	2006	M	4807
Wendouree - Miners Rest	2011	F	6071
Wendouree - Miners Rest	2011	M	5377
Wendouree - Miners Rest	2016	F	6224
Wendouree - Miners Rest	2016	M	5547
Wentworth - Buronga	2006	F	2375
Wentworth - Buronga	2006	M	2470
Wentworth - Buronga	2011	F	2276
Wentworth - Buronga	2011	M	2285
Wentworth - Buronga	2016	F	2409
Wentworth - Buronga	2016	M	2420
Wentworth Falls	2006	F	2510
Wentworth Falls	2006	M	2115
Wentworth Falls	2011	F	2631
Wentworth Falls	2011	M	2250
Wentworth Falls	2016	F	2725
Wentworth Falls	2016	M	2342
Wentworth-Balranald Region	2006	F	1306
Wentworth-Balranald Region	2006	M	1482
Wentworth-Balranald Region	2011	F	1368
Wentworth-Balranald Region	2011	M	1604
Wentworth-Balranald Region	2016	F	1357
Wentworth-Balranald Region	2016	M	1549
Wentworthville - Westmead	2006	F	5157
Wentworthville - Westmead	2006	M	5119
Wentworthville - Westmead	2011	F	5694
Wentworthville - Westmead	2011	M	5758
Wentworthville - Westmead	2016	F	6038
Wentworthville - Westmead	2016	M	6299
Werribee - East	2006	F	7330
Werribee - East	2006	M	6709
Werribee - East	2011	F	7849
Werribee - East	2011	M	7097
Werribee - East	2016	F	8202
Werribee - East	2016	M	7610
Werribee - South	2006	F	4307
Werribee - South	2006	M	4126
Werribee - South	2011	F	4515
Werribee - South	2011	M	4319
Werribee - South	2016	F	4870
Werribee - South	2016	M	4621
Werribee - West	2006	F	4188
Werribee - West	2006	M	4032
Werribee - West	2011	F	4382
Werribee - West	2011	M	4266
Werribee - West	2016	F	4870
Werribee - West	2016	M	4733
West Arnhem	2006	F	1396
West Arnhem	2006	M	1409
West Arnhem	2011	F	1605
West Arnhem	2011	M	1626
West Arnhem	2016	F	1752
West Arnhem	2016	M	1719
West Beach	2006	F	1873
West Beach	2006	M	1854
West Beach	2011	F	1939
West Beach	2011	M	1867
West Beach	2016	F	2160
West Beach	2016	M	2057
West Belconnen	2006	F	0
West Belconnen	2006	M	0
West Belconnen	2011	F	6
West Belconnen	2011	M	3
West Belconnen	2016	F	0
West Belconnen	2016	M	8
West Coast (SA)	2006	F	1321
West Coast (SA)	2006	M	1516
West Coast (SA)	2011	F	1310
West Coast (SA)	2011	M	1476
West Coast (SA)	2016	F	1282
West Coast (SA)	2016	M	1513
West Coast (Tas.)	2006	F	1875
West Coast (Tas.)	2006	M	2030
West Coast (Tas.)	2011	F	1761
West Coast (Tas.)	2011	M	1953
West Coast (Tas.)	2016	F	1628
West Coast (Tas.)	2016	M	1759
West End	2006	F	2784
West End	2006	M	2703
West End	2011	F	3574
West End	2011	M	3549
West End	2016	F	4213
West End	2016	M	4163
West Footscray - Tottenham	2006	F	3947
West Footscray - Tottenham	2006	M	4254
West Footscray - Tottenham	2011	F	4074
West Footscray - Tottenham	2011	M	4444
West Footscray - Tottenham	2016	F	4609
West Footscray - Tottenham	2016	M	4919
West Gladstone	2006	F	2004
West Gladstone	2006	M	2144
West Gladstone	2011	F	1995
West Gladstone	2011	M	2182
West Gladstone	2016	F	1849
West Gladstone	2016	M	2004
West Hobart	2006	F	2440
West Hobart	2006	M	2190
West Hobart	2011	F	2536
West Hobart	2011	M	2267
West Hobart	2016	F	2566
West Hobart	2016	M	2333
West Hoxton - Middleton Grange	2006	F	2896
West Hoxton - Middleton Grange	2006	M	2847
West Hoxton - Middleton Grange	2011	F	3864
West Hoxton - Middleton Grange	2011	M	3701
West Hoxton - Middleton Grange	2016	F	5645
West Hoxton - Middleton Grange	2016	M	5502
West Lakes	2006	F	6517
West Lakes	2006	M	5834
West Lakes	2011	F	6457
West Lakes	2011	M	5849
West Lakes	2016	F	6525
West Lakes	2016	M	5903
West Launceston	2006	F	1742
West Launceston	2006	M	1591
West Launceston	2011	F	1725
West Launceston	2011	M	1553
West Launceston	2016	F	1786
West Launceston	2016	M	1605
West Mackay	2006	F	2686
West Mackay	2006	M	2468
West Mackay	2011	F	2684
West Mackay	2011	M	2590
West Mackay	2016	F	2561
West Mackay	2016	M	2498
West Melbourne	2006	F	0
West Melbourne	2006	M	0
West Melbourne	2011	F	0
West Melbourne	2011	M	0
West Melbourne	2016	F	0
West Melbourne	2016	M	0
West Moonah	2006	F	1663
West Moonah	2006	M	1500
West Moonah	2011	F	1632
West Moonah	2011	M	1453
West Moonah	2016	F	1631
West Moonah	2016	M	1560
West Pennant Hills	2006	F	5282
West Pennant Hills	2006	M	4968
West Pennant Hills	2011	F	5311
West Pennant Hills	2011	M	4985
West Pennant Hills	2016	F	5346
West Pennant Hills	2016	M	5105
West Ryde - Meadowbank	2006	F	6507
West Ryde - Meadowbank	2006	M	6368
West Ryde - Meadowbank	2011	F	7284
West Ryde - Meadowbank	2011	M	7046
West Ryde - Meadowbank	2016	F	8401
West Ryde - Meadowbank	2016	M	7878
West Ulverstone	2006	F	1789
West Ulverstone	2006	M	1549
West Ulverstone	2011	F	1828
West Ulverstone	2011	M	1666
West Ulverstone	2016	F	1841
West Ulverstone	2016	M	1632
West Wallsend - Barnsley - Killingworth	2006	F	2385
West Wallsend - Barnsley - Killingworth	2006	M	2413
West Wallsend - Barnsley - Killingworth	2011	F	2378
West Wallsend - Barnsley - Killingworth	2011	M	2404
West Wallsend - Barnsley - Killingworth	2016	F	2589
West Wallsend - Barnsley - Killingworth	2016	M	2582
West Wimmera	2006	F	1228
West Wimmera	2006	M	1251
West Wimmera	2011	F	1170
West Wimmera	2011	M	1195
West Wimmera	2016	F	1125
West Wimmera	2016	M	1164
West Wodonga	2006	F	5563
West Wodonga	2006	M	5068
West Wodonga	2011	F	5831
West Wodonga	2011	M	5318
West Wodonga	2016	F	6121
West Wodonga	2016	M	5615
West Wyalong	2006	F	2346
West Wyalong	2006	M	2400
West Wyalong	2011	F	2290
West Wyalong	2011	M	2272
West Wyalong	2016	F	2347
West Wyalong	2016	M	2358
Westbury	2006	F	1596
Westbury	2006	M	1611
Westbury	2011	F	1608
Westbury	2011	M	1611
Westbury	2016	F	1662
Westbury	2016	M	1674
Westcourt - Bungalow	2006	F	2268
Westcourt - Bungalow	2006	M	2389
Westcourt - Bungalow	2011	F	2607
Westcourt - Bungalow	2011	M	2773
Westcourt - Bungalow	2016	F	2705
Westcourt - Bungalow	2016	M	2834
Western	2006	F	37
Western	2006	M	49
Western	2011	F	35
Western	2011	M	52
Western	2016	F	27
Western	2016	M	37
Westlake	2006	F	1880
Westlake	2006	M	1814
Westlake	2011	F	1774
Westlake	2011	M	1788
Westlake	2016	F	1812
Westlake	2016	M	1741
Weston	2006	F	1426
Weston	2006	M	1224
Weston	2011	F	1446
Weston	2011	M	1243
Weston	2016	F	1558
Weston	2016	M	1359
Wetherill Park Industrial	2006	F	0
Wetherill Park Industrial	2006	M	0
Wetherill Park Industrial	2011	F	9
Wetherill Park Industrial	2011	M	11
Wetherill Park Industrial	2016	F	6
Wetherill Park Industrial	2016	M	24
Wheelers Hill	2006	F	8659
Wheelers Hill	2006	M	8151
Wheelers Hill	2011	F	8304
Wheelers Hill	2011	M	7930
Wheelers Hill	2016	F	8701
Wheelers Hill	2016	M	7966
White Hills - Ascot	2006	F	2518
White Hills - Ascot	2006	M	2531
White Hills - Ascot	2011	F	3502
White Hills - Ascot	2011	M	3336
White Hills - Ascot	2016	F	4728
White Hills - Ascot	2016	M	4319
White Rock	2006	F	1438
White Rock	2006	M	1464
White Rock	2011	F	1750
White Rock	2011	M	1633
White Rock	2016	F	1963
White Rock	2016	M	1716
Whitfield - Edge Hill	2006	F	3409
Whitfield - Edge Hill	2006	M	3104
Whitfield - Edge Hill	2011	F	3325
Whitfield - Edge Hill	2011	M	3123
Whitfield - Edge Hill	2016	F	3451
Whitfield - Edge Hill	2016	M	3117
Whittlesea	2006	F	2596
Whittlesea	2006	M	2484
Whittlesea	2011	F	2961
Whittlesea	2011	M	2858
Whittlesea	2016	F	3343
Whittlesea	2016	M	3184
Whyalla	2006	F	8308
Whyalla	2006	M	8474
Whyalla	2011	F	8733
Whyalla	2011	M	8831
Whyalla	2016	F	8803
Whyalla	2016	M	8762
Whyalla - North	2006	F	0
Whyalla - North	2006	M	0
Whyalla - North	2011	F	0
Whyalla - North	2011	M	0
Whyalla - North	2016	F	0
Whyalla - North	2016	M	0
Wickham - Carrington - Tighes Hill	2006	F	3019
Wickham - Carrington - Tighes Hill	2006	M	3037
Wickham - Carrington - Tighes Hill	2011	F	3248
Wickham - Carrington - Tighes Hill	2011	M	3265
Wickham - Carrington - Tighes Hill	2016	F	3413
Wickham - Carrington - Tighes Hill	2016	M	3390
Wilderness - East	2006	F	0
Wilderness - East	2006	M	0
Wilderness - East	2011	F	0
Wilderness - East	2011	M	4
Wilderness - East	2016	F	3
Wilderness - East	2016	M	6
Wilderness - West	2006	F	0
Wilderness - West	2006	M	0
Wilderness - West	2011	F	0
Wilderness - West	2011	M	0
Wilderness - West	2016	F	0
Wilderness - West	2016	M	0
Wiley Park	2006	F	3272
Wiley Park	2006	M	3401
Wiley Park	2011	F	3487
Wiley Park	2011	M	3858
Wiley Park	2016	F	3628
Wiley Park	2016	M	4101
Willagee	2006	F	1902
Willagee	2006	M	1593
Willagee	2011	F	2013
Willagee	2011	M	1724
Willagee	2016	F	2109
Willagee	2016	M	1726
Willetton	2006	F	7239
Willetton	2006	M	6801
Willetton	2011	F	7214
Willetton	2011	M	6982
Willetton	2016	F	7362
Willetton	2016	M	7070
Williamstown	2006	F	5823
Williamstown	2006	M	5394
Williamstown	2011	F	6072
Williamstown	2011	M	5690
Williamstown	2016	F	6499
Williamstown	2016	M	6037
Williamtown - Medowie - Karuah	2006	F	4291
Williamtown - Medowie - Karuah	2006	M	4409
Williamtown - Medowie - Karuah	2011	F	4861
Williamtown - Medowie - Karuah	2011	M	4946
Williamtown - Medowie - Karuah	2016	F	5322
Williamtown - Medowie - Karuah	2016	M	5500
Willoughby - Castle Cove - Northbridge	2006	F	9483
Willoughby - Castle Cove - Northbridge	2006	M	8562
Willoughby - Castle Cove - Northbridge	2011	F	9897
Willoughby - Castle Cove - Northbridge	2011	M	8874
Willoughby - Castle Cove - Northbridge	2016	F	10321
Willoughby - Castle Cove - Northbridge	2016	M	9321
Willunga	2006	F	1237
Willunga	2006	M	1173
Willunga	2011	F	1366
Willunga	2011	M	1283
Willunga	2016	F	1414
Willunga	2016	M	1384
Wilsons Promontory	2006	F	0
Wilsons Promontory	2006	M	0
Wilsons Promontory	2011	F	0
Wilsons Promontory	2011	M	4
Wilsons Promontory	2016	F	3
Wilsons Promontory	2016	M	7
Wilsonton	2006	F	5244
Wilsonton	2006	M	4701
Wilsonton	2011	F	5389
Wilsonton	2011	M	4835
Wilsonton	2016	F	5708
Wilsonton	2016	M	5092
Wilston	2006	F	1461
Wilston	2006	M	1381
Wilston	2011	F	1533
Wilston	2011	M	1483
Wilston	2016	F	1568
Wilston	2016	M	1547
Winchelsea	2006	F	1905
Winchelsea	2006	M	1932
Winchelsea	2011	F	2273
Winchelsea	2011	M	2256
Winchelsea	2016	F	2306
Winchelsea	2016	M	2357
Windang - Primbee	2006	F	1652
Windang - Primbee	2006	M	1756
Windang - Primbee	2011	F	1733
Windang - Primbee	2011	M	1826
Windang - Primbee	2016	F	1821
Windang - Primbee	2016	M	1889
Windsor	2006	F	2580
Windsor	2006	M	2638
Windsor	2011	F	2644
Windsor	2011	M	2726
Windsor	2016	F	3046
Windsor	2016	M	3081
Windsor - Bligh Park	2006	F	5868
Windsor - Bligh Park	2006	M	5380
Windsor - Bligh Park	2011	F	6121
Windsor - Bligh Park	2011	M	5682
Windsor - Bligh Park	2016	F	6308
Windsor - Bligh Park	2016	M	5831
Windsor Gardens	2006	F	7311
Windsor Gardens	2006	M	6837
Windsor Gardens	2011	F	7951
Windsor Gardens	2011	M	7565
Windsor Gardens	2016	F	8750
Windsor Gardens	2016	M	8004
Wingham	2006	F	2347
Wingham	2006	M	2094
Wingham	2011	F	2260
Wingham	2011	M	1988
Wingham	2016	F	2363
