SA2_NAME16	Year	Sex	persons
Corinda	2016	F	2512
Corinda	2016	M	2348
Indooroopilly	2006	F	5509
Indooroopilly	2006	M	5226
Indooroopilly	2011	F	5940
Indooroopilly	2011	M	5730
Indooroopilly	2016	F	6145
Indooroopilly	2016	M	5992
Sherwood	2006	F	2538
Sherwood	2006	M	2227
Sherwood	2011	F	2752
Sherwood	2011	M	2496
Sherwood	2016	F	2978
Sherwood	2016	M	2656
St Lucia	2006	F	5405
St Lucia	2006	M	5209
St Lucia	2011	F	5679
St Lucia	2011	M	5518
St Lucia	2016	F	6538
St Lucia	2016	M	6041
Taringa	2006	F	3937
Taringa	2006	M	3551
Taringa	2011	F	3981
Taringa	2011	M	3950
Taringa	2016	F	4370
Taringa	2016	M	4086
Enoggera	2006	F	3158
Enoggera	2006	M	3176
Enoggera	2011	F	3639
Enoggera	2011	M	4046
Enoggera	2016	F	3950
Enoggera	2016	M	4212
Enoggera Reservoir	2006	F	21
Enoggera Reservoir	2006	M	20
Enoggera Reservoir	2011	F	11
Enoggera Reservoir	2011	M	15
Enoggera Reservoir	2016	F	15
Enoggera Reservoir	2016	M	12
Keperra	2006	F	3784
Keperra	2006	M	3248
Keperra	2011	F	3741
Keperra	2011	M	3270
Keperra	2016	F	3783
Keperra	2016	M	3295
Mitchelton	2006	F	3683
Mitchelton	2006	M	3352
Mitchelton	2011	F	3990
Mitchelton	2011	M	3670
Mitchelton	2016	F	4334
Mitchelton	2016	M	4029
Mount Coot-tha	2006	F	0
Mount Coot-tha	2006	M	0
Mount Coot-tha	2011	F	0
Mount Coot-tha	2011	M	0
Mount Coot-tha	2016	F	0
Mount Coot-tha	2016	M	0
The Gap	2006	F	7979
The Gap	2006	M	7683
The Gap	2011	F	8127
The Gap	2011	M	7820
The Gap	2016	F	8464
The Gap	2016	M	8012
Upper Kedron - Ferny Grove	2006	F	4191
Upper Kedron - Ferny Grove	2006	M	4006
Upper Kedron - Ferny Grove	2011	F	4555
Upper Kedron - Ferny Grove	2011	M	4487
Upper Kedron - Ferny Grove	2016	F	5028
Upper Kedron - Ferny Grove	2016	M	4883
Brisbane City	2006	F	3335
Brisbane City	2006	M	3854
Brisbane City	2011	F	4080
Brisbane City	2011	M	4624
Brisbane City	2016	F	4888
Brisbane City	2016	M	5301
Fortitude Valley	2006	F	2209
Fortitude Valley	2006	M	2872
Fortitude Valley	2011	F	2243
Fortitude Valley	2011	M	2974
Fortitude Valley	2016	F	3287
Fortitude Valley	2016	M	3860
Highgate Hill	2006	F	2692
Highgate Hill	2006	M	2739
Highgate Hill	2011	F	2834
Highgate Hill	2011	M	2990
Highgate Hill	2016	F	3138
Highgate Hill	2016	M	3192
Kangaroo Point	2006	F	3361
Kangaroo Point	2006	M	3510
Kangaroo Point	2011	F	3381
Kangaroo Point	2011	M	3619
Kangaroo Point	2016	F	4052
Kangaroo Point	2016	M	4156
New Farm	2006	F	5623
New Farm	2006	M	5624
New Farm	2011	F	5825
New Farm	2011	M	5902
New Farm	2016	F	6461
New Farm	2016	M	6330
South Brisbane	2006	F	2098
South Brisbane	2006	M	2189
South Brisbane	2011	F	2643
South Brisbane	2011	M	2773
South Brisbane	2016	F	3609
South Brisbane	2016	M	3624
Spring Hill	2006	F	2313
Spring Hill	2006	M	2923
Spring Hill	2011	F	2476
Spring Hill	2011	M	3154
Spring Hill	2016	F	2711
Spring Hill	2016	M	3355
West End	2006	F	3153
West End	2006	M	3060
West End	2011	F	4032
West End	2011	M	4029
West End	2016	F	4814
West End	2016	M	4802
Balmoral	2006	F	1909
Balmoral	2006	M	1733
Balmoral	2011	F	1981
Balmoral	2011	M	1844
Balmoral	2016	F	2174
Balmoral	2016	M	2051
Bulimba	2006	F	2546
Bulimba	2006	M	2556
Bulimba	2011	F	2982
Bulimba	2011	M	2957
Bulimba	2016	F	3417
Bulimba	2016	M	3285
East Brisbane	2006	F	2465
East Brisbane	2006	M	2763
East Brisbane	2011	F	2523
East Brisbane	2011	M	3075
East Brisbane	2016	F	2713
East Brisbane	2016	M	3069
Hawthorne	2006	F	2256
Hawthorne	2006	M	2049
Hawthorne	2011	F	2411
Hawthorne	2011	M	2360
Hawthorne	2016	F	2570
Hawthorne	2016	M	2398
Morningside - Seven Hills	2006	F	5330
Morningside - Seven Hills	2006	M	5005
Morningside - Seven Hills	2011	F	5795
Morningside - Seven Hills	2011	M	5633
Morningside - Seven Hills	2016	F	6507
Morningside - Seven Hills	2016	M	6107
Norman Park	2006	F	2553
Norman Park	2006	M	2535
Norman Park	2011	F	3045
Norman Park	2011	M	2960
Norman Park	2016	F	3233
Norman Park	2016	M	3066
Albion	2006	F	1334
Albion	2006	M	1082
Albion	2011	F	1344
Albion	2011	M	1207
Albion	2016	F	1503
Albion	2016	M	1285
Alderley	2006	F	2594
Alderley	2006	M	2477
Alderley	2011	F	2904
Alderley	2011	M	2775
Alderley	2016	F	3057
Alderley	2016	M	2946
Ascot	2006	F	2510
Ascot	2006	M	2340
Ascot	2011	F	2593
Ascot	2011	M	2572
Ascot	2016	F	2630
Ascot	2016	M	2513
Clayfield	2006	F	5030
Clayfield	2006	M	4504
Clayfield	2011	F	5266
Clayfield	2011	M	4743
Clayfield	2016	F	5490
Clayfield	2016	M	4989
Grange	2006	F	2108
Grange	2006	M	1932
Grange	2011	F	2152
Grange	2011	M	2017
Grange	2016	F	2188
Grange	2016	M	2056
Hamilton (Qld)	2006	F	2243
Hamilton (Qld)	2006	M	2125
Hamilton (Qld)	2011	F	2381
Hamilton (Qld)	2011	M	2342
Hamilton (Qld)	2016	F	3180
Hamilton (Qld)	2016	M	3113
Hendra	2006	F	2162
Hendra	2006	M	1956
Hendra	2011	F	2241
Hendra	2011	M	2172
Hendra	2016	F	2371
Hendra	2016	M	2285
Kelvin Grove - Herston	2006	F	3233
Kelvin Grove - Herston	2006	M	2945
Kelvin Grove - Herston	2011	F	4052
Kelvin Grove - Herston	2011	M	3800
Kelvin Grove - Herston	2016	F	5084
Kelvin Grove - Herston	2016	M	4992
Newmarket	2006	F	2198
Newmarket	2006	M	2015
Newmarket	2011	F	2304
Newmarket	2011	M	2144
Newmarket	2016	F	2506
Newmarket	2016	M	2470
Newstead - Bowen Hills	2006	F	3111
Newstead - Bowen Hills	2006	M	3293
Newstead - Bowen Hills	2011	F	3474
Newstead - Bowen Hills	2011	M	3808
Newstead - Bowen Hills	2016	F	5281
Newstead - Bowen Hills	2016	M	5360
Wilston	2006	F	1834
Wilston	2006	M	1816
Wilston	2011	F	1942
Wilston	2011	M	1933
Wilston	2016	F	1963
Wilston	2016	M	1974
Windsor	2006	F	3037
Windsor	2006	M	3126
Windsor	2011	F	3139
Windsor	2011	M	3251
Windsor	2016	F	3582
Windsor	2016	M	3611
Wooloowin - Lutwyche	2006	F	4256
Wooloowin - Lutwyche	2006	M	3902
Wooloowin - Lutwyche	2011	F	4409
Wooloowin - Lutwyche	2011	M	4329
Wooloowin - Lutwyche	2016	F	4863
Wooloowin - Lutwyche	2016	M	4885
Ashgrove	2006	F	6097
Ashgrove	2006	M	5807
Ashgrove	2011	F	6475
Ashgrove	2011	M	6445
Ashgrove	2016	F	6656
Ashgrove	2016	M	6653
Auchenflower	2006	F	2508
Auchenflower	2006	M	2358
Auchenflower	2011	F	2729
Auchenflower	2011	M	2621
Auchenflower	2016	F	2749
Auchenflower	2016	M	2752
Bardon	2006	F	4766
Bardon	2006	M	4348
Bardon	2011	F	4888
Bardon	2011	M	4369
Bardon	2016	F	5098
Bardon	2016	M	4621
Paddington - Milton	2006	F	4827
Paddington - Milton	2006	M	4524
Paddington - Milton	2011	F	5163
Paddington - Milton	2011	M	4812
Paddington - Milton	2016	F	5473
Paddington - Milton	2016	M	5315
Red Hill (Qld)	2006	F	2681
Red Hill (Qld)	2006	M	2588
Red Hill (Qld)	2011	F	2789
Red Hill (Qld)	2011	M	2760
Red Hill (Qld)	2016	F	2843
Red Hill (Qld)	2016	M	2902
Toowong	2006	F	5100
Toowong	2006	M	4995
Toowong	2011	F	5285
Toowong	2011	M	5210
Toowong	2016	F	5526
Toowong	2016	M	5279
Brinsmead	2006	F	2506
Brinsmead	2006	M	2519
Brinsmead	2011	F	2676
Brinsmead	2011	M	2556
Brinsmead	2016	F	2708
Brinsmead	2016	M	2657
Clifton Beach - Kewarra Beach	2006	F	4031
Clifton Beach - Kewarra Beach	2006	M	3923
Clifton Beach - Kewarra Beach	2011	F	5097
Clifton Beach - Kewarra Beach	2011	M	4864
Clifton Beach - Kewarra Beach	2016	F	5521
Clifton Beach - Kewarra Beach	2016	M	5305
Freshwater - Stratford	2006	F	1782
Freshwater - Stratford	2006	M	1750
Freshwater - Stratford	2011	F	1865
Freshwater - Stratford	2011	M	1758
Freshwater - Stratford	2016	F	1843
Freshwater - Stratford	2016	M	1719
Redlynch	2006	F	4619
Redlynch	2006	M	4445
Redlynch	2011	F	5939
Redlynch	2011	M	5575
Redlynch	2016	F	6552
Redlynch	2016	M	6256
Trinity Beach - Smithfield	2006	F	3997
Trinity Beach - Smithfield	2006	M	3975
Trinity Beach - Smithfield	2011	F	5507
Trinity Beach - Smithfield	2011	M	5393
Trinity Beach - Smithfield	2016	F	6997
Trinity Beach - Smithfield	2016	M	6937
Yorkeys Knob - Machans Beach	2006	F	2993
Yorkeys Knob - Machans Beach	2006	M	2945
Yorkeys Knob - Machans Beach	2011	F	2978
Yorkeys Knob - Machans Beach	2011	M	3017
Yorkeys Knob - Machans Beach	2016	F	3125
Yorkeys Knob - Machans Beach	2016	M	3026
Bentley Park	2006	F	2757
Bentley Park	2006	M	2622
Bentley Park	2011	F	3818
Bentley Park	2011	M	3600
Bentley Park	2016	F	4084
Bentley Park	2016	M	3936
Cairns City	2006	F	3632
Cairns City	2006	M	4535
Cairns City	2011	F	4644
Cairns City	2011	M	5212
Cairns City	2016	F	5471
Cairns City	2016	M	5966
Earlville - Bayview Heights	2006	F	4347
Earlville - Bayview Heights	2006	M	4133
Earlville - Bayview Heights	2011	F	4044
Earlville - Bayview Heights	2011	M	3953
Earlville - Bayview Heights	2016	F	4271
Earlville - Bayview Heights	2016	M	3992
Edmonton	2006	F	4112
Edmonton	2006	M	3967
Edmonton	2011	F	5071
Edmonton	2011	M	4863
Edmonton	2016	F	5467
Edmonton	2016	M	5283
Gordonvale - Trinity	2006	F	3245
Gordonvale - Trinity	2006	M	3438
Gordonvale - Trinity	2011	F	3987
Gordonvale - Trinity	2011	M	4059
Gordonvale - Trinity	2016	F	4271
Gordonvale - Trinity	2016	M	4391
Kanimbla - Mooroobool	2006	F	4325
Kanimbla - Mooroobool	2006	M	4203
Kanimbla - Mooroobool	2011	F	4715
Kanimbla - Mooroobool	2011	M	4458
Kanimbla - Mooroobool	2016	F	5159
Kanimbla - Mooroobool	2016	M	4727
Lamb Range	2006	F	0
Lamb Range	2006	M	0
Lamb Range	2011	F	0
Lamb Range	2011	M	0
Lamb Range	2016	F	0
Lamb Range	2016	M	0
Manoora	2006	F	2895
Manoora	2006	M	2720
Manoora	2011	F	2971
Manoora	2011	M	2717
Manoora	2016	F	3119
Manoora	2016	M	2903
Manunda	2006	F	2502
Manunda	2006	M	2565
Manunda	2011	F	2456
Manunda	2011	M	2506
Manunda	2016	F	2726
Manunda	2016	M	2662
Mount Sheridan	2006	F	3708
Mount Sheridan	2006	M	3526
Mount Sheridan	2011	F	4070
Mount Sheridan	2011	M	3928
Mount Sheridan	2016	F	4301
Mount Sheridan	2016	M	3967
Westcourt - Bungalow	2006	F	2690
Westcourt - Bungalow	2006	M	2803
Westcourt - Bungalow	2011	F	3046
Westcourt - Bungalow	2011	M	3252
Westcourt - Bungalow	2016	F	3107
Westcourt - Bungalow	2016	M	3226
White Rock	2006	F	1933
White Rock	2006	M	1982
White Rock	2011	F	2308
White Rock	2011	M	2182
White Rock	2016	F	2475
White Rock	2016	M	2254
Whitfield - Edge Hill	2006	F	4149
Whitfield - Edge Hill	2006	M	3903
Whitfield - Edge Hill	2011	F	4072
Whitfield - Edge Hill	2011	M	3976
Whitfield - Edge Hill	2016	F	4217
Whitfield - Edge Hill	2016	M	3975
Woree	2006	F	1842
Woree	2006	M	1871
Woree	2011	F	2431
Woree	2011	M	2395
Woree	2016	F	2417
Woree	2016	M	2405
Babinda	2006	F	1970
Babinda	2006	M	2087
Babinda	2011	F	2001
Babinda	2011	M	2109
Babinda	2016	F	2025
Babinda	2016	M	2223
Innisfail	2006	F	4730
Innisfail	2006	M	4768
Innisfail	2011	F	4594
Innisfail	2011	M	4632
Innisfail	2016	F	4704
Innisfail	2016	M	4672
Johnstone	2006	F	3745
Johnstone	2006	M	3990
Johnstone	2011	F	3616
Johnstone	2011	M	3906
Johnstone	2016	F	3837
Johnstone	2016	M	4050
Tully	2006	F	4774
Tully	2006	M	5270
Tully	2011	F	4813
Tully	2011	M	5384
Tully	2016	F	5042
Tully	2016	M	5624
Wooroonooran	2006	F	0
Wooroonooran	2006	M	0
Wooroonooran	2011	F	0
Wooroonooran	2011	M	3
Wooroonooran	2016	F	0
Wooroonooran	2016	M	0
Yarrabah	2006	F	1210
Yarrabah	2006	M	1164
Yarrabah	2011	F	1208
Yarrabah	2011	M	1203
Yarrabah	2016	F	1278
Yarrabah	2016	M	1278
Daintree	2006	F	2886
Daintree	2006	M	3103
Daintree	2011	F	2929
Daintree	2011	M	3080
Daintree	2016	F	3105
Daintree	2016	M	3247
Port Douglas	2006	F	1992
Port Douglas	2006	M	2179
Port Douglas	2011	F	2321
Port Douglas	2011	M	2451
Port Douglas	2016	F	2605
Port Douglas	2016	M	2652
Atherton	2006	F	4916
Atherton	2006	M	4560
Atherton	2011	F	5349
Atherton	2011	M	4821
Atherton	2016	F	5539
Atherton	2016	M	5172
Herberton	2006	F	2673
Herberton	2006	M	2748
Herberton	2011	F	2656
Herberton	2011	M	2830
Herberton	2016	F	2781
Herberton	2016	M	2853
Kuranda	2006	F	1808
Kuranda	2006	M	1867
Kuranda	2011	F	2196
Kuranda	2011	M	2138
Kuranda	2016	F	2263
Kuranda	2016	M	2237
Malanda - Yungaburra	2006	F	3913
Malanda - Yungaburra	2006	M	3887
Malanda - Yungaburra	2011	F	4026
Malanda - Yungaburra	2011	M	4036
Malanda - Yungaburra	2016	F	4295
Malanda - Yungaburra	2016	M	4188
Mareeba	2006	F	4544
Mareeba	2006	M	4453
Mareeba	2011	F	5139
Mareeba	2011	M	5043
Mareeba	2016	F	5598
Mareeba	2016	M	5481
Balonne	2006	F	2250
Balonne	2006	M	2372
Balonne	2011	F	2283
Balonne	2011	M	2437
Balonne	2016	F	2129
Balonne	2016	M	2251
Chinchilla	2006	F	2882
Chinchilla	2006	M	3057
Chinchilla	2011	F	3389
Chinchilla	2011	M	3699
Chinchilla	2016	F	3995
Chinchilla	2016	M	4141
Goondiwindi	2006	F	3014
Goondiwindi	2006	M	2979
Goondiwindi	2011	F	3274
Goondiwindi	2011	M	3123
Goondiwindi	2016	F	3225
Goondiwindi	2016	M	3135
Inglewood - Waggamba	2006	F	1945
Inglewood - Waggamba	2006	M	2183
Inglewood - Waggamba	2011	F	2018
Inglewood - Waggamba	2011	M	2176
Inglewood - Waggamba	2016	F	2054
Inglewood - Waggamba	2016	M	2186
Miles - Wandoan	2006	F	1859
Miles - Wandoan	2006	M	1920
Miles - Wandoan	2011	F	1841
Miles - Wandoan	2011	M	1954
Miles - Wandoan	2016	F	1894
Miles - Wandoan	2016	M	2173
Roma	2006	F	3292
Roma	2006	M	3212
Roma	2011	F	3408
Roma	2011	M	3498
Roma	2016	F	3442
Roma	2016	M	3408
Roma Region	2006	F	2750
Roma Region	2006	M	3031
Roma Region	2011	F	2937
Roma Region	2011	M	3229
Roma Region	2016	F	2710
Roma Region	2016	M	3103
Tara	2006	F	1744
Tara	2006	M	1931
Tara	2011	F	1928
Tara	2011	M	2211
Tara	2016	F	1995
Tara	2016	M	2226
Crows Nest - Rosalie	2006	F	4008
Crows Nest - Rosalie	2006	M	4113
Crows Nest - Rosalie	2011	F	4046
Crows Nest - Rosalie	2011	M	4027
Crows Nest - Rosalie	2016	F	4275
Crows Nest - Rosalie	2016	M	4281
Jondaryan	2006	F	3372
Jondaryan	2006	M	3416
Jondaryan	2011	F	3541
Jondaryan	2011	M	3796
Jondaryan	2016	F	3626
Jondaryan	2016	M	3882
Millmerran	2006	F	1509
Millmerran	2006	M	1591
Millmerran	2011	F	1524
Millmerran	2011	M	1590
Millmerran	2016	F	1614
Millmerran	2016	M	1694
Pittsworth	2006	F	2600
Pittsworth	2006	M	2642
Pittsworth	2011	F	2642
Pittsworth	2011	M	2648
Pittsworth	2016	F	2893
Pittsworth	2016	M	2826
Wambo	2006	F	7408
Wambo	2006	M	7603
Wambo	2011	F	8138
Wambo	2011	M	8402
Wambo	2016	F	8441
Wambo	2016	M	8585
Clifton - Greenmount	2006	F	2253
Clifton - Greenmount	2006	M	2267
Clifton - Greenmount	2011	F	2295
Clifton - Greenmount	2011	M	2242
Clifton - Greenmount	2016	F	2425
Clifton - Greenmount	2016	M	2468
Southern Downs - East	2006	F	1877
Southern Downs - East	2006	M	1931
Southern Downs - East	2011	F	2041
Southern Downs - East	2011	M	2052
Southern Downs - East	2016	F	2096
Southern Downs - East	2016	M	2132
Southern Downs - West	2006	F	1781
Southern Downs - West	2006	M	1821
Southern Downs - West	2011	F	2118
Southern Downs - West	2011	M	2276
Southern Downs - West	2016	F	2263
Southern Downs - West	2016	M	2395
Stanthorpe	2006	F	2482
Stanthorpe	2006	M	2210
Stanthorpe	2011	F	2828
Stanthorpe	2011	M	2557
Stanthorpe	2016	F	2826
Stanthorpe	2016	M	2582
Stanthorpe Region	2006	F	2608
Stanthorpe Region	2006	M	2819
Stanthorpe Region	2011	F	2679
Stanthorpe Region	2011	M	2807
Stanthorpe Region	2016	F	2825
Stanthorpe Region	2016	M	2955
Warwick	2006	F	7292
Warwick	2006	M	6834
Warwick	2011	F	7654
Warwick	2011	M	6951
Warwick	2016	F	7853
Warwick	2016	M	7274
Central Highlands - East	2006	F	3453
Central Highlands - East	2006	M	4140
Central Highlands - East	2011	F	3493
Central Highlands - East	2011	M	4058
Central Highlands - East	2016	F	3313
Central Highlands - East	2016	M	3980
Central Highlands - West	2006	F	3708
Central Highlands - West	2006	M	4523
Central Highlands - West	2011	F	3988
Central Highlands - West	2011	M	4909
Central Highlands - West	2016	F	3730
Central Highlands - West	2016	M	4407
Emerald	2006	F	5504
Emerald	2006	M	5992
Emerald	2011	F	6339
Emerald	2011	M	6878
Emerald	2016	F	6695
Emerald	2016	M	6837
Berserker	2006	F	3613
Berserker	2006	M	3571
Berserker	2011	F	3591
Berserker	2011	M	3657
Berserker	2016	F	3404
Berserker	2016	M	3473
Bouldercombe	2006	F	939
Bouldercombe	2006	M	981
Bouldercombe	2011	F	912
Bouldercombe	2011	M	973
Bouldercombe	2016	F	915
Bouldercombe	2016	M	951
Emu Park	2006	F	1901
Emu Park	2006	M	1865
Emu Park	2011	F	2281
Emu Park	2011	M	2265
Emu Park	2016	F	2723
Emu Park	2016	M	2741
Frenchville - Mount Archer	2006	F	4595
Frenchville - Mount Archer	2006	M	4426
Frenchville - Mount Archer	2011	F	4733
Frenchville - Mount Archer	2011	M	4510
Frenchville - Mount Archer	2016	F	4641
Frenchville - Mount Archer	2016	M	4433
Glenlee - Rockyview	2006	F	1787
Glenlee - Rockyview	2006	M	2329
Glenlee - Rockyview	2011	F	1958
Glenlee - Rockyview	2011	M	2532
Glenlee - Rockyview	2016	F	2128
Glenlee - Rockyview	2016	M	2853
Gracemere	2006	F	3143
Gracemere	2006	M	3041
Gracemere	2011	F	4511
Gracemere	2011	M	4362
Gracemere	2016	F	6009
Gracemere	2016	M	5663
Lakes Creek	2006	F	2529
Lakes Creek	2006	M	2495
Lakes Creek	2011	F	2501
Lakes Creek	2011	M	2562
Lakes Creek	2016	F	2386
Lakes Creek	2016	M	2491
Mount Morgan	2006	F	1469
Mount Morgan	2006	M	1519
Mount Morgan	2011	F	1483
Mount Morgan	2011	M	1534
Mount Morgan	2016	F	1403
Mount Morgan	2016	M	1533
Norman Gardens	2006	F	3831
Norman Gardens	2006	M	3759
Norman Gardens	2011	F	4502
Norman Gardens	2011	M	4329
Norman Gardens	2016	F	5197
Norman Gardens	2016	M	4926
Park Avenue	2006	F	3023
Park Avenue	2006	M	2972
Park Avenue	2011	F	2777
Park Avenue	2011	M	2587
Park Avenue	2016	F	2592
Park Avenue	2016	M	2506
Parkhurst - Kawana	2006	F	3157
Parkhurst - Kawana	2006	M	2940
Parkhurst - Kawana	2011	F	3331
Parkhurst - Kawana	2011	M	3158
Parkhurst - Kawana	2016	F	3499
Parkhurst - Kawana	2016	M	3403
Rockhampton - West	2006	F	2963
Rockhampton - West	2006	M	2802
Rockhampton - West	2011	F	3154
Rockhampton - West	2011	M	3002
Rockhampton - West	2016	F	3072
Rockhampton - West	2016	M	2864
Rockhampton City	2006	F	1546
Rockhampton City	2006	M	1805
Rockhampton City	2011	F	1706
Rockhampton City	2011	M	1931
Rockhampton City	2016	F	1513
Rockhampton City	2016	M	1744
Rockhampton Region - East	2006	F	1292
Rockhampton Region - East	2006	M	1491
Rockhampton Region - East	2011	F	1464
Rockhampton Region - East	2011	M	1667
Rockhampton Region - East	2016	F	1590
Rockhampton Region - East	2016	M	1863
Rockhampton Region - North	2006	F	2065
Rockhampton Region - North	2006	M	2264
Rockhampton Region - North	2011	F	1916
Rockhampton Region - North	2011	M	2108
Rockhampton Region - North	2016	F	2055
Rockhampton Region - North	2016	M	2186
Rockhampton Region - West	2006	F	1176
Rockhampton Region - West	2006	M	1288
Rockhampton Region - West	2011	F	1290
Rockhampton Region - West	2011	M	1400
Rockhampton Region - West	2016	F	1391
Rockhampton Region - West	2016	M	1528
Shoalwater Bay	2006	F	0
Shoalwater Bay	2006	M	0
Shoalwater Bay	2011	F	3
Shoalwater Bay	2011	M	3
Shoalwater Bay	2016	F	8
Shoalwater Bay	2016	M	7
The Range - Allenstown	2006	F	4583
The Range - Allenstown	2006	M	4139
The Range - Allenstown	2011	F	4365
The Range - Allenstown	2011	M	3921
The Range - Allenstown	2016	F	4303
The Range - Allenstown	2016	M	3889
Yeppoon	2006	F	6927
Yeppoon	2006	M	6940
Yeppoon	2011	F	8124
Yeppoon	2011	M	8248
Yeppoon	2016	F	9142
Yeppoon	2016	M	8969
Banana	2006	F	4202
Banana	2006	M	4587
Banana	2011	F	4091
Banana	2011	M	4477
Banana	2016	F	4091
Banana	2016	M	4466
Biloela	2006	F	2845
Biloela	2006	M	3007
Biloela	2011	F	2886
Biloela	2011	M	2999
Biloela	2016	F	2838
Biloela	2016	M	2926
Agnes Water - Miriam Vale	2006	F	2391
Agnes Water - Miriam Vale	2006	M	2738
Agnes Water - Miriam Vale	2011	F	2585
Agnes Water - Miriam Vale	2011	M	2948
Agnes Water - Miriam Vale	2016	F	2816
Agnes Water - Miriam Vale	2016	M	3205
Boyne Island - Tannum Sands	2006	F	4223
Boyne Island - Tannum Sands	2006	M	4399
Boyne Island - Tannum Sands	2011	F	4676
Boyne Island - Tannum Sands	2011	M	4981
Boyne Island - Tannum Sands	2016	F	4931
Boyne Island - Tannum Sands	2016	M	4967
Callemondah	2006	F	3
Callemondah	2006	M	3
Callemondah	2011	F	17
Callemondah	2011	M	43
Callemondah	2016	F	5
Callemondah	2016	M	18
Clinton - New Auckland	2006	F	4872
Clinton - New Auckland	2006	M	4887
Clinton - New Auckland	2011	F	5393
Clinton - New Auckland	2011	M	5646
Clinton - New Auckland	2016	F	6701
Clinton - New Auckland	2016	M	6764
Gladstone	2006	F	2680
Gladstone	2006	M	3030
Gladstone	2011	F	2937
Gladstone	2011	M	3373
Gladstone	2016	F	2866
Gladstone	2016	M	3151
Gladstone Hinterland	2006	F	3787
Gladstone Hinterland	2006	M	4171
Gladstone Hinterland	2011	F	4907
Gladstone Hinterland	2011	M	5479
Gladstone Hinterland	2016	F	5560
Gladstone Hinterland	2016	M	6188
Kin Kora - Sun Valley	2006	F	1901
Kin Kora - Sun Valley	2006	M	1936
Kin Kora - Sun Valley	2011	F	2035
Kin Kora - Sun Valley	2011	M	2116
Kin Kora - Sun Valley	2016	F	1759
Kin Kora - Sun Valley	2016	M	1855
South Trees	2006	F	112
South Trees	2006	M	122
South Trees	2011	F	0
South Trees	2011	M	0
South Trees	2016	F	0
South Trees	2016	M	0
Telina - Toolooa	2006	F	2081
Telina - Toolooa	2006	M	2117
Telina - Toolooa	2011	F	2753
Telina - Toolooa	2011	M	2800
Telina - Toolooa	2016	F	3072
Telina - Toolooa	2016	M	3073
West Gladstone	2006	F	2586
West Gladstone	2006	M	2712
West Gladstone	2011	F	2502
West Gladstone	2011	M	2700
West Gladstone	2016	F	2281
West Gladstone	2016	M	2426
Broadbeach Waters	2006	F	3698
Broadbeach Waters	2006	M	3688
Broadbeach Waters	2011	F	3810
Broadbeach Waters	2011	M	3724
Broadbeach Waters	2016	F	3933
Broadbeach Waters	2016	M	3848
Burleigh Heads	2006	F	3904
Burleigh Heads	2006	M	3707
Burleigh Heads	2011	F	4178
Burleigh Heads	2011	M	3851
Burleigh Heads	2016	F	4568
Burleigh Heads	2016	M	4203
Burleigh Waters	2006	F	6599
Burleigh Waters	2006	M	6134
Burleigh Waters	2011	F	7246
Burleigh Waters	2011	M	6620
Burleigh Waters	2016	F	7464
Burleigh Waters	2016	M	6687
Mermaid Beach - Broadbeach	2006	F	4749
Mermaid Beach - Broadbeach	2006	M	4788
Mermaid Beach - Broadbeach	2011	F	5155
Mermaid Beach - Broadbeach	2011	M	5185
Mermaid Beach - Broadbeach	2016	F	6065
Mermaid Beach - Broadbeach	2016	M	5854
Mermaid Waters	2006	F	5907
Mermaid Waters	2006	M	5740
Mermaid Waters	2011	F	6087
Mermaid Waters	2011	M	5702
Mermaid Waters	2016	F	6263
Mermaid Waters	2016	M	5902
Miami	2006	F	3103
Miami	2006	M	3069
Miami	2011	F	3277
Miami	2011	M	3089
Miami	2016	F	3539
Miami	2016	M	3309
Coolangatta	2006	F	2337
Coolangatta	2006	M	2530
Coolangatta	2011	F	2588
Coolangatta	2011	M	2603
Coolangatta	2016	F	2974
Coolangatta	2016	M	2972
Currumbin - Tugun	2006	F	4857
Currumbin - Tugun	2006	M	4758
Currumbin - Tugun	2011	F	5279
Currumbin - Tugun	2011	M	5141
Currumbin - Tugun	2016	F	5803
Currumbin - Tugun	2016	M	5512
Currumbin Waters	2006	F	4556
Currumbin Waters	2006	M	4368
Currumbin Waters	2011	F	4605
Currumbin Waters	2011	M	4280
Currumbin Waters	2016	F	4735
Currumbin Waters	2016	M	4388
Elanora	2006	F	6047
Elanora	2006	M	5635
Elanora	2011	F	6043
Elanora	2011	M	5604
Elanora	2016	F	6255
Elanora	2016	M	5892
Palm Beach	2006	F	6754
Palm Beach	2006	M	6736
Palm Beach	2011	F	7109
Palm Beach	2011	M	6845
Palm Beach	2016	F	7544
Palm Beach	2016	M	7109
Arundel	2006	F	4801
Arundel	2006	M	4513
Arundel	2011	F	4954
Arundel	2011	M	4621
Arundel	2016	F	5292
Arundel	2016	M	4952
