SA2_NAME16	Year	AustCitizen	Sex	persons
Woodroffe	2016	1	F	1361
Woodroffe	2016	1	M	1380
Charles	2006	0		525
Charles	2006	1	F	1738
Charles	2006	1	M	1583
Charles	2011	0		774
Charles	2011	1	F	1849
Charles	2011	1	M	1834
Charles	2016	0		886
Charles	2016	1	F	1704
Charles	2016	1	M	1667
East Side	2006	0		816
East Side	2006	1	F	2266
East Side	2006	1	M	2101
East Side	2011	0		1091
East Side	2011	1	F	2151
East Side	2011	1	M	1991
East Side	2016	0		1238
East Side	2016	1	F	1955
East Side	2016	1	M	1858
Flynn (NT)	2006	0		969
Flynn (NT)	2006	1	F	1842
Flynn (NT)	2006	1	M	1793
Flynn (NT)	2011	0		1129
Flynn (NT)	2011	1	F	1718
Flynn (NT)	2011	1	M	1658
Flynn (NT)	2016	0		1268
Flynn (NT)	2016	1	F	1606
Flynn (NT)	2016	1	M	1510
Larapinta	2006	0		704
Larapinta	2006	1	F	1885
Larapinta	2006	1	M	1761
Larapinta	2011	0		948
Larapinta	2011	1	F	2088
Larapinta	2011	1	M	2006
Larapinta	2016	0		1029
Larapinta	2016	1	F	1971
Larapinta	2016	1	M	1886
Mount Johns	2006	0		993
Mount Johns	2006	1	F	1397
Mount Johns	2006	1	M	1369
Mount Johns	2011	0		1057
Mount Johns	2011	1	F	1277
Mount Johns	2011	1	M	1308
Mount Johns	2016	0		1351
Mount Johns	2016	1	F	1219
Mount Johns	2016	1	M	1170
Petermann - Simpson	2006	0		475
Petermann - Simpson	2006	1	F	938
Petermann - Simpson	2006	1	M	976
Petermann - Simpson	2011	0		510
Petermann - Simpson	2011	1	F	808
Petermann - Simpson	2011	1	M	846
Petermann - Simpson	2016	0		686
Petermann - Simpson	2016	1	F	871
Petermann - Simpson	2016	1	M	908
Ross	2006	0		262
Ross	2006	1	F	926
Ross	2006	1	M	958
Ross	2011	0		273
Ross	2011	1	F	1033
Ross	2011	1	M	998
Ross	2016	0		465
Ross	2016	1	F	988
Ross	2016	1	M	983
Sandover - Plenty	2006	0		484
Sandover - Plenty	2006	1	F	1862
Sandover - Plenty	2006	1	M	1727
Sandover - Plenty	2011	0		638
Sandover - Plenty	2011	1	F	1563
Sandover - Plenty	2011	1	M	1526
Sandover - Plenty	2016	0		854
Sandover - Plenty	2016	1	F	1633
Sandover - Plenty	2016	1	M	1547
Tanami	2006	0		54
Tanami	2006	1	F	1399
Tanami	2006	1	M	1376
Tanami	2011	0		78
Tanami	2011	1	F	1452
Tanami	2011	1	M	1400
Tanami	2016	0		131
Tanami	2016	1	F	1374
Tanami	2016	1	M	1242
Yuendumu - Anmatjere	2006	0		31
Yuendumu - Anmatjere	2006	1	F	1121
Yuendumu - Anmatjere	2006	1	M	1007
Yuendumu - Anmatjere	2011	0		52
Yuendumu - Anmatjere	2011	1	F	1032
Yuendumu - Anmatjere	2011	1	M	976
Yuendumu - Anmatjere	2016	0		115
Yuendumu - Anmatjere	2016	1	F	1042
Yuendumu - Anmatjere	2016	1	M	922
Barkly	2006	0		164
Barkly	2006	1	F	1093
Barkly	2006	1	M	1214
Barkly	2011	0		144
Barkly	2011	1	F	1243
Barkly	2011	1	M	1273
Barkly	2016	0		173
Barkly	2016	1	F	1159
Barkly	2016	1	M	1207
Tennant Creek	2006	0		581
Tennant Creek	2006	1	F	1174
Tennant Creek	2006	1	M	1169
Tennant Creek	2011	0		495
Tennant Creek	2011	1	F	1293
Tennant Creek	2011	1	M	1273
Tennant Creek	2016	0		580
Tennant Creek	2016	1	F	1162
Tennant Creek	2016	1	M	1249
Alligator	2006	0		971
Alligator	2006	1	F	1247
Alligator	2006	1	M	1522
Alligator	2011	0		831
Alligator	2011	1	F	1547
Alligator	2011	1	M	1856
Alligator	2016	0		966
Alligator	2016	1	F	1632
Alligator	2016	1	M	1968
Daly	2006	0		131
Daly	2006	1	F	794
Daly	2006	1	M	864
Daly	2011	0		136
Daly	2011	1	F	849
Daly	2011	1	M	940
Daly	2016	0		272
Daly	2016	1	F	764
Daly	2016	1	M	798
Thamarrurr	2006	0		2
Thamarrurr	2006	1	F	1007
Thamarrurr	2006	1	M	921
Thamarrurr	2011	0		12
Thamarrurr	2011	1	F	1158
Thamarrurr	2011	1	M	1135
Thamarrurr	2016	0		136
Thamarrurr	2016	1	F	1198
Thamarrurr	2016	1	M	1143
Tiwi Islands	2006	0		20
Tiwi Islands	2006	1	F	1032
Tiwi Islands	2006	1	M	1077
Tiwi Islands	2011	0		23
Tiwi Islands	2011	1	F	1248
Tiwi Islands	2011	1	M	1308
Tiwi Islands	2016	0		114
Tiwi Islands	2016	1	F	1175
Tiwi Islands	2016	1	M	1164
West Arnhem	2006	0		31
West Arnhem	2006	1	F	2066
West Arnhem	2006	1	M	2134
West Arnhem	2011	0		38
West Arnhem	2011	1	F	2280
West Arnhem	2011	1	M	2387
West Arnhem	2016	0		248
West Arnhem	2016	1	F	2256
West Arnhem	2016	1	M	2269
Anindilyakwa	2006	0		197
Anindilyakwa	2006	1	F	1070
Anindilyakwa	2006	1	M	1090
Anindilyakwa	2011	0		202
Anindilyakwa	2011	1	F	1139
Anindilyakwa	2011	1	M	1231
Anindilyakwa	2016	0		235
Anindilyakwa	2016	1	F	1110
Anindilyakwa	2016	1	M	1144
East Arnhem	2006	0		52
East Arnhem	2006	1	F	3382
East Arnhem	2006	1	M	3345
East Arnhem	2011	0		43
East Arnhem	2011	1	F	3749
East Arnhem	2011	1	M	3719
East Arnhem	2016	0		175
East Arnhem	2016	1	F	3634
East Arnhem	2016	1	M	3627
Nhulunbuy	2006	0		755
Nhulunbuy	2006	1	F	1466
Nhulunbuy	2006	1	M	1890
Nhulunbuy	2011	0		640
Nhulunbuy	2011	1	F	1509
Nhulunbuy	2011	1	M	1784
Nhulunbuy	2016	0		751
Nhulunbuy	2016	1	F	1158
Nhulunbuy	2016	1	M	1179
Elsey	2006	0		87
Elsey	2006	1	F	867
Elsey	2006	1	M	893
Elsey	2011	0		92
Elsey	2011	1	F	992
Elsey	2011	1	M	969
Elsey	2016	0		279
Elsey	2016	1	F	998
Elsey	2016	1	M	1024
Gulf	2006	0		130
Gulf	2006	1	F	1744
Gulf	2006	1	M	1859
Gulf	2011	0		112
Gulf	2011	1	F	1962
Gulf	2011	1	M	1970
Gulf	2016	0		265
Gulf	2016	1	F	1898
Gulf	2016	1	M	1988
Katherine	2006	0		1638
Katherine	2006	1	F	3539
Katherine	2006	1	M	3596
Katherine	2011	0		1398
Katherine	2011	1	F	3848
Katherine	2011	1	M	3964
Katherine	2016	0		2407
Katherine	2016	1	F	3536
Katherine	2016	1	M	3834
Victoria River	2006	0		194
Victoria River	2006	1	F	1291
Victoria River	2006	1	M	1277
Victoria River	2011	0		115
Victoria River	2011	1	F	1230
Victoria River	2011	1	M	1172
Victoria River	2016	0		328
Victoria River	2016	1	F	1063
Victoria River	2016	1	M	1096
Migratory - Offshore - Shipping (NT)	2006	0		23
Migratory - Offshore - Shipping (NT)	2006	1	F	15
Migratory - Offshore - Shipping (NT)	2006	1	M	56
Migratory - Offshore - Shipping (NT)	2011	0		29
Migratory - Offshore - Shipping (NT)	2011	1	F	13
Migratory - Offshore - Shipping (NT)	2011	1	M	65
Migratory - Offshore - Shipping (NT)	2016	0		52
Migratory - Offshore - Shipping (NT)	2016	1	F	7
Migratory - Offshore - Shipping (NT)	2016	1	M	11
No usual address (NT)	2006	0		475
No usual address (NT)	2006	1	F	636
No usual address (NT)	2006	1	M	790
No usual address (NT)	2011	0		495
No usual address (NT)	2011	1	F	619
No usual address (NT)	2011	1	M	756
No usual address (NT)	2016	0		731
No usual address (NT)	2016	1	F	813
No usual address (NT)	2016	1	M	945
Aranda	2006	0		197
Aranda	2006	1	F	1138
Aranda	2006	1	M	1077
Aranda	2011	0		309
Aranda	2011	1	F	1121
Aranda	2011	1	M	1053
Aranda	2016	0		278
Aranda	2016	1	F	1075
Aranda	2016	1	M	1040
Belconnen	2006	0		798
Belconnen	2006	1	F	1103
Belconnen	2006	1	M	1154
Belconnen	2011	0		1377
Belconnen	2011	1	F	1492
Belconnen	2011	1	M	1567
Belconnen	2016	0		2528
Belconnen	2016	1	F	2008
Belconnen	2016	1	M	2121
Bruce	2006	0		717
Bruce	2006	1	F	1395
Bruce	2006	1	M	1272
Bruce	2011	0		1998
Bruce	2011	1	F	2233
Bruce	2011	1	M	2159
Bruce	2016	0		2126
Bruce	2016	1	F	2411
Bruce	2016	1	M	2460
Charnwood	2006	0		273
Charnwood	2006	1	F	1365
Charnwood	2006	1	M	1379
Charnwood	2011	0		375
Charnwood	2011	1	F	1392
Charnwood	2011	1	M	1302
Charnwood	2016	0		352
Charnwood	2016	1	F	1321
Charnwood	2016	1	M	1306
Cook	2006	0		298
Cook	2006	1	F	1304
Cook	2006	1	M	1214
Cook	2011	0		325
Cook	2011	1	F	1331
Cook	2011	1	M	1247
Cook	2016	0		368
Cook	2016	1	F	1275
Cook	2016	1	M	1162
Dunlop	2006	0		490
Dunlop	2006	1	F	2680
Dunlop	2006	1	M	2676
Dunlop	2011	0		568
Dunlop	2011	1	F	3308
Dunlop	2011	1	M	3235
Dunlop	2016	0		620
Dunlop	2016	1	F	3339
Dunlop	2016	1	M	3238
Evatt	2006	0		458
Evatt	2006	1	F	2572
Evatt	2006	1	M	2465
Evatt	2011	0		395
Evatt	2011	1	F	2541
Evatt	2011	1	M	2476
Evatt	2016	0		644
Evatt	2016	1	F	2341
Evatt	2016	1	M	2342
Florey	2006	0		620
Florey	2006	1	F	2295
Florey	2006	1	M	2194
Florey	2011	0		634
Florey	2011	1	F	2234
Florey	2011	1	M	2172
Florey	2016	0		665
Florey	2016	1	F	2097
Florey	2016	1	M	2002
Flynn (ACT)	2006	0		219
Flynn (ACT)	2006	1	F	1621
Flynn (ACT)	2006	1	M	1708
Flynn (ACT)	2011	0		381
Flynn (ACT)	2011	1	F	1590
Flynn (ACT)	2011	1	M	1585
Flynn (ACT)	2016	0		250
Flynn (ACT)	2016	1	F	1531
Flynn (ACT)	2016	1	M	1579
Fraser	2006	0		142
Fraser	2006	1	F	998
Fraser	2006	1	M	1019
Fraser	2011	0		118
Fraser	2011	1	F	997
Fraser	2011	1	M	1006
Fraser	2016	0		156
Fraser	2016	1	F	948
Fraser	2016	1	M	922
Giralang	2006	0		186
Giralang	2006	1	F	1591
Giralang	2006	1	M	1528
Giralang	2011	0		308
Giralang	2011	1	F	1519
Giralang	2011	1	M	1476
Giralang	2016	0		351
Giralang	2016	1	F	1487
Giralang	2016	1	M	1478
Gooromon	2006	0		0
Gooromon	2006	1	F	0
Gooromon	2006	1	M	0
Gooromon	2011	0		3
Gooromon	2011	1	F	0
Gooromon	2011	1	M	0
Gooromon	2016	0		0
Gooromon	2016	1	F	0
Gooromon	2016	1	M	4
Hawker	2006	0		351
Hawker	2006	1	F	1269
Hawker	2006	1	M	1206
Hawker	2011	0		333
Hawker	2011	1	F	1267
Hawker	2011	1	M	1276
Hawker	2016	0		401
Hawker	2016	1	F	1250
Hawker	2016	1	M	1301
Higgins	2006	0		295
Higgins	2006	1	F	1395
Higgins	2006	1	M	1335
Higgins	2011	0		283
Higgins	2011	1	F	1407
Higgins	2011	1	M	1402
Higgins	2016	0		373
Higgins	2016	1	F	1344
Higgins	2016	1	M	1356
Holt	2006	0		444
Holt	2006	1	F	2231
Holt	2006	1	M	2019
Holt	2011	0		504
Holt	2011	1	F	2259
Holt	2011	1	M	2051
Holt	2016	0		563
Holt	2016	1	F	2117
Holt	2016	1	M	1939
Kaleen	2006	0		603
Kaleen	2006	1	F	3481
Kaleen	2006	1	M	3505
Kaleen	2011	0		770
Kaleen	2011	1	F	3225
Kaleen	2011	1	M	3317
Kaleen	2016	0		1022
Kaleen	2016	1	F	3104
Kaleen	2016	1	M	3145
Latham	2006	0		295
Latham	2006	1	F	1716
Latham	2006	1	M	1675
Latham	2011	0		287
Latham	2011	1	F	1664
Latham	2011	1	M	1652
Latham	2016	0		397
Latham	2016	1	F	1613
Latham	2016	1	M	1624
Lawson	2006	0		0
Lawson	2006	1	F	0
Lawson	2006	1	M	0
Lawson	2011	0		0
Lawson	2011	1	F	0
Lawson	2011	1	M	0
Lawson	2016	0		47
Lawson	2016	1	F	43
Lawson	2016	1	M	58
Macgregor (ACT)	2006	0		210
Macgregor (ACT)	2006	1	F	1667
Macgregor (ACT)	2006	1	M	1611
Macgregor (ACT)	2011	0		610
Macgregor (ACT)	2011	1	F	2464
Macgregor (ACT)	2011	1	M	2430
Macgregor (ACT)	2016	0		731
Macgregor (ACT)	2016	1	F	3090
Macgregor (ACT)	2016	1	M	2975
Macquarie	2006	0		303
Macquarie	2006	1	F	1064
Macquarie	2006	1	M	1015
Macquarie	2011	0		367
Macquarie	2011	1	F	1120
Macquarie	2011	1	M	1069
Macquarie	2016	0		432
Macquarie	2016	1	F	1166
Macquarie	2016	1	M	1102
McKellar	2006	0		188
McKellar	2006	1	F	1224
McKellar	2006	1	M	1190
McKellar	2011	0		267
McKellar	2011	1	F	1297
McKellar	2011	1	M	1234
McKellar	2016	0		336
McKellar	2016	1	F	1244
McKellar	2016	1	M	1166
Melba	2006	0		270
Melba	2006	1	F	1544
Melba	2006	1	M	1452
Melba	2011	0		249
Melba	2011	1	F	1498
Melba	2011	1	M	1453
Melba	2016	0		347
Melba	2016	1	F	1430
Melba	2016	1	M	1370
Page	2006	0		358
Page	2006	1	F	1272
Page	2006	1	M	1062
Page	2011	0		410
Page	2011	1	F	1357
Page	2011	1	M	1111
Page	2016	0		577
Page	2016	1	F	1326
Page	2016	1	M	1122
Scullin	2006	0		332
Scullin	2006	1	F	1251
Scullin	2006	1	M	1212
Scullin	2011	0		364
Scullin	2011	1	F	1214
Scullin	2011	1	M	1236
Scullin	2016	0		477
Scullin	2016	1	F	1203
Scullin	2016	1	M	1249
Spence	2006	0		175
Spence	2006	1	F	1212
Spence	2006	1	M	1208
Spence	2011	0		215
Spence	2011	1	F	1182
Spence	2011	1	M	1162
Spence	2016	0		212
Spence	2016	1	F	1235
Spence	2016	1	M	1138
Weetangera	2006	0		189
Weetangera	2006	1	F	1194
Weetangera	2006	1	M	1160
Weetangera	2011	0		227
Weetangera	2011	1	F	1209
Weetangera	2011	1	M	1172
Weetangera	2016	0		261
Weetangera	2016	1	F	1173
Weetangera	2016	1	M	1142
Molonglo Corridor	2006	0		10
Molonglo Corridor	2006	1	F	23
Molonglo Corridor	2006	1	M	13
Molonglo Corridor	2011	0		3
Molonglo Corridor	2011	1	F	6
Molonglo Corridor	2011	1	M	5
Molonglo Corridor	2016	0		2
Molonglo Corridor	2016	1	F	4
Molonglo Corridor	2016	1	M	6
West Belconnen	2006	0		0
West Belconnen	2006	1	F	0
West Belconnen	2006	1	M	0
West Belconnen	2011	0		7
West Belconnen	2011	1	F	6
West Belconnen	2011	1	M	3
West Belconnen	2016	0		4
West Belconnen	2016	1	F	4
West Belconnen	2016	1	M	10
Hume	2006	0		0
Hume	2006	1	F	3
Hume	2006	1	M	3
Hume	2011	0		309
Hume	2011	1	F	0
Hume	2011	1	M	0
Hume	2016	0		427
Hume	2016	1	F	0
Hume	2016	1	M	3
Kowen	2006	0		9
Kowen	2006	1	F	19
Kowen	2006	1	M	24
Kowen	2011	0		6
Kowen	2011	1	F	11
Kowen	2011	1	M	19
Kowen	2016	0		5
Kowen	2016	1	F	18
Kowen	2016	1	M	15
Canberra East	2006	0		126
Canberra East	2006	1	F	274
Canberra East	2006	1	M	424
Canberra East	2011	0		139
Canberra East	2011	1	F	294
Canberra East	2011	1	M	444
Canberra East	2016	0		213
Canberra East	2016	1	F	256
Canberra East	2016	1	M	371
Canberra Airport	2006	0		-1
Canberra Airport	2006	1	F	30
Canberra Airport	2006	1	M	39
Canberra Airport	2011	0		16
Canberra Airport	2011	1	F	26
Canberra Airport	2011	1	M	35
Canberra Airport	2016	0		20
Canberra Airport	2016	1	F	39
Canberra Airport	2016	1	M	44
Majura	2006	0		11
Majura	2006	1	F	71
Majura	2006	1	M	80
Majura	2011	0		19
Majura	2011	1	F	72
Majura	2011	1	M	82
Majura	2016	0		36
Majura	2016	1	F	70
Majura	2016	1	M	65
Amaroo	2006	0		483
Amaroo	2006	1	F	2594
Amaroo	2006	1	M	2428
Amaroo	2011	0		451
Amaroo	2011	1	F	2657
Amaroo	2011	1	M	2462
Amaroo	2016	0		550
Amaroo	2016	1	F	2617
Amaroo	2016	1	M	2543
Bonner	2006	0		0
Bonner	2006	1	F	0
Bonner	2006	1	M	0
Bonner	2011	0		273
Bonner	2011	1	F	611
Bonner	2011	1	M	609
Bonner	2016	0		1093
Bonner	2016	1	F	2858
Bonner	2016	1	M	2779
Casey	2006	0		0
Casey	2006	1	F	0
Casey	2006	1	M	0
Casey	2011	0		226
Casey	2011	1	F	630
Casey	2011	1	M	634
Casey	2016	0		817
Casey	2016	1	F	2508
Casey	2016	1	M	2433
Crace	2006	0		0
Crace	2006	1	F	0
Crace	2006	1	M	0
Crace	2011	0		95
Crace	2011	1	F	237
Crace	2011	1	M	230
Crace	2016	0		762
Crace	2016	1	F	1854
Crace	2016	1	M	1843
Forde	2006	0		0
Forde	2006	1	F	0
Forde	2006	1	M	0
Forde	2011	0		275
Forde	2011	1	F	1019
Forde	2011	1	M	1030
Forde	2016	0		600
Forde	2016	1	F	1843
Forde	2016	1	M	1865
Franklin	2006	0		0
Franklin	2006	1	F	0
Franklin	2006	1	M	0
Franklin	2011	0		752
Franklin	2011	1	F	1458
Franklin	2011	1	M	1595
Franklin	2016	0		1672
Franklin	2016	1	F	2341
Franklin	2016	1	M	2406
Gungahlin	2006	0		518
Gungahlin	2006	1	F	1641
Gungahlin	2006	1	M	1536
Gungahlin	2011	0		1250
Gungahlin	2011	1	F	2161
Gungahlin	2011	1	M	2205
Gungahlin	2016	0		1687
Gungahlin	2016	1	F	2239
Gungahlin	2016	1	M	2208
Hall	2006	0		34
Hall	2006	1	F	149
Hall	2006	1	M	155
Hall	2011	0		28
Hall	2011	1	F	165
Hall	2011	1	M	141
Hall	2016	0		18
Hall	2016	1	F	131
Hall	2016	1	M	122
Harrison	2006	0		57
Harrison	2006	1	F	210
Harrison	2006	1	M	197
Harrison	2011	0		614
Harrison	2011	1	F	1937
Harrison	2011	1	M	1889
Harrison	2016	0		1729
Harrison	2016	1	F	2924
Harrison	2016	1	M	3034
Mitchell	2006	0		-3
Mitchell	2006	1	F	3
Mitchell	2006	1	M	3
Mitchell	2011	0		0
Mitchell	2011	1	F	3
Mitchell	2011	1	M	3
Mitchell	2016	0		0
Mitchell	2016	1	F	0
Mitchell	2016	1	M	6
Ngunnawal	2006	0		1068
Ngunnawal	2006	1	F	4076
Ngunnawal	2006	1	M	3797
Ngunnawal	2011	0		931
Ngunnawal	2011	1	F	4114
Ngunnawal	2011	1	M	3938
Ngunnawal	2016	0		1435
Ngunnawal	2016	1	F	4590
Ngunnawal	2016	1	M	4461
Nicholls	2006	0		529
Nicholls	2006	1	F	3237
Nicholls	2006	1	M	3226
Nicholls	2011	0		567
Nicholls	2011	1	F	3188
Nicholls	2011	1	M	3195
Nicholls	2016	0		758
Nicholls	2016	1	F	3033
Nicholls	2016	1	M	3074
Palmerston	2006	0		642
Palmerston	2006	1	F	2568
Palmerston	2006	1	M	2497
Palmerston	2011	0		706
Palmerston	2011	1	F	2532
Palmerston	2011	1	M	2443
Palmerston	2016	0		788
Palmerston	2016	1	F	2389
Palmerston	2016	1	M	2348
Gungahlin - East	2006	0		2
Gungahlin - East	2006	1	F	4
Gungahlin - East	2006	1	M	9
Gungahlin - East	2011	0		0
Gungahlin - East	2011	1	F	0
Gungahlin - East	2011	1	M	0
Gungahlin - East	2016	0		0
Gungahlin - East	2016	1	F	0
Gungahlin - East	2016	1	M	0
Gungahlin - West	2006	0		0
Gungahlin - West	2006	1	F	0
Gungahlin - West	2006	1	M	0
Gungahlin - West	2011	0		0
Gungahlin - West	2011	1	F	0
Gungahlin - West	2011	1	M	0
Gungahlin - West	2016	0		0
Gungahlin - West	2016	1	F	0
Gungahlin - West	2016	1	M	0
Jacka	2006	0		0
Jacka	2006	1	F	0
Jacka	2006	1	M	0
Jacka	2011	0		0
Jacka	2011	1	F	0
Jacka	2011	1	M	0
Jacka	2016	0		121
Jacka	2016	1	F	282
Jacka	2016	1	M	267
Kenny	2006	0		0
Kenny	2006	1	F	0
Kenny	2006	1	M	0
Kenny	2011	0		3
Kenny	2011	1	F	6
Kenny	2011	1	M	26
Kenny	2016	0		1
Kenny	2016	1	F	3
Kenny	2016	1	M	4
Moncrieff	2006	0		0
Moncrieff	2006	1	F	0
Moncrieff	2006	1	M	0
Moncrieff	2011	0		-3
Moncrieff	2011	1	F	0
Moncrieff	2011	1	M	3
Moncrieff	2016	0		26
Moncrieff	2016	1	F	36
Moncrieff	2016	1	M	43
Taylor	2006	0		0
Taylor	2006	1	F	0
Taylor	2006	1	M	0
Taylor	2011	0		0
Taylor	2011	1	F	0
Taylor	2011	1	M	0
Taylor	2016	0		0
Taylor	2016	1	F	0
Taylor	2016	1	M	0
Throsby	2006	0		0
Throsby	2006	1	F	0
Throsby	2006	1	M	0
Throsby	2011	0		0
Throsby	2011	1	F	0
Throsby	2011	1	M	0
Throsby	2016	0		0
Throsby	2016	1	F	0
Throsby	2016	1	M	0
Acton	2006	0		828
Acton	2006	1	F	517
Acton	2006	1	M	460
Acton	2011	0		1014
Acton	2011	1	F	492
Acton	2011	1	M	462
Acton	2016	0		924
Acton	2016	1	F	630
Acton	2016	1	M	532
Ainslie	2006	0		512
Ainslie	2006	1	F	2298
Ainslie	2006	1	M	2004
Ainslie	2011	0		558
Ainslie	2011	1	F	2422
Ainslie	2011	1	M	2122
Ainslie	2016	0		675
Ainslie	2016	1	F	2453
Ainslie	2016	1	M	2061
Braddon	2006	0		1060
Braddon	2006	1	F	1256
Braddon	2006	1	M	1257
Braddon	2011	0		1437
Braddon	2011	1	F	1506
Braddon	2011	1	M	1616
Braddon	2016	0		1597
Braddon	2016	1	F	1885
Braddon	2016	1	M	2018
Civic	2006	0		326
Civic	2006	1	F	175
Civic	2006	1	M	218
Civic	2011	0		1373
Civic	2011	1	F	677
Civic	2011	1	M	773
Civic	2016	0		1980
Civic	2016	1	F	1103
Civic	2016	1	M	1193
Dickson	2006	0		272
Dickson	2006	1	F	852
Dickson	2006	1	M	823
Dickson	2011	0		333
Dickson	2011	1	F	899
Dickson	2011	1	M	908
Dickson	2016	0		441
Dickson	2016	1	F	873
Dickson	2016	1	M	835
Downer	2006	0		427
Downer	2006	1	F	1507
Downer	2006	1	M	1439
Downer	2011	0		555
Downer	2011	1	F	1538
Downer	2011	1	M	1462
Downer	2016	0		691
Downer	2016	1	F	1521
Downer	2016	1	M	1450
Hackett	2006	0		299
Hackett	2006	1	F	1361
Hackett	2006	1	M	1223
Hackett	2011	0		253
Hackett	2011	1	F	1406
Hackett	2011	1	M	1254
Hackett	2016	0		345
Hackett	2016	1	F	1374
Hackett	2016	1	M	1272
Lyneham	2006	0		640
Lyneham	2006	1	F	1875
Lyneham	2006	1	M	1807
Lyneham	2011	0		820
Lyneham	2011	1	F	1951
Lyneham	2011	1	M	1715
Lyneham	2016	0		1089
Lyneham	2016	1	F	2083
Lyneham	2016	1	M	1940
O'Connor (ACT)	2006	0		638
O'Connor (ACT)	2006	1	F	2221
O'Connor (ACT)	2006	1	M	2049
O'Connor (ACT)	2011	0		655
O'Connor (ACT)	2011	1	F	2399
O'Connor (ACT)	2011	1	M	2196
O'Connor (ACT)	2016	0		835
O'Connor (ACT)	2016	1	F	2384
O'Connor (ACT)	2016	1	M	2262
Turner	2006	0		598
Turner	2006	1	F	1157
Turner	2006	1	M	1250
Turner	2011	0		758
Turner	2011	1	F	1381
Turner	2011	1	M	1455
Turner	2016	0		1242
Turner	2016	1	F	1404
Turner	2016	1	M	1401
Watson	2006	0		550
Watson	2006	1	F	1927
Watson	2006	1	M	1713
Watson	2011	0		685
Watson	2011	1	F	2262
Watson	2011	1	M	2175
Watson	2016	0		992
Watson	2016	1	F	2523
Watson	2016	1	M	2347
Black Mountain	2006	0		0
Black Mountain	2006	1	F	0
Black Mountain	2006	1	M	0
Black Mountain	2011	0		0
Black Mountain	2011	1	F	0
Black Mountain	2011	1	M	0
Black Mountain	2016	0		0
Black Mountain	2016	1	F	0
Black Mountain	2016	1	M	0
Campbell	2006	0		275
Campbell	2006	1	F	1453
Campbell	2006	1	M	1388
Campbell	2011	0		357
Campbell	2011	1	F	1411
Campbell	2011	1	M	1450
Campbell	2016	0		474
Campbell	2016	1	F	1403
Campbell	2016	1	M	1349
Duntroon	2006	0		112
Duntroon	2006	1	F	426
Duntroon	2006	1	M	1145
Duntroon	2011	0		143
Duntroon	2011	1	F	420
Duntroon	2011	1	M	1149
Duntroon	2016	0		234
Duntroon	2016	1	F	451
Duntroon	2016	1	M	1090
Parkes (ACT) - North	2006	0		0
Parkes (ACT) - North	2006	1	F	0
Parkes (ACT) - North	2006	1	M	0
Parkes (ACT) - North	2011	0		0
Parkes (ACT) - North	2011	1	F	0
Parkes (ACT) - North	2011	1	M	3
Parkes (ACT) - North	2016	0		4
Parkes (ACT) - North	2016	1	F	0
Parkes (ACT) - North	2016	1	M	0
Reid	2006	0		388
Reid	2006	1	F	582
Reid	2006	1	M	637
Reid	2011	0		335
Reid	2011	1	F	607
Reid	2011	1	M	636
Reid	2016	0		405
Reid	2016	1	F	570
Reid	2016	1	M	661
Russell	2006	0		0
Russell	2006	1	F	0
Russell	2006	1	M	0
Russell	2011	0		0
Russell	2011	1	F	0
Russell	2011	1	M	0
Russell	2016	0		0
Russell	2016	1	F	0
Russell	2016	1	M	0
Deakin	2006	0		257
Deakin	2006	1	F	1324
Deakin	2006	1	M	1025
Deakin	2011	0		284
Deakin	2011	1	F	1378
Deakin	2011	1	M	1121
Deakin	2016	0		305
Deakin	2016	1	F	1408
Deakin	2016	1	M	1165
Forrest	2006	0		113
Forrest	2006	1	F	551
Forrest	2006	1	M	526
Forrest	2011	0		163
Forrest	2011	1	F	649
Forrest	2011	1	M	655
Forrest	2016	0		276
Forrest	2016	1	F	691
Forrest	2016	1	M	648
Griffith (ACT)	2006	0		516
Griffith (ACT)	2006	1	F	1674
Griffith (ACT)	2006	1	M	1714
Griffith (ACT)	2011	0		492
Griffith (ACT)	2011	1	F	1663
Griffith (ACT)	2011	1	M	1746
Griffith (ACT)	2016	0		796
Griffith (ACT)	2016	1	F	1919
Griffith (ACT)	2016	1	M	1860
Lake Burley Griffin	2006	0		0
Lake Burley Griffin	2006	1	F	0
Lake Burley Griffin	2006	1	M	0
Lake Burley Griffin	2011	0		0
Lake Burley Griffin	2011	1	F	0
Lake Burley Griffin	2011	1	M	0
Lake Burley Griffin	2016	0		0
Lake Burley Griffin	2016	1	F	0
Lake Burley Griffin	2016	1	M	0
Narrabundah	2006	0		645
Narrabundah	2006	1	F	2602
Narrabundah	2006	1	M	2281
Narrabundah	2011	0		689
Narrabundah	2011	1	F	2599
Narrabundah	2011	1	M	2383
Narrabundah	2016	0		1086
Narrabundah	2016	1	F	2525
Narrabundah	2016	1	M	2349
Parkes (ACT) - South	2006	0		-1
Parkes (ACT) - South	2006	1	F	0
Parkes (ACT) - South	2006	1	M	4
Parkes (ACT) - South	2011	0		0
Parkes (ACT) - South	2011	1	F	0
Parkes (ACT) - South	2011	1	M	0
Parkes (ACT) - South	2016	0		8
Parkes (ACT) - South	2016	1	F	0
Parkes (ACT) - South	2016	1	M	0
Red Hill (ACT)	2006	0		362
Red Hill (ACT)	2006	1	F	1351
Red Hill (ACT)	2006	1	M	1431
Red Hill (ACT)	2011	0		337
Red Hill (ACT)	2011	1	F	1430
Red Hill (ACT)	2011	1	M	1482
