SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
602011038,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,8,4,7,0,19,3,3,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,3,0,13,11,0,5,7,3,3,3,0,0,32,14,14,16,19,21,28,22,22,10,156,7,0,4,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,16,18,14,22,29,40,27,20,3,193,13,21,18,17,11,4,3,4,0,88,0,0,0,3,3,0,3,0,0,10,407,341,259,382,458,435,276,154,62,2768,5,8,16,10,0,0,0,0,0,36,0,10,6,0,0,0,0,0,0,21,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,8,9,10,0,4,0,0,0,37,0,12,16,10,0,4,0,0,0,47,301,356,307,244,239,165,78,16,5,1712
602011039,0,0,0,0,0,0,3,0,0,3,7,7,0,0,3,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,51,15,11,19,17,14,6,0,0,138,52,31,14,42,29,35,19,17,3,252,0,10,3,0,5,0,3,0,0,22,0,0,0,3,0,3,0,0,0,9,24,17,16,26,35,34,39,31,9,226,49,30,27,18,22,11,14,10,5,172,0,0,0,4,3,3,3,0,0,13,491,255,187,363,347,312,257,143,66,2413,4,0,3,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,11,0,4,3,0,0,6,0,0,0,14,269,131,112,136,116,75,49,18,3,913
602011040,0,4,0,0,0,0,0,0,0,6,3,0,3,5,0,4,0,0,0,17,4,7,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,18,16,14,3,3,5,0,0,0,59,9,13,8,0,7,10,21,11,9,82,3,3,0,3,0,6,3,0,0,19,7,3,0,5,3,0,0,0,0,19,16,33,17,14,21,22,21,24,8,180,18,23,18,11,9,8,3,0,0,85,0,3,0,0,0,0,0,0,0,3,328,351,238,220,265,220,204,178,69,2074,29,24,22,17,8,3,4,3,0,109,19,24,17,10,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,13,8,12,8,9,0,0,0,0,57,15,13,12,14,12,0,0,0,0,67,263,325,229,129,65,48,15,5,0,1074
602011041,8,7,3,3,3,0,3,0,0,26,10,9,3,8,4,4,3,0,4,44,5,3,0,0,4,3,0,0,0,14,3,0,3,5,3,0,0,0,0,22,15,24,12,13,21,12,0,0,0,95,9,20,13,22,26,34,40,25,5,198,10,6,6,12,10,8,9,3,0,61,3,3,7,4,0,0,3,0,0,21,51,32,40,32,55,87,50,41,18,404,49,35,34,24,31,20,10,0,0,198,3,0,3,3,4,3,0,3,0,15,783,731,542,608,741,732,508,329,112,5094,13,33,11,10,12,0,0,3,0,93,11,23,17,6,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,9,3,3,3,4,0,0,0,17,3,5,3,3,3,4,0,0,0,31,636,617,401,250,168,105,48,22,11,2255
602011042,0,0,3,0,0,3,0,3,0,11,3,3,7,0,7,0,0,0,4,22,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,13,8,8,3,3,3,11,0,0,0,42,17,25,27,16,24,27,28,30,18,208,4,0,0,3,0,6,0,0,3,21,0,0,0,0,0,0,0,0,0,4,23,28,18,27,39,43,41,26,25,265,39,27,13,17,19,18,5,4,0,158,4,8,0,4,3,4,0,0,0,18,495,296,270,362,436,422,365,283,173,3104,8,0,8,4,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,4,0,0,0,24,4,5,7,3,0,4,0,0,0,20,367,237,203,229,174,111,49,23,15,1416
602011043,5,3,0,3,3,0,0,0,0,15,0,0,3,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,12,3,3,5,5,4,0,0,40,19,7,4,22,19,23,39,27,30,193,4,0,0,7,4,5,3,3,0,31,0,0,0,3,0,0,0,3,0,3,23,38,9,29,58,60,49,55,29,341,30,19,10,17,11,15,3,4,3,109,0,0,0,0,0,0,0,0,0,3,357,266,148,301,388,432,340,287,157,2675,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,7,0,0,0,3,0,4,3,0,0,9,186,151,97,105,103,77,30,18,24,795
602011044,3,0,3,0,3,4,4,0,0,12,0,0,3,3,3,3,4,3,0,23,0,0,0,0,3,0,0,0,0,4,3,0,5,7,0,0,0,0,0,13,20,19,7,8,11,3,3,0,0,71,21,13,14,26,28,44,28,30,12,215,8,3,0,3,3,8,6,11,3,45,0,0,3,0,3,0,0,4,0,14,40,30,18,41,62,78,62,39,18,390,20,15,6,17,21,7,6,5,3,95,7,0,0,3,6,9,3,3,0,35,674,508,329,637,730,648,463,348,128,4467,0,3,0,0,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,3,0,0,0,16,4,3,0,6,0,3,0,0,0,16,372,260,220,200,146,95,49,26,9,1376
602011045,4,0,3,3,0,3,0,3,3,20,0,4,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,21,15,15,9,7,8,4,0,0,84,17,7,3,8,15,17,19,12,0,106,7,10,4,7,3,12,0,3,3,47,0,0,0,0,0,0,0,0,0,3,17,7,7,15,12,29,19,7,0,106,20,13,9,9,8,6,5,3,0,68,0,0,0,0,0,0,0,0,0,0,354,242,197,296,277,365,295,96,31,2148,3,0,0,3,0,3,0,0,0,9,4,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,8,0,0,0,0,22,3,3,4,5,8,0,0,0,0,22,464,215,219,154,101,59,27,0,0,1235
602011046,3,6,0,8,3,0,0,0,0,18,3,0,0,3,3,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,10,30,19,12,19,27,8,8,0,0,126,60,50,31,43,54,74,47,36,18,420,0,3,0,0,4,3,9,0,0,25,3,3,0,0,3,0,4,0,0,14,35,22,13,24,69,66,41,38,19,324,52,32,26,33,24,33,14,5,3,232,6,4,0,0,4,6,3,0,3,25,578,482,281,458,639,621,404,297,121,3880,15,4,4,8,6,0,0,0,0,42,16,3,3,10,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,3,0,0,12,0,3,4,3,3,0,3,0,0,19,447,282,255,201,203,127,72,33,10,1623
602011047,0,0,0,0,0,0,0,0,0,4,6,0,4,3,0,4,0,0,0,25,0,9,3,3,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,14,3,3,5,0,4,3,0,3,0,28,16,23,22,18,22,25,17,15,9,165,7,0,0,4,0,3,3,7,4,32,5,0,0,3,0,0,0,0,0,7,14,10,13,21,32,46,35,39,57,264,31,17,22,15,23,6,4,0,4,127,0,0,0,0,0,0,0,0,0,3,296,283,328,324,291,319,263,219,174,2484,3,3,4,3,0,0,0,0,0,21,10,0,5,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,8,0,3,3,0,4,0,0,0,0,19,319,330,361,219,135,91,35,13,9,1511
602011048,5,0,0,3,0,0,5,0,0,10,0,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,3,0,3,3,4,3,5,0,15,13,7,6,17,15,34,11,18,5,126,3,0,0,0,3,4,10,3,0,21,0,0,0,0,0,0,0,0,0,9,26,24,20,32,42,61,39,27,3,271,28,15,9,5,13,6,11,3,0,91,0,0,0,0,3,0,0,0,0,10,439,339,297,386,447,465,335,238,59,3020,0,0,4,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,9,307,212,189,159,104,53,30,21,4,1072
602011049,0,7,0,3,0,0,0,0,0,17,3,8,5,6,0,4,0,5,0,32,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,3,0,13,24,10,8,19,14,3,3,0,0,85,27,10,19,20,27,33,36,10,4,181,0,6,0,3,4,6,0,0,0,16,0,0,0,0,5,0,0,0,0,12,29,16,15,27,43,42,29,19,3,222,41,26,35,31,23,19,14,7,0,194,0,0,0,0,0,0,4,0,0,10,467,297,280,391,425,380,267,145,42,2689,0,0,0,3,0,0,0,0,0,10,0,4,4,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,16,0,4,3,4,0,0,4,0,0,21,325,268,249,242,198,179,47,26,8,1551
602011050,8,9,3,8,6,5,5,0,0,48,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,19,11,4,3,5,5,4,0,0,50,18,4,12,13,10,13,19,4,3,97,0,3,3,4,4,5,4,0,0,22,0,0,0,0,0,0,0,0,0,3,10,6,13,22,20,23,18,10,6,120,26,17,14,12,8,13,3,0,0,86,0,0,0,0,0,0,0,0,0,0,338,240,232,288,317,315,213,132,72,2145,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,278,192,171,126,94,46,13,11,0,925
602011051,4,3,0,7,0,0,3,0,0,21,0,3,4,0,0,3,3,4,0,26,3,3,0,0,3,0,0,0,0,5,3,4,0,0,3,3,0,0,0,12,12,13,6,13,8,10,3,0,0,59,24,13,18,18,20,25,23,7,3,143,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,4,3,0,0,16,22,14,10,25,35,36,21,15,9,188,39,26,22,32,18,11,4,0,0,164,4,0,0,0,0,0,0,0,0,9,377,270,241,354,381,337,226,129,42,2358,0,0,0,0,0,0,0,0,0,3,5,0,8,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,0,16,3,0,6,3,3,0,0,0,0,16,298,213,226,191,163,122,50,14,4,1290
602011052,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,4,3,0,21,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,0,0,0,0,16,5,3,3,5,7,3,0,0,0,30,28,32,21,20,31,24,23,22,13,208,0,0,0,3,3,6,6,0,3,29,0,0,0,0,0,0,0,0,0,0,36,29,19,36,41,57,54,33,13,310,25,13,12,8,8,10,7,0,0,95,0,0,0,0,0,0,0,0,0,0,459,328,302,414,454,446,362,259,112,3128,9,0,8,3,0,3,0,0,0,25,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,315,173,204,152,108,88,44,24,9,1107
602021053,0,0,0,0,3,0,0,0,0,3,3,3,4,0,3,3,9,3,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,14,7,0,0,0,4,0,9,0,0,25,6,6,5,4,26,39,34,10,7,142,0,0,0,0,9,7,3,0,0,14,0,0,0,0,0,0,3,0,0,3,12,27,14,13,48,57,55,29,13,275,12,13,3,10,4,7,11,0,3,68,0,0,0,0,0,0,0,0,0,3,200,185,119,207,400,466,404,173,49,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,0,18,0,3,7,4,3,0,0,0,0,18,267,177,101,135,133,144,74,20,3,1053
602021054,22,11,11,11,9,15,4,3,0,80,4,0,5,0,3,4,4,7,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,5,0,0,20,6,15,5,8,31,29,33,10,10,150,0,0,0,0,3,3,0,0,0,8,0,0,3,0,5,3,3,4,0,16,27,31,19,42,41,72,72,28,13,355,51,17,6,20,25,29,19,11,0,180,0,0,3,0,0,3,4,0,0,14,545,320,250,396,495,597,486,269,116,3485,0,0,0,0,4,0,0,0,0,5,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,8,0,0,0,28,0,0,8,4,3,8,0,0,0,27,406,184,161,202,202,192,108,34,3,1488
602021055,0,0,0,0,0,0,0,0,0,0,9,0,5,4,8,12,3,3,3,43,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,3,0,0,0,23,19,16,9,12,11,19,5,0,0,86,43,21,18,27,53,44,46,27,18,284,13,6,3,3,8,6,3,0,0,44,8,3,6,3,3,0,3,0,3,26,27,26,15,42,57,82,48,22,3,326,71,14,19,32,26,36,15,3,0,213,3,5,0,0,7,0,0,0,0,25,525,242,188,401,597,598,420,211,56,3244,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,3,0,27,0,0,3,8,3,8,3,5,0,26,446,189,155,246,249,241,125,47,10,1700
602021056,3,3,0,3,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,3,0,0,0,0,10,19,12,8,9,16,16,15,3,0,93,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,4,23,19,11,24,41,46,27,19,5,206,14,16,7,8,19,7,3,0,0,82,6,0,3,8,0,4,3,3,0,30,366,241,207,323,356,319,190,98,33,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,111,131,121,91,60,30,4,7,803
602021057,12,3,3,3,0,0,0,0,0,23,0,0,0,3,4,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,7,3,9,16,27,14,9,0,94,3,3,0,0,3,4,0,0,0,10,0,0,0,0,3,0,0,0,0,10,45,33,31,31,88,91,54,47,21,444,18,15,6,15,14,18,10,0,0,94,16,0,7,3,3,3,3,0,0,33,393,244,176,331,477,509,277,170,51,2627,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,3,0,0,16,0,3,3,5,0,4,3,0,0,16,269,123,114,119,135,125,51,16,0,953
602031058,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,4,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,6,0,0,0,0,20,14,8,7,15,26,27,24,10,3,124,0,4,0,0,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,7,30,17,10,23,54,29,52,10,5,234,12,6,7,3,21,12,3,0,0,69,0,0,0,0,0,0,0,0,0,4,322,224,155,320,468,377,277,97,16,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,14,0,0,0,3,4,3,0,0,0,14,319,168,130,184,183,153,44,15,0,1198
602031059,3,3,3,0,0,4,0,0,0,11,0,0,0,0,11,5,4,5,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,3,3,0,0,6,6,0,0,0,21,16,4,3,8,29,51,47,18,4,187,3,8,3,7,11,3,3,3,0,35,0,0,0,0,0,0,5,0,0,3,22,23,24,21,60,63,51,29,11,312,18,10,11,7,21,14,4,9,0,97,3,0,0,0,0,7,0,0,0,10,566,362,313,479,729,752,530,273,90,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,3,0,0,16,3,0,4,9,3,0,3,0,0,21,667,279,269,226,201,168,79,26,9,1929
602031060,3,0,0,0,0,0,0,0,0,9,7,0,3,0,3,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,10,9,0,3,0,0,32,3,0,3,6,15,23,16,6,7,84,3,4,3,0,0,7,3,0,0,24,0,0,0,0,0,3,0,0,0,3,18,19,13,20,39,43,35,34,9,233,34,10,12,22,11,9,6,0,0,99,0,0,0,0,0,0,0,0,0,5,356,246,181,339,411,437,344,205,86,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,3,0,0,3,0,0,0,5,256,147,104,126,93,68,47,14,4,857
602031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,9,4,0,0,19,0,0,4,12,17,34,22,6,0,104,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,11,13,26,39,45,26,16,3,196,21,14,4,13,12,13,0,3,0,91,0,0,0,0,0,0,0,0,0,0,344,226,196,333,398,457,311,170,45,2489,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,277,116,106,114,68,64,32,11,4,786
602031062,13,0,6,0,0,0,4,0,0,25,0,0,0,0,0,5,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,14,3,7,3,3,5,7,0,0,39,16,5,4,12,24,23,28,15,0,128,4,0,0,6,0,3,4,0,0,22,0,6,0,0,7,3,0,3,0,24,37,23,18,47,48,54,36,20,4,287,38,10,12,25,23,13,13,3,0,142,0,0,0,0,0,0,0,0,0,0,509,289,251,442,570,506,375,171,43,3153,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,10,0,6,0,3,0,3,3,0,0,12,378,158,152,160,150,118,56,16,3,1191
602031064,0,0,0,0,0,0,0,0,0,4,0,0,3,4,11,11,4,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,6,5,6,7,3,0,40,9,3,5,13,20,41,40,16,7,154,7,0,5,0,0,5,0,0,0,15,0,0,0,0,3,4,0,0,0,14,35,14,12,27,45,93,56,26,18,325,11,0,6,8,14,25,10,0,0,74,0,0,0,0,0,0,0,0,0,4,398,205,195,381,599,809,666,298,116,3661,3,0,3,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,10,7,0,0,0,27,3,0,3,7,6,7,0,0,0,26,504,217,187,212,245,263,126,33,17,1803
