SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
602031059,23,36,19,10,8,4,4,108,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,9,0,0,0,0,0,3,10,8,20,19,12,3,3,0,3,82,0,0,0,0,3,8,16,15,16,4,3,0,0,0,0,65,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,4,0,4,50,20,143,57,63,8,0,3,0,0,24,385,0,0,0,0,0,0,4,0,3,0,0,0,0,0,41,51,8,7,3,3,60,33,184,94,150,89,65,39,24,20,74,854,0,0,0,0,0,0,3,0,0,11,18,21,14,6,10,82,0,0,0,0,0,0,0,4,4,6,3,3,0,0,0,20,0,0,0,0,0,0,0,8,28,34,25,16,9,10,11,145,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,13
602031060,12,24,20,4,6,6,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,21,6,4,0,3,0,0,45,0,0,0,0,3,0,10,8,16,3,0,0,0,0,0,40,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,18,13,78,25,38,9,3,0,3,3,11,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,3,5,4,3,24,18,86,52,105,63,42,18,18,12,50,500,0,0,0,0,0,0,0,0,4,16,11,19,10,6,10,77,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,29,33,27,19,10,4,15,138,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,12
602031061,15,12,9,3,3,3,4,55,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,3,5,11,15,3,0,0,3,0,6,51,0,3,0,0,0,3,9,6,4,0,0,0,0,3,0,33,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,3,0,0,0,29,4,70,25,17,0,0,0,0,0,21,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,31,11,3,0,0,38,13,95,52,89,51,22,16,15,10,58,474,0,0,0,0,0,0,3,0,11,7,14,10,12,3,3,56,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,16,0,0,0,0,0,0,3,9,18,24,21,17,5,4,18,111,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,15
602031062,27,15,16,7,0,3,0,78,0,0,0,0,0,0,3,0,6,7,8,0,0,4,0,23,0,0,0,0,0,0,4,9,14,7,9,3,3,0,3,57,0,0,0,0,0,0,11,12,12,3,0,3,0,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,3,0,3,25,17,82,34,37,3,0,0,0,0,16,222,3,0,0,0,0,0,5,0,0,0,0,0,0,0,41,58,7,4,0,3,24,20,104,64,124,70,83,44,21,10,68,638,0,0,0,0,0,0,0,0,6,17,25,19,20,7,5,107,0,0,0,0,0,0,0,0,13,9,7,0,3,0,0,40,0,0,0,0,0,3,3,3,40,48,42,29,21,6,12,215,0,0,0,0,0,0,0,0,7,7,4,3,6,0,4,24
602031064,23,9,10,9,4,0,0,75,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,21,0,0,0,0,0,3,4,10,10,8,3,0,0,0,0,47,0,0,0,0,12,13,24,17,20,3,3,0,0,0,3,106,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,7,9,0,3,53,30,169,44,73,12,8,0,0,7,25,454,0,0,0,0,0,0,8,0,0,0,3,0,0,0,59,72,13,17,5,4,77,53,218,97,179,58,57,19,6,17,95,924,0,3,0,0,0,0,0,4,7,9,6,10,6,0,10,63,0,0,0,0,0,3,0,5,9,4,3,0,0,0,6,36,0,0,0,0,0,0,0,5,27,20,13,14,5,5,9,106,0,0,0,0,0,0,0,0,3,3,5,3,0,0,10,28
602031099,11,4,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,11,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,9,6,3,3,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,0,3,0,6,7,15,12,23,20,12,13,11,4,13,139,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,5,6,0,0,3,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
602031100,34,35,13,7,7,0,4,119,0,0,0,0,0,0,0,0,3,4,9,3,3,0,0,19,0,0,0,0,0,3,3,9,18,12,3,0,0,0,0,58,0,0,0,3,7,13,20,12,8,3,0,0,0,0,0,69,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,4,6,3,6,43,15,174,40,55,9,5,0,0,8,25,389,0,0,0,0,0,0,8,0,0,3,0,0,0,0,57,70,9,8,4,8,56,36,228,85,169,84,59,21,21,16,95,902,0,0,0,0,0,0,3,0,14,17,17,14,13,5,9,89,0,0,0,0,0,0,0,4,7,7,3,3,0,0,0,28,0,0,0,0,0,0,3,8,39,51,33,16,9,3,33,211,0,0,0,0,0,0,0,0,4,10,5,3,6,0,0,32
603011065,15,9,5,4,3,3,0,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,5,7,0,0,0,0,0,31,0,3,0,0,6,4,9,5,4,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,19,3,45,4,17,7,3,0,0,0,8,110,0,0,0,0,3,0,0,3,0,0,0,0,0,0,19,23,0,3,4,0,26,15,58,21,53,23,18,9,9,6,33,282,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,14,11,5,7,0,0,6,45,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9
603011066,16,16,14,8,3,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,3,0,5,15,9,0,0,0,0,3,36,0,0,0,0,3,9,5,3,9,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,23,11,43,18,24,3,0,0,0,0,3,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,5,6,3,3,22,21,55,31,75,48,34,18,8,4,47,376,0,0,0,0,0,0,0,0,8,12,18,12,11,3,12,67,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,9,25,23,13,6,3,7,90,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,15
603011067,30,27,17,12,0,3,3,106,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,19,0,0,0,0,0,0,17,6,20,15,8,0,0,4,3,74,0,0,0,0,3,6,6,10,15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,3,7,3,3,31,14,98,20,57,0,3,0,0,0,8,254,0,0,0,0,3,3,6,0,6,4,0,0,0,0,35,58,9,5,6,6,40,29,138,47,162,81,63,37,18,16,56,718,0,0,0,0,3,0,0,0,11,19,36,14,25,12,19,145,0,0,0,0,0,0,0,3,4,6,5,3,0,0,6,33,0,0,0,0,0,4,0,4,37,59,30,20,13,6,25,202,0,0,0,0,0,0,0,0,6,8,9,0,3,0,0,27
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,9,5,12,4,4,4,0,42,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,10,0,0,0,0,0,0,3,4,12,5,4,5,0,0,3,38,0,0,0,0,0,7,8,0,14,3,3,3,0,0,0,41,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,9,3,0,19,12,66,20,65,13,4,5,5,6,10,228,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,38,4,7,3,3,24,15,84,34,128,50,34,27,21,13,48,498,0,0,0,0,0,0,3,0,3,8,7,6,3,3,5,34,0,0,0,0,0,0,0,0,7,5,4,0,3,0,3,32,0,0,0,0,0,0,0,0,12,21,14,4,12,3,9,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
603021070,13,20,12,9,5,0,0,79,0,0,0,0,3,0,0,0,4,3,0,4,0,0,0,10,0,0,0,0,4,4,9,8,15,7,5,3,0,0,0,48,0,0,0,0,3,5,9,14,6,6,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,0,0,30,8,76,43,48,4,3,0,5,0,8,250,0,0,0,0,0,0,3,0,0,0,0,0,0,0,35,41,10,12,3,0,43,23,103,85,116,57,50,28,13,8,43,594,0,0,0,0,0,0,0,0,8,5,14,6,6,3,4,55,0,0,0,0,0,0,3,6,13,9,7,6,5,0,3,47,0,0,0,0,0,0,3,3,26,16,15,3,4,6,8,77,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12
603021071,10,13,7,3,0,0,4,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,4,16,3,0,0,7,0,0,39,0,0,0,0,9,7,3,16,12,3,0,0,0,0,3,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,6,4,40,16,83,24,35,7,5,0,0,3,9,246,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,32,7,7,5,3,51,31,101,49,100,57,37,14,9,7,52,526,0,0,0,0,0,0,0,3,3,5,9,10,3,3,5,48,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,21,13,12,9,0,7,6,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
603021072,41,38,27,15,10,9,4,149,0,0,0,0,0,0,0,0,5,3,4,0,3,3,0,16,0,0,0,0,0,0,11,12,37,18,9,0,5,4,0,102,0,0,0,3,0,8,20,10,20,10,3,0,0,3,0,77,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,11,3,3,38,13,124,46,68,11,14,0,3,0,26,362,0,0,0,0,0,0,0,0,0,3,0,0,0,0,56,66,9,11,8,9,49,35,161,87,206,114,99,49,38,27,95,999,0,0,0,0,0,0,0,4,9,28,45,23,27,10,9,157,0,0,0,0,0,0,3,3,13,7,3,5,0,0,11,52,0,0,0,0,0,3,0,10,42,95,66,28,21,13,23,306,0,0,0,0,0,0,0,3,3,19,5,4,0,3,0,40
603031073,10,11,9,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,0,24,0,0,0,0,0,3,3,11,9,4,0,0,0,0,3,38,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,11,62,22,23,6,0,0,0,0,11,166,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,34,4,0,0,0,34,17,82,48,63,34,23,9,4,13,42,369,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,9,5,10,4,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
603031074,26,13,0,5,3,9,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,10,7,4,3,0,0,0,0,36,0,0,0,0,3,13,11,13,7,8,5,0,0,3,0,69,0,0,0,0,0,0,3,0,5,3,0,3,0,0,0,13,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,10,5,7,3,7,37,17,114,54,63,11,11,0,0,7,20,353,0,0,0,0,3,0,7,0,4,0,0,0,0,0,42,52,6,12,5,6,47,32,150,97,138,75,51,20,12,24,68,730,0,0,0,0,0,0,0,0,7,7,4,4,4,4,7,40,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,19,0,0,0,0,0,0,0,7,25,21,16,11,3,3,13,92,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9
604011075,18,17,6,8,0,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,12,6,0,0,0,0,0,30,0,0,0,0,0,3,6,4,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,13,4,80,20,17,0,3,0,0,0,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,5,3,0,0,14,9,91,29,68,48,27,17,4,0,34,354,0,0,0,0,0,0,0,0,3,10,9,8,3,3,0,38,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,19,0,0,0,0,0,0,0,0,23,17,14,13,9,0,0,76,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,17
604011076,37,20,18,10,5,3,0,110,0,0,0,0,0,0,3,0,4,3,3,3,0,0,0,20,0,0,0,0,0,0,12,18,24,11,6,3,3,0,0,75,0,0,0,0,9,9,10,7,3,4,5,0,0,0,4,47,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,12,8,6,3,7,31,10,63,22,33,5,15,0,4,5,10,218,0,0,0,0,3,0,3,0,0,0,0,0,0,0,33,44,15,6,10,9,47,22,101,61,136,66,60,38,24,20,51,659,0,0,0,0,0,0,0,6,4,17,24,17,25,13,17,112,0,0,0,0,0,3,0,3,5,12,0,3,0,0,0,29,0,0,0,0,0,0,0,4,29,42,36,24,23,6,18,180,0,0,0,0,0,0,0,3,3,7,4,7,4,0,0,27
604011077,25,19,9,0,3,3,0,61,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,12,18,3,3,0,0,0,0,40,0,0,0,0,3,8,8,5,11,3,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,18,11,57,19,18,5,5,3,0,0,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,4,0,4,21,15,70,39,96,48,36,20,9,6,26,387,0,0,0,0,0,0,0,0,3,3,11,3,13,5,5,39,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,3,11,19,20,8,6,3,7,75,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,14
604011078,22,24,19,11,6,8,3,100,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,5,5,18,17,6,0,0,4,0,59,0,0,0,0,5,3,4,9,14,7,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,31,5,105,24,60,15,6,0,0,5,10,263,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,38,10,3,0,0,38,13,111,50,136,85,58,35,21,29,47,634,0,0,0,0,0,0,0,0,3,7,16,35,33,20,4,117,0,0,0,0,0,0,0,0,9,9,3,0,5,0,4,30,0,0,0,0,0,0,0,0,21,45,39,31,20,21,10,192,0,0,0,0,0,0,0,0,7,4,4,4,0,3,3,26
604011079,23,15,21,9,8,3,0,89,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,4,4,7,19,13,9,3,0,0,3,54,0,0,0,0,3,5,10,13,10,4,3,0,0,0,3,50,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,27,9,107,32,48,14,8,4,0,0,17,272,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53,60,4,0,9,4,36,15,131,63,122,77,66,30,27,6,83,683,0,0,0,0,0,0,0,0,7,12,7,10,16,8,9,74,0,0,0,0,0,0,3,0,4,5,3,3,3,0,0,24,0,0,0,0,0,0,0,0,32,47,37,31,16,18,11,192,0,0,0,0,0,0,0,0,3,4,9,9,0,4,4,28
604011080,18,17,12,7,3,0,0,54,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,14,7,4,0,0,0,3,36,0,0,0,0,0,3,10,6,10,6,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,7,68,26,24,0,0,0,0,0,5,157,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,24,7,0,0,0,16,13,77,38,87,40,43,18,16,5,34,393,0,0,0,0,0,0,0,0,4,9,14,12,8,8,3,59,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,20,0,0,0,0,0,0,0,0,21,38,28,14,8,3,10,125,0,0,0,0,0,0,0,0,0,3,5,4,4,0,3,17
604011081,25,9,10,9,0,3,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,5,9,10,4,0,0,0,3,36,0,0,0,0,3,3,3,7,3,5,0,0,0,0,0,29,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,26,3,93,27,36,7,3,0,0,3,9,201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,25,4,3,3,0,29,8,107,43,92,44,34,27,11,8,47,464,0,0,0,0,0,0,0,0,0,11,22,13,12,7,4,65,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,23,26,24,21,15,4,11,125,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,17
604011082,33,26,21,8,4,0,0,102,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,11,0,0,0,0,0,3,5,14,13,14,6,0,0,0,0,64,0,0,0,0,4,10,15,11,13,3,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,47,10,159,55,69,24,10,6,0,0,30,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,48,6,8,3,3,51,25,176,93,161,93,72,36,25,7,74,831,0,0,0,0,0,0,0,0,4,8,14,22,16,7,13,88,0,0,0,0,0,0,3,0,13,8,4,0,4,0,4,30,0,0,0,0,0,0,0,7,47,58,34,28,20,13,10,216,0,0,0,0,0,0,0,0,3,17,7,3,0,3,7,47
604011083,21,23,14,4,0,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,6,11,10,9,3,0,3,0,0,38,0,0,0,0,0,8,7,7,10,5,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,31,15,100,27,47,0,0,0,0,0,5,247,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,21,8,3,8,0,35,27,112,55,106,59,34,23,15,7,29,513,0,0,0,0,0,0,0,0,3,6,13,10,13,9,3,63,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,33,27,30,20,14,5,9,129,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,15
