SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
108051170,200,97,32,1530,508,203,199,121,84,1122,14,3,6,0,0,21,1785,533,442,226,124,3119,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,40,5,3,0,0,53,4,0,3,0,0,6,0,0,0,0,0,0,55,9,5,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,14,4,0,0,0,0,4,5,0,0,0,0,3,14,0,0,0,0,19,0,0,0,0,4,5,6,4,0,0,0,10,0,0,0,0,0,0,31,7,0,0,5,36,0,0,0,0,0,0,1880,552,447,230,131,3241,11,0,0,0,0,12,45,4,0,3,0,58,272,72,34,3,0,389,925,277,210,72,29,1511,634,201,205,137,86,1273,27,5,3,6,4,48,1919,566,454,230
108051171,126,50,21,772,180,104,84,60,39,475,6,3,0,3,0,14,686,302,217,113,63,1383,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,10,0,0,0,0,0,0,731,309,217,116,63,1437,0,0,0,0,0,0,3,0,0,0,0,6,77,17,10,0,0,104,384,171,119,34,16,726,169,86,92,71,56,476,11,3,0,0,0,21,651,284,225,102
109011172,290,58,16,1402,429,307,457,238,82,1510,15,4,0,3,0,27,1296,649,762,303,104,3102,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,29,12,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,55,0,0,0,0,0,0,7,3,0,0,0,6,89,18,6,0,0,116,14,10,6,0,0,30,0,0,0,0,0,3,3,0,0,0,0,3,108,32,17,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1447,689,774,305,104,3323,0,0,0,0,0,3,6,0,0,0,0,12,115,19,5,0,0,140,753,345,272,64,22,1458,635,370,562,286,103,1961,11,12,6,3,0,30,1521,753,849,356
109011173,243,81,26,1286,211,143,193,107,73,728,15,8,7,0,7,27,986,483,446,191,107,2212,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,25,4,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,20,9,0,0,0,34,0,0,0,0,0,0,4,0,0,0,0,4,77,21,3,0,0,107,18,8,0,3,0,32,0,0,0,0,0,3,3,0,0,0,0,3,114,31,11,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1122,523,461,198,111,2410,3,0,0,0,0,3,5,3,0,0,0,7,117,31,8,4,0,165,630,294,216,56,20,1211,257,174,197,127,59,817,20,5,4,7,3,35,1035,510,431,188
109011174,193,51,17,1086,304,167,225,124,40,857,0,4,0,0,0,12,1097,423,422,172,61,2179,0,0,0,0,0,0,4,0,0,0,0,4,53,10,4,0,0,63,38,15,10,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,102,23,13,0,0,143,0,0,0,0,0,0,24,0,0,0,0,33,90,32,12,0,0,139,17,7,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,137,42,18,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,3,0,0,3,1346,488,456,179,61,2530,3,0,0,0,0,3,3,0,0,0,0,8,147,18,7,0,0,174,517,192,159,49,8,925,377,162,239,107,39,924,13,0,3,0,0,23,1060,372,407,160
109011175,220,74,25,1271,453,223,323,228,120,1343,21,3,3,0,6,26,1332,532,555,309,155,2884,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,4,1354,540,557,308,155,2911,4,0,0,0,0,4,18,3,0,0,0,17,140,27,20,4,0,191,667,234,211,81,33,1237,559,219,350,233,116,1478,26,10,0,3,5,45,1417,500,586,321
109011176,306,93,43,1778,322,202,245,169,74,1010,23,4,3,3,0,35,1399,638,559,263,115,2974,0,0,0,0,0,0,0,0,0,0,0,0,97,17,4,0,0,116,34,21,3,0,0,63,0,0,0,0,0,3,0,0,0,0,0,0,129,35,11,3,0,181,5,0,0,0,0,3,9,0,0,0,0,9,220,57,18,5,0,300,46,23,15,3,0,87,3,3,0,0,3,10,6,0,0,0,0,9,282,91,37,5,0,416,0,0,0,0,0,4,3,0,0,0,0,3,4,3,0,0,0,5,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,4,0,20,0,0,0,0,0,0,1825,767,609,282,122,3599,0,0,0,0,0,4,5,3,0,0,0,8,231,24,17,0,3,268,917,394,293,88,30,1725,381,207,251,147,95,1081,17,6,10,0,0,34,1550,632,573,240
109021177,43,20,9,343,101,63,70,48,30,321,7,3,0,0,0,12,362,158,129,67,43,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,17,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,381,166,133,67,43,789,0,0,0,0,0,0,4,0,0,0,0,7,46,16,0,3,0,63,193,64,35,20,3,314,125,50,62,37,21,293,15,3,3,0,0,19,372,131,105,65
109021178,144,42,32,808,194,88,118,85,48,523,12,8,0,0,0,18,738,290,269,130,81,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,4,13,6,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,31,0,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,30,0,4,0,0,0,4,797,295,268,132,86,1588,3,0,0,0,0,3,10,3,0,0,0,9,80,21,7,3,3,115,409,141,126,51,13,741,179,95,130,87,34,529,16,5,5,4,0,29,691,271,268,140
109021179,78,49,7,474,132,62,58,39,28,320,3,0,0,0,0,9,476,162,145,95,38,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,3,486,166,145,95,40,934,0,0,0,0,0,0,6,0,0,0,0,4,58,15,6,5,0,84,207,75,69,41,11,402,133,59,45,56,28,326,5,5,0,0,0,18,409,156,124,102
109031180,123,33,8,756,176,74,123,73,39,488,5,0,0,0,0,9,736,229,249,105,51,1365,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,4,6,0,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,23,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,47,8,0,0,0,57,23,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,68,13,7,0,0,87,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,17,0,0,0,0,0,3,836,243,261,106,51,1499,0,0,0,0,0,0,0,0,0,0,0,0,74,12,8,3,0,94,465,136,100,37,4,748,214,80,108,65,23,491,16,4,3,0,0,27,773,236,218,102
109031181,140,50,14,888,254,93,137,97,57,637,13,0,0,3,0,18,965,259,279,152,71,1732,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,24,4,0,0,0,22,6,7,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,29,7,0,0,0,40,0,0,0,0,0,0,6,0,0,0,0,6,5,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,0,0,3,0,0,3,1048,274,286,156,71,1830,0,0,0,0,0,0,11,0,0,0,0,12,98,16,11,3,0,131,515,133,114,40,18,812,251,120,144,95,51,671,18,3,0,0,0,27,891,276,270,147
109031182,144,42,10,957,255,115,148,96,51,667,24,4,3,0,6,34,938,344,307,142,70,1791,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,24,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,16,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,21,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,3,22,0,0,0,0,0,0,999,355,311,142,70,1870,0,0,0,0,0,3,4,0,0,0,0,9,105,21,5,3,0,137,539,156,132,52,7,885,284,124,144,90,43,686,10,9,4,0,0,24,947,313,289,148
109031183,144,60,20,868,309,133,142,106,60,749,13,0,3,0,0,15,942,301,296,175,75,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,11,0,0,0,4,0,3,0,0,0,0,0,0,11,0,4,3,0,19,5,0,0,0,0,3,981,313,306,175,75,1855,0,0,0,0,0,3,12,0,0,3,0,18,99,23,15,4,0,138,486,131,93,45,12,769,327,120,144,98,45,741,19,4,3,4,0,25,943,279,253,148
109031184,104,24,9,673,176,74,109,85,26,463,6,0,0,3,0,15,750,190,211,108,36,1290,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,3,3,0,0,43,11,6,3,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,59,7,9,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,20,4,3,0,0,21,7,0,0,0,0,10,829,202,223,115,36,1405,0,0,0,0,0,3,3,0,0,0,0,3,83,4,4,3,0,101,411,131,89,28,10,671,233,103,158,92,29,606,13,0,7,0,0,15,739,240,262,126
109031185,174,66,25,1240,344,138,187,126,71,859,24,3,3,3,0,27,1322,344,363,189,98,2323,0,0,0,0,0,0,3,0,0,0,0,3,22,3,0,0,0,24,12,5,3,0,0,13,0,3,0,0,0,7,0,0,0,0,0,0,34,6,3,0,3,46,0,0,0,0,0,3,4,0,0,0,0,4,24,5,0,0,0,31,11,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,43,14,3,0,0,54,0,0,0,0,0,0,7,0,0,0,0,7,16,0,0,0,0,14,7,0,0,0,0,12,3,0,0,0,0,6,0,0,0,0,0,0,31,7,3,0,3,39,0,0,3,0,0,3,1428,371,372,195,103,2470,4,0,0,0,0,3,7,4,0,0,0,13,161,24,15,0,4,203,717,183,156,61,25,1137,366,159,176,118,76,896,26,3,5,0,0,28,1280,372,350,185
110011186,412,131,34,2268,722,367,495,313,160,2058,24,7,4,4,6,44,2159,954,936,453,205,4708,0,0,0,0,0,0,7,0,0,0,0,3,73,17,10,3,0,98,36,8,9,3,0,56,8,8,0,0,0,17,0,0,0,0,0,0,118,33,19,9,3,183,0,0,0,0,0,0,24,3,0,0,0,29,135,39,23,8,0,205,30,24,14,3,0,65,4,0,0,3,0,10,3,0,0,0,0,6,191,69,37,13,0,307,3,0,0,0,0,3,3,0,0,0,0,3,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,14,3,0,4,0,20,0,0,0,0,0,3,2482,1059,993,477,207,5218,0,0,0,0,0,0,15,0,6,0,3,19,236,52,24,3,0,318,1127,477,364,115,40,2122,820,403,472,291,155,2139,29,9,9,6,7,56,2232,946,873,414
110011187,81,27,13,489,190,82,106,77,41,490,5,0,0,0,0,10,555,203,199,110,57,1123,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,570,202,204,109,57,1145,0,0,0,0,0,3,16,0,0,0,0,16,83,16,7,3,0,110,287,98,86,16,13,501,175,87,121,83,37,505,11,3,4,0,0,13,575,209,225,104
110011188,142,42,13,792,250,104,154,98,62,669,13,4,0,0,3,13,786,293,314,146,81,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,7,6,0,0,0,15,0,0,0,0,0,0,814,297,316,148,81,1656,0,0,0,0,0,0,21,0,0,0,0,21,102,16,17,5,0,137,435,130,131,37,13,741,264,107,164,98,45,673,10,3,5,0,0,18,825,264,317,133
110011189,63,25,7,423,171,45,70,50,26,362,9,0,0,0,0,6,491,147,137,72,34,886,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,506,150,142,76,34,908,3,0,0,0,0,3,8,0,0,0,0,8,67,13,7,3,0,89,219,67,51,14,3,359,132,56,75,62,16,339,11,0,4,0,0,15,443,137,130,84
110021190,170,75,20,1185,333,134,156,118,49,789,14,8,6,0,0,30,1252,393,342,199,74,2265,0,0,0,0,0,0,3,0,0,0,0,3,10,4,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,9,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,1284,402,344,199,74,2307,3,0,0,0,0,3,21,0,3,0,0,26,191,32,8,3,0,230,629,206,152,63,14,1066,314,137,143,109,49,749,21,3,4,0,0,29,1179,379,306,177
110021191,235,77,40,1407,427,201,239,163,92,1123,13,5,4,3,5,33,1357,585,503,256,132,2833,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,4,0,3,0,18,0,0,0,0,0,3,0,0,0,0,0,0,15,7,0,3,0,29,0,0,0,0,0,0,16,0,0,0,0,20,39,18,4,0,0,64,9,3,0,3,0,13,0,0,0,0,0,4,5,0,0,0,0,3,68,16,11,3,0,104,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,1453,612,513,264,138,2987,4,0,0,0,0,3,4,0,0,0,0,11,172,53,23,4,0,253,712,319,209,74,34,1359,457,185,245,170,82,1139,34,4,12,4,4,55,1389,561,489,250
110021192,102,46,40,612,198,92,102,87,58,534,10,5,3,3,0,18,682,247,218,140,104,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,6,0,0,0,3,9,0,0,0,0,0,0,693,251,224,140,105,1415,0,0,0,0,0,3,26,0,5,0,0,27,114,20,8,4,0,148,329,120,67,42,25,580,177,75,88,83,54,464,14,0,0,0,3,18,656,215,165,122
110021193,140,46,11,743,233,99,112,79,41,562,14,0,0,0,0,20,822,268,267,135,53,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,0,0,0,0,0,0,845,271,268,138,53,1570,3,0,0,0,0,3,22,0,0,0,0,24,142,32,14,3,3,190,395,129,120,42,12,705,256,84,100,87,36,569,19,4,3,3,0,30,835,253,234,143
110021194,103,58,24,794,239,114,112,68,66,586,14,0,7,0,0,18,956,297,236,127,87,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,16,0,0,0,0,0,0,5,0,0,0,0,10,7,7,0,0,0,13,0,3,0,3,0,6,3,0,0,0,4,7,0,0,0,0,0,0,19,11,3,0,4,40,0,0,3,0,0,7,993,312,244,125,89,1765,11,0,0,0,0,12,37,3,0,0,0,40,201,28,8,3,0,243,460,122,100,43,13,744,251,99,106,63,44,569,25,3,0,3,0,36,985,252,222,111
