SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
503011036,0,3,3,3,6,0,0,19,0,0,0,0,0,0,5,0,23,46,42,52,72,36,37,324,0,0,0,0,0,0,0,0,4,3,7,12,8,4,8,49,0,0,0,0,0,0,5,4,31,38,14,93,24,15,21,242,0,0,0,0,0,0,0,3,9,0,0,4,3,6,0,26,0,0,0,0,0,0,0,0,7,0,0,4,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,12,0,0,0,0,0,4,0,3,3,3,4,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,3,0,0,0,5,4,8,16,88,98,89,202,184,110,246,1064,0,0,0,0,0,0,13,9,29,14,0,18,4,0,20,111,0,3,0,9,0,9,10,9,8,0,0,4,3,0,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,7,10,3,6,3,0,0,40,0,0,0,0,0,4,7,11,59,72,65,54,60,5,19,362,0,0,0,0,0,0,0,3,4,11,4,14,11,0,3,46,0,0,0,0,0,3,7,9,56,29,12,61,14,0,15,223,0,0,0,0,0,4,6,4,3,0,3,3,0,0,3,25,0,0,0,0,0,3,5,0,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,16,0,0,0,0,6,11,4,4,10,11,3,3,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,4,0,3,0,7,33,34,29,160,147,123,181,127,18,143,1010,0,0,0,0,0,3,7,8,30,16,3,6,0,0,8,87,0,0,0,10,0,15,9,9,12,3,0,0,0,0,3,68,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,5
503021039,7,10,7,3,11,3,7,46,0,0,0,0,0,0,3,10,70,89,75,89,129,36,31,534,0,0,0,0,0,0,3,3,3,12,16,16,21,6,19,92,0,0,0,0,0,3,12,9,58,42,5,103,29,14,21,298,0,0,0,0,0,5,3,5,4,3,0,6,0,0,6,39,0,0,0,0,0,0,0,0,6,4,0,6,6,0,3,30,0,0,0,0,0,0,0,0,3,4,3,3,0,3,4,21,0,3,3,3,7,13,3,7,14,11,4,4,0,0,17,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,109,0,3,6,6,8,28,29,37,184,208,170,275,257,101,237,1549,0,0,0,0,0,8,8,15,55,16,8,7,3,0,18,148,0,3,3,5,0,23,12,17,18,4,0,0,0,0,9,93,0,0,0,3,0,3,0,0,5,3,0,0,0,0,3,16
503021040,12,7,3,0,0,0,0,31,0,0,0,0,0,0,0,12,34,44,40,36,42,10,7,222,0,0,0,0,0,0,0,0,4,4,8,6,7,0,4,33,0,0,0,0,0,4,5,9,41,17,9,49,15,4,13,159,0,0,0,0,0,3,0,3,8,3,0,3,0,0,4,27,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,3,0,0,0,0,11,3,9,11,5,3,0,0,0,6,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,42,46,3,4,4,0,6,23,21,32,131,105,95,130,79,26,96,747,0,0,0,0,0,3,6,18,19,13,5,7,0,0,14,91,0,0,3,3,0,19,6,6,11,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
503021041,6,5,0,3,3,0,4,32,0,0,0,0,0,0,3,5,27,25,17,16,18,12,12,140,0,0,0,0,0,0,0,0,5,8,5,0,3,4,0,27,0,0,0,0,0,12,15,6,49,19,6,27,6,11,10,164,0,0,0,3,3,3,3,0,4,4,0,3,0,0,0,25,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,3,7,3,16,12,3,8,7,7,3,3,0,0,8,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,67,68,11,6,12,9,21,29,19,28,118,85,59,80,69,36,116,701,0,0,0,6,0,7,6,6,35,8,4,16,5,0,20,116,0,3,0,7,0,21,6,4,5,3,0,0,0,0,5,72,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,18
503021042,3,3,3,3,5,4,3,35,0,0,0,0,0,0,4,8,36,44,50,66,127,26,32,402,0,0,0,0,0,0,0,0,4,8,5,8,9,7,3,50,0,0,0,0,0,7,3,9,40,23,9,111,30,15,15,259,0,0,0,0,0,3,0,0,10,4,3,11,3,0,7,54,0,0,0,0,0,0,0,0,6,0,3,8,0,0,0,18,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,15,3,0,0,0,3,4,3,3,4,0,5,3,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,118,6,0,0,3,3,17,8,24,120,116,104,260,253,100,221,1228,0,0,0,4,0,4,8,18,56,29,12,28,4,0,20,185,0,0,3,6,0,16,20,9,26,3,0,4,0,0,11,110,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,14
503021043,9,10,3,3,6,4,9,52,0,3,0,0,0,5,4,4,48,81,58,99,109,28,29,483,0,0,0,0,0,0,0,0,10,7,8,6,17,11,3,63,0,0,0,3,0,5,10,10,57,36,14,120,26,6,20,301,0,0,0,0,0,3,4,8,16,3,0,4,0,0,10,54,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,3,0,0,0,8,6,4,3,3,12,8,5,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,99,4,7,0,8,11,33,29,39,164,186,136,267,192,80,185,1337,0,0,0,0,0,9,12,16,51,24,9,15,3,0,28,166,0,3,4,12,0,24,6,18,24,5,0,3,0,0,13,122,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,10
504011044,13,3,3,0,0,0,6,41,0,0,0,0,0,3,11,17,111,104,76,25,19,8,37,415,0,0,0,0,0,0,0,3,14,13,7,7,3,0,4,53,0,0,0,6,0,8,22,39,125,42,18,34,14,0,28,339,0,0,0,0,0,9,5,6,13,3,0,0,0,0,14,54,0,0,0,5,0,3,3,0,3,3,0,3,0,0,7,28,0,0,0,0,0,0,3,0,3,5,3,3,0,0,0,20,0,3,3,3,14,15,5,9,19,10,3,3,0,0,9,103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,103,105,3,7,8,14,19,41,53,92,352,241,162,111,71,12,243,1417,0,0,3,5,0,15,24,21,58,25,8,3,4,0,17,187,0,0,8,21,0,50,27,19,31,15,3,0,0,0,19,187,0,3,0,0,0,6,0,0,4,0,0,0,4,0,3,23
504011045,21,17,0,3,4,0,3,68,0,0,0,3,3,0,6,19,168,158,107,50,57,11,45,625,0,0,0,0,0,0,3,5,24,21,24,9,9,0,4,98,0,0,0,0,3,18,27,45,146,51,14,61,12,4,36,419,0,0,3,0,4,14,13,13,26,10,5,3,0,0,6,106,0,0,0,0,0,4,5,3,3,0,0,5,0,0,3,28,0,0,0,0,0,0,0,0,0,4,3,3,0,3,8,25,5,0,3,4,20,26,10,18,25,12,4,4,0,0,22,154,0,0,0,0,0,0,0,0,7,0,3,0,0,0,130,147,8,6,5,6,24,72,78,110,482,350,241,194,107,25,292,2016,0,0,0,3,0,20,30,26,95,27,9,18,3,3,31,265,0,0,4,29,5,65,38,22,23,6,0,0,0,0,14,209,0,0,0,0,0,5,3,3,4,0,0,0,0,0,4,28
504011046,3,3,3,0,3,0,3,27,0,0,0,0,0,0,6,9,28,31,22,17,23,5,11,153,0,0,0,0,0,0,0,0,4,6,3,0,5,0,0,30,0,0,0,0,0,9,11,23,51,16,4,34,3,0,15,167,0,0,3,0,0,7,0,6,9,0,0,0,0,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,4,4,8,3,4,4,5,3,0,0,0,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,3,0,6,7,6,32,24,49,123,80,59,78,57,25,99,651,0,0,0,0,0,13,10,8,24,15,3,3,0,0,7,91,0,0,3,14,0,21,6,4,7,0,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
504011047,25,14,7,0,4,0,9,79,0,0,0,0,0,6,13,34,181,148,79,23,24,0,58,572,0,0,0,0,0,4,3,0,23,19,15,3,3,3,6,92,4,0,0,0,0,29,50,74,160,72,19,25,8,4,56,492,0,0,3,3,5,12,6,4,24,12,4,7,0,0,15,97,0,0,0,0,0,10,3,4,22,7,0,3,0,0,8,66,0,0,0,0,0,0,0,3,9,7,3,3,0,0,0,30,8,9,5,4,17,29,13,32,73,35,9,5,3,0,36,278,0,0,0,0,3,0,0,0,0,0,3,0,0,0,134,149,10,5,14,13,32,114,93,160,593,390,229,102,89,22,362,2229,0,0,3,0,0,15,34,27,80,28,13,10,0,4,29,250,0,0,0,21,6,60,34,14,37,12,0,3,0,0,7,199,0,0,3,5,0,11,0,0,9,3,4,0,0,0,3,34
504011048,18,8,9,0,0,0,9,48,0,0,0,0,3,5,3,12,90,91,54,49,48,6,22,390,0,0,0,0,0,0,3,0,17,3,11,6,6,0,13,57,0,3,0,0,0,11,18,34,69,47,18,31,13,9,25,281,0,0,0,0,0,9,6,4,8,9,0,0,0,0,3,52,0,0,0,0,0,3,3,0,3,7,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,17,0,0,0,0,5,12,4,9,15,11,3,7,0,0,23,86,0,0,0,0,0,0,0,0,3,0,0,0,0,0,71,73,0,3,0,0,18,41,42,68,255,218,155,125,99,26,196,1239,0,0,0,0,0,0,8,12,23,16,7,3,5,0,12,95,0,0,3,6,0,16,6,12,11,5,0,0,0,0,4,63,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7
504021049,4,4,0,0,0,0,3,16,0,0,0,0,0,0,0,7,35,22,3,0,3,0,9,98,0,0,0,0,0,0,0,0,10,4,0,0,0,0,8,21,0,0,0,0,0,3,10,13,27,9,0,5,0,0,9,80,0,0,0,0,0,3,0,5,4,3,0,0,0,0,4,13,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,3,0,0,5,13,13,32,98,56,17,19,18,8,81,356,0,0,0,0,0,3,3,3,7,0,0,0,0,0,0,13,0,0,0,0,0,7,3,4,6,0,0,0,0,0,5,28,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5
504021050,9,13,4,0,3,0,3,40,0,0,0,0,0,3,3,7,86,84,50,36,37,6,34,341,0,0,0,0,0,0,0,0,10,11,9,10,9,7,3,51,0,0,0,0,0,0,6,17,47,45,5,58,13,3,15,214,0,0,4,0,0,3,0,3,9,5,0,3,0,0,4,36,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,10,0,3,0,3,3,6,0,3,7,6,3,3,0,0,7,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,95,97,4,3,3,5,4,17,12,36,185,189,110,142,80,23,195,1017,0,0,0,0,0,4,5,3,28,16,3,3,3,0,15,90,0,0,0,10,0,21,11,4,15,0,0,0,0,0,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021051,3,0,3,4,0,0,0,16,0,0,0,0,0,0,3,9,35,56,23,13,14,0,19,179,0,0,0,0,0,0,0,3,3,3,0,4,0,3,7,27,0,0,0,0,0,6,3,10,43,22,10,21,4,0,9,125,0,0,0,0,0,3,0,0,4,3,0,5,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,15,3,0,0,0,6,6,5,0,6,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,3,0,0,0,8,18,16,29,108,116,69,55,34,4,103,559,0,0,0,0,0,9,4,5,11,7,0,4,0,0,8,46,0,0,3,3,0,9,9,8,3,3,0,0,0,0,0,34,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,10,7,16,0,0,0,9,61,0,0,3,0,0,6,3,25,154,125,59,40,36,10,54,523,0,0,0,0,0,0,0,4,21,14,11,7,12,3,12,80,0,0,0,0,0,3,18,28,137,62,12,42,4,3,37,356,0,0,0,0,4,7,3,7,10,5,6,0,0,0,6,54,3,0,0,0,0,3,0,0,12,4,4,4,0,0,8,43,0,0,0,0,0,0,0,0,9,4,0,0,3,0,5,22,0,4,0,0,6,13,3,6,6,6,5,3,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,162,8,9,0,3,14,42,39,80,400,291,186,147,102,23,336,1666,0,0,0,0,0,10,15,16,39,18,4,3,0,0,21,128,0,0,7,14,0,28,17,20,13,4,3,0,0,0,14,117,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,16
504021054,20,5,4,0,0,0,3,47,0,0,0,0,0,4,5,20,115,104,53,27,19,7,34,388,0,0,0,0,0,0,0,3,9,14,3,5,8,0,9,51,0,0,0,3,0,16,21,31,113,42,20,18,6,0,29,299,0,0,0,0,0,3,3,9,14,4,3,0,0,0,7,45,0,0,0,0,0,0,5,4,10,3,0,3,0,0,7,42,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,17,0,3,0,5,11,23,5,12,27,10,3,0,0,0,16,115,0,0,0,0,0,4,0,0,0,0,0,0,0,0,104,113,4,3,0,8,13,63,40,79,341,248,134,108,58,15,246,1358,0,0,0,0,0,16,16,23,42,20,5,3,3,4,14,149,0,0,4,22,0,47,25,14,25,3,3,0,0,0,13,155,0,4,0,0,0,3,3,3,3,0,0,0,0,0,6,25
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,33,17,6,3,0,0,6,85,4,0,0,0,3,9,17,39,274,234,102,52,43,4,50,831,0,0,0,0,0,0,7,6,33,39,12,5,3,0,17,132,0,0,3,4,0,37,49,74,271,95,28,41,16,4,40,672,0,0,0,3,8,24,16,22,21,6,8,0,3,0,16,125,0,0,0,0,0,7,3,12,28,5,3,4,0,0,6,69,0,0,0,0,0,0,0,3,5,8,3,4,0,0,7,31,5,3,4,6,30,35,13,26,29,14,9,0,0,0,22,204,0,0,0,0,4,0,5,0,10,0,0,3,0,0,173,202,16,12,13,24,45,122,116,193,815,551,275,180,108,29,423,2924,0,0,3,4,0,23,22,34,84,32,10,10,0,0,28,259,0,4,8,27,0,56,38,28,38,3,0,3,0,0,16,219,0,0,0,3,0,0,4,8,0,3,0,3,0,0,4,27
504031057,23,7,8,3,0,0,5,63,3,0,0,3,3,10,15,40,197,102,55,28,17,3,34,506,0,0,0,0,5,0,3,9,32,24,9,3,3,0,10,90,0,0,3,3,0,34,40,82,176,54,8,18,8,0,34,462,0,0,0,0,5,21,13,9,27,7,3,0,0,0,16,113,0,0,3,0,0,0,3,9,11,3,3,0,0,0,6,38,0,0,0,0,0,0,0,0,6,3,6,0,4,0,4,29,0,7,8,3,27,27,8,19,29,11,3,3,0,0,25,163,0,0,0,0,0,0,5,0,3,0,0,0,0,0,137,151,9,10,14,15,38,97,94,169,591,298,150,94,49,3,313,1957,0,3,0,3,0,23,19,21,57,25,10,0,3,0,20,189,0,0,0,27,0,37,12,22,18,11,0,0,0,0,8,142,3,0,0,0,0,5,3,4,3,4,0,0,0,0,5,26
504031058,4,7,0,0,0,0,0,16,0,0,0,0,0,3,3,3,41,42,17,13,5,5,14,144,0,0,0,0,0,3,0,0,0,3,3,0,3,0,4,16,0,0,0,3,0,4,6,11,54,16,7,10,3,0,18,125,0,0,0,0,0,3,3,3,10,0,0,3,0,0,0,25,0,0,0,0,0,0,0,3,6,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,3,4,0,3,4,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,62,0,3,0,5,4,20,21,26,144,91,36,45,17,6,119,535,0,0,0,0,0,3,7,7,10,6,0,0,0,0,5,41,0,0,0,4,0,12,9,0,3,4,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031059,15,11,0,7,0,0,0,43,0,0,0,0,0,0,11,31,237,164,65,31,35,3,41,626,0,0,0,0,0,0,0,3,25,19,15,8,3,0,12,89,0,3,0,0,4,11,27,60,221,83,21,55,6,3,26,526,0,0,3,0,0,4,3,11,15,3,0,0,0,0,4,41,0,0,0,0,0,3,3,10,19,4,0,5,0,0,11,54,0,0,0,0,0,0,0,0,4,6,7,3,4,0,8,34,3,3,0,7,5,10,4,10,13,3,3,4,0,0,9,78,0,0,0,0,0,0,0,0,4,0,0,0,0,0,145,150,3,5,3,9,16,40,59,127,614,389,184,160,84,19,282,1984,0,0,0,0,0,11,18,20,46,11,3,4,0,0,13,137,0,0,0,22,0,41,13,13,14,3,0,0,0,0,5,111,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8
504031060,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,27,8,7,14,0,13,107,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,19,0,0,0,0,0,0,0,4,30,15,5,8,0,0,5,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0,0,0,0,0,9,8,9,82,57,40,30,23,5,69,337,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,0,0,0,4,0,13,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,44,27,12,4,10,3,15,121,0,0,0,0,0,0,0,3,12,0,4,0,0,0,0,19,0,0,0,0,0,3,5,17,26,8,3,15,3,0,12,94,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,4,5,0,3,3,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,3,0,0,4,11,12,31,103,58,34,30,23,3,65,386,0,0,0,0,0,0,8,6,12,4,6,0,4,0,6,52,0,0,0,8,0,15,3,3,5,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
504031062,5,4,0,0,0,0,0,26,0,0,0,0,0,3,10,17,81,58,23,8,5,0,16,222,0,0,0,0,0,0,3,0,12,7,5,3,0,0,0,40,0,0,0,0,0,24,28,45,82,28,9,5,0,0,19,240,0,0,0,3,0,5,3,8,18,3,0,0,0,0,5,52,0,0,0,0,4,3,3,6,8,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,15,8,12,7,18,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,6,20,51,53,87,277,145,77,35,19,3,140,921,0,0,0,3,0,9,20,16,36,15,3,3,3,0,17,127,0,0,6,12,0,29,9,16,12,4,0,0,0,0,3,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
