SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
501021251,123,72,63,74,70,32,23,3,0,452,13,6,3,3,8,3,0,0,0,36,1156,635,483,776,787,431,330,103,15,4713,27,3,4,19,8,3,0,0,0,63,21,8,26,14,3,3,0,0,0,70,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,14,10,7,3,9,17,0,0,0,0,45,19,5,4,11,17,0,0,0,0,56,1057,529,549,505,360,155,86,26,3,3263,197,103,122,122,121,52,30,15,3,758,2481,1280,1199,1461,1303,649,448,147,26,8998
501021252,14,8,3,6,18,11,4,0,4,63,0,0,0,0,0,3,0,0,0,3,273,207,64,187,327,345,183,65,26,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,17,4,3,3,0,0,0,0,0,0,17,278,184,71,155,161,119,61,15,0,1051,52,31,13,31,40,41,22,7,3,239,617,426,159,382,539,504,273,83,32,3009
501021253,61,35,46,53,55,49,28,15,5,348,3,5,6,3,9,3,4,0,0,26,926,492,570,730,935,1081,933,583,360,6612,26,3,34,34,9,3,3,0,0,109,22,4,25,14,5,0,0,0,0,77,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,12,3,0,0,0,0,0,31,5,3,5,10,3,5,3,0,3,33,11,5,18,11,3,5,3,0,3,65,761,564,629,518,514,451,263,102,65,3864,174,107,161,164,166,183,150,102,68,1271,1941,1188,1464,1511,1660,1743,1368,792,487,12154
501021254,58,18,32,34,20,21,8,3,0,191,0,0,3,3,3,0,0,0,0,13,369,220,250,308,344,413,316,166,33,2425,7,0,9,0,0,0,0,0,0,18,11,9,15,12,4,0,3,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,3,5,7,9,7,0,0,0,0,24,3,5,9,9,7,0,0,0,0,32,513,355,301,279,221,162,98,31,13,1974,116,66,93,88,77,68,44,27,3,577,1025,654,677,702,669,666,477,235,44,5142
501031017,37,13,15,20,22,27,28,5,0,169,0,0,0,0,0,3,3,0,0,7,444,204,174,317,480,612,635,295,89,3249,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,10,6,4,0,0,35,4,4,0,6,10,6,4,0,0,40,587,228,194,331,324,337,218,62,19,2305,98,44,45,60,121,141,110,56,13,691,1137,486,428,720,952,1110,990,414,125,6357
501031018,26,20,12,16,18,29,22,10,4,155,0,0,0,0,0,0,0,0,0,3,466,206,200,292,435,578,499,212,79,2976,8,0,0,3,0,0,0,0,0,9,8,4,7,0,3,0,0,0,0,25,5,3,0,0,0,3,0,0,0,11,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,4,6,3,13,3,0,0,39,3,6,8,6,10,13,3,0,0,49,440,229,239,270,285,303,181,62,8,2029,125,56,57,81,108,123,101,42,19,707,1059,511,522,667,848,1038,794,323,108,5870
501031019,48,21,10,16,23,16,13,13,3,162,0,0,0,0,0,0,0,0,0,0,465,278,215,265,434,473,374,254,82,2837,0,3,0,4,3,0,0,0,0,8,7,7,8,10,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,0,17,0,5,7,0,9,0,0,0,0,17,522,316,297,259,263,209,97,40,9,2022,106,71,66,54,62,81,55,50,37,591,1107,686,598,600,789,769,527,342,129,5538
501031020,27,8,6,14,13,16,16,3,0,98,0,0,0,0,3,3,0,0,0,9,288,150,99,207,380,463,476,205,64,2329,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,6,4,3,0,0,0,23,4,0,0,6,4,3,0,0,0,28,432,191,175,250,317,347,208,44,9,1974,97,44,56,67,109,107,102,49,12,647,827,389,340,537,824,934,790,310,86,5040
502011021,39,27,25,22,32,34,20,10,0,211,0,0,0,0,0,0,3,0,0,5,682,301,289,428,510,628,760,244,37,3885,4,0,5,3,0,0,0,0,0,9,0,0,7,0,0,3,0,0,0,11,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,11,3,4,0,0,25,3,3,3,7,11,3,4,0,0,30,596,294,319,355,321,253,179,80,9,2415,116,52,59,92,92,109,107,38,3,660,1417,650,689,908,949,1014,1055,360,46,7088
502011022,50,31,31,31,39,36,31,11,0,261,0,0,0,0,4,0,0,0,0,7,663,427,311,488,689,825,928,426,105,4860,0,3,0,3,7,0,0,0,0,13,6,3,3,3,8,0,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,6,4,6,8,6,9,3,3,0,0,38,6,6,12,7,9,3,3,0,0,43,682,435,387,407,369,324,236,75,14,2916,121,77,90,105,115,110,114,47,20,792,1499,959,813,1027,1216,1279,1294,551,141,8782
502011023,94,53,41,55,52,49,37,23,6,415,0,0,0,0,5,4,4,5,0,18,706,516,400,490,665,710,767,869,249,5364,13,3,5,14,3,0,0,0,0,37,7,0,7,3,3,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,20,4,3,11,4,8,9,4,0,0,43,9,7,21,6,9,9,4,0,0,68,865,515,563,361,408,271,197,152,57,3391,147,89,106,89,90,95,89,98,42,847,1770,1144,1125,991,1199,1096,1054,1128,355,9855
502011024,126,68,55,75,75,74,62,30,6,571,3,3,3,3,4,5,3,3,0,29,1452,975,639,1035,1426,1568,1882,1084,343,10398,11,3,6,9,0,0,0,0,0,29,9,3,8,15,7,3,3,0,0,48,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,12,3,0,4,3,0,0,35,4,9,9,6,3,5,8,3,0,46,8,12,21,8,4,9,9,3,0,79,1506,924,773,837,744,606,441,218,62,6107,247,195,177,193,209,202,251,150,57,1680,3252,2144,1653,2127,2431,2412,2599,1457,459,18529
502011025,37,36,34,40,47,35,39,16,0,289,0,0,0,0,0,0,0,0,0,0,418,369,367,401,629,776,845,581,248,4634,37,13,51,39,5,4,0,0,0,154,25,3,24,23,0,0,0,0,0,83,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,12,29,3,3,0,0,0,0,53,3,4,3,5,10,11,8,0,0,48,12,13,36,12,16,11,8,0,0,102,496,479,466,342,376,363,222,121,32,2907,123,117,126,121,141,154,118,106,72,1082,1137,1013,1086,968,1187,1327,1203,803,354,9090
502011026,53,12,24,17,14,19,20,3,0,160,0,0,0,0,0,0,0,0,0,0,400,271,200,278,427,580,691,308,70,3236,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,6,0,0,5,0,3,0,0,15,4,8,0,4,5,3,3,0,0,24,450,276,236,249,248,252,157,66,14,1943,81,62,44,64,69,105,83,38,6,553,942,625,488,609,765,946,935,413,93,5821
502011027,177,118,105,118,116,57,25,20,9,726,3,0,5,4,5,3,0,0,0,21,1901,1107,1029,1202,1380,1146,1025,616,271,9686,22,12,35,25,12,4,0,0,0,109,14,6,7,19,6,10,0,0,0,52,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,12,3,13,15,11,7,0,0,0,70,15,3,18,18,11,7,0,0,0,76,1761,939,1177,819,651,422,232,104,47,6154,315,184,241,216,201,120,102,64,47,1487,4068,2270,2556,2349,2288,1717,1373,790,367,17782
502011028,64,30,28,27,33,34,31,10,0,258,3,0,0,0,4,6,0,0,0,21,683,465,365,432,713,942,1098,734,281,5718,8,5,13,3,3,0,0,0,0,34,14,0,12,6,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,18,0,0,0,7,5,5,3,0,0,27,4,6,7,8,5,6,3,0,0,41,648,492,416,411,391,346,316,175,67,3253,140,99,80,92,137,144,133,100,50,978,1506,1072,915,983,1279,1452,1556,1005,399,10171
502011029,48,36,30,31,31,31,25,5,0,239,4,0,0,0,0,0,0,0,0,6,868,473,424,546,730,680,755,491,158,5126,0,3,3,0,0,0,0,0,0,13,11,3,0,6,0,0,0,0,0,20,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,12,3,0,0,0,28,0,3,4,3,12,3,0,0,0,28,879,483,478,451,375,318,203,93,21,3310,191,93,111,130,142,138,136,92,30,1057,1963,1066,1036,1154,1275,1144,1100,682,205,9628
503011030,16,27,5,12,23,27,3,5,3,127,0,0,0,3,3,0,0,3,3,12,706,553,107,313,693,480,385,424,223,3893,8,6,0,4,13,3,4,0,0,42,3,0,4,3,4,0,0,0,0,18,3,4,0,3,4,7,5,11,0,34,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,19,0,0,0,0,3,3,0,0,0,13,7,4,0,5,13,3,0,0,0,25,476,364,163,226,326,273,111,86,30,2056,97,51,39,47,82,62,51,38,10,479,1313,996,321,610,1139,835,560,567,266,6609
503011031,32,15,18,19,13,17,19,11,0,144,0,0,0,0,0,0,3,3,0,3,579,434,361,362,545,522,620,459,285,4161,16,9,14,16,16,3,0,0,0,79,20,11,8,14,8,8,0,0,0,75,0,0,4,4,3,4,5,3,4,30,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,16,0,12,3,4,6,6,3,3,4,44,3,12,3,7,7,8,3,3,4,52,438,533,478,304,303,276,192,99,61,2683,102,103,148,107,117,127,110,88,51,953,1185,1116,1029,819,1027,958,938,665,399,8148
503011032,31,14,10,22,16,12,12,0,0,112,0,0,0,3,0,0,0,0,0,5,672,405,339,369,599,536,497,245,144,3792,11,3,9,4,5,0,0,0,0,33,3,0,0,8,0,0,0,0,0,11,0,0,3,0,3,7,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,3,0,0,9,500,348,466,364,369,369,194,66,39,2718,121,79,114,71,115,111,73,17,22,724,1306,835,938,819,1111,1044,773,337,212,7375
503011033,25,23,12,22,34,21,9,3,0,142,0,0,3,0,0,0,0,0,0,12,1019,538,217,531,789,578,339,224,136,4362,16,10,5,16,13,6,0,0,0,61,7,6,4,7,3,9,0,0,0,32,9,3,3,0,8,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,8,0,3,3,5,3,3,0,27,8,8,0,3,4,6,3,3,0,36,723,395,261,404,412,311,121,49,31,2703,137,93,40,69,106,81,34,20,18,604,1926,1050,539,1039,1352,1004,510,300,180,7899
503011034,38,20,22,11,21,28,7,9,0,155,0,0,3,0,0,0,3,0,0,10,937,699,410,517,852,704,678,376,130,5297,25,8,43,21,20,6,4,0,0,119,11,9,15,6,6,6,0,0,0,60,8,3,0,0,5,3,8,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,14,3,8,15,5,6,0,3,3,62,21,3,13,15,5,8,0,3,3,70,667,609,596,489,467,366,229,78,27,3531,136,110,186,113,152,138,146,83,59,1131,1820,1453,1313,1181,1527,1255,1083,547,219,10395
503011035,70,122,46,54,60,36,43,10,7,442,3,4,0,0,3,0,0,3,0,11,1529,1489,597,883,1222,1151,1032,598,278,8778,43,83,57,36,32,29,29,9,4,324,125,83,121,80,22,3,5,3,0,454,15,21,6,4,21,14,15,19,8,120,0,0,3,0,0,0,0,0,0,3,0,11,3,4,5,5,4,0,0,31,11,20,11,6,11,5,3,3,3,74,9,35,11,16,16,12,8,5,3,110,1053,1974,1056,678,651,584,453,142,71,6667,230,369,231,159,172,171,144,61,55,1589,3053,4189,2137,1927,2185,2027,1735,854,433,18534
503011036,19,16,9,23,21,16,12,11,0,136,0,0,0,0,0,0,0,0,0,6,938,591,288,509,732,653,556,343,181,4782,21,9,3,15,16,0,0,0,0,66,5,4,0,8,5,3,0,0,0,33,11,3,0,4,5,12,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,10,5,3,5,12,3,0,0,36,0,10,5,7,3,12,3,0,0,41,590,510,317,326,396,328,213,80,31,2790,173,104,79,123,126,93,67,48,28,841,1737,1232,701,1013,1294,1118,861,473,236,8681
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,8,0,0,23
503021038,58,35,49,36,38,23,7,7,0,252,0,0,0,0,0,0,0,0,0,10,886,429,682,758,793,556,353,234,146,4827,5,3,12,14,3,0,0,0,0,37,35,17,18,13,11,9,0,0,0,97,10,5,15,8,4,9,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,4,5,9,8,8,0,0,0,46,9,4,9,9,8,8,0,0,0,47,989,537,1098,842,529,337,143,25,11,4507,167,142,203,154,112,79,54,16,8,933,2118,1153,2055,1837,1493,1026,579,277,163,10708
503021039,34,53,70,35,45,50,33,11,7,338,0,0,4,0,3,0,0,0,0,12,1152,872,946,957,1191,1065,715,418,271,7590,31,29,83,30,3,9,0,0,0,184,21,25,54,20,11,12,12,3,0,152,19,20,13,7,19,22,13,3,0,130,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,20,5,5,15,12,8,4,3,0,0,59,3,14,26,12,8,4,3,0,0,80,943,930,1555,1031,766,635,309,99,45,6306,193,240,399,255,218,176,120,56,53,1710,2396,2164,3161,2372,2278,1971,1206,592,379,16517
503021040,31,5,36,26,22,15,11,7,6,157,0,0,0,0,0,0,0,0,0,0,604,341,533,562,654,464,324,330,212,4025,12,9,14,18,3,0,0,0,0,58,20,13,9,14,11,4,3,0,0,67,8,3,7,8,9,6,8,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,4,12,8,3,7,5,3,0,41,3,4,13,5,6,5,5,3,0,44,606,430,889,587,409,302,109,33,7,3372,138,80,184,139,147,131,77,46,43,982,1393,905,1684,1369,1284,958,545,427,261,8821
503021041,81,162,318,125,82,71,28,9,6,882,3,0,3,3,3,0,3,0,0,21,629,1069,3257,1546,1205,1246,900,440,178,10462,153,122,515,194,38,23,6,4,0,1054,146,135,322,146,57,33,21,5,3,855,7,16,27,14,8,20,16,7,0,121,0,0,0,0,0,0,0,0,0,3,11,12,37,11,0,9,3,0,0,87,4,19,47,15,19,15,12,0,0,133,14,30,88,34,17,17,16,0,3,218,637,1815,4922,1748,1062,796,418,115,28,11538,335,741,2129,891,585,490,292,152,84,5704,2000,4118,11719,4830,3094,2759,1729,759,304,31293
503021042,67,42,87,57,41,48,35,9,5,385,0,0,0,3,3,0,3,6,0,10,1014,605,848,887,977,972,965,618,278,7160,64,15,46,57,25,8,0,0,0,218,44,11,38,40,8,4,0,3,0,157,16,3,10,8,7,8,16,7,0,71,0,3,0,0,0,0,0,0,0,3,7,3,7,4,3,0,0,0,0,17,5,6,8,14,10,11,8,3,4,67,8,10,12,17,12,11,11,3,4,93,1136,877,1414,914,821,697,465,168,72,6564,286,159,325,266,197,235,185,123,67,1838,2599,1713,2766,2271,2111,1984,1674,929,415,16465
503021043,85,36,112,91,52,42,28,9,3,462,0,0,0,0,3,3,0,3,0,13,1297,616,1044,1131,1002,864,732,518,386,7593,198,125,416,163,18,18,12,9,0,963,49,18,86,32,16,4,7,3,0,217,9,6,6,4,6,9,8,0,0,53,0,0,0,0,0,0,0,0,0,0,11,29,50,9,0,0,0,0,0,101,10,10,20,16,11,6,3,3,3,81,20,38,71,25,13,6,0,4,3,180,1170,800,1400,1015,705,596,287,99,42,6112,280,195,450,294,172,175,120,95,50,1843,3147,1869,3802,2907,1993,1716,1185,734,492,17849
504011044,93,77,81,63,63,67,39,20,4,507,7,6,4,8,3,3,0,4,0,42,1193,703,769,975,1084,1047,873,574,222,7435,48,16,58,42,11,9,3,3,0,188,60,33,37,32,12,8,3,3,3,186,3,3,4,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,4,3,7,17,3,0,0,0,0,0,33,9,6,17,12,7,9,5,0,0,75,18,18,33,17,7,9,11,0,0,112,1125,707,1077,890,713,495,258,97,72,5422,220,129,225,214,219,169,112,76,36,1393,2701,1634,2252,2241,2092,1792,1283,760,334,15092
504011045,107,73,103,102,77,78,29,22,11,600,0,8,0,3,6,3,4,3,3,31,1873,975,1299,1547,1529,1414,1071,812,485,11007,78,33,118,67,24,4,10,6,0,338,140,75,89,72,47,18,11,5,6,469,11,4,10,12,17,10,4,4,0,69,3,0,0,0,0,0,0,0,0,5,10,12,43,12,3,5,5,0,0,87,9,15,23,14,21,12,8,6,0,100,26,29,60,30,21,14,8,6,0,193,1447,1079,1753,1473,1091,736,351,148,86,8167,328,199,318,311,290,241,137,127,90,2042,3982,2465,3750,3662,3129,2531,1630,1124,676,22958
504011046,66,54,112,80,35,50,19,4,0,414,0,0,0,0,3,3,3,0,0,13,627,408,994,783,627,613,514,217,100,4887,136,50,285,136,11,11,7,0,0,644,108,55,151,76,24,8,10,0,0,439,0,0,4,0,7,3,4,3,0,24,0,0,0,0,0,0,0,0,0,0,36,39,84,22,3,11,3,0,0,193,5,3,11,20,9,10,3,0,0,57,35,39,92,43,12,18,10,0,0,254,563,534,1506,820,525,401,182,42,17,4604,133,140,421,242,163,160,97,66,79,1501,1644,1283,3545,2181,1414,1268,839,348,198,12714
504011047,90,91,108,100,93,84,58,24,6,648,0,6,0,3,0,7,4,0,0,17,1732,1200,1404,1411,1483,1477,1462,956,312,11435,128,55,178,112,40,25,9,5,0,562,226,120,183,115,82,28,17,15,0,790,22,3,10,23,15,16,21,8,3,119,0,0,0,0,0,0,0,0,0,0,22,27,64,7,0,5,0,0,0,131,13,9,28,25,16,8,11,3,0,98,35,35,95,26,14,11,8,3,3,236,967,961,1331,792,694,471,250,121,38,5631,267,237,347,284,231,183,195,111,54,1914,3492,2723,3753,2932,2720,2369,2046,1255,424,21712
504011048,39,38,22,30,33,25,24,6,0,224,0,3,0,0,3,0,0,0,0,8,682,505,418,485,582,814,686,380,144,4690,11,16,20,17,11,6,3,0,0,79,56,47,46,29,20,27,11,3,3,237,42,35,22,15,37,74,52,14,3,299,0,0,0,0,0,0,0,0,0,0,9,8,6,10,7,3,4,0,0,46,4,3,7,3,5,4,0,4,0,37,12,13,15,11,12,6,4,4,0,80,307,261,260,220,217,165,110,49,6,1600,89,68,88,63,79,86,73,40,21,598,1232,986,905,893,1029,1259,987,498,178,7979
504021049,22,11,11,14,21,14,7,3,0,113,0,0,0,0,0,0,0,0,0,0,226,140,96,151,252,253,178,66,26,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,14,0,0,0,3,7,0,3,0,0,19,268,163,140,146,194,137,54,14,3,1116,50,303,686,573,320,141,69,22,3,2165,545,604,917,881,778,533,309,104,27,4715
504021050,64,52,22,49,48,42,36,5,3,323,3,0,3,0,0,0,4,0,0,16,564,366,176,347,583,548,519,207,52,3369,4,0,0,4,0,4,3,0,0,13,3,0,0,3,3,3,0,0,0,12,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,8,7,4,8,5,0,50,6,4,6,8,7,4,8,5,0,47,682,394,253,418,480,383,245,78,20,2949,105,76,50,76,103,93,54,22,7,588,1381,841,488,871,1197,1049,836,313,82,7054
504021051,43,31,29,23,43,19,9,9,0,208,6,0,3,3,0,0,0,0,0,14,440,334,235,306,474,418,382,200,32,2817,6,0,11,3,3,0,0,0,0,25,3,3,7,0,6,9,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,13,0,0,0,0,0,0,19,0,3,0,0,0,3,3,0,0,6,9,5,15,4,0,3,3,0,0,35,437,277,357,268,253,182,119,47,13,1947,76,52,55,56,63,40,47,13,6,419,971,681,687,647,808,658,553,265,52,5314
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11
504021053,102,53,49,54,78,71,42,18,3,472,3,0,0,3,3,6,0,0,0,21,921,698,403,630,1099,1000,842,395,163,6149,3,0,0,3,6,3,0,0,0,14,4,3,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,11,17,16,5,0,0,3,63,15,8,11,17,16,5,0,0,3,63,1246,704,586,753,778,639,362,111,34,5201,235,142,127,149,212,196,145,42,21,1271,2450,1569,1145,1571,2135,1877,1362,548,213,12865
504021054,88,55,44,66,59,51,52,19,3,442,0,0,0,0,0,5,8,0,0,18,882,654,540,679,945,1018,906,519,221,6370,13,6,31,12,11,0,0,0,0,76,8,10,9,8,5,3,0,0,0,40,0,3,0,3,0,3,0,0,0,13,0,3,3,0,0,0,0,0,0,8,5,4,0,4,0,0,0,0,0,12,3,4,9,10,10,3,3,3,0,48,9,7,13,18,12,3,5,3,0,72,950,647,777,556,516,425,258,115,28,4267,153,106,142,124,164,142,145,82,56,1119,2041,1447,1531,1414,1671,1617,1325,722,300,12075
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
