SA4_NAME16	Year	Age.min	Sex	persons
Perth - Inner	2006	49	F	1020
Perth - Inner	2006	49	M	1070
Perth - Inner	2006	50	F	1027
Perth - Inner	2006	50	M	1054
Perth - Inner	2006	51	F	954
Perth - Inner	2006	51	M	918
Perth - Inner	2006	52	F	958
Perth - Inner	2006	52	M	939
Perth - Inner	2006	53	F	981
Perth - Inner	2006	53	M	956
Perth - Inner	2006	54	F	911
Perth - Inner	2006	54	M	988
Perth - Inner	2006	55	F	897
Perth - Inner	2006	55	M	933
Perth - Inner	2006	56	F	858
Perth - Inner	2006	56	M	892
Perth - Inner	2006	57	F	861
Perth - Inner	2006	57	M	811
Perth - Inner	2006	58	F	821
Perth - Inner	2006	58	M	824
Perth - Inner	2006	59	F	885
Perth - Inner	2006	59	M	912
Perth - Inner	2006	60	F	684
Perth - Inner	2006	60	M	777
Perth - Inner	2006	61	F	631
Perth - Inner	2006	61	M	731
Perth - Inner	2006	62	F	654
Perth - Inner	2006	62	M	672
Perth - Inner	2006	63	F	542
Perth - Inner	2006	63	M	584
Perth - Inner	2006	64	F	565
Perth - Inner	2006	64	M	655
Perth - Inner	2006	65	F	570
Perth - Inner	2006	65	M	566
Perth - Inner	2006	66	F	482
Perth - Inner	2006	66	M	488
Perth - Inner	2006	67	F	488
Perth - Inner	2006	67	M	526
Perth - Inner	2006	68	F	483
Perth - Inner	2006	68	M	452
Perth - Inner	2006	69	F	446
Perth - Inner	2006	69	M	467
Perth - Inner	2006	70	F	439
Perth - Inner	2006	70	M	413
Perth - Inner	2006	71	F	432
Perth - Inner	2006	71	M	387
Perth - Inner	2006	72	F	391
Perth - Inner	2006	72	M	372
Perth - Inner	2006	73	F	406
Perth - Inner	2006	73	M	373
Perth - Inner	2006	74	F	416
Perth - Inner	2006	74	M	319
Perth - Inner	2006	75	F	395
Perth - Inner	2006	75	M	358
Perth - Inner	2006	76	F	421
Perth - Inner	2006	76	M	345
Perth - Inner	2006	77	F	450
Perth - Inner	2006	77	M	273
Perth - Inner	2006	78	F	429
Perth - Inner	2006	78	M	297
Perth - Inner	2006	79	F	448
Perth - Inner	2006	79	M	312
Perth - Inner	2011			6716
Perth - Inner	2011	0	F	796
Perth - Inner	2011	0	M	846
Perth - Inner	2011	1	F	790
Perth - Inner	2011	1	M	800
Perth - Inner	2011	2	F	765
Perth - Inner	2011	2	M	816
Perth - Inner	2011	3	F	760
Perth - Inner	2011	3	M	797
Perth - Inner	2011	4	F	789
Perth - Inner	2011	4	M	845
Perth - Inner	2011	5	F	791
Perth - Inner	2011	5	M	827
Perth - Inner	2011	6	F	796
Perth - Inner	2011	6	M	803
Perth - Inner	2011	7	F	758
Perth - Inner	2011	7	M	862
Perth - Inner	2011	8	F	735
Perth - Inner	2011	8	M	797
Perth - Inner	2011	9	F	740
Perth - Inner	2011	9	M	824
Perth - Inner	2011	10	F	820
Perth - Inner	2011	10	M	764
Perth - Inner	2011	11	F	763
Perth - Inner	2011	11	M	781
Perth - Inner	2011	12	F	797
Perth - Inner	2011	12	M	822
Perth - Inner	2011	13	F	791
Perth - Inner	2011	13	M	775
Perth - Inner	2011	14	F	859
Perth - Inner	2011	14	M	744
Perth - Inner	2011	15	F	850
Perth - Inner	2011	15	M	863
Perth - Inner	2011	16	F	855
Perth - Inner	2011	16	M	809
Perth - Inner	2011	17	F	856
Perth - Inner	2011	17	M	840
Perth - Inner	2011	18	F	987
Perth - Inner	2011	18	M	949
Perth - Inner	2011	19	F	1187
Perth - Inner	2011	19	M	1092
Perth - Inner	2011	20	F	1241
Perth - Inner	2011	20	M	1230
Perth - Inner	2011	21	F	1351
Perth - Inner	2011	21	M	1271
Perth - Inner	2011	22	F	1398
Perth - Inner	2011	22	M	1425
Perth - Inner	2011	23	F	1539
Perth - Inner	2011	23	M	1503
Perth - Inner	2011	24	F	1429
Perth - Inner	2011	24	M	1570
Perth - Inner	2011	25	F	1567
Perth - Inner	2011	25	M	1661
Perth - Inner	2011	26	F	1576
Perth - Inner	2011	26	M	1746
Perth - Inner	2011	27	F	1571
Perth - Inner	2011	27	M	1562
Perth - Inner	2011	28	F	1535
Perth - Inner	2011	28	M	1689
Perth - Inner	2011	29	F	1402
Perth - Inner	2011	29	M	1539
Perth - Inner	2011	30	F	1396
Perth - Inner	2011	30	M	1457
Perth - Inner	2011	31	F	1217
Perth - Inner	2011	31	M	1372
Perth - Inner	2011	32	F	1201
Perth - Inner	2011	32	M	1314
Perth - Inner	2011	33	F	1094
Perth - Inner	2011	33	M	1186
Perth - Inner	2011	34	F	1091
Perth - Inner	2011	34	M	1106
Perth - Inner	2011	35	F	987
Perth - Inner	2011	35	M	1122
Perth - Inner	2011	36	F	1044
Perth - Inner	2011	36	M	1061
Perth - Inner	2011	37	F	1025
Perth - Inner	2011	37	M	1014
Perth - Inner	2011	38	F	1053
Perth - Inner	2011	38	M	1031
Perth - Inner	2011	39	F	1125
Perth - Inner	2011	39	M	1179
Perth - Inner	2011	40	F	1214
Perth - Inner	2011	40	M	1129
Perth - Inner	2011	41	F	1072
Perth - Inner	2011	41	M	1141
Perth - Inner	2011	42	F	1130
Perth - Inner	2011	42	M	1110
Perth - Inner	2011	43	F	1076
Perth - Inner	2011	43	M	1069
Perth - Inner	2011	44	F	1070
Perth - Inner	2011	44	M	1071
Perth - Inner	2011	45	F	1054
Perth - Inner	2011	45	M	1043
Perth - Inner	2011	46	F	1054
Perth - Inner	2011	46	M	1059
Perth - Inner	2011	47	F	1106
Perth - Inner	2011	47	M	1057
Perth - Inner	2011	48	F	1108
Perth - Inner	2011	48	M	1093
Perth - Inner	2011	49	F	1045
Perth - Inner	2011	49	M	1023
Perth - Inner	2011	50	F	1052
Perth - Inner	2011	50	M	1057
Perth - Inner	2011	51	F	1051
Perth - Inner	2011	51	M	1074
Perth - Inner	2011	52	F	1042
Perth - Inner	2011	52	M	993
Perth - Inner	2011	53	F	1008
Perth - Inner	2011	53	M	1016
Perth - Inner	2011	54	F	1006
Perth - Inner	2011	54	M	1065
Perth - Inner	2011	55	F	961
Perth - Inner	2011	55	M	1088
Perth - Inner	2011	56	F	929
Perth - Inner	2011	56	M	887
Perth - Inner	2011	57	F	930
Perth - Inner	2011	57	M	899
Perth - Inner	2011	58	F	945
Perth - Inner	2011	58	M	910
Perth - Inner	2011	59	F	844
Perth - Inner	2011	59	M	896
Perth - Inner	2011	60	F	823
Perth - Inner	2011	60	M	925
Perth - Inner	2011	61	F	817
Perth - Inner	2011	61	M	832
Perth - Inner	2011	62	F	802
Perth - Inner	2011	62	M	802
Perth - Inner	2011	63	F	805
Perth - Inner	2011	63	M	781
Perth - Inner	2011	64	F	802
Perth - Inner	2011	64	M	788
Perth - Inner	2011	65	F	641
Perth - Inner	2011	65	M	676
Perth - Inner	2011	66	F	586
Perth - Inner	2011	66	M	654
Perth - Inner	2011	67	F	619
Perth - Inner	2011	67	M	603
Perth - Inner	2011	68	F	503
Perth - Inner	2011	68	M	542
Perth - Inner	2011	69	F	538
Perth - Inner	2011	69	M	584
Perth - Inner	2011	70	F	537
Perth - Inner	2011	70	M	495
Perth - Inner	2011	71	F	439
Perth - Inner	2011	71	M	471
Perth - Inner	2011	72	F	472
Perth - Inner	2011	72	M	454
Perth - Inner	2011	73	F	484
Perth - Inner	2011	73	M	365
Perth - Inner	2011	74	F	417
Perth - Inner	2011	74	M	399
Perth - Inner	2011	75	F	428
Perth - Inner	2011	75	M	357
Perth - Inner	2011	76	F	435
Perth - Inner	2011	76	M	333
Perth - Inner	2011	77	F	360
Perth - Inner	2011	77	M	301
Perth - Inner	2011	78	F	376
Perth - Inner	2011	78	M	327
Perth - Inner	2011	79	F	391
Perth - Inner	2011	79	M	273
Perth - Inner	2016			7130
Perth - Inner	2016	0	F	815
Perth - Inner	2016	0	M	828
Perth - Inner	2016	1	F	758
Perth - Inner	2016	1	M	845
Perth - Inner	2016	2	F	780
Perth - Inner	2016	2	M	866
Perth - Inner	2016	3	F	786
Perth - Inner	2016	3	M	851
Perth - Inner	2016	4	F	809
Perth - Inner	2016	4	M	855
Perth - Inner	2016	5	F	827
Perth - Inner	2016	5	M	933
Perth - Inner	2016	6	F	898
Perth - Inner	2016	6	M	858
Perth - Inner	2016	7	F	828
Perth - Inner	2016	7	M	964
Perth - Inner	2016	8	F	832
Perth - Inner	2016	8	M	935
Perth - Inner	2016	9	F	866
Perth - Inner	2016	9	M	939
Perth - Inner	2016	10	F	912
Perth - Inner	2016	10	M	922
Perth - Inner	2016	11	F	864
Perth - Inner	2016	11	M	852
Perth - Inner	2016	12	F	833
Perth - Inner	2016	12	M	966
Perth - Inner	2016	13	F	868
Perth - Inner	2016	13	M	890
Perth - Inner	2016	14	F	919
Perth - Inner	2016	14	M	902
Perth - Inner	2016	15	F	904
Perth - Inner	2016	15	M	857
Perth - Inner	2016	16	F	916
Perth - Inner	2016	16	M	880
Perth - Inner	2016	17	F	908
Perth - Inner	2016	17	M	876
Perth - Inner	2016	18	F	945
Perth - Inner	2016	18	M	903
Perth - Inner	2016	19	F	1213
Perth - Inner	2016	19	M	1051
Perth - Inner	2016	20	F	1190
Perth - Inner	2016	20	M	1241
Perth - Inner	2016	21	F	1266
Perth - Inner	2016	21	M	1200
Perth - Inner	2016	22	F	1282
Perth - Inner	2016	22	M	1224
Perth - Inner	2016	23	F	1488
Perth - Inner	2016	23	M	1427
Perth - Inner	2016	24	F	1544
Perth - Inner	2016	24	M	1493
Perth - Inner	2016	25	F	1614
Perth - Inner	2016	25	M	1677
Perth - Inner	2016	26	F	1677
Perth - Inner	2016	26	M	1667
Perth - Inner	2016	27	F	1695
Perth - Inner	2016	27	M	1617
Perth - Inner	2016	28	F	1764
Perth - Inner	2016	28	M	1710
Perth - Inner	2016	29	F	1586
Perth - Inner	2016	29	M	1647
Perth - Inner	2016	30	F	1729
Perth - Inner	2016	30	M	1729
Perth - Inner	2016	31	F	1588
Perth - Inner	2016	31	M	1582
Perth - Inner	2016	32	F	1524
Perth - Inner	2016	32	M	1561
Perth - Inner	2016	33	F	1422
Perth - Inner	2016	33	M	1533
Perth - Inner	2016	34	F	1347
Perth - Inner	2016	34	M	1487
Perth - Inner	2016	35	F	1314
Perth - Inner	2016	35	M	1405
Perth - Inner	2016	36	F	1178
Perth - Inner	2016	36	M	1277
Perth - Inner	2016	37	F	1165
Perth - Inner	2016	37	M	1192
Perth - Inner	2016	38	F	1120
Perth - Inner	2016	38	M	1173
Perth - Inner	2016	39	F	1100
Perth - Inner	2016	39	M	1098
Perth - Inner	2016	40	F	1037
Perth - Inner	2016	40	M	1050
Perth - Inner	2016	41	F	1070
Perth - Inner	2016	41	M	1051
Perth - Inner	2016	42	F	1156
Perth - Inner	2016	42	M	993
Perth - Inner	2016	43	F	1181
Perth - Inner	2016	43	M	1041
Perth - Inner	2016	44	F	1209
Perth - Inner	2016	44	M	1182
Perth - Inner	2016	45	F	1242
Perth - Inner	2016	45	M	1188
Perth - Inner	2016	46	F	1153
Perth - Inner	2016	46	M	1111
Perth - Inner	2016	47	F	1191
Perth - Inner	2016	47	M	1125
Perth - Inner	2016	48	F	1117
Perth - Inner	2016	48	M	1111
Perth - Inner	2016	49	F	1069
Perth - Inner	2016	49	M	1066
Perth - Inner	2016	50	F	1082
Perth - Inner	2016	50	M	1039
Perth - Inner	2016	51	F	1055
Perth - Inner	2016	51	M	1047
Perth - Inner	2016	52	F	1083
Perth - Inner	2016	52	M	1088
Perth - Inner	2016	53	F	1052
Perth - Inner	2016	53	M	1063
Perth - Inner	2016	54	F	1024
Perth - Inner	2016	54	M	977
Perth - Inner	2016	55	F	1024
Perth - Inner	2016	55	M	965
Perth - Inner	2016	56	F	1013
Perth - Inner	2016	56	M	1009
Perth - Inner	2016	57	F	1013
Perth - Inner	2016	57	M	926
Perth - Inner	2016	58	F	1002
Perth - Inner	2016	58	M	971
Perth - Inner	2016	59	F	942
Perth - Inner	2016	59	M	1009
Perth - Inner	2016	60	F	931
Perth - Inner	2016	60	M	1025
Perth - Inner	2016	61	F	911
Perth - Inner	2016	61	M	845
Perth - Inner	2016	62	F	879
Perth - Inner	2016	62	M	828
Perth - Inner	2016	63	F	899
Perth - Inner	2016	63	M	821
Perth - Inner	2016	64	F	805
Perth - Inner	2016	64	M	856
Perth - Inner	2016	65	F	814
Perth - Inner	2016	65	M	837
Perth - Inner	2016	66	F	788
Perth - Inner	2016	66	M	748
Perth - Inner	2016	67	F	766
Perth - Inner	2016	67	M	724
Perth - Inner	2016	68	F	752
Perth - Inner	2016	68	M	749
Perth - Inner	2016	69	F	788
Perth - Inner	2016	69	M	711
Perth - Inner	2016	70	F	645
Perth - Inner	2016	70	M	646
Perth - Inner	2016	71	F	560
Perth - Inner	2016	71	M	614
Perth - Inner	2016	72	F	578
Perth - Inner	2016	72	M	574
Perth - Inner	2016	73	F	517
Perth - Inner	2016	73	M	489
Perth - Inner	2016	74	F	539
Perth - Inner	2016	74	M	548
Perth - Inner	2016	75	F	514
Perth - Inner	2016	75	M	432
Perth - Inner	2016	76	F	429
Perth - Inner	2016	76	M	445
Perth - Inner	2016	77	F	465
Perth - Inner	2016	77	M	400
Perth - Inner	2016	78	F	473
Perth - Inner	2016	78	M	334
Perth - Inner	2016	79	F	416
Perth - Inner	2016	79	M	362
Perth - North East	2006			5526
Perth - North East	2006	0	F	1302
Perth - North East	2006	0	M	1329
Perth - North East	2006	1	F	1216
Perth - North East	2006	1	M	1393
Perth - North East	2006	2	F	1232
Perth - North East	2006	2	M	1339
Perth - North East	2006	3	F	1295
Perth - North East	2006	3	M	1362
Perth - North East	2006	4	F	1215
Perth - North East	2006	4	M	1307
Perth - North East	2006	5	F	1275
Perth - North East	2006	5	M	1410
Perth - North East	2006	6	F	1264
Perth - North East	2006	6	M	1381
Perth - North East	2006	7	F	1336
Perth - North East	2006	7	M	1447
Perth - North East	2006	8	F	1338
Perth - North East	2006	8	M	1454
Perth - North East	2006	9	F	1357
Perth - North East	2006	9	M	1438
Perth - North East	2006	10	F	1320
Perth - North East	2006	10	M	1533
Perth - North East	2006	11	F	1364
Perth - North East	2006	11	M	1511
Perth - North East	2006	12	F	1303
Perth - North East	2006	12	M	1507
Perth - North East	2006	13	F	1440
Perth - North East	2006	13	M	1458
Perth - North East	2006	14	F	1407
Perth - North East	2006	14	M	1456
Perth - North East	2006	15	F	1418
Perth - North East	2006	15	M	1457
Perth - North East	2006	16	F	1406
Perth - North East	2006	16	M	1547
Perth - North East	2006	17	F	1360
Perth - North East	2006	17	M	1507
Perth - North East	2006	18	F	1293
Perth - North East	2006	18	M	1364
Perth - North East	2006	19	F	1344
Perth - North East	2006	19	M	1444
Perth - North East	2006	20	F	1245
Perth - North East	2006	20	M	1406
Perth - North East	2006	21	F	1289
Perth - North East	2006	21	M	1336
Perth - North East	2006	22	F	1239
Perth - North East	2006	22	M	1335
Perth - North East	2006	23	F	1190
Perth - North East	2006	23	M	1296
Perth - North East	2006	24	F	1187
Perth - North East	2006	24	M	1247
Perth - North East	2006	25	F	1198
Perth - North East	2006	25	M	1239
Perth - North East	2006	26	F	1221
Perth - North East	2006	26	M	1204
Perth - North East	2006	27	F	1229
Perth - North East	2006	27	M	1203
Perth - North East	2006	28	F	1213
Perth - North East	2006	28	M	1230
Perth - North East	2006	29	F	1279
Perth - North East	2006	29	M	1219
Perth - North East	2006	30	F	1426
Perth - North East	2006	30	M	1300
Perth - North East	2006	31	F	1395
Perth - North East	2006	31	M	1358
Perth - North East	2006	32	F	1460
Perth - North East	2006	32	M	1302
Perth - North East	2006	33	F	1525
Perth - North East	2006	33	M	1403
Perth - North East	2006	34	F	1661
Perth - North East	2006	34	M	1503
Perth - North East	2006	35	F	1575
Perth - North East	2006	35	M	1649
Perth - North East	2006	36	F	1594
Perth - North East	2006	36	M	1428
Perth - North East	2006	37	F	1584
Perth - North East	2006	37	M	1558
Perth - North East	2006	38	F	1655
Perth - North East	2006	38	M	1545
Perth - North East	2006	39	F	1587
Perth - North East	2006	39	M	1517
Perth - North East	2006	40	F	1569
Perth - North East	2006	40	M	1506
Perth - North East	2006	41	F	1539
Perth - North East	2006	41	M	1534
Perth - North East	2006	42	F	1649
Perth - North East	2006	42	M	1591
Perth - North East	2006	43	F	1606
Perth - North East	2006	43	M	1588
Perth - North East	2006	44	F	1618
Perth - North East	2006	44	M	1594
Perth - North East	2006	45	F	1597
Perth - North East	2006	45	M	1548
Perth - North East	2006	46	F	1487
Perth - North East	2006	46	M	1507
Perth - North East	2006	47	F	1513
Perth - North East	2006	47	M	1485
Perth - North East	2006	48	F	1388
Perth - North East	2006	48	M	1382
Perth - North East	2006	49	F	1371
Perth - North East	2006	49	M	1333
Perth - North East	2006	50	F	1344
Perth - North East	2006	50	M	1410
Perth - North East	2006	51	F	1416
Perth - North East	2006	51	M	1349
Perth - North East	2006	52	F	1347
Perth - North East	2006	52	M	1271
Perth - North East	2006	53	F	1311
Perth - North East	2006	53	M	1332
Perth - North East	2006	54	F	1296
Perth - North East	2006	54	M	1288
Perth - North East	2006	55	F	1276
Perth - North East	2006	55	M	1299
Perth - North East	2006	56	F	1212
Perth - North East	2006	56	M	1171
Perth - North East	2006	57	F	1175
Perth - North East	2006	57	M	1143
Perth - North East	2006	58	F	1135
Perth - North East	2006	58	M	1192
Perth - North East	2006	59	F	1244
Perth - North East	2006	59	M	1295
Perth - North East	2006	60	F	993
Perth - North East	2006	60	M	1025
Perth - North East	2006	61	F	896
Perth - North East	2006	61	M	969
Perth - North East	2006	62	F	872
Perth - North East	2006	62	M	915
Perth - North East	2006	63	F	784
Perth - North East	2006	63	M	819
Perth - North East	2006	64	F	786
Perth - North East	2006	64	M	791
Perth - North East	2006	65	F	761
Perth - North East	2006	65	M	739
Perth - North East	2006	66	F	686
Perth - North East	2006	66	M	776
Perth - North East	2006	67	F	700
Perth - North East	2006	67	M	658
Perth - North East	2006	68	F	681
Perth - North East	2006	68	M	615
Perth - North East	2006	69	F	610
Perth - North East	2006	69	M	585
Perth - North East	2006	70	F	593
Perth - North East	2006	70	M	571
Perth - North East	2006	71	F	574
Perth - North East	2006	71	M	523
Perth - North East	2006	72	F	555
Perth - North East	2006	72	M	516
Perth - North East	2006	73	F	520
Perth - North East	2006	73	M	475
Perth - North East	2006	74	F	462
Perth - North East	2006	74	M	445
Perth - North East	2006	75	F	503
Perth - North East	2006	75	M	453
Perth - North East	2006	76	F	496
Perth - North East	2006	76	M	443
Perth - North East	2006	77	F	471
Perth - North East	2006	77	M	390
Perth - North East	2006	78	F	456
Perth - North East	2006	78	M	365
Perth - North East	2006	79	F	427
Perth - North East	2006	79	M	362
Perth - North East	2011			6529
Perth - North East	2011	0	F	1347
Perth - North East	2011	0	M	1524
Perth - North East	2011	1	F	1408
Perth - North East	2011	1	M	1527
Perth - North East	2011	2	F	1434
Perth - North East	2011	2	M	1481
Perth - North East	2011	3	F	1512
Perth - North East	2011	3	M	1579
Perth - North East	2011	4	F	1423
Perth - North East	2011	4	M	1575
Perth - North East	2011	5	F	1463
Perth - North East	2011	5	M	1488
Perth - North East	2011	6	F	1326
Perth - North East	2011	6	M	1541
Perth - North East	2011	7	F	1345
Perth - North East	2011	7	M	1424
Perth - North East	2011	8	F	1404
Perth - North East	2011	8	M	1431
Perth - North East	2011	9	F	1304
Perth - North East	2011	9	M	1447
Perth - North East	2011	10	F	1344
Perth - North East	2011	10	M	1468
Perth - North East	2011	11	F	1360
Perth - North East	2011	11	M	1519
Perth - North East	2011	12	F	1459
Perth - North East	2011	12	M	1536
Perth - North East	2011	13	F	1444
Perth - North East	2011	13	M	1560
Perth - North East	2011	14	F	1417
Perth - North East	2011	14	M	1537
Perth - North East	2011	15	F	1433
Perth - North East	2011	15	M	1622
Perth - North East	2011	16	F	1465
Perth - North East	2011	16	M	1562
Perth - North East	2011	17	F	1402
Perth - North East	2011	17	M	1581
Perth - North East	2011	18	F	1469
Perth - North East	2011	18	M	1538
Perth - North East	2011	19	F	1441
Perth - North East	2011	19	M	1426
Perth - North East	2011	20	F	1484
Perth - North East	2011	20	M	1564
Perth - North East	2011	21	F	1457
Perth - North East	2011	21	M	1581
Perth - North East	2011	22	F	1383
Perth - North East	2011	22	M	1535
Perth - North East	2011	23	F	1356
Perth - North East	2011	23	M	1542
Perth - North East	2011	24	F	1458
Perth - North East	2011	24	M	1625
Perth - North East	2011	25	F	1465
Perth - North East	2011	25	M	1672
Perth - North East	2011	26	F	1576
Perth - North East	2011	26	M	1553
Perth - North East	2011	27	F	1505
Perth - North East	2011	27	M	1602
Perth - North East	2011	28	F	1486
Perth - North East	2011	28	M	1649
Perth - North East	2011	29	F	1514
Perth - North East	2011	29	M	1574
Perth - North East	2011	30	F	1580
Perth - North East	2011	30	M	1592
Perth - North East	2011	31	F	1534
Perth - North East	2011	31	M	1508
Perth - North East	2011	32	F	1566
Perth - North East	2011	32	M	1524
Perth - North East	2011	33	F	1514
Perth - North East	2011	33	M	1546
Perth - North East	2011	34	F	1534
Perth - North East	2011	34	M	1466
Perth - North East	2011	35	F	1576
Perth - North East	2011	35	M	1579
Perth - North East	2011	36	F	1563
Perth - North East	2011	36	M	1568
Perth - North East	2011	37	F	1589
Perth - North East	2011	37	M	1575
Perth - North East	2011	38	F	1755
Perth - North East	2011	38	M	1678
Perth - North East	2011	39	F	1826
Perth - North East	2011	39	M	1767
Perth - North East	2011	40	F	1734
Perth - North East	2011	40	M	1769
Perth - North East	2011	41	F	1738
Perth - North East	2011	41	M	1612
Perth - North East	2011	42	F	1712
Perth - North East	2011	42	M	1709
Perth - North East	2011	43	F	1742
Perth - North East	2011	43	M	1669
Perth - North East	2011	44	F	1680
Perth - North East	2011	44	M	1685
Perth - North East	2011	45	F	1628
Perth - North East	2011	45	M	1570
Perth - North East	2011	46	F	1595
Perth - North East	2011	46	M	1580
Perth - North East	2011	47	F	1687
Perth - North East	2011	47	M	1712
Perth - North East	2011	48	F	1707
Perth - North East	2011	48	M	1638
Perth - North East	2011	49	F	1643
Perth - North East	2011	49	M	1664
Perth - North East	2011	50	F	1644
Perth - North East	2011	50	M	1615
Perth - North East	2011	51	F	1529
Perth - North East	2011	51	M	1539
Perth - North East	2011	52	F	1514
Perth - North East	2011	52	M	1495
Perth - North East	2011	53	F	1422
Perth - North East	2011	53	M	1403
Perth - North East	2011	54	F	1364
Perth - North East	2011	54	M	1342
Perth - North East	2011	55	F	1354
Perth - North East	2011	55	M	1356
Perth - North East	2011	56	F	1424
Perth - North East	2011	56	M	1339
Perth - North East	2011	57	F	1315
Perth - North East	2011	57	M	1255
Perth - North East	2011	58	F	1254
Perth - North East	2011	58	M	1246
Perth - North East	2011	59	F	1247
Perth - North East	2011	59	M	1248
Perth - North East	2011	60	F	1252
Perth - North East	2011	60	M	1245
Perth - North East	2011	61	F	1176
Perth - North East	2011	61	M	1155
Perth - North East	2011	62	F	1125
Perth - North East	2011	62	M	1079
Perth - North East	2011	63	F	1103
Perth - North East	2011	63	M	1155
Perth - North East	2011	64	F	1240
Perth - North East	2011	64	M	1197
Perth - North East	2011	65	F	966
Perth - North East	2011	65	M	932
Perth - North East	2011	66	F	859
Perth - North East	2011	66	M	900
Perth - North East	2011	67	F	845
Perth - North East	2011	67	M	881
Perth - North East	2011	68	F	754
Perth - North East	2011	68	M	741
Perth - North East	2011	69	F	756
Perth - North East	2011	69	M	720
Perth - North East	2011	70	F	676
Perth - North East	2011	70	M	665
Perth - North East	2011	71	F	657
Perth - North East	2011	71	M	698
Perth - North East	2011	72	F	696
Perth - North East	2011	72	M	585
Perth - North East	2011	73	F	650
Perth - North East	2011	73	M	559
Perth - North East	2011	74	F	594
Perth - North East	2011	74	M	505
Perth - North East	2011	75	F	537
Perth - North East	2011	75	M	501
Perth - North East	2011	76	F	525
Perth - North East	2011	76	M	481
Perth - North East	2011	77	F	500
Perth - North East	2011	77	M	456
Perth - North East	2011	78	F	472
Perth - North East	2011	78	M	417
Perth - North East	2011	79	F	402
Perth - North East	2011	79	M	346
Perth - North East	2016			7597
Perth - North East	2016	0	F	1581
Perth - North East	2016	0	M	1750
Perth - North East	2016	1	F	1629
Perth - North East	2016	1	M	1773
Perth - North East	2016	2	F	1647
Perth - North East	2016	2	M	1745
Perth - North East	2016	3	F	1601
Perth - North East	2016	3	M	1669
Perth - North East	2016	4	F	1633
Perth - North East	2016	4	M	1714
Perth - North East	2016	5	F	1643
Perth - North East	2016	5	M	1675
Perth - North East	2016	6	F	1563
Perth - North East	2016	6	M	1722
Perth - North East	2016	7	F	1571
Perth - North East	2016	7	M	1634
Perth - North East	2016	8	F	1625
Perth - North East	2016	8	M	1729
Perth - North East	2016	9	F	1558
Perth - North East	2016	9	M	1668
Perth - North East	2016	10	F	1532
Perth - North East	2016	10	M	1667
Perth - North East	2016	11	F	1442
Perth - North East	2016	11	M	1679
Perth - North East	2016	12	F	1426
Perth - North East	2016	12	M	1554
Perth - North East	2016	13	F	1552
Perth - North East	2016	13	M	1578
Perth - North East	2016	14	F	1375
Perth - North East	2016	14	M	1532
Perth - North East	2016	15	F	1479
Perth - North East	2016	15	M	1629
Perth - North East	2016	16	F	1431
Perth - North East	2016	16	M	1596
Perth - North East	2016	17	F	1533
Perth - North East	2016	17	M	1589
Perth - North East	2016	18	F	1431
Perth - North East	2016	18	M	1610
Perth - North East	2016	19	F	1526
Perth - North East	2016	19	M	1623
Perth - North East	2016	20	F	1508
Perth - North East	2016	20	M	1720
Perth - North East	2016	21	F	1530
Perth - North East	2016	21	M	1734
Perth - North East	2016	22	F	1561
Perth - North East	2016	22	M	1714
Perth - North East	2016	23	F	1660
Perth - North East	2016	23	M	1651
Perth - North East	2016	24	F	1744
Perth - North East	2016	24	M	1710
Perth - North East	2016	25	F	1833
Perth - North East	2016	25	M	1721
Perth - North East	2016	26	F	1875
Perth - North East	2016	26	M	1869
Perth - North East	2016	27	F	1948
Perth - North East	2016	27	M	1862
Perth - North East	2016	28	F	1999
Perth - North East	2016	28	M	1950
Perth - North East	2016	29	F	2036
Perth - North East	2016	29	M	1995
Perth - North East	2016	30	F	2046
Perth - North East	2016	30	M	2084
Perth - North East	2016	31	F	2073
Perth - North East	2016	31	M	2036
Perth - North East	2016	32	F	1997
Perth - North East	2016	32	M	2060
Perth - North East	2016	33	F	1976
