SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
Western Australia - Outback (North)	2006	State or territory housing authority	49875	24
Western Australia - Outback (North)	2011			57
Western Australia - Outback (North)	2011		0	493
Western Australia - Outback (North)	2011		3937	10
Western Australia - Outback (North)	2011		5250	7
Western Australia - Outback (North)	2011		7875	6
Western Australia - Outback (North)	2011		10500	6
Western Australia - Outback (North)	2011		11812	0
Western Australia - Outback (North)	2011		14437	4
Western Australia - Outback (North)	2011		18375	3
Western Australia - Outback (North)	2011		23625	0
Western Australia - Outback (North)	2011		28875	0
Western Australia - Outback (North)	2011		34125	0
Western Australia - Outback (North)	2011		39375	0
Western Australia - Outback (North)	2011		44625	0
Western Australia - Outback (North)	2011		49875	11
Western Australia - Outback (North)	2011	(Other)		983
Western Australia - Outback (North)	2011	(Other)	0	3708
Western Australia - Outback (North)	2011	(Other)	3937	356
Western Australia - Outback (North)	2011	(Other)	5250	1213
Western Australia - Outback (North)	2011	(Other)	7875	506
Western Australia - Outback (North)	2011	(Other)	10500	241
Western Australia - Outback (North)	2011	(Other)	11812	187
Western Australia - Outback (North)	2011	(Other)	14437	183
Western Australia - Outback (North)	2011	(Other)	18375	131
Western Australia - Outback (North)	2011	(Other)	23625	90
Western Australia - Outback (North)	2011	(Other)	28875	53
Western Australia - Outback (North)	2011	(Other)	34125	33
Western Australia - Outback (North)	2011	(Other)	39375	30
Western Australia - Outback (North)	2011	(Other)	44625	28
Western Australia - Outback (North)	2011	(Other)	49875	263
Western Australia - Outback (North)	2011	Co-op/church group etc		73
Western Australia - Outback (North)	2011	Co-op/church group etc	0	768
Western Australia - Outback (North)	2011	Co-op/church group etc	3937	77
Western Australia - Outback (North)	2011	Co-op/church group etc	5250	81
Western Australia - Outback (North)	2011	Co-op/church group etc	7875	20
Western Australia - Outback (North)	2011	Co-op/church group etc	10500	18
Western Australia - Outback (North)	2011	Co-op/church group etc	11812	13
Western Australia - Outback (North)	2011	Co-op/church group etc	14437	11
Western Australia - Outback (North)	2011	Co-op/church group etc	18375	5
Western Australia - Outback (North)	2011	Co-op/church group etc	23625	3
Western Australia - Outback (North)	2011	Co-op/church group etc	28875	0
Western Australia - Outback (North)	2011	Co-op/church group etc	34125	0
Western Australia - Outback (North)	2011	Co-op/church group etc	39375	0
Western Australia - Outback (North)	2011	Co-op/church group etc	44625	0
Western Australia - Outback (North)	2011	Co-op/church group etc	49875	0
Western Australia - Outback (North)	2011	Person not in same household		153
Western Australia - Outback (North)	2011	Person not in same household	0	140
Western Australia - Outback (North)	2011	Person not in same household	3937	10
Western Australia - Outback (North)	2011	Person not in same household	5250	36
Western Australia - Outback (North)	2011	Person not in same household	7875	33
Western Australia - Outback (North)	2011	Person not in same household	10500	39
Western Australia - Outback (North)	2011	Person not in same household	11812	63
Western Australia - Outback (North)	2011	Person not in same household	14437	67
Western Australia - Outback (North)	2011	Person not in same household	18375	104
Western Australia - Outback (North)	2011	Person not in same household	23625	102
Western Australia - Outback (North)	2011	Person not in same household	28875	76
Western Australia - Outback (North)	2011	Person not in same household	34125	46
Western Australia - Outback (North)	2011	Person not in same household	39375	44
Western Australia - Outback (North)	2011	Person not in same household	44625	26
Western Australia - Outback (North)	2011	Person not in same household	49875	214
Western Australia - Outback (North)	2011	Real estate agent		369
Western Australia - Outback (North)	2011	Real estate agent	0	179
Western Australia - Outback (North)	2011	Real estate agent	3937	19
Western Australia - Outback (North)	2011	Real estate agent	5250	41
Western Australia - Outback (North)	2011	Real estate agent	7875	51
Western Australia - Outback (North)	2011	Real estate agent	10500	15
Western Australia - Outback (North)	2011	Real estate agent	11812	51
Western Australia - Outback (North)	2011	Real estate agent	14437	77
Western Australia - Outback (North)	2011	Real estate agent	18375	141
Western Australia - Outback (North)	2011	Real estate agent	23625	190
Western Australia - Outback (North)	2011	Real estate agent	28875	193
Western Australia - Outback (North)	2011	Real estate agent	34125	171
Western Australia - Outback (North)	2011	Real estate agent	39375	86
Western Australia - Outback (North)	2011	Real estate agent	44625	62
Western Australia - Outback (North)	2011	Real estate agent	49875	792
Western Australia - Outback (North)	2011	State or territory housing authority		301
Western Australia - Outback (North)	2011	State or territory housing authority	0	954
Western Australia - Outback (North)	2011	State or territory housing authority	3937	471
Western Australia - Outback (North)	2011	State or territory housing authority	5250	711
Western Australia - Outback (North)	2011	State or territory housing authority	7875	503
Western Australia - Outback (North)	2011	State or territory housing authority	10500	173
Western Australia - Outback (North)	2011	State or territory housing authority	11812	145
Western Australia - Outback (North)	2011	State or territory housing authority	14437	133
Western Australia - Outback (North)	2011	State or territory housing authority	18375	85
Western Australia - Outback (North)	2011	State or territory housing authority	23625	38
Western Australia - Outback (North)	2011	State or territory housing authority	28875	15
Western Australia - Outback (North)	2011	State or territory housing authority	34125	8
Western Australia - Outback (North)	2011	State or territory housing authority	39375	4
Western Australia - Outback (North)	2011	State or territory housing authority	44625	0
Western Australia - Outback (North)	2011	State or territory housing authority	49875	0
Western Australia - Outback (North)	2016			35
Western Australia - Outback (North)	2016		0	418
Western Australia - Outback (North)	2016		3937	6
Western Australia - Outback (North)	2016		5250	12
Western Australia - Outback (North)	2016		7875	11
Western Australia - Outback (North)	2016		10500	8
Western Australia - Outback (North)	2016		11812	7
Western Australia - Outback (North)	2016		14437	10
Western Australia - Outback (North)	2016		18375	16
Western Australia - Outback (North)	2016		23625	4
Western Australia - Outback (North)	2016		28875	0
Western Australia - Outback (North)	2016		34125	0
Western Australia - Outback (North)	2016		39375	3
Western Australia - Outback (North)	2016		44625	0
Western Australia - Outback (North)	2016		49875	10
Western Australia - Outback (North)	2016	(Other)		826
Western Australia - Outback (North)	2016	(Other)	0	3252
Western Australia - Outback (North)	2016	(Other)	3937	295
Western Australia - Outback (North)	2016	(Other)	5250	1134
Western Australia - Outback (North)	2016	(Other)	7875	604
Western Australia - Outback (North)	2016	(Other)	10500	337
Western Australia - Outback (North)	2016	(Other)	11812	399
Western Australia - Outback (North)	2016	(Other)	14437	336
Western Australia - Outback (North)	2016	(Other)	18375	215
Western Australia - Outback (North)	2016	(Other)	23625	135
Western Australia - Outback (North)	2016	(Other)	28875	64
Western Australia - Outback (North)	2016	(Other)	34125	62
Western Australia - Outback (North)	2016	(Other)	39375	29
Western Australia - Outback (North)	2016	(Other)	44625	24
Western Australia - Outback (North)	2016	(Other)	49875	94
Western Australia - Outback (North)	2016	Co-op/church group etc		46
Western Australia - Outback (North)	2016	Co-op/church group etc	0	231
Western Australia - Outback (North)	2016	Co-op/church group etc	3937	65
Western Australia - Outback (North)	2016	Co-op/church group etc	5250	76
Western Australia - Outback (North)	2016	Co-op/church group etc	7875	55
Western Australia - Outback (North)	2016	Co-op/church group etc	10500	13
Western Australia - Outback (North)	2016	Co-op/church group etc	11812	17
Western Australia - Outback (North)	2016	Co-op/church group etc	14437	13
Western Australia - Outback (North)	2016	Co-op/church group etc	18375	11
Western Australia - Outback (North)	2016	Co-op/church group etc	23625	9
Western Australia - Outback (North)	2016	Co-op/church group etc	28875	0
Western Australia - Outback (North)	2016	Co-op/church group etc	34125	3
Western Australia - Outback (North)	2016	Co-op/church group etc	39375	0
Western Australia - Outback (North)	2016	Co-op/church group etc	44625	0
Western Australia - Outback (North)	2016	Co-op/church group etc	49875	0
Western Australia - Outback (North)	2016	Person not in same household		142
Western Australia - Outback (North)	2016	Person not in same household	0	114
Western Australia - Outback (North)	2016	Person not in same household	3937	3
Western Australia - Outback (North)	2016	Person not in same household	5250	31
Western Australia - Outback (North)	2016	Person not in same household	7875	44
Western Australia - Outback (North)	2016	Person not in same household	10500	68
Western Australia - Outback (North)	2016	Person not in same household	11812	95
Western Australia - Outback (North)	2016	Person not in same household	14437	118
Western Australia - Outback (North)	2016	Person not in same household	18375	184
Western Australia - Outback (North)	2016	Person not in same household	23625	141
Western Australia - Outback (North)	2016	Person not in same household	28875	87
Western Australia - Outback (North)	2016	Person not in same household	34125	58
Western Australia - Outback (North)	2016	Person not in same household	39375	49
Western Australia - Outback (North)	2016	Person not in same household	44625	27
Western Australia - Outback (North)	2016	Person not in same household	49875	73
Western Australia - Outback (North)	2016	Real estate agent		315
Western Australia - Outback (North)	2016	Real estate agent	0	127
Western Australia - Outback (North)	2016	Real estate agent	3937	15
Western Australia - Outback (North)	2016	Real estate agent	5250	43
Western Australia - Outback (North)	2016	Real estate agent	7875	124
Western Australia - Outback (North)	2016	Real estate agent	10500	99
Western Australia - Outback (North)	2016	Real estate agent	11812	259
Western Australia - Outback (North)	2016	Real estate agent	14437	612
Western Australia - Outback (North)	2016	Real estate agent	18375	987
Western Australia - Outback (North)	2016	Real estate agent	23625	742
Western Australia - Outback (North)	2016	Real estate agent	28875	456
Western Australia - Outback (North)	2016	Real estate agent	34125	301
Western Australia - Outback (North)	2016	Real estate agent	39375	197
Western Australia - Outback (North)	2016	Real estate agent	44625	81
Western Australia - Outback (North)	2016	Real estate agent	49875	174
Western Australia - Outback (North)	2016	State or territory housing authority		414
Western Australia - Outback (North)	2016	State or territory housing authority	0	799
Western Australia - Outback (North)	2016	State or territory housing authority	3937	425
Western Australia - Outback (North)	2016	State or territory housing authority	5250	895
Western Australia - Outback (North)	2016	State or territory housing authority	7875	607
Western Australia - Outback (North)	2016	State or territory housing authority	10500	296
Western Australia - Outback (North)	2016	State or territory housing authority	11812	376
Western Australia - Outback (North)	2016	State or territory housing authority	14437	263
Western Australia - Outback (North)	2016	State or territory housing authority	18375	141
Western Australia - Outback (North)	2016	State or territory housing authority	23625	42
Western Australia - Outback (North)	2016	State or territory housing authority	28875	15
