SA4_NAME16	Year	Age	Sex	persons
Melbourne - Inner East	2011	15-19	M	11725
Melbourne - Inner East	2011	20-24	F	13350
Melbourne - Inner East	2011	20-24	M	13846
Melbourne - Inner East	2011	25-34	F	21119
Melbourne - Inner East	2011	25-34	M	21398
Melbourne - Inner East	2011	35-44	F	24501
Melbourne - Inner East	2011	35-44	M	21388
Melbourne - Inner East	2011	45-54	F	25180
Melbourne - Inner East	2011	45-54	M	22794
Melbourne - Inner East	2011	55-64	F	20490
Melbourne - Inner East	2011	55-64	M	18161
Melbourne - Inner East	2011	65-74	F	15011
Melbourne - Inner East	2011	65-74	M	13017
Melbourne - Inner East	2011	75-84	F	11231
Melbourne - Inner East	2011	75-84	M	8775
Melbourne - Inner East	2011	85+	F	6433
Melbourne - Inner East	2011	85+	M	3198
Melbourne - Inner East	2016	0-4	F	8423
Melbourne - Inner East	2016	0-4	M	8984
Melbourne - Inner East	2016	5-14	F	20428
Melbourne - Inner East	2016	5-14	M	21453
Melbourne - Inner East	2016	15-19	F	12087
Melbourne - Inner East	2016	15-19	M	12230
Melbourne - Inner East	2016	20-24	F	13803
Melbourne - Inner East	2016	20-24	M	14761
Melbourne - Inner East	2016	25-34	F	24381
Melbourne - Inner East	2016	25-34	M	23938
Melbourne - Inner East	2016	35-44	F	23716
Melbourne - Inner East	2016	35-44	M	20987
Melbourne - Inner East	2016	45-54	F	26420
Melbourne - Inner East	2016	45-54	M	23376
Melbourne - Inner East	2016	55-64	F	21461
Melbourne - Inner East	2016	55-64	M	19181
Melbourne - Inner East	2016	65-74	F	17148
Melbourne - Inner East	2016	65-74	M	14340
Melbourne - Inner East	2016	75-84	F	11908
Melbourne - Inner East	2016	75-84	M	9515
Melbourne - Inner East	2016	85+	F	7094
Melbourne - Inner East	2016	85+	M	4013
Melbourne - Inner South	2006	0-4	F	11209
Melbourne - Inner South	2006	0-4	M	11438
Melbourne - Inner South	2006	5-14	F	20440
Melbourne - Inner South	2006	5-14	M	21872
Melbourne - Inner South	2006	15-19	F	10421
Melbourne - Inner South	2006	15-19	M	10841
Melbourne - Inner South	2006	20-24	F	10895
Melbourne - Inner South	2006	20-24	M	11306
Melbourne - Inner South	2006	25-34	F	23870
Melbourne - Inner South	2006	25-34	M	22938
Melbourne - Inner South	2006	35-44	F	29495
Melbourne - Inner South	2006	35-44	M	26992
Melbourne - Inner South	2006	45-54	F	25987
Melbourne - Inner South	2006	45-54	M	24512
Melbourne - Inner South	2006	55-64	F	19792
Melbourne - Inner South	2006	55-64	M	18590
Melbourne - Inner South	2006	65-74	F	13440
Melbourne - Inner South	2006	65-74	M	11311
Melbourne - Inner South	2006	75-84	F	13871
Melbourne - Inner South	2006	75-84	M	9394
Melbourne - Inner South	2006	85+	F	6692
Melbourne - Inner South	2006	85+	M	3149
Melbourne - Inner South	2011	0-4	F	11670
Melbourne - Inner South	2011	0-4	M	12396
Melbourne - Inner South	2011	5-14	F	22243
Melbourne - Inner South	2011	5-14	M	23296
Melbourne - Inner South	2011	15-19	F	10444
Melbourne - Inner South	2011	15-19	M	11268
Melbourne - Inner South	2011	20-24	F	11912
Melbourne - Inner South	2011	20-24	M	12363
Melbourne - Inner South	2011	25-34	F	24429
Melbourne - Inner South	2011	25-34	M	23771
Melbourne - Inner South	2011	35-44	F	30789
Melbourne - Inner South	2011	35-44	M	27767
Melbourne - Inner South	2011	45-54	F	27648
Melbourne - Inner South	2011	45-54	M	25825
Melbourne - Inner South	2011	55-64	F	22225
Melbourne - Inner South	2011	55-64	M	20725
Melbourne - Inner South	2011	65-74	F	14619
Melbourne - Inner South	2011	65-74	M	12808
Melbourne - Inner South	2011	75-84	F	11934
Melbourne - Inner South	2011	75-84	M	8606
Melbourne - Inner South	2011	85+	F	7626
Melbourne - Inner South	2011	85+	M	3854
Melbourne - Inner South	2016	0-4	F	11516
Melbourne - Inner South	2016	0-4	M	11829
Melbourne - Inner South	2016	5-14	F	24706
Melbourne - Inner South	2016	5-14	M	25810
Melbourne - Inner South	2016	15-19	F	11304
Melbourne - Inner South	2016	15-19	M	11790
Melbourne - Inner South	2016	20-24	F	12623
Melbourne - Inner South	2016	20-24	M	12743
Melbourne - Inner South	2016	25-34	F	27074
Melbourne - Inner South	2016	25-34	M	25156
Melbourne - Inner South	2016	35-44	F	29702
Melbourne - Inner South	2016	35-44	M	27381
Melbourne - Inner South	2016	45-54	F	30631
Melbourne - Inner South	2016	45-54	M	27968
Melbourne - Inner South	2016	55-64	F	24027
Melbourne - Inner South	2016	55-64	M	22264
Melbourne - Inner South	2016	65-74	F	18237
Melbourne - Inner South	2016	65-74	M	15806
Melbourne - Inner South	2016	75-84	F	11732
Melbourne - Inner South	2016	75-84	M	8859
Melbourne - Inner South	2016	85+	F	8064
Melbourne - Inner South	2016	85+	M	4481
Melbourne - North East	2006	0-4	F	12406
Melbourne - North East	2006	0-4	M	13196
Melbourne - North East	2006	5-14	F	25619
Melbourne - North East	2006	5-14	M	27186
Melbourne - North East	2006	15-19	F	13794
Melbourne - North East	2006	15-19	M	14417
Melbourne - North East	2006	20-24	F	13722
Melbourne - North East	2006	20-24	M	14536
Melbourne - North East	2006	25-34	F	27283
Melbourne - North East	2006	25-34	M	26481
Melbourne - North East	2006	35-44	F	31818
Melbourne - North East	2006	35-44	M	29641
Melbourne - North East	2006	45-54	F	28646
Melbourne - North East	2006	45-54	M	27095
Melbourne - North East	2006	55-64	F	21179
Melbourne - North East	2006	55-64	M	20640
Melbourne - North East	2006	65-74	F	13456
Melbourne - North East	2006	65-74	M	12424
Melbourne - North East	2006	75-84	F	9887
Melbourne - North East	2006	75-84	M	7602
Melbourne - North East	2006	85+	F	3754
Melbourne - North East	2006	85+	M	1795
Melbourne - North East	2011	0-4	F	14287
Melbourne - North East	2011	0-4	M	15356
Melbourne - North East	2011	5-14	F	26341
Melbourne - North East	2011	5-14	M	27912
Melbourne - North East	2011	15-19	F	13754
Melbourne - North East	2011	15-19	M	14298
Melbourne - North East	2011	20-24	F	15638
Melbourne - North East	2011	20-24	M	16341
Melbourne - North East	2011	25-34	F	31899
Melbourne - North East	2011	25-34	M	31489
Melbourne - North East	2011	35-44	F	33874
Melbourne - North East	2011	35-44	M	32370
Melbourne - North East	2011	45-54	F	30742
Melbourne - North East	2011	45-54	M	28799
Melbourne - North East	2011	55-64	F	24758
Melbourne - North East	2011	55-64	M	23308
Melbourne - North East	2011	65-74	F	15470
Melbourne - North East	2011	65-74	M	14383
Melbourne - North East	2011	75-84	F	10414
Melbourne - North East	2011	75-84	M	8326
Melbourne - North East	2011	85+	F	4728
Melbourne - North East	2011	85+	M	2551
Melbourne - North East	2016	0-4	F	16914
Melbourne - North East	2016	0-4	M	17659
Melbourne - North East	2016	5-14	F	29679
Melbourne - North East	2016	5-14	M	31595
Melbourne - North East	2016	15-19	F	14170
Melbourne - North East	2016	15-19	M	15007
Melbourne - North East	2016	20-24	F	16738
Melbourne - North East	2016	20-24	M	17111
Melbourne - North East	2016	25-34	F	38654
Melbourne - North East	2016	25-34	M	37769
Melbourne - North East	2016	35-44	F	36458
Melbourne - North East	2016	35-44	M	35302
Melbourne - North East	2016	45-54	F	33805
Melbourne - North East	2016	45-54	M	31682
Melbourne - North East	2016	55-64	F	28117
Melbourne - North East	2016	55-64	M	25916
Melbourne - North East	2016	65-74	F	19953
Melbourne - North East	2016	65-74	M	18297
Melbourne - North East	2016	75-84	F	11750
Melbourne - North East	2016	75-84	M	9718
Melbourne - North East	2016	85+	F	5632
Melbourne - North East	2016	85+	M	3427
Melbourne - North West	2006	0-4	F	9567
Melbourne - North West	2006	0-4	M	10219
Melbourne - North West	2006	5-14	F	20900
Melbourne - North West	2006	5-14	M	21947
Melbourne - North West	2006	15-19	F	10326
Melbourne - North West	2006	15-19	M	10680
Melbourne - North West	2006	20-24	F	9271
Melbourne - North West	2006	20-24	M	9437
Melbourne - North West	2006	25-34	F	19640
Melbourne - North West	2006	25-34	M	18778
Melbourne - North West	2006	35-44	F	23494
Melbourne - North West	2006	35-44	M	21878
Melbourne - North West	2006	45-54	F	19164
Melbourne - North West	2006	45-54	M	18686
Melbourne - North West	2006	55-64	F	14845
Melbourne - North West	2006	55-64	M	14181
Melbourne - North West	2006	65-74	F	10500
Melbourne - North West	2006	65-74	M	9586
Melbourne - North West	2006	75-84	F	7404
Melbourne - North West	2006	75-84	M	5881
Melbourne - North West	2006	85+	F	2170
Melbourne - North West	2006	85+	M	1170
Melbourne - North West	2011	0-4	F	10735
Melbourne - North West	2011	0-4	M	11389
Melbourne - North West	2011	5-14	F	21265
Melbourne - North West	2011	5-14	M	22377
Melbourne - North West	2011	15-19	F	10889
Melbourne - North West	2011	15-19	M	11402
Melbourne - North West	2011	20-24	F	10587
Melbourne - North West	2011	20-24	M	11381
Melbourne - North West	2011	25-34	F	22138
Melbourne - North West	2011	25-34	M	22085
Melbourne - North West	2011	35-44	F	24096
Melbourne - North West	2011	35-44	M	22738
Melbourne - North West	2011	45-54	F	21937
Melbourne - North West	2011	45-54	M	21131
Melbourne - North West	2011	55-64	F	16935
Melbourne - North West	2011	55-64	M	15771
Melbourne - North West	2011	65-74	F	11495
Melbourne - North West	2011	65-74	M	10718
Melbourne - North West	2011	75-84	F	8046
Melbourne - North West	2011	75-84	M	6540
Melbourne - North West	2011	85+	F	3041
Melbourne - North West	2011	85+	M	1784
Melbourne - North West	2016	0-4	F	12785
Melbourne - North West	2016	0-4	M	13670
Melbourne - North West	2016	5-14	F	23417
Melbourne - North West	2016	5-14	M	24894
Melbourne - North West	2016	15-19	F	11237
Melbourne - North West	2016	15-19	M	11887
Melbourne - North West	2016	20-24	F	11668
Melbourne - North West	2016	20-24	M	12753
Melbourne - North West	2016	25-34	F	27571
Melbourne - North West	2016	25-34	M	27632
Melbourne - North West	2016	35-44	F	25726
Melbourne - North West	2016	35-44	M	25176
Melbourne - North West	2016	45-54	F	24652
Melbourne - North West	2016	45-54	M	23610
Melbourne - North West	2016	55-64	F	19115
Melbourne - North West	2016	55-64	M	17990
Melbourne - North West	2016	65-74	F	14124
Melbourne - North West	2016	65-74	M	12600
Melbourne - North West	2016	75-84	F	8940
Melbourne - North West	2016	75-84	M	7262
Melbourne - North West	2016	85+	F	4063
Melbourne - North West	2016	85+	M	2587
Melbourne - Outer East	2006	0-4	F	14160
Melbourne - Outer East	2006	0-4	M	15075
Melbourne - Outer East	2006	5-14	F	31888
Melbourne - Outer East	2006	5-14	M	32997
Melbourne - Outer East	2006	15-19	F	16859
Melbourne - Outer East	2006	15-19	M	17694
Melbourne - Outer East	2006	20-24	F	14688
Melbourne - Outer East	2006	20-24	M	15367
Melbourne - Outer East	2006	25-34	F	29199
Melbourne - Outer East	2006	25-34	M	28258
Melbourne - Outer East	2006	35-44	F	36913
Melbourne - Outer East	2006	35-44	M	34220
Melbourne - Outer East	2006	45-54	F	35439
Melbourne - Outer East	2006	45-54	M	33292
Melbourne - Outer East	2006	55-64	F	27599
Melbourne - Outer East	2006	55-64	M	26531
Melbourne - Outer East	2006	65-74	F	15238
Melbourne - Outer East	2006	65-74	M	14307
Melbourne - Outer East	2006	75-84	F	11102
Melbourne - Outer East	2006	75-84	M	8199
Melbourne - Outer East	2006	85+	F	4888
Melbourne - Outer East	2006	85+	M	2134
Melbourne - Outer East	2011	0-4	F	14345
Melbourne - Outer East	2011	0-4	M	15420
Melbourne - Outer East	2011	5-14	F	29692
Melbourne - Outer East	2011	5-14	M	31575
Melbourne - Outer East	2011	15-19	F	16319
Melbourne - Outer East	2011	15-19	M	16882
Melbourne - Outer East	2011	20-24	F	15087
Melbourne - Outer East	2011	20-24	M	16015
Melbourne - Outer East	2011	25-34	F	29292
Melbourne - Outer East	2011	25-34	M	28857
Melbourne - Outer East	2011	35-44	F	36131
Melbourne - Outer East	2011	35-44	M	33659
Melbourne - Outer East	2011	45-54	F	36156
Melbourne - Outer East	2011	45-54	M	34072
Melbourne - Outer East	2011	55-64	F	30958
Melbourne - Outer East	2011	55-64	M	28696
Melbourne - Outer East	2011	65-74	F	18908
Melbourne - Outer East	2011	65-74	M	17794
Melbourne - Outer East	2011	75-84	F	11447
Melbourne - Outer East	2011	75-84	M	9092
Melbourne - Outer East	2011	85+	F	5839
Melbourne - Outer East	2011	85+	M	2878
Melbourne - Outer East	2016	0-4	F	14691
Melbourne - Outer East	2016	0-4	M	15480
Melbourne - Outer East	2016	5-14	F	29679
Melbourne - Outer East	2016	5-14	M	31707
Melbourne - Outer East	2016	15-19	F	15434
Melbourne - Outer East	2016	15-19	M	16382
Melbourne - Outer East	2016	20-24	F	14911
Melbourne - Outer East	2016	20-24	M	15936
Melbourne - Outer East	2016	25-34	F	32387
Melbourne - Outer East	2016	25-34	M	31044
Melbourne - Outer East	2016	35-44	F	34854
Melbourne - Outer East	2016	35-44	M	32923
Melbourne - Outer East	2016	45-54	F	36924
Melbourne - Outer East	2016	45-54	M	34209
Melbourne - Outer East	2016	55-64	F	32439
Melbourne - Outer East	2016	55-64	M	29952
Melbourne - Outer East	2016	65-74	F	24276
Melbourne - Outer East	2016	65-74	M	21803
Melbourne - Outer East	2016	75-84	F	13136
Melbourne - Outer East	2016	75-84	M	10807
Melbourne - Outer East	2016	85+	F	6801
Melbourne - Outer East	2016	85+	M	3840
Melbourne - South East	2006	0-4	F	18584
Melbourne - South East	2006	0-4	M	19607
Melbourne - South East	2006	5-14	F	39528
Melbourne - South East	2006	5-14	M	42558
Melbourne - South East	2006	15-19	F	20044
Melbourne - South East	2006	15-19	M	21899
Melbourne - South East	2006	20-24	F	21107
Melbourne - South East	2006	20-24	M	22526
Melbourne - South East	2006	25-34	F	40754
Melbourne - South East	2006	25-34	M	40291
Melbourne - South East	2006	35-44	F	45320
Melbourne - South East	2006	35-44	M	43361
Melbourne - South East	2006	45-54	F	39922
Melbourne - South East	2006	45-54	M	38962
Melbourne - South East	2006	55-64	F	30688
Melbourne - South East	2006	55-64	M	29682
Melbourne - South East	2006	65-74	F	19684
Melbourne - South East	2006	65-74	M	18605
Melbourne - South East	2006	75-84	F	13753
Melbourne - South East	2006	75-84	M	10761
Melbourne - South East	2006	85+	F	4903
Melbourne - South East	2006	85+	M	2475
Melbourne - South East	2011	0-4	F	21842
Melbourne - South East	2011	0-4	M	23063
Melbourne - South East	2011	5-14	F	41644
Melbourne - South East	2011	5-14	M	44428
Melbourne - South East	2011	15-19	F	22049
Melbourne - South East	2011	15-19	M	24004
Melbourne - South East	2011	20-24	F	23898
Melbourne - South East	2011	20-24	M	26355
Melbourne - South East	2011	25-34	F	47914
Melbourne - South East	2011	25-34	M	48858
Melbourne - South East	2011	35-44	F	49002
Melbourne - South East	2011	35-44	M	46853
Melbourne - South East	2011	45-54	F	43842
Melbourne - South East	2011	45-54	M	43016
Melbourne - South East	2011	55-64	F	34965
Melbourne - South East	2011	55-64	M	33314
Melbourne - South East	2011	65-74	F	23298
Melbourne - South East	2011	65-74	M	21768
Melbourne - South East	2011	75-84	F	15187
Melbourne - South East	2011	75-84	M	12584
Melbourne - South East	2011	85+	F	6609
Melbourne - South East	2011	85+	M	3534
Melbourne - South East	2016	0-4	F	25658
Melbourne - South East	2016	0-4	M	27151
Melbourne - South East	2016	5-14	F	47280
Melbourne - South East	2016	5-14	M	50063
Melbourne - South East	2016	15-19	F	24123
Melbourne - South East	2016	15-19	M	25975
Melbourne - South East	2016	20-24	F	27727
Melbourne - South East	2016	20-24	M	30759
Melbourne - South East	2016	25-34	F	58222
Melbourne - South East	2016	25-34	M	58168
Melbourne - South East	2016	35-44	F	52854
Melbourne - South East	2016	35-44	M	52776
Melbourne - South East	2016	45-54	F	48805
Melbourne - South East	2016	45-54	M	47774
Melbourne - South East	2016	55-64	F	39657
Melbourne - South East	2016	55-64	M	37692
Melbourne - South East	2016	65-74	F	28990
Melbourne - South East	2016	65-74	M	26360
Melbourne - South East	2016	75-84	F	17225
Melbourne - South East	2016	75-84	M	14688
Melbourne - South East	2016	85+	F	8254
Melbourne - South East	2016	85+	M	5048
Melbourne - West	2006	0-4	F	18006
Melbourne - West	2006	0-4	M	19059
Melbourne - West	2006	5-14	F	35040
Melbourne - West	2006	5-14	M	36758
Melbourne - West	2006	15-19	F	16983
Melbourne - West	2006	15-19	M	18063
Melbourne - West	2006	20-24	F	17669
Melbourne - West	2006	20-24	M	18585
Melbourne - West	2006	25-34	F	41473
Melbourne - West	2006	25-34	M	40106
Melbourne - West	2006	35-44	F	41798
Melbourne - West	2006	35-44	M	40497
Melbourne - West	2006	45-54	F	34745
Melbourne - West	2006	45-54	M	34183
Melbourne - West	2006	55-64	F	23036
Melbourne - West	2006	55-64	M	23829
Melbourne - West	2006	65-74	F	13766
Melbourne - West	2006	65-74	M	12962
Melbourne - West	2006	75-84	F	10102
Melbourne - West	2006	75-84	M	7418
Melbourne - West	2006	85+	F	3366
Melbourne - West	2006	85+	M	1629
Melbourne - West	2011	0-4	F	23902
Melbourne - West	2011	0-4	M	24772
Melbourne - West	2011	5-14	F	39237
Melbourne - West	2011	5-14	M	41301
Melbourne - West	2011	15-19	F	19259
Melbourne - West	2011	15-19	M	20244
Melbourne - West	2011	20-24	F	21530
Melbourne - West	2011	20-24	M	23092
Melbourne - West	2011	25-34	F	53048
Melbourne - West	2011	25-34	M	52946
Melbourne - West	2011	35-44	F	49800
Melbourne - West	2011	35-44	M	49081
Melbourne - West	2011	45-54	F	40014
Melbourne - West	2011	45-54	M	39423
Melbourne - West	2011	55-64	F	30131
Melbourne - West	2011	55-64	M	29826
Melbourne - West	2011	65-74	F	16488
Melbourne - West	2011	65-74	M	16298
Melbourne - West	2011	75-84	F	10706
Melbourne - West	2011	75-84	M	8168
Melbourne - West	2011	85+	F	4415
Melbourne - West	2011	85+	M	2385
Melbourne - West	2016	0-4	F	28273
Melbourne - West	2016	0-4	M	30081
Melbourne - West	2016	5-14	F	47342
Melbourne - West	2016	5-14	M	49258
Melbourne - West	2016	15-19	F	20898
Melbourne - West	2016	15-19	M	21967
Melbourne - West	2016	20-24	F	23892
Melbourne - West	2016	20-24	M	26202
Melbourne - West	2016	25-34	F	64081
Melbourne - West	2016	25-34	M	62461
Melbourne - West	2016	35-44	F	57022
Melbourne - West	2016	35-44	M	57686
Melbourne - West	2016	45-54	F	45971
Melbourne - West	2016	45-54	M	45061
Melbourne - West	2016	55-64	F	36570
Melbourne - West	2016	55-64	M	34544
Melbourne - West	2016	65-74	F	23107
Melbourne - West	2016	65-74	M	22132
Melbourne - West	2016	75-84	F	12204
Melbourne - West	2016	75-84	M	9988
Melbourne - West	2016	85+	F	5539
Melbourne - West	2016	85+	M	3156
Mornington Peninsula	2006	0-4	F	7421
Mornington Peninsula	2006	0-4	M	7935
Mornington Peninsula	2006	5-14	F	16849
Mornington Peninsula	2006	5-14	M	17602
Mornington Peninsula	2006	15-19	F	8364
Mornington Peninsula	2006	15-19	M	9223
Mornington Peninsula	2006	20-24	F	6863
Mornington Peninsula	2006	20-24	M	7057
Mornington Peninsula	2006	25-34	F	14549
Mornington Peninsula	2006	25-34	M	13957
Mornington Peninsula	2006	35-44	F	19073
Mornington Peninsula	2006	35-44	M	17446
Mornington Peninsula	2006	45-54	F	17827
Mornington Peninsula	2006	45-54	M	16944
Mornington Peninsula	2006	55-64	F	16134
Mornington Peninsula	2006	55-64	M	14664
Mornington Peninsula	2006	65-74	F	11371
Mornington Peninsula	2006	65-74	M	10240
Mornington Peninsula	2006	75-84	F	8569
Mornington Peninsula	2006	75-84	M	6945
Mornington Peninsula	2006	85+	F	3501
Mornington Peninsula	2006	85+	M	1754
Mornington Peninsula	2011	0-4	F	8382
Mornington Peninsula	2011	0-4	M	8729
Mornington Peninsula	2011	5-14	F	16380
Mornington Peninsula	2011	5-14	M	17368
Mornington Peninsula	2011	15-19	F	8508
Mornington Peninsula	2011	15-19	M	9130
Mornington Peninsula	2011	20-24	F	7546
Mornington Peninsula	2011	20-24	M	8011
Mornington Peninsula	2011	25-34	F	15128
Mornington Peninsula	2011	25-34	M	14319
Mornington Peninsula	2011	35-44	F	19680
Mornington Peninsula	2011	35-44	M	18153
Mornington Peninsula	2011	45-54	F	19160
Mornington Peninsula	2011	45-54	M	18191
Mornington Peninsula	2011	55-64	F	17831
Mornington Peninsula	2011	55-64	M	16092
Mornington Peninsula	2011	65-74	F	13694
Mornington Peninsula	2011	65-74	M	12223
Mornington Peninsula	2011	75-84	F	8732
Mornington Peninsula	2011	75-84	M	7304
Mornington Peninsula	2011	85+	F	4122
Mornington Peninsula	2011	85+	M	2368
Mornington Peninsula	2016	0-4	F	8193
Mornington Peninsula	2016	0-4	M	8831
Mornington Peninsula	2016	5-14	F	16952
Mornington Peninsula	2016	5-14	M	17897
Mornington Peninsula	2016	15-19	F	8262
Mornington Peninsula	2016	15-19	M	8695
Mornington Peninsula	2016	20-24	F	7747
Mornington Peninsula	2016	20-24	M	8169
Mornington Peninsula	2016	25-34	F	16562
Mornington Peninsula	2016	25-34	M	15407
Mornington Peninsula	2016	35-44	F	18877
Mornington Peninsula	2016	35-44	M	17610
Mornington Peninsula	2016	45-54	F	20793
Mornington Peninsula	2016	45-54	M	19290
Mornington Peninsula	2016	55-64	F	19457
Mornington Peninsula	2016	55-64	M	17647
Mornington Peninsula	2016	65-74	F	17406
Mornington Peninsula	2016	65-74	M	15208
Mornington Peninsula	2016	75-84	F	9878
Mornington Peninsula	2016	75-84	M	8482
Mornington Peninsula	2016	85+	F	4721
Mornington Peninsula	2016	85+	M	3054
North West	2006	0-4	F	4348
North West	2006	0-4	M	4469
North West	2006	5-14	F	10786
North West	2006	5-14	M	11143
North West	2006	15-19	F	4796
North West	2006	15-19	M	5203
North West	2006	20-24	F	3336
North West	2006	20-24	M	3646
North West	2006	25-34	F	7896
North West	2006	25-34	M	7456
North West	2006	35-44	F	10174
North West	2006	35-44	M	9883
North West	2006	45-54	F	10378
North West	2006	45-54	M	10676
North West	2006	55-64	F	8738
North West	2006	55-64	M	9073
North West	2006	65-74	F	6640
North West	2006	65-74	M	6462
North West	2006	75-84	F	5448
North West	2006	75-84	M	4259
North West	2006	85+	F	2170
North West	2006	85+	M	1014
North West	2011	0-4	F	4407
North West	2011	0-4	M	4739
North West	2011	5-14	F	9606
North West	2011	5-14	M	10069
North West	2011	15-19	F	4798
North West	2011	15-19	M	5117
North West	2011	20-24	F	3550
North West	2011	20-24	M	3885
North West	2011	25-34	F	7463
North West	2011	25-34	M	7179
North West	2011	35-44	F	9307
North West	2011	35-44	M	8791
North West	2011	45-54	F	10451
North West	2011	45-54	M	10510
North West	2011	55-64	F	9612
North West	2011	55-64	M	10014
North West	2011	65-74	F	7172
North West	2011	65-74	M	7019
North West	2011	75-84	F	5325
North West	2011	75-84	M	4431
North West	2011	85+	F	2598
North West	2011	85+	M	1377
North West	2016	0-4	F	4076
North West	2016	0-4	M	4447
North West	2016	5-14	F	8776
North West	2016	5-14	M	9381
North West	2016	15-19	F	4381
North West	2016	15-19	M	4716
North West	2016	20-24	F	3792
North West	2016	20-24	M	4026
North West	2016	25-34	F	8149
North West	2016	25-34	M	8228
North West	2016	35-44	F	8259
North West	2016	35-44	M	7916
North West	2016	45-54	F	10179
North West	2016	45-54	M	9933
North West	2016	55-64	F	10565
North West	2016	55-64	M	10849
North West	2016	65-74	F	8529
North West	2016	65-74	M	8657
