SA4_NAME16	Year	NonSchoolQualification	Sex	persons
Melbourne - North West	2006	Certificate nfd	M	1083
Melbourne - North West	2006	Certificate I and II Level	F	1501
Melbourne - North West	2006	Certificate I and II Level	M	702
Melbourne - North West	2006	Certificate III and IV Level	F	7238
Melbourne - North West	2006	Certificate III and IV Level	M	23429
Melbourne - North West	2006	Advanced Diploma and Diploma	F	7974
Melbourne - North West	2006	Advanced Diploma and Diploma	M	6198
Melbourne - North West	2006	Bachelor	F	10868
Melbourne - North West	2006	Bachelor	M	8471
Melbourne - North West	2006	Graduate Diploma and Graduate Certificate	F	1661
Melbourne - North West	2006	Graduate Diploma and Graduate Certificate	M	969
Melbourne - North West	2006	Postgraduate	F	1232
Melbourne - North West	2006	Postgraduate	M	1717
Melbourne - North West	2011		F	116393
Melbourne - North West	2011		M	104327
Melbourne - North West	2011	Certificate nfd	F	2209
Melbourne - North West	2011	Certificate nfd	M	1233
Melbourne - North West	2011	Certificate I and II Level	F	1814
Melbourne - North West	2011	Certificate I and II Level	M	840
Melbourne - North West	2011	Certificate III and IV Level	F	10098
Melbourne - North West	2011	Certificate III and IV Level	M	26041
Melbourne - North West	2011	Advanced Diploma and Diploma	F	10503
Melbourne - North West	2011	Advanced Diploma and Diploma	M	8715
Melbourne - North West	2011	Bachelor	F	15077
Melbourne - North West	2011	Bachelor	M	11668
Melbourne - North West	2011	Graduate Diploma and Graduate Certificate	F	2413
Melbourne - North West	2011	Graduate Diploma and Graduate Certificate	M	1347
Melbourne - North West	2011	Postgraduate	F	2657
Melbourne - North West	2011	Postgraduate	M	3150
Melbourne - North West	2016		F	121085
Melbourne - North West	2016		M	112559
Melbourne - North West	2016	Certificate nfd	F	2968
Melbourne - North West	2016	Certificate nfd	M	1959
Melbourne - North West	2016	Certificate I and II Level	F	1734
Melbourne - North West	2016	Certificate I and II Level	M	971
Melbourne - North West	2016	Certificate III and IV Level	F	13010
Melbourne - North West	2016	Certificate III and IV Level	M	29299
Melbourne - North West	2016	Advanced Diploma and Diploma	F	14743
Melbourne - North West	2016	Advanced Diploma and Diploma	M	11543
Melbourne - North West	2016	Bachelor	F	20930
Melbourne - North West	2016	Bachelor	M	16410
Melbourne - North West	2016	Graduate Diploma and Graduate Certificate	F	3538
Melbourne - North West	2016	Graduate Diploma and Graduate Certificate	M	1783
Melbourne - North West	2016	Postgraduate	F	5286
Melbourne - North West	2016	Postgraduate	M	5549
Melbourne - Outer East	2006		F	168281
Melbourne - Outer East	2006		M	140464
Melbourne - Outer East	2006	Certificate nfd	F	4185
Melbourne - Outer East	2006	Certificate nfd	M	2237
Melbourne - Outer East	2006	Certificate I and II Level	F	2350
Melbourne - Outer East	2006	Certificate I and II Level	M	1241
Melbourne - Outer East	2006	Certificate III and IV Level	F	14018
Melbourne - Outer East	2006	Certificate III and IV Level	M	44051
Melbourne - Outer East	2006	Advanced Diploma and Diploma	F	17735
Melbourne - Outer East	2006	Advanced Diploma and Diploma	M	13831
Melbourne - Outer East	2006	Bachelor	F	24321
Melbourne - Outer East	2006	Bachelor	M	19182
Melbourne - Outer East	2006	Graduate Diploma and Graduate Certificate	F	4066
Melbourne - Outer East	2006	Graduate Diploma and Graduate Certificate	M	2590
Melbourne - Outer East	2006	Postgraduate	F	3013
Melbourne - Outer East	2006	Postgraduate	M	4480
Melbourne - Outer East	2011		F	156631
Melbourne - Outer East	2011		M	135106
Melbourne - Outer East	2011	Certificate nfd	F	4303
Melbourne - Outer East	2011	Certificate nfd	M	2124
Melbourne - Outer East	2011	Certificate I and II Level	F	2681
Melbourne - Outer East	2011	Certificate I and II Level	M	1377
Melbourne - Outer East	2011	Certificate III and IV Level	F	18445
Melbourne - Outer East	2011	Certificate III and IV Level	M	47152
Melbourne - Outer East	2011	Advanced Diploma and Diploma	F	21230
Melbourne - Outer East	2011	Advanced Diploma and Diploma	M	15998
Melbourne - Outer East	2011	Bachelor	F	30081
Melbourne - Outer East	2011	Bachelor	M	23564
Melbourne - Outer East	2011	Graduate Diploma and Graduate Certificate	F	5410
Melbourne - Outer East	2011	Graduate Diploma and Graduate Certificate	M	3158
Melbourne - Outer East	2011	Postgraduate	F	5389
Melbourne - Outer East	2011	Postgraduate	M	6450
Melbourne - Outer East	2016		F	149546
Melbourne - Outer East	2016		M	132694
Melbourne - Outer East	2016	Certificate nfd	F	4774
Melbourne - Outer East	2016	Certificate nfd	M	2781
Melbourne - Outer East	2016	Certificate I and II Level	F	2392
Melbourne - Outer East	2016	Certificate I and II Level	M	1290
Melbourne - Outer East	2016	Certificate III and IV Level	F	21176
Melbourne - Outer East	2016	Certificate III and IV Level	M	48093
Melbourne - Outer East	2016	Advanced Diploma and Diploma	F	24937
Melbourne - Outer East	2016	Advanced Diploma and Diploma	M	17994
Melbourne - Outer East	2016	Bachelor	F	36611
Melbourne - Outer East	2016	Bachelor	M	28146
Melbourne - Outer East	2016	Graduate Diploma and Graduate Certificate	F	6870
Melbourne - Outer East	2016	Graduate Diploma and Graduate Certificate	M	3782
Melbourne - Outer East	2016	Postgraduate	F	9227
Melbourne - Outer East	2016	Postgraduate	M	9295
Melbourne - South East	2006		F	218822
Melbourne - South East	2006		M	195236
Melbourne - South East	2006	Certificate nfd	F	4365
Melbourne - South East	2006	Certificate nfd	M	2310
Melbourne - South East	2006	Certificate I and II Level	F	2858
Melbourne - South East	2006	Certificate I and II Level	M	1366
Melbourne - South East	2006	Certificate III and IV Level	F	15350
Melbourne - South East	2006	Certificate III and IV Level	M	45174
Melbourne - South East	2006	Advanced Diploma and Diploma	F	18739
Melbourne - South East	2006	Advanced Diploma and Diploma	M	15023
Melbourne - South East	2006	Bachelor	F	26444
Melbourne - South East	2006	Bachelor	M	22753
Melbourne - South East	2006	Graduate Diploma and Graduate Certificate	F	3358
Melbourne - South East	2006	Graduate Diploma and Graduate Certificate	M	2203
Melbourne - South East	2006	Postgraduate	F	4346
Melbourne - South East	2006	Postgraduate	M	6662
Melbourne - South East	2011		F	226348
Melbourne - South East	2011		M	207356
Melbourne - South East	2011	Certificate nfd	F	4667
Melbourne - South East	2011	Certificate nfd	M	2374
Melbourne - South East	2011	Certificate I and II Level	F	3588
Melbourne - South East	2011	Certificate I and II Level	M	1823
Melbourne - South East	2011	Certificate III and IV Level	F	22000
Melbourne - South East	2011	Certificate III and IV Level	M	51616
Melbourne - South East	2011	Advanced Diploma and Diploma	F	24989
Melbourne - South East	2011	Advanced Diploma and Diploma	M	21023
Melbourne - South East	2011	Bachelor	F	35816
Melbourne - South East	2011	Bachelor	M	30490
Melbourne - South East	2011	Graduate Diploma and Graduate Certificate	F	4605
Melbourne - South East	2011	Graduate Diploma and Graduate Certificate	M	2919
Melbourne - South East	2011	Postgraduate	F	8235
Melbourne - South East	2011	Postgraduate	M	10164
Melbourne - South East	2016		F	240623
Melbourne - South East	2016		M	227783
Melbourne - South East	2016	Certificate nfd	F	6115
Melbourne - South East	2016	Certificate nfd	M	3891
Melbourne - South East	2016	Certificate I and II Level	F	3560
Melbourne - South East	2016	Certificate I and II Level	M	2034
Melbourne - South East	2016	Certificate III and IV Level	F	28318
Melbourne - South East	2016	Certificate III and IV Level	M	58121
Melbourne - South East	2016	Advanced Diploma and Diploma	F	32273
Melbourne - South East	2016	Advanced Diploma and Diploma	M	25984
Melbourne - South East	2016	Bachelor	F	47296
Melbourne - South East	2016	Bachelor	M	39438
Melbourne - South East	2016	Graduate Diploma and Graduate Certificate	F	6367
Melbourne - South East	2016	Graduate Diploma and Graduate Certificate	M	3689
Melbourne - South East	2016	Postgraduate	F	14252
Melbourne - South East	2016	Postgraduate	M	15526
Melbourne - West	2006		F	195066
Melbourne - West	2006		M	176781
Melbourne - West	2006	Certificate nfd	F	3546
Melbourne - West	2006	Certificate nfd	M	1936
Melbourne - West	2006	Certificate I and II Level	F	2575
Melbourne - West	2006	Certificate I and II Level	M	1315
Melbourne - West	2006	Certificate III and IV Level	F	12931
Melbourne - West	2006	Certificate III and IV Level	M	38486
Melbourne - West	2006	Advanced Diploma and Diploma	F	13583
Melbourne - West	2006	Advanced Diploma and Diploma	M	11163
Melbourne - West	2006	Bachelor	F	22023
Melbourne - West	2006	Bachelor	M	17347
Melbourne - West	2006	Graduate Diploma and Graduate Certificate	F	3119
Melbourne - West	2006	Graduate Diploma and Graduate Certificate	M	1814
Melbourne - West	2006	Postgraduate	F	3129
Melbourne - West	2006	Postgraduate	M	4242
Melbourne - West	2011		F	214496
Melbourne - West	2011		M	201755
Melbourne - West	2011	Certificate nfd	F	4152
Melbourne - West	2011	Certificate nfd	M	2287
Melbourne - West	2011	Certificate I and II Level	F	3333
Melbourne - West	2011	Certificate I and II Level	M	1718
Melbourne - West	2011	Certificate III and IV Level	F	19930
Melbourne - West	2011	Certificate III and IV Level	M	45454
Melbourne - West	2011	Advanced Diploma and Diploma	F	20372
Melbourne - West	2011	Advanced Diploma and Diploma	M	17405
Melbourne - West	2011	Bachelor	F	33973
Melbourne - West	2011	Bachelor	M	27287
Melbourne - West	2011	Graduate Diploma and Graduate Certificate	F	4753
Melbourne - West	2011	Graduate Diploma and Graduate Certificate	M	2823
Melbourne - West	2011	Postgraduate	F	7517
Melbourne - West	2011	Postgraduate	M	8800
Melbourne - West	2016		F	233222
Melbourne - West	2016		M	224190
Melbourne - West	2016	Certificate nfd	F	5555
Melbourne - West	2016	Certificate nfd	M	3949
Melbourne - West	2016	Certificate I and II Level	F	3243
Melbourne - West	2016	Certificate I and II Level	M	2008
Melbourne - West	2016	Certificate III and IV Level	F	26505
Melbourne - West	2016	Certificate III and IV Level	M	52494
Melbourne - West	2016	Advanced Diploma and Diploma	F	28324
Melbourne - West	2016	Advanced Diploma and Diploma	M	23345
Melbourne - West	2016	Bachelor	F	47174
Melbourne - West	2016	Bachelor	M	38034
Melbourne - West	2016	Graduate Diploma and Graduate Certificate	F	6768
Melbourne - West	2016	Graduate Diploma and Graduate Certificate	M	3734
Melbourne - West	2016	Postgraduate	F	14110
Melbourne - West	2016	Postgraduate	M	14786
Mornington Peninsula	2006		F	96884
Mornington Peninsula	2006		M	80400
Mornington Peninsula	2006	Certificate nfd	F	2096
Mornington Peninsula	2006	Certificate nfd	M	1102
Mornington Peninsula	2006	Certificate I and II Level	F	1511
Mornington Peninsula	2006	Certificate I and II Level	M	654
Mornington Peninsula	2006	Certificate III and IV Level	F	8603
Mornington Peninsula	2006	Certificate III and IV Level	M	25416
Mornington Peninsula	2006	Advanced Diploma and Diploma	F	8792
Mornington Peninsula	2006	Advanced Diploma and Diploma	M	6583
Mornington Peninsula	2006	Bachelor	F	9784
Mornington Peninsula	2006	Bachelor	M	7132
Mornington Peninsula	2006	Graduate Diploma and Graduate Certificate	F	1796
Mornington Peninsula	2006	Graduate Diploma and Graduate Certificate	M	998
Mornington Peninsula	2006	Postgraduate	F	1052
Mornington Peninsula	2006	Postgraduate	M	1477
Mornington Peninsula	2011		F	94350
Mornington Peninsula	2011		M	80649
Mornington Peninsula	2011	Certificate nfd	F	2472
Mornington Peninsula	2011	Certificate nfd	M	1104
Mornington Peninsula	2011	Certificate I and II Level	F	1887
Mornington Peninsula	2011	Certificate I and II Level	M	786
Mornington Peninsula	2011	Certificate III and IV Level	F	11981
Mornington Peninsula	2011	Certificate III and IV Level	M	28775
Mornington Peninsula	2011	Advanced Diploma and Diploma	F	11338
Mornington Peninsula	2011	Advanced Diploma and Diploma	M	8220
Mornington Peninsula	2011	Bachelor	F	12829
Mornington Peninsula	2011	Bachelor	M	9041
Mornington Peninsula	2011	Graduate Diploma and Graduate Certificate	F	2439
Mornington Peninsula	2011	Graduate Diploma and Graduate Certificate	M	1262
Mornington Peninsula	2011	Postgraduate	F	1871
Mornington Peninsula	2011	Postgraduate	M	2056
Mornington Peninsula	2016		F	92092
Mornington Peninsula	2016		M	80408
Mornington Peninsula	2016	Certificate nfd	F	3005
Mornington Peninsula	2016	Certificate nfd	M	1847
Mornington Peninsula	2016	Certificate I and II Level	F	1754
Mornington Peninsula	2016	Certificate I and II Level	M	847
Mornington Peninsula	2016	Certificate III and IV Level	F	14720
Mornington Peninsula	2016	Certificate III and IV Level	M	31756
Mornington Peninsula	2016	Advanced Diploma and Diploma	F	14783
Mornington Peninsula	2016	Advanced Diploma and Diploma	M	9987
Mornington Peninsula	2016	Bachelor	F	16026
Mornington Peninsula	2016	Bachelor	M	10934
Mornington Peninsula	2016	Graduate Diploma and Graduate Certificate	F	3348
Mornington Peninsula	2016	Graduate Diploma and Graduate Certificate	M	1684
Mornington Peninsula	2016	Postgraduate	F	3118
Mornington Peninsula	2016	Postgraduate	M	2827
North West	2006		F	58430
North West	2006		M	54719
North West	2006	Certificate nfd	F	854
North West	2006	Certificate nfd	M	519
North West	2006	Certificate I and II Level	F	1069
North West	2006	Certificate I and II Level	M	425
North West	2006	Certificate III and IV Level	F	4838
North West	2006	Certificate III and IV Level	M	11906
North West	2006	Advanced Diploma and Diploma	F	3636
North West	2006	Advanced Diploma and Diploma	M	2384
North West	2006	Bachelor	F	4664
North West	2006	Bachelor	M	2526
North West	2006	Graduate Diploma and Graduate Certificate	F	912
North West	2006	Graduate Diploma and Graduate Certificate	M	424
North West	2006	Postgraduate	F	305
North West	2006	Postgraduate	M	378
North West	2011		F	54627
North West	2011		M	52225
North West	2011	Certificate nfd	F	933
North West	2011	Certificate nfd	M	526
North West	2011	Certificate I and II Level	F	1088
North West	2011	Certificate I and II Level	M	523
North West	2011	Certificate III and IV Level	F	6350
North West	2011	Certificate III and IV Level	M	13264
North West	2011	Advanced Diploma and Diploma	F	4401
North West	2011	Advanced Diploma and Diploma	M	2851
North West	2011	Bachelor	F	5376
North West	2011	Bachelor	M	2816
North West	2011	Graduate Diploma and Graduate Certificate	F	1053
North West	2011	Graduate Diploma and Graduate Certificate	M	461
North West	2011	Postgraduate	F	467
North West	2011	Postgraduate	M	469
North West	2016		F	51922
North West	2016		M	51189
North West	2016	Certificate nfd	F	1257
North West	2016	Certificate nfd	M	823
North West	2016	Certificate I and II Level	F	1101
North West	2016	Certificate I and II Level	M	585
North West	2016	Certificate III and IV Level	F	7157
North West	2016	Certificate III and IV Level	M	14605
North West	2016	Advanced Diploma and Diploma	F	5598
North West	2016	Advanced Diploma and Diploma	M	3314
North West	2016	Bachelor	F	6259
North West	2016	Bachelor	M	3152
North West	2016	Graduate Diploma and Graduate Certificate	F	1244
North West	2016	Graduate Diploma and Graduate Certificate	M	510
North West	2016	Postgraduate	F	776
North West	2016	Postgraduate	M	543
Shepparton	2006		F	47602
Shepparton	2006		M	43598
Shepparton	2006	Certificate nfd	F	742
Shepparton	2006	Certificate nfd	M	411
Shepparton	2006	Certificate I and II Level	F	711
Shepparton	2006	Certificate I and II Level	M	309
Shepparton	2006	Certificate III and IV Level	F	3886
Shepparton	2006	Certificate III and IV Level	M	10665
Shepparton	2006	Advanced Diploma and Diploma	F	2855
Shepparton	2006	Advanced Diploma and Diploma	M	1923
Shepparton	2006	Bachelor	F	3735
Shepparton	2006	Bachelor	M	2135
Shepparton	2006	Graduate Diploma and Graduate Certificate	F	762
Shepparton	2006	Graduate Diploma and Graduate Certificate	M	383
Shepparton	2006	Postgraduate	F	306
Shepparton	2006	Postgraduate	M	355
Shepparton	2011		F	46508
Shepparton	2011		M	43558
Shepparton	2011	Certificate nfd	F	808
Shepparton	2011	Certificate nfd	M	430
Shepparton	2011	Certificate I and II Level	F	853
Shepparton	2011	Certificate I and II Level	M	363
Shepparton	2011	Certificate III and IV Level	F	5335
Shepparton	2011	Certificate III and IV Level	M	11838
Shepparton	2011	Advanced Diploma and Diploma	F	3675
Shepparton	2011	Advanced Diploma and Diploma	M	2301
Shepparton	2011	Bachelor	F	4490
Shepparton	2011	Bachelor	M	2492
Shepparton	2011	Graduate Diploma and Graduate Certificate	F	877
Shepparton	2011	Graduate Diploma and Graduate Certificate	M	397
Shepparton	2011	Postgraduate	F	508
Shepparton	2011	Postgraduate	M	462
Shepparton	2016		F	45024
Shepparton	2016		M	43311
Shepparton	2016	Certificate nfd	F	1046
Shepparton	2016	Certificate nfd	M	692
Shepparton	2016	Certificate I and II Level	F	848
Shepparton	2016	Certificate I and II Level	M	403
Shepparton	2016	Certificate III and IV Level	F	6304
Shepparton	2016	Certificate III and IV Level	M	13185
Shepparton	2016	Advanced Diploma and Diploma	F	4998
Shepparton	2016	Advanced Diploma and Diploma	M	2874
Shepparton	2016	Bachelor	F	5250
Shepparton	2016	Bachelor	M	2881
Shepparton	2016	Graduate Diploma and Graduate Certificate	F	1197
Shepparton	2016	Graduate Diploma and Graduate Certificate	M	521
Shepparton	2016	Postgraduate	F	802
Shepparton	2016	Postgraduate	M	633
Warrnambool and South West	2006		F	46024
Warrnambool and South West	2006		M	41869
Warrnambool and South West	2006	Certificate nfd	F	682
Warrnambool and South West	2006	Certificate nfd	M	448
Warrnambool and South West	2006	Certificate I and II Level	F	828
Warrnambool and South West	2006	Certificate I and II Level	M	384
Warrnambool and South West	2006	Certificate III and IV Level	F	3960
Warrnambool and South West	2006	Certificate III and IV Level	M	10662
Warrnambool and South West	2006	Advanced Diploma and Diploma	F	3291
Warrnambool and South West	2006	Advanced Diploma and Diploma	M	2188
Warrnambool and South West	2006	Bachelor	F	4348
Warrnambool and South West	2006	Bachelor	M	2455
Warrnambool and South West	2006	Graduate Diploma and Graduate Certificate	F	835
Warrnambool and South West	2006	Graduate Diploma and Graduate Certificate	M	407
Warrnambool and South West	2006	Postgraduate	F	376
Warrnambool and South West	2006	Postgraduate	M	400
Warrnambool and South West	2011		F	43302
Warrnambool and South West	2011		M	40238
