SA4_NAME16	Year	CountryOfBirth	persons
Brisbane - South	2006	IDN	906
Brisbane - South	2006	IND	2406
Brisbane - South	2006	IRL	663
Brisbane - South	2006	IRN	337
Brisbane - South	2006	IRQ	280
Brisbane - South	2006	ITA	1390
Brisbane - South	2006	JPN	859
Brisbane - South	2006	KOR	1894
Brisbane - South	2006	LBN	300
Brisbane - South	2006	LKA	1020
Brisbane - South	2006	MKD	247
Brisbane - South	2006	MLT	131
Brisbane - South	2006	MYS	2175
Brisbane - South	2006	NLD	872
Brisbane - South	2006	NZL	10520
Brisbane - South	2006	PAK	327
Brisbane - South	2006	PHL	2115
Brisbane - South	2006	POL	664
Brisbane - South	2006	SGP	748
Brisbane - South	2006	THA	429
Brisbane - South	2006	TUR	150
Brisbane - South	2006	USA	928
Brisbane - South	2006	VNM	3006
Brisbane - South	2006	ZAF	2297
Brisbane - South	2006	ZWE	841
Brisbane - South	2011		37997
Brisbane - South	2011	AUS	193363
Brisbane - South	2011	CAN	712
Brisbane - South	2011	CHN	11410
Brisbane - South	2011	DEU	1229
Brisbane - South	2011	EGY	352
Brisbane - South	2011	FJI	1953
Brisbane - South	2011	GBR	11349
Brisbane - South	2011	GRC	1024
Brisbane - South	2011	HKG	3170
Brisbane - South	2011	HRV	683
Brisbane - South	2011	IDN	1160
Brisbane - South	2011	IND	7928
Brisbane - South	2011	IRL	1063
Brisbane - South	2011	IRN	794
Brisbane - South	2011	IRQ	423
Brisbane - South	2011	ITA	1234
Brisbane - South	2011	JPN	1017
Brisbane - South	2011	KOR	3767
Brisbane - South	2011	LBN	280
Brisbane - South	2011	LKA	1725
Brisbane - South	2011	MKD	262
Brisbane - South	2011	MLT	104
Brisbane - South	2011	MYS	3207
Brisbane - South	2011	NLD	722
Brisbane - South	2011	NZL	12221
Brisbane - South	2011	PAK	715
Brisbane - South	2011	PHL	3004
Brisbane - South	2011	POL	612
Brisbane - South	2011	SGP	1001
Brisbane - South	2011	THA	642
Brisbane - South	2011	TUR	189
Brisbane - South	2011	USA	1108
Brisbane - South	2011	VNM	3486
Brisbane - South	2011	ZAF	3134
Brisbane - South	2011	ZWE	1050
Brisbane - South	2016		44097
Brisbane - South	2016	AUS	197242
Brisbane - South	2016	CAN	735
Brisbane - South	2016	CHN	19728
Brisbane - South	2016	DEU	1171
Brisbane - South	2016	EGY	404
Brisbane - South	2016	FJI	1948
Brisbane - South	2016	GBR	10459
Brisbane - South	2016	GRC	937
Brisbane - South	2016	HKG	3755
Brisbane - South	2016	HRV	532
Brisbane - South	2016	IDN	1240
Brisbane - South	2016	IND	11716
Brisbane - South	2016	IRL	1078
Brisbane - South	2016	IRN	1315
Brisbane - South	2016	IRQ	529
Brisbane - South	2016	ITA	1136
Brisbane - South	2016	JPN	1240
Brisbane - South	2016	KOR	5558
Brisbane - South	2016	LBN	301
Brisbane - South	2016	LKA	2089
Brisbane - South	2016	MKD	244
Brisbane - South	2016	MLT	94
Brisbane - South	2016	MYS	3730
Brisbane - South	2016	NLD	624
Brisbane - South	2016	NZL	11408
Brisbane - South	2016	PAK	1479
Brisbane - South	2016	PHL	3621
Brisbane - South	2016	POL	561
Brisbane - South	2016	SGP	1149
Brisbane - South	2016	THA	905
Brisbane - South	2016	TUR	226
Brisbane - South	2016	USA	1274
Brisbane - South	2016	VNM	4021
Brisbane - South	2016	ZAF	3127
Brisbane - South	2016	ZWE	923
Brisbane - West	2006		13895
Brisbane - West	2006	AUS	113489
Brisbane - West	2006	CAN	611
Brisbane - West	2006	CHN	1557
Brisbane - West	2006	DEU	960
Brisbane - West	2006	EGY	64
Brisbane - West	2006	FJI	573
Brisbane - West	2006	GBR	9815
Brisbane - West	2006	GRC	79
Brisbane - West	2006	HKG	811
Brisbane - West	2006	HRV	84
Brisbane - West	2006	IDN	604
Brisbane - West	2006	IND	1183
Brisbane - West	2006	IRL	466
Brisbane - West	2006	IRN	325
Brisbane - West	2006	IRQ	65
Brisbane - West	2006	ITA	386
Brisbane - West	2006	JPN	630
Brisbane - West	2006	KOR	521
Brisbane - West	2006	LBN	92
Brisbane - West	2006	LKA	801
Brisbane - West	2006	MKD	70
Brisbane - West	2006	MLT	58
Brisbane - West	2006	MYS	1324
Brisbane - West	2006	NLD	659
Brisbane - West	2006	NZL	4447
Brisbane - West	2006	PAK	67
Brisbane - West	2006	PHL	539
Brisbane - West	2006	POL	340
Brisbane - West	2006	SGP	895
Brisbane - West	2006	THA	274
Brisbane - West	2006	TUR	63
Brisbane - West	2006	USA	1146
Brisbane - West	2006	VNM	1021
Brisbane - West	2006	ZAF	2772
Brisbane - West	2006	ZWE	534
Brisbane - West	2011		13265
Brisbane - West	2011	AUS	116891
Brisbane - West	2011	CAN	717
Brisbane - West	2011	CHN	2359
Brisbane - West	2011	DEU	992
Brisbane - West	2011	EGY	78
Brisbane - West	2011	FJI	572
Brisbane - West	2011	GBR	10753
Brisbane - West	2011	GRC	59
Brisbane - West	2011	HKG	900
Brisbane - West	2011	HRV	87
Brisbane - West	2011	IDN	661
Brisbane - West	2011	IND	1998
Brisbane - West	2011	IRL	608
Brisbane - West	2011	IRN	551
Brisbane - West	2011	IRQ	170
Brisbane - West	2011	ITA	380
Brisbane - West	2011	JPN	602
Brisbane - West	2011	KOR	746
Brisbane - West	2011	LBN	104
Brisbane - West	2011	LKA	940
Brisbane - West	2011	MKD	68
Brisbane - West	2011	MLT	52
Brisbane - West	2011	MYS	1821
Brisbane - West	2011	NLD	666
Brisbane - West	2011	NZL	4879
Brisbane - West	2011	PAK	89
Brisbane - West	2011	PHL	781
Brisbane - West	2011	POL	356
Brisbane - West	2011	SGP	1146
Brisbane - West	2011	THA	306
Brisbane - West	2011	TUR	67
Brisbane - West	2011	USA	1355
Brisbane - West	2011	VNM	1237
Brisbane - West	2011	ZAF	3442
Brisbane - West	2011	ZWE	639
Brisbane - West	2016		15245
Brisbane - West	2016	AUS	119486
Brisbane - West	2016	CAN	727
Brisbane - West	2016	CHN	4078
Brisbane - West	2016	DEU	968
Brisbane - West	2016	EGY	103
Brisbane - West	2016	FJI	545
Brisbane - West	2016	GBR	10675
Brisbane - West	2016	GRC	77
Brisbane - West	2016	HKG	909
Brisbane - West	2016	HRV	84
Brisbane - West	2016	IDN	794
Brisbane - West	2016	IND	2645
Brisbane - West	2016	IRL	650
Brisbane - West	2016	IRN	813
Brisbane - West	2016	IRQ	135
Brisbane - West	2016	ITA	395
Brisbane - West	2016	JPN	688
Brisbane - West	2016	KOR	1025
Brisbane - West	2016	LBN	98
Brisbane - West	2016	LKA	1063
Brisbane - West	2016	MKD	64
Brisbane - West	2016	MLT	44
Brisbane - West	2016	MYS	1996
Brisbane - West	2016	NLD	579
Brisbane - West	2016	NZL	4887
Brisbane - West	2016	PAK	180
Brisbane - West	2016	PHL	928
Brisbane - West	2016	POL	325
Brisbane - West	2016	SGP	1180
Brisbane - West	2016	THA	439
Brisbane - West	2016	TUR	73
Brisbane - West	2016	USA	1501
Brisbane - West	2016	VNM	1358
Brisbane - West	2016	ZAF	3598
Brisbane - West	2016	ZWE	627
Brisbane Inner City	2006		29046
Brisbane Inner City	2006	AUS	139214
Brisbane Inner City	2006	CAN	768
Brisbane Inner City	2006	CHN	1644
Brisbane Inner City	2006	DEU	1033
Brisbane Inner City	2006	EGY	74
Brisbane Inner City	2006	FJI	376
Brisbane Inner City	2006	GBR	9713
Brisbane Inner City	2006	GRC	724
Brisbane Inner City	2006	HKG	891
Brisbane Inner City	2006	HRV	141
Brisbane Inner City	2006	IDN	505
Brisbane Inner City	2006	IND	1097
Brisbane Inner City	2006	IRL	863
Brisbane Inner City	2006	IRN	236
Brisbane Inner City	2006	IRQ	36
Brisbane Inner City	2006	ITA	1513
Brisbane Inner City	2006	JPN	924
Brisbane Inner City	2006	KOR	1357
Brisbane Inner City	2006	LBN	55
Brisbane Inner City	2006	LKA	319
Brisbane Inner City	2006	MKD	52
Brisbane Inner City	2006	MLT	63
Brisbane Inner City	2006	MYS	1030
Brisbane Inner City	2006	NLD	565
Brisbane Inner City	2006	NZL	6814
Brisbane Inner City	2006	PAK	65
Brisbane Inner City	2006	PHL	879
Brisbane Inner City	2006	POL	388
Brisbane Inner City	2006	SGP	647
Brisbane Inner City	2006	THA	530
Brisbane Inner City	2006	TUR	103
Brisbane Inner City	2006	USA	1207
Brisbane Inner City	2006	VNM	700
Brisbane Inner City	2006	ZAF	1153
Brisbane Inner City	2006	ZWE	282
Brisbane Inner City	2011		26768
Brisbane Inner City	2011	AUS	149155
Brisbane Inner City	2011	CAN	1154
Brisbane Inner City	2011	CHN	2690
Brisbane Inner City	2011	DEU	1194
Brisbane Inner City	2011	EGY	92
Brisbane Inner City	2011	FJI	441
Brisbane Inner City	2011	GBR	11230
Brisbane Inner City	2011	GRC	639
Brisbane Inner City	2011	HKG	999
Brisbane Inner City	2011	HRV	137
Brisbane Inner City	2011	IDN	608
Brisbane Inner City	2011	IND	3238
Brisbane Inner City	2011	IRL	1723
Brisbane Inner City	2011	IRN	526
Brisbane Inner City	2011	IRQ	86
Brisbane Inner City	2011	ITA	1419
Brisbane Inner City	2011	JPN	999
Brisbane Inner City	2011	KOR	1883
Brisbane Inner City	2011	LBN	83
Brisbane Inner City	2011	LKA	543
Brisbane Inner City	2011	MKD	52
Brisbane Inner City	2011	MLT	58
Brisbane Inner City	2011	MYS	1367
Brisbane Inner City	2011	NLD	583
Brisbane Inner City	2011	NZL	7976
Brisbane Inner City	2011	PAK	134
Brisbane Inner City	2011	PHL	1297
Brisbane Inner City	2011	POL	379
Brisbane Inner City	2011	SGP	708
Brisbane Inner City	2011	THA	701
Brisbane Inner City	2011	TUR	147
Brisbane Inner City	2011	USA	1915
Brisbane Inner City	2011	VNM	881
Brisbane Inner City	2011	ZAF	1791
Brisbane Inner City	2011	ZWE	396
Brisbane Inner City	2016		36143
Brisbane Inner City	2016	AUS	158253
Brisbane Inner City	2016	CAN	1241
Brisbane Inner City	2016	CHN	5283
Brisbane Inner City	2016	DEU	1131
Brisbane Inner City	2016	EGY	135
Brisbane Inner City	2016	FJI	490
Brisbane Inner City	2016	GBR	11706
Brisbane Inner City	2016	GRC	543
Brisbane Inner City	2016	HKG	1400
Brisbane Inner City	2016	HRV	143
Brisbane Inner City	2016	IDN	633
Brisbane Inner City	2016	IND	4554
Brisbane Inner City	2016	IRL	1425
Brisbane Inner City	2016	IRN	950
Brisbane Inner City	2016	IRQ	155
Brisbane Inner City	2016	ITA	1554
Brisbane Inner City	2016	JPN	1399
Brisbane Inner City	2016	KOR	2536
Brisbane Inner City	2016	LBN	88
Brisbane Inner City	2016	LKA	676
Brisbane Inner City	2016	MKD	55
Brisbane Inner City	2016	MLT	51
Brisbane Inner City	2016	MYS	1539
Brisbane Inner City	2016	NLD	581
Brisbane Inner City	2016	NZL	7717
Brisbane Inner City	2016	PAK	257
Brisbane Inner City	2016	PHL	1577
Brisbane Inner City	2016	POL	403
Brisbane Inner City	2016	SGP	877
Brisbane Inner City	2016	THA	1007
Brisbane Inner City	2016	TUR	163
Brisbane Inner City	2016	USA	1961
Brisbane Inner City	2016	VNM	1125
Brisbane Inner City	2016	ZAF	2034
Brisbane Inner City	2016	ZWE	410
Cairns	2006		24738
Cairns	2006	AUS	151008
Cairns	2006	CAN	466
Cairns	2006	CHN	305
Cairns	2006	DEU	1504
Cairns	2006	EGY	47
Cairns	2006	FJI	190
Cairns	2006	GBR	8770
Cairns	2006	GRC	171
Cairns	2006	HKG	174
Cairns	2006	HRV	198
Cairns	2006	IDN	330
Cairns	2006	IND	497
Cairns	2006	IRL	380
Cairns	2006	IRN	47
Cairns	2006	IRQ	3
Cairns	2006	ITA	1875
Cairns	2006	JPN	1332
Cairns	2006	KOR	247
Cairns	2006	LBN	21
Cairns	2006	LKA	148
Cairns	2006	MKD	8
Cairns	2006	MLT	185
Cairns	2006	MYS	288
Cairns	2006	NLD	788
Cairns	2006	NZL	5749
Cairns	2006	PAK	35
Cairns	2006	PHL	1239
Cairns	2006	POL	214
Cairns	2006	SGP	122
Cairns	2006	THA	497
Cairns	2006	TUR	45
Cairns	2006	USA	727
Cairns	2006	VNM	110
Cairns	2006	ZAF	481
Cairns	2006	ZWE	163
Cairns	2011		24605
Cairns	2011	AUS	166796
Cairns	2011	CAN	596
Cairns	2011	CHN	504
Cairns	2011	DEU	1651
Cairns	2011	EGY	63
Cairns	2011	FJI	313
Cairns	2011	GBR	9972
Cairns	2011	GRC	113
Cairns	2011	HKG	175
Cairns	2011	HRV	188
Cairns	2011	IDN	392
Cairns	2011	IND	1231
Cairns	2011	IRL	444
Cairns	2011	IRN	58
Cairns	2011	IRQ	11
Cairns	2011	ITA	1742
Cairns	2011	JPN	1613
Cairns	2011	KOR	544
Cairns	2011	LBN	18
Cairns	2011	LKA	213
Cairns	2011	MKD	15
Cairns	2011	MLT	165
Cairns	2011	MYS	359
Cairns	2011	NLD	840
Cairns	2011	NZL	6643
Cairns	2011	PAK	47
Cairns	2011	PHL	1869
Cairns	2011	POL	223
Cairns	2011	SGP	138
Cairns	2011	THA	613
Cairns	2011	TUR	43
Cairns	2011	USA	851
Cairns	2011	VNM	212
Cairns	2011	ZAF	876
Cairns	2011	ZWE	294
Cairns	2016		33806
Cairns	2016	AUS	169994
Cairns	2016	CAN	669
Cairns	2016	CHN	885
Cairns	2016	DEU	1607
Cairns	2016	EGY	75
Cairns	2016	FJI	314
Cairns	2016	GBR	10289
Cairns	2016	GRC	101
Cairns	2016	HKG	272
Cairns	2016	HRV	188
Cairns	2016	IDN	400
Cairns	2016	IND	2102
Cairns	2016	IRL	503
Cairns	2016	IRN	82
Cairns	2016	IRQ	23
Cairns	2016	ITA	1614
Cairns	2016	JPN	1865
Cairns	2016	KOR	1029
Cairns	2016	LBN	21
Cairns	2016	LKA	259
Cairns	2016	MKD	10
Cairns	2016	MLT	147
Cairns	2016	MYS	389
Cairns	2016	NLD	844
Cairns	2016	NZL	6583
Cairns	2016	PAK	85
Cairns	2016	PHL	2365
Cairns	2016	POL	215
Cairns	2016	SGP	162
Cairns	2016	THA	816
Cairns	2016	TUR	53
Cairns	2016	USA	885
Cairns	2016	VNM	303
Cairns	2016	ZAF	942
Cairns	2016	ZWE	295
Darling Downs - Maranoa	2006		7511
Darling Downs - Maranoa	2006	AUS	101064
Darling Downs - Maranoa	2006	CAN	94
Darling Downs - Maranoa	2006	CHN	62
Darling Downs - Maranoa	2006	DEU	307
Darling Downs - Maranoa	2006	EGY	16
Darling Downs - Maranoa	2006	FJI	59
Darling Downs - Maranoa	2006	GBR	2422
Darling Downs - Maranoa	2006	GRC	19
Darling Downs - Maranoa	2006	HKG	38
Darling Downs - Maranoa	2006	HRV	75
Darling Downs - Maranoa	2006	IDN	38
Darling Downs - Maranoa	2006	IND	37
Darling Downs - Maranoa	2006	IRL	90
Darling Downs - Maranoa	2006	IRN	9
Darling Downs - Maranoa	2006	IRQ	3
Darling Downs - Maranoa	2006	ITA	372
Darling Downs - Maranoa	2006	JPN	38
Darling Downs - Maranoa	2006	KOR	20
Darling Downs - Maranoa	2006	LBN	11
Darling Downs - Maranoa	2006	LKA	24
Darling Downs - Maranoa	2006	MKD	7
Darling Downs - Maranoa	2006	MLT	21
Darling Downs - Maranoa	2006	MYS	60
Darling Downs - Maranoa	2006	NLD	306
Darling Downs - Maranoa	2006	NZL	1285
Darling Downs - Maranoa	2006	PAK	14
Darling Downs - Maranoa	2006	PHL	240
Darling Downs - Maranoa	2006	POL	52
Darling Downs - Maranoa	2006	SGP	17
Darling Downs - Maranoa	2006	THA	14
Darling Downs - Maranoa	2006	TUR	3
Darling Downs - Maranoa	2006	USA	163
Darling Downs - Maranoa	2006	VNM	16
Darling Downs - Maranoa	2006	ZAF	238
Darling Downs - Maranoa	2006	ZWE	121
Darling Downs - Maranoa	2011		9053
Darling Downs - Maranoa	2011	AUS	105209
Darling Downs - Maranoa	2011	CAN	116
Darling Downs - Maranoa	2011	CHN	136
Darling Downs - Maranoa	2011	DEU	338
Darling Downs - Maranoa	2011	EGY	11
Darling Downs - Maranoa	2011	FJI	69
Darling Downs - Maranoa	2011	GBR	2603
Darling Downs - Maranoa	2011	GRC	14
Darling Downs - Maranoa	2011	HKG	36
Darling Downs - Maranoa	2011	HRV	46
Darling Downs - Maranoa	2011	IDN	40
Darling Downs - Maranoa	2011	IND	118
Darling Downs - Maranoa	2011	IRL	150
Darling Downs - Maranoa	2011	IRN	5
Darling Downs - Maranoa	2011	IRQ	7
Darling Downs - Maranoa	2011	ITA	338
Darling Downs - Maranoa	2011	JPN	38
Darling Downs - Maranoa	2011	KOR	59
Darling Downs - Maranoa	2011	LBN	20
Darling Downs - Maranoa	2011	LKA	36
Darling Downs - Maranoa	2011	MKD	6
Darling Downs - Maranoa	2011	MLT	30
Darling Downs - Maranoa	2011	MYS	81
Darling Downs - Maranoa	2011	NLD	324
Darling Downs - Maranoa	2011	NZL	1688
Darling Downs - Maranoa	2011	PAK	8
Darling Downs - Maranoa	2011	PHL	770
Darling Downs - Maranoa	2011	POL	42
Darling Downs - Maranoa	2011	SGP	32
Darling Downs - Maranoa	2011	THA	50
Darling Downs - Maranoa	2011	TUR	3
Darling Downs - Maranoa	2011	USA	189
Darling Downs - Maranoa	2011	VNM	17
Darling Downs - Maranoa	2011	ZAF	457
Darling Downs - Maranoa	2011	ZWE	145
Darling Downs - Maranoa	2016		13684
Darling Downs - Maranoa	2016	AUS	103746
Darling Downs - Maranoa	2016	CAN	117
Darling Downs - Maranoa	2016	CHN	137
Darling Downs - Maranoa	2016	DEU	303
Darling Downs - Maranoa	2016	EGY	11
Darling Downs - Maranoa	2016	FJI	97
Darling Downs - Maranoa	2016	GBR	2512
Darling Downs - Maranoa	2016	GRC	16
Darling Downs - Maranoa	2016	HKG	34
Darling Downs - Maranoa	2016	HRV	46
Darling Downs - Maranoa	2016	IDN	44
Darling Downs - Maranoa	2016	IND	368
Darling Downs - Maranoa	2016	IRL	166
Darling Downs - Maranoa	2016	IRN	15
Darling Downs - Maranoa	2016	IRQ	4
Darling Downs - Maranoa	2016	ITA	278
Darling Downs - Maranoa	2016	JPN	23
Darling Downs - Maranoa	2016	KOR	117
Darling Downs - Maranoa	2016	LBN	16
Darling Downs - Maranoa	2016	LKA	55
Darling Downs - Maranoa	2016	MKD	4
Darling Downs - Maranoa	2016	MLT	19
Darling Downs - Maranoa	2016	MYS	66
Darling Downs - Maranoa	2016	NLD	302
Darling Downs - Maranoa	2016	NZL	1806
Darling Downs - Maranoa	2016	PAK	23
Darling Downs - Maranoa	2016	PHL	1237
Darling Downs - Maranoa	2016	POL	44
Darling Downs - Maranoa	2016	SGP	29
Darling Downs - Maranoa	2016	THA	78
Darling Downs - Maranoa	2016	TUR	3
Darling Downs - Maranoa	2016	USA	207
Darling Downs - Maranoa	2016	VNM	37
Darling Downs - Maranoa	2016	ZAF	487
Darling Downs - Maranoa	2016	ZWE	153
Central Queensland	2006		16063
Central Queensland	2006	AUS	163858
Central Queensland	2006	CAN	202
Central Queensland	2006	CHN	194
Central Queensland	2006	DEU	558
Central Queensland	2006	EGY	18
Central Queensland	2006	FJI	195
Central Queensland	2006	GBR	4973
Central Queensland	2006	GRC	58
Central Queensland	2006	HKG	50
Central Queensland	2006	HRV	46
Central Queensland	2006	IDN	85
Central Queensland	2006	IND	300
Central Queensland	2006	IRL	188
Central Queensland	2006	IRN	48
Central Queensland	2006	IRQ	5
Central Queensland	2006	ITA	109
Central Queensland	2006	JPN	93
Central Queensland	2006	KOR	44
Central Queensland	2006	LBN	5
Central Queensland	2006	LKA	61
Central Queensland	2006	MKD	6
Central Queensland	2006	MLT	44
Central Queensland	2006	MYS	149
Central Queensland	2006	NLD	466
Central Queensland	2006	NZL	3724
Central Queensland	2006	PAK	15
Central Queensland	2006	PHL	672
Central Queensland	2006	POL	85
Central Queensland	2006	SGP	70
Central Queensland	2006	THA	131
Central Queensland	2006	TUR	12
Central Queensland	2006	USA	353
Central Queensland	2006	VNM	146
Central Queensland	2006	ZAF	673
Central Queensland	2006	ZWE	178
Central Queensland	2011		18570
Central Queensland	2011	AUS	174105
Central Queensland	2011	CAN	245
Central Queensland	2011	CHN	296
Central Queensland	2011	DEU	540
Central Queensland	2011	EGY	36
Central Queensland	2011	FJI	268
Central Queensland	2011	GBR	5066
Central Queensland	2011	GRC	46
Central Queensland	2011	HKG	67
Central Queensland	2011	HRV	46
Central Queensland	2011	IDN	106
Central Queensland	2011	IND	695
Central Queensland	2011	IRL	241
Central Queensland	2011	IRN	83
Central Queensland	2011	IRQ	25
Central Queensland	2011	ITA	126
Central Queensland	2011	JPN	93
Central Queensland	2011	KOR	159
Central Queensland	2011	LBN	9
Central Queensland	2011	LKA	199
Central Queensland	2011	MKD	4
Central Queensland	2011	MLT	37
Central Queensland	2011	MYS	191
Central Queensland	2011	NLD	422
Central Queensland	2011	NZL	5235
Central Queensland	2011	PAK	50
Central Queensland	2011	PHL	1333
Central Queensland	2011	POL	74
Central Queensland	2011	SGP	87
Central Queensland	2011	THA	196
Central Queensland	2011	TUR	16
Central Queensland	2011	USA	482
Central Queensland	2011	VNM	475
Central Queensland	2011	ZAF	1386
Central Queensland	2011	ZWE	337
Central Queensland	2016		22733
Central Queensland	2016	AUS	177115
Central Queensland	2016	CAN	235
Central Queensland	2016	CHN	429
Central Queensland	2016	DEU	524
Central Queensland	2016	EGY	72
Central Queensland	2016	FJI	290
Central Queensland	2016	GBR	4880
Central Queensland	2016	GRC	47
Central Queensland	2016	HKG	80
Central Queensland	2016	HRV	58
Central Queensland	2016	IDN	137
Central Queensland	2016	IND	1155
Central Queensland	2016	IRL	293
Central Queensland	2016	IRN	90
Central Queensland	2016	IRQ	32
Central Queensland	2016	ITA	137
Central Queensland	2016	JPN	75
Central Queensland	2016	KOR	148
Central Queensland	2016	LBN	18
Central Queensland	2016	LKA	408
Central Queensland	2016	MKD	3
Central Queensland	2016	MLT	36
Central Queensland	2016	MYS	224
Central Queensland	2016	NLD	370
Central Queensland	2016	NZL	5610
Central Queensland	2016	PAK	88
Central Queensland	2016	PHL	2284
Central Queensland	2016	POL	71
Central Queensland	2016	SGP	90
Central Queensland	2016	THA	289
Central Queensland	2016	TUR	19
Central Queensland	2016	USA	471
Central Queensland	2016	VNM	489
Central Queensland	2016	ZAF	1545
Central Queensland	2016	ZWE	373
Gold Coast	2006		53285
Gold Coast	2006	AUS	295124
Gold Coast	2006	CAN	1225
Gold Coast	2006	CHN	1939
Gold Coast	2006	DEU	2994
Gold Coast	2006	EGY	521
Gold Coast	2006	FJI	554
Gold Coast	2006	GBR	29459
Gold Coast	2006	GRC	561
Gold Coast	2006	HKG	1019
Gold Coast	2006	HRV	890
Gold Coast	2006	IDN	723
Gold Coast	2006	IND	1131
Gold Coast	2006	IRL	979
Gold Coast	2006	IRN	265
Gold Coast	2006	IRQ	82
Gold Coast	2006	ITA	1553
Gold Coast	2006	JPN	3123
Gold Coast	2006	KOR	1836
Gold Coast	2006	LBN	231
Gold Coast	2006	LKA	341
Gold Coast	2006	MKD	173
Gold Coast	2006	MLT	547
Gold Coast	2006	MYS	1101
Gold Coast	2006	NLD	2117
Gold Coast	2006	NZL	33007
Gold Coast	2006	PAK	123
Gold Coast	2006	PHL	2290
Gold Coast	2006	POL	921
Gold Coast	2006	SGP	696
Gold Coast	2006	THA	664
Gold Coast	2006	TUR	285
Gold Coast	2006	USA	1822
Gold Coast	2006	VNM	310
Gold Coast	2006	ZAF	3766
Gold Coast	2006	ZWE	530
Gold Coast	2011		52177
Gold Coast	2011	AUS	332087
