SA4_NAME16	Year	LanguageSpoken	Sex	persons
Hume	2006	Chinese_languages_Mandarin	M	120
Hume	2006	Chinese_languages_Other	F	42
Hume	2006	Chinese_languages_Other	M	42
Hume	2006	Croatian	F	111
Hume	2006	Croatian	M	119
Hume	2006	Dutch	F	155
Hume	2006	Dutch	M	92
Hume	2006	English	F	71044
Hume	2006	English	M	69608
Hume	2006	Filipino	F	48
Hume	2006	Filipino	M	17
Hume	2006	French	F	57
Hume	2006	French	M	53
Hume	2006	German	F	408
Hume	2006	German	M	330
Hume	2006	Greek	F	105
Hume	2006	Greek	M	105
Hume	2006	Hindi	F	18
Hume	2006	Hindi	M	23
Hume	2006	Indonesian	F	33
Hume	2006	Indonesian	M	22
Hume	2006	Italian	F	893
Hume	2006	Italian	M	889
Hume	2006	Japanese	F	47
Hume	2006	Japanese	M	24
Hume	2006	Korean	F	15
Hume	2006	Korean	M	14
Hume	2006	Macedonian	F	24
Hume	2006	Macedonian	M	31
Hume	2006	Persian_includes_Dari	F	3
Hume	2006	Persian_includes_Dari	M	5
Hume	2006	Polish	F	89
Hume	2006	Polish	M	58
Hume	2006	Punjabi	F	3
Hume	2006	Punjabi	M	3
Hume	2006	Russian	F	26
Hume	2006	Russian	M	18
Hume	2006	Samoan	F	9
Hume	2006	Samoan	M	6
Hume	2006	Serbian	F	47
Hume	2006	Serbian	M	61
Hume	2006	Sinhalese	F	16
Hume	2006	Sinhalese	M	12
Hume	2006	Spanish	F	59
Hume	2006	Spanish	M	51
Hume	2006	Tagalog	F	54
Hume	2006	Tagalog	M	19
Hume	2006	Tamil	F	15
Hume	2006	Tamil	M	21
Hume	2006	Thai	F	29
Hume	2006	Thai	M	22
Hume	2006	Turkish	F	8
Hume	2006	Turkish	M	5
Hume	2006	Urdu	F	5
Hume	2006	Urdu	M	12
Hume	2006	Vietnamese	F	11
Hume	2006	Vietnamese	M	10
Hume	2011		F	2795
Hume	2011		M	3192
Hume	2011	(Other)	F	680
Hume	2011	(Other)	M	638
Hume	2011	Afrikaans	F	42
Hume	2011	Afrikaans	M	28
Hume	2011	Arabic	F	46
Hume	2011	Arabic	M	69
Hume	2011	Australian_Indigenous_Languages	F	3
Hume	2011	Australian_Indigenous_Languages	M	3
Hume	2011	Chinese_languages_Bengali	F	15
Hume	2011	Chinese_languages_Bengali	M	13
Hume	2011	Chinese_languages_Cantonese	F	68
Hume	2011	Chinese_languages_Cantonese	M	83
Hume	2011	Chinese_languages_Mandarin	F	149
Hume	2011	Chinese_languages_Mandarin	M	113
Hume	2011	Chinese_languages_Other	F	21
Hume	2011	Chinese_languages_Other	M	42
Hume	2011	Croatian	F	111
Hume	2011	Croatian	M	127
Hume	2011	Dutch	F	123
Hume	2011	Dutch	M	84
Hume	2011	English	F	74224
Hume	2011	English	M	72374
Hume	2011	Filipino	F	67
Hume	2011	Filipino	M	20
Hume	2011	French	F	84
Hume	2011	French	M	77
Hume	2011	German	F	398
Hume	2011	German	M	327
Hume	2011	Greek	F	118
Hume	2011	Greek	M	118
Hume	2011	Hindi	F	64
Hume	2011	Hindi	M	65
Hume	2011	Indonesian	F	18
Hume	2011	Indonesian	M	20
Hume	2011	Italian	F	865
Hume	2011	Italian	M	839
Hume	2011	Japanese	F	61
Hume	2011	Japanese	M	32
Hume	2011	Korean	F	14
Hume	2011	Korean	M	20
Hume	2011	Macedonian	F	24
Hume	2011	Macedonian	M	17
Hume	2011	Persian_includes_Dari	F	0
Hume	2011	Persian_includes_Dari	M	6
Hume	2011	Polish	F	76
Hume	2011	Polish	M	54
Hume	2011	Punjabi	F	23
Hume	2011	Punjabi	M	32
Hume	2011	Russian	F	24
Hume	2011	Russian	M	18
Hume	2011	Samoan	F	7
Hume	2011	Samoan	M	8
Hume	2011	Serbian	F	57
Hume	2011	Serbian	M	77
Hume	2011	Sinhalese	F	39
Hume	2011	Sinhalese	M	40
Hume	2011	Spanish	F	83
Hume	2011	Spanish	M	92
Hume	2011	Tagalog	F	91
Hume	2011	Tagalog	M	38
Hume	2011	Tamil	F	17
Hume	2011	Tamil	M	22
Hume	2011	Thai	F	71
Hume	2011	Thai	M	37
Hume	2011	Turkish	F	10
Hume	2011	Turkish	M	10
Hume	2011	Urdu	F	3
Hume	2011	Urdu	M	10
Hume	2011	Vietnamese	F	13
Hume	2011	Vietnamese	M	25
Hume	2016		F	6341
Hume	2016		M	6438
Hume	2016	(Other)	F	904
Hume	2016	(Other)	M	863
Hume	2016	Afrikaans	F	39
Hume	2016	Afrikaans	M	34
Hume	2016	Arabic	F	56
Hume	2016	Arabic	M	74
Hume	2016	Australian_Indigenous_Languages	F	6
Hume	2016	Australian_Indigenous_Languages	M	21
Hume	2016	Chinese_languages_Bengali	F	20
Hume	2016	Chinese_languages_Bengali	M	19
Hume	2016	Chinese_languages_Cantonese	F	81
Hume	2016	Chinese_languages_Cantonese	M	83
Hume	2016	Chinese_languages_Mandarin	F	264
Hume	2016	Chinese_languages_Mandarin	M	242
Hume	2016	Chinese_languages_Other	F	32
Hume	2016	Chinese_languages_Other	M	70
Hume	2016	Croatian	F	100
Hume	2016	Croatian	M	102
Hume	2016	Dutch	F	110
Hume	2016	Dutch	M	77
Hume	2016	English	F	75833
Hume	2016	English	M	73744
Hume	2016	Filipino	F	121
Hume	2016	Filipino	M	64
Hume	2016	French	F	126
Hume	2016	French	M	108
Hume	2016	German	F	346
Hume	2016	German	M	275
Hume	2016	Greek	F	103
Hume	2016	Greek	M	109
Hume	2016	Hindi	F	84
Hume	2016	Hindi	M	76
Hume	2016	Indonesian	F	35
Hume	2016	Indonesian	M	20
Hume	2016	Italian	F	731
Hume	2016	Italian	M	724
Hume	2016	Japanese	F	77
Hume	2016	Japanese	M	56
Hume	2016	Korean	F	30
Hume	2016	Korean	M	27
Hume	2016	Macedonian	F	18
Hume	2016	Macedonian	M	17
Hume	2016	Persian_includes_Dari	F	17
Hume	2016	Persian_includes_Dari	M	17
Hume	2016	Polish	F	55
Hume	2016	Polish	M	38
Hume	2016	Punjabi	F	123
Hume	2016	Punjabi	M	136
Hume	2016	Russian	F	28
Hume	2016	Russian	M	18
Hume	2016	Samoan	F	8
Hume	2016	Samoan	M	10
Hume	2016	Serbian	F	47
Hume	2016	Serbian	M	51
Hume	2016	Sinhalese	F	59
Hume	2016	Sinhalese	M	53
Hume	2016	Spanish	F	92
Hume	2016	Spanish	M	91
Hume	2016	Tagalog	F	170
Hume	2016	Tagalog	M	95
Hume	2016	Tamil	F	19
Hume	2016	Tamil	M	27
Hume	2016	Thai	F	108
Hume	2016	Thai	M	50
Hume	2016	Turkish	F	16
Hume	2016	Turkish	M	21
Hume	2016	Urdu	F	32
Hume	2016	Urdu	M	38
Hume	2016	Vietnamese	F	33
Hume	2016	Vietnamese	M	29
Latrobe - Gippsland	2006		F	5359
Latrobe - Gippsland	2006		M	6053
Latrobe - Gippsland	2006	(Other)	F	929
Latrobe - Gippsland	2006	(Other)	M	886
Latrobe - Gippsland	2006	Afrikaans	F	31
Latrobe - Gippsland	2006	Afrikaans	M	28
Latrobe - Gippsland	2006	Arabic	F	32
Latrobe - Gippsland	2006	Arabic	M	62
Latrobe - Gippsland	2006	Australian_Indigenous_Languages	F	28
Latrobe - Gippsland	2006	Australian_Indigenous_Languages	M	26
Latrobe - Gippsland	2006	Chinese_languages_Bengali	F	49
Latrobe - Gippsland	2006	Chinese_languages_Bengali	M	63
Latrobe - Gippsland	2006	Chinese_languages_Cantonese	F	122
Latrobe - Gippsland	2006	Chinese_languages_Cantonese	M	116
Latrobe - Gippsland	2006	Chinese_languages_Mandarin	F	132
Latrobe - Gippsland	2006	Chinese_languages_Mandarin	M	112
Latrobe - Gippsland	2006	Chinese_languages_Other	F	33
Latrobe - Gippsland	2006	Chinese_languages_Other	M	42
Latrobe - Gippsland	2006	Croatian	F	91
Latrobe - Gippsland	2006	Croatian	M	99
Latrobe - Gippsland	2006	Dutch	F	464
Latrobe - Gippsland	2006	Dutch	M	373
Latrobe - Gippsland	2006	English	F	111147
Latrobe - Gippsland	2006	English	M	107103
Latrobe - Gippsland	2006	Filipino	F	156
Latrobe - Gippsland	2006	Filipino	M	31
Latrobe - Gippsland	2006	French	F	101
Latrobe - Gippsland	2006	French	M	81
Latrobe - Gippsland	2006	German	F	474
Latrobe - Gippsland	2006	German	M	400
Latrobe - Gippsland	2006	Greek	F	331
Latrobe - Gippsland	2006	Greek	M	344
Latrobe - Gippsland	2006	Hindi	F	42
Latrobe - Gippsland	2006	Hindi	M	33
Latrobe - Gippsland	2006	Indonesian	F	35
Latrobe - Gippsland	2006	Indonesian	M	21
Latrobe - Gippsland	2006	Italian	F	1136
Latrobe - Gippsland	2006	Italian	M	1131
Latrobe - Gippsland	2006	Japanese	F	60
Latrobe - Gippsland	2006	Japanese	M	31
Latrobe - Gippsland	2006	Korean	F	4
Latrobe - Gippsland	2006	Korean	M	5
Latrobe - Gippsland	2006	Macedonian	F	21
Latrobe - Gippsland	2006	Macedonian	M	21
Latrobe - Gippsland	2006	Persian_includes_Dari	F	10
Latrobe - Gippsland	2006	Persian_includes_Dari	M	13
Latrobe - Gippsland	2006	Polish	F	196
Latrobe - Gippsland	2006	Polish	M	135
Latrobe - Gippsland	2006	Punjabi	F	6
Latrobe - Gippsland	2006	Punjabi	M	9
Latrobe - Gippsland	2006	Russian	F	45
Latrobe - Gippsland	2006	Russian	M	34
Latrobe - Gippsland	2006	Samoan	F	14
Latrobe - Gippsland	2006	Samoan	M	9
Latrobe - Gippsland	2006	Serbian	F	61
Latrobe - Gippsland	2006	Serbian	M	53
Latrobe - Gippsland	2006	Sinhalese	F	14
Latrobe - Gippsland	2006	Sinhalese	M	13
Latrobe - Gippsland	2006	Spanish	F	103
Latrobe - Gippsland	2006	Spanish	M	83
Latrobe - Gippsland	2006	Tagalog	F	108
Latrobe - Gippsland	2006	Tagalog	M	38
Latrobe - Gippsland	2006	Tamil	F	19
Latrobe - Gippsland	2006	Tamil	M	19
Latrobe - Gippsland	2006	Thai	F	45
Latrobe - Gippsland	2006	Thai	M	10
Latrobe - Gippsland	2006	Turkish	F	18
Latrobe - Gippsland	2006	Turkish	M	14
Latrobe - Gippsland	2006	Urdu	F	3
Latrobe - Gippsland	2006	Urdu	M	7
Latrobe - Gippsland	2006	Vietnamese	F	61
Latrobe - Gippsland	2006	Vietnamese	M	54
Latrobe - Gippsland	2011		F	5242
Latrobe - Gippsland	2011		M	6324
Latrobe - Gippsland	2011	(Other)	F	1281
Latrobe - Gippsland	2011	(Other)	M	1239
Latrobe - Gippsland	2011	Afrikaans	F	82
Latrobe - Gippsland	2011	Afrikaans	M	80
Latrobe - Gippsland	2011	Arabic	F	115
Latrobe - Gippsland	2011	Arabic	M	166
Latrobe - Gippsland	2011	Australian_Indigenous_Languages	F	25
Latrobe - Gippsland	2011	Australian_Indigenous_Languages	M	24
Latrobe - Gippsland	2011	Chinese_languages_Bengali	F	50
Latrobe - Gippsland	2011	Chinese_languages_Bengali	M	49
Latrobe - Gippsland	2011	Chinese_languages_Cantonese	F	134
Latrobe - Gippsland	2011	Chinese_languages_Cantonese	M	130
Latrobe - Gippsland	2011	Chinese_languages_Mandarin	F	268
Latrobe - Gippsland	2011	Chinese_languages_Mandarin	M	226
Latrobe - Gippsland	2011	Chinese_languages_Other	F	53
Latrobe - Gippsland	2011	Chinese_languages_Other	M	51
Latrobe - Gippsland	2011	Croatian	F	91
Latrobe - Gippsland	2011	Croatian	M	99
Latrobe - Gippsland	2011	Dutch	F	442
Latrobe - Gippsland	2011	Dutch	M	364
Latrobe - Gippsland	2011	English	F	118670
Latrobe - Gippsland	2011	English	M	114155
Latrobe - Gippsland	2011	Filipino	F	210
Latrobe - Gippsland	2011	Filipino	M	59
Latrobe - Gippsland	2011	French	F	122
Latrobe - Gippsland	2011	French	M	127
Latrobe - Gippsland	2011	German	F	477
Latrobe - Gippsland	2011	German	M	408
Latrobe - Gippsland	2011	Greek	F	315
Latrobe - Gippsland	2011	Greek	M	353
Latrobe - Gippsland	2011	Hindi	F	81
Latrobe - Gippsland	2011	Hindi	M	67
Latrobe - Gippsland	2011	Indonesian	F	46
Latrobe - Gippsland	2011	Indonesian	M	34
Latrobe - Gippsland	2011	Italian	F	1134
Latrobe - Gippsland	2011	Italian	M	1132
Latrobe - Gippsland	2011	Japanese	F	102
Latrobe - Gippsland	2011	Japanese	M	63
Latrobe - Gippsland	2011	Korean	F	9
Latrobe - Gippsland	2011	Korean	M	13
Latrobe - Gippsland	2011	Macedonian	F	16
Latrobe - Gippsland	2011	Macedonian	M	25
Latrobe - Gippsland	2011	Persian_includes_Dari	F	18
Latrobe - Gippsland	2011	Persian_includes_Dari	M	15
Latrobe - Gippsland	2011	Polish	F	171
Latrobe - Gippsland	2011	Polish	M	118
Latrobe - Gippsland	2011	Punjabi	F	35
Latrobe - Gippsland	2011	Punjabi	M	72
Latrobe - Gippsland	2011	Russian	F	65
Latrobe - Gippsland	2011	Russian	M	34
Latrobe - Gippsland	2011	Samoan	F	15
Latrobe - Gippsland	2011	Samoan	M	14
Latrobe - Gippsland	2011	Serbian	F	49
Latrobe - Gippsland	2011	Serbian	M	56
Latrobe - Gippsland	2011	Sinhalese	F	44
Latrobe - Gippsland	2011	Sinhalese	M	56
Latrobe - Gippsland	2011	Spanish	F	147
Latrobe - Gippsland	2011	Spanish	M	127
Latrobe - Gippsland	2011	Tagalog	F	161
Latrobe - Gippsland	2011	Tagalog	M	56
Latrobe - Gippsland	2011	Tamil	F	33
Latrobe - Gippsland	2011	Tamil	M	38
Latrobe - Gippsland	2011	Thai	F	77
Latrobe - Gippsland	2011	Thai	M	36
Latrobe - Gippsland	2011	Turkish	F	15
Latrobe - Gippsland	2011	Turkish	M	9
Latrobe - Gippsland	2011	Urdu	F	25
Latrobe - Gippsland	2011	Urdu	M	35
Latrobe - Gippsland	2011	Vietnamese	F	92
Latrobe - Gippsland	2011	Vietnamese	M	103
Latrobe - Gippsland	2016		F	10517
Latrobe - Gippsland	2016		M	11019
Latrobe - Gippsland	2016	(Other)	F	1394
Latrobe - Gippsland	2016	(Other)	M	1322
Latrobe - Gippsland	2016	Afrikaans	F	96
Latrobe - Gippsland	2016	Afrikaans	M	89
Latrobe - Gippsland	2016	Arabic	F	146
Latrobe - Gippsland	2016	Arabic	M	168
Latrobe - Gippsland	2016	Australian_Indigenous_Languages	F	16
Latrobe - Gippsland	2016	Australian_Indigenous_Languages	M	9
Latrobe - Gippsland	2016	Chinese_languages_Bengali	F	37
Latrobe - Gippsland	2016	Chinese_languages_Bengali	M	45
Latrobe - Gippsland	2016	Chinese_languages_Cantonese	F	141
Latrobe - Gippsland	2016	Chinese_languages_Cantonese	M	138
Latrobe - Gippsland	2016	Chinese_languages_Mandarin	F	470
Latrobe - Gippsland	2016	Chinese_languages_Mandarin	M	371
Latrobe - Gippsland	2016	Chinese_languages_Other	F	47
Latrobe - Gippsland	2016	Chinese_languages_Other	M	43
Latrobe - Gippsland	2016	Croatian	F	91
Latrobe - Gippsland	2016	Croatian	M	110
Latrobe - Gippsland	2016	Dutch	F	382
Latrobe - Gippsland	2016	Dutch	M	314
Latrobe - Gippsland	2016	English	F	121103
Latrobe - Gippsland	2016	English	M	116236
Latrobe - Gippsland	2016	Filipino	F	240
Latrobe - Gippsland	2016	Filipino	M	79
Latrobe - Gippsland	2016	French	F	145
Latrobe - Gippsland	2016	French	M	119
Latrobe - Gippsland	2016	German	F	405
Latrobe - Gippsland	2016	German	M	351
Latrobe - Gippsland	2016	Greek	F	338
Latrobe - Gippsland	2016	Greek	M	335
Latrobe - Gippsland	2016	Hindi	F	111
Latrobe - Gippsland	2016	Hindi	M	119
Latrobe - Gippsland	2016	Indonesian	F	61
Latrobe - Gippsland	2016	Indonesian	M	28
Latrobe - Gippsland	2016	Italian	F	989
Latrobe - Gippsland	2016	Italian	M	1000
Latrobe - Gippsland	2016	Japanese	F	76
Latrobe - Gippsland	2016	Japanese	M	65
Latrobe - Gippsland	2016	Korean	F	35
Latrobe - Gippsland	2016	Korean	M	29
Latrobe - Gippsland	2016	Macedonian	F	14
Latrobe - Gippsland	2016	Macedonian	M	16
Latrobe - Gippsland	2016	Persian_includes_Dari	F	18
Latrobe - Gippsland	2016	Persian_includes_Dari	M	28
Latrobe - Gippsland	2016	Polish	F	152
Latrobe - Gippsland	2016	Polish	M	128
Latrobe - Gippsland	2016	Punjabi	F	118
Latrobe - Gippsland	2016	Punjabi	M	146
Latrobe - Gippsland	2016	Russian	F	63
Latrobe - Gippsland	2016	Russian	M	45
Latrobe - Gippsland	2016	Samoan	F	4
Latrobe - Gippsland	2016	Samoan	M	11
Latrobe - Gippsland	2016	Serbian	F	74
Latrobe - Gippsland	2016	Serbian	M	61
Latrobe - Gippsland	2016	Sinhalese	F	89
Latrobe - Gippsland	2016	Sinhalese	M	96
Latrobe - Gippsland	2016	Spanish	F	189
Latrobe - Gippsland	2016	Spanish	M	169
Latrobe - Gippsland	2016	Tagalog	F	240
Latrobe - Gippsland	2016	Tagalog	M	116
Latrobe - Gippsland	2016	Tamil	F	60
Latrobe - Gippsland	2016	Tamil	M	78
Latrobe - Gippsland	2016	Thai	F	155
Latrobe - Gippsland	2016	Thai	M	65
Latrobe - Gippsland	2016	Turkish	F	8
Latrobe - Gippsland	2016	Turkish	M	20
Latrobe - Gippsland	2016	Urdu	F	49
Latrobe - Gippsland	2016	Urdu	M	45
Latrobe - Gippsland	2016	Vietnamese	F	174
Latrobe - Gippsland	2016	Vietnamese	M	148
Melbourne - Inner	2006		F	20141
Melbourne - Inner	2006		M	25146
Melbourne - Inner	2006	(Other)	F	7077
Melbourne - Inner	2006	(Other)	M	7105
Melbourne - Inner	2006	Afrikaans	F	87
Melbourne - Inner	2006	Afrikaans	M	93
Melbourne - Inner	2006	Arabic	F	3301
Melbourne - Inner	2006	Arabic	M	3490
Melbourne - Inner	2006	Australian_Indigenous_Languages	F	62
Melbourne - Inner	2006	Australian_Indigenous_Languages	M	56
Melbourne - Inner	2006	Chinese_languages_Bengali	F	225
Melbourne - Inner	2006	Chinese_languages_Bengali	M	322
Melbourne - Inner	2006	Chinese_languages_Cantonese	F	5073
Melbourne - Inner	2006	Chinese_languages_Cantonese	M	4200
Melbourne - Inner	2006	Chinese_languages_Mandarin	F	6485
Melbourne - Inner	2006	Chinese_languages_Mandarin	M	5234
Melbourne - Inner	2006	Chinese_languages_Other	F	1045
Melbourne - Inner	2006	Chinese_languages_Other	M	839
Melbourne - Inner	2006	Croatian	F	639
Melbourne - Inner	2006	Croatian	M	558
Melbourne - Inner	2006	Dutch	F	297
Melbourne - Inner	2006	Dutch	M	285
Melbourne - Inner	2006	English	F	149678
Melbourne - Inner	2006	English	M	141611
Melbourne - Inner	2006	Filipino	F	276
Melbourne - Inner	2006	Filipino	M	182
Melbourne - Inner	2006	French	F	970
Melbourne - Inner	2006	French	M	950
Melbourne - Inner	2006	German	F	944
Melbourne - Inner	2006	German	M	907
Melbourne - Inner	2006	Greek	F	10559
Melbourne - Inner	2006	Greek	M	10100
Melbourne - Inner	2006	Hindi	F	788
Melbourne - Inner	2006	Hindi	M	1429
Melbourne - Inner	2006	Indonesian	F	1990
Melbourne - Inner	2006	Indonesian	M	1744
Melbourne - Inner	2006	Italian	F	10326
Melbourne - Inner	2006	Italian	M	9133
Melbourne - Inner	2006	Japanese	F	1021
Melbourne - Inner	2006	Japanese	M	753
Melbourne - Inner	2006	Korean	F	789
Melbourne - Inner	2006	Korean	M	577
Melbourne - Inner	2006	Macedonian	F	528
Melbourne - Inner	2006	Macedonian	M	466
Melbourne - Inner	2006	Persian_includes_Dari	F	190
Melbourne - Inner	2006	Persian_includes_Dari	M	223
Melbourne - Inner	2006	Polish	F	879
Melbourne - Inner	2006	Polish	M	577
Melbourne - Inner	2006	Punjabi	F	139
Melbourne - Inner	2006	Punjabi	M	425
Melbourne - Inner	2006	Russian	F	1434
Melbourne - Inner	2006	Russian	M	981
Melbourne - Inner	2006	Samoan	F	60
Melbourne - Inner	2006	Samoan	M	47
Melbourne - Inner	2006	Serbian	F	516
Melbourne - Inner	2006	Serbian	M	432
Melbourne - Inner	2006	Sinhalese	F	298
Melbourne - Inner	2006	Sinhalese	M	333
Melbourne - Inner	2006	Spanish	F	1413
Melbourne - Inner	2006	Spanish	M	1360
Melbourne - Inner	2006	Tagalog	F	334
Melbourne - Inner	2006	Tagalog	M	210
Melbourne - Inner	2006	Tamil	F	287
Melbourne - Inner	2006	Tamil	M	400
Melbourne - Inner	2006	Thai	F	766
Melbourne - Inner	2006	Thai	M	551
Melbourne - Inner	2006	Turkish	F	1147
Melbourne - Inner	2006	Turkish	M	1058
Melbourne - Inner	2006	Urdu	F	192
Melbourne - Inner	2006	Urdu	M	359
Melbourne - Inner	2006	Vietnamese	F	3787
Melbourne - Inner	2006	Vietnamese	M	3010
Melbourne - Inner	2011		F	16743
Melbourne - Inner	2011		M	20302
Melbourne - Inner	2011	(Other)	F	9523
Melbourne - Inner	2011	(Other)	M	9629
Melbourne - Inner	2011	Afrikaans	F	141
Melbourne - Inner	2011	Afrikaans	M	164
Melbourne - Inner	2011	Arabic	F	3530
Melbourne - Inner	2011	Arabic	M	3904
Melbourne - Inner	2011	Australian_Indigenous_Languages	F	26
Melbourne - Inner	2011	Australian_Indigenous_Languages	M	32
Melbourne - Inner	2011	Chinese_languages_Bengali	F	283
Melbourne - Inner	2011	Chinese_languages_Bengali	M	348
Melbourne - Inner	2011	Chinese_languages_Cantonese	F	5208
Melbourne - Inner	2011	Chinese_languages_Cantonese	M	4217
Melbourne - Inner	2011	Chinese_languages_Mandarin	F	9462
Melbourne - Inner	2011	Chinese_languages_Mandarin	M	6934
Melbourne - Inner	2011	Chinese_languages_Other	F	1409
Melbourne - Inner	2011	Chinese_languages_Other	M	1123
Melbourne - Inner	2011	Croatian	F	729
Melbourne - Inner	2011	Croatian	M	586
Melbourne - Inner	2011	Dutch	F	349
Melbourne - Inner	2011	Dutch	M	349
Melbourne - Inner	2011	English	F	166011
Melbourne - Inner	2011	English	M	159159
Melbourne - Inner	2011	Filipino	F	374
Melbourne - Inner	2011	Filipino	M	230
Melbourne - Inner	2011	French	F	1533
Melbourne - Inner	2011	French	M	1449
Melbourne - Inner	2011	German	F	1307
Melbourne - Inner	2011	German	M	1145
Melbourne - Inner	2011	Greek	F	9992
Melbourne - Inner	2011	Greek	M	9496
Melbourne - Inner	2011	Hindi	F	1402
Melbourne - Inner	2011	Hindi	M	2108
Melbourne - Inner	2011	Indonesian	F	2087
Melbourne - Inner	2011	Indonesian	M	1900
Melbourne - Inner	2011	Italian	F	9629
Melbourne - Inner	2011	Italian	M	8185
Melbourne - Inner	2011	Japanese	F	1136
Melbourne - Inner	2011	Japanese	M	829
Melbourne - Inner	2011	Korean	F	1145
Melbourne - Inner	2011	Korean	M	873
Melbourne - Inner	2011	Macedonian	F	550
Melbourne - Inner	2011	Macedonian	M	502
Melbourne - Inner	2011	Persian_includes_Dari	F	409
Melbourne - Inner	2011	Persian_includes_Dari	M	491
Melbourne - Inner	2011	Polish	F	840
Melbourne - Inner	2011	Polish	M	554
Melbourne - Inner	2011	Punjabi	F	427
Melbourne - Inner	2011	Punjabi	M	766
Melbourne - Inner	2011	Russian	F	1484
Melbourne - Inner	2011	Russian	M	1038
Melbourne - Inner	2011	Samoan	F	41
Melbourne - Inner	2011	Samoan	M	42
Melbourne - Inner	2011	Serbian	F	525
Melbourne - Inner	2011	Serbian	M	492
Melbourne - Inner	2011	Sinhalese	F	388
Melbourne - Inner	2011	Sinhalese	M	388
Melbourne - Inner	2011	Spanish	F	2122
Melbourne - Inner	2011	Spanish	M	1992
Melbourne - Inner	2011	Tagalog	F	422
Melbourne - Inner	2011	Tagalog	M	267
Melbourne - Inner	2011	Tamil	F	424
Melbourne - Inner	2011	Tamil	M	598
Melbourne - Inner	2011	Thai	F	1018
Melbourne - Inner	2011	Thai	M	647
Melbourne - Inner	2011	Turkish	F	1144
Melbourne - Inner	2011	Turkish	M	1117
Melbourne - Inner	2011	Urdu	F	285
Melbourne - Inner	2011	Urdu	M	580
Melbourne - Inner	2011	Vietnamese	F	4171
Melbourne - Inner	2011	Vietnamese	M	3278
Melbourne - Inner	2016		F	25702
Melbourne - Inner	2016		M	25635
Melbourne - Inner	2016	(Other)	F	12257
Melbourne - Inner	2016	(Other)	M	12080
Melbourne - Inner	2016	Afrikaans	F	177
Melbourne - Inner	2016	Afrikaans	M	225
Melbourne - Inner	2016	Arabic	F	3640
Melbourne - Inner	2016	Arabic	M	3801
Melbourne - Inner	2016	Australian_Indigenous_Languages	F	26
Melbourne - Inner	2016	Australian_Indigenous_Languages	M	33
Melbourne - Inner	2016	Chinese_languages_Bengali	F	390
Melbourne - Inner	2016	Chinese_languages_Bengali	M	490
Melbourne - Inner	2016	Chinese_languages_Cantonese	F	5594
Melbourne - Inner	2016	Chinese_languages_Cantonese	M	4481
Melbourne - Inner	2016	Chinese_languages_Mandarin	F	21066
Melbourne - Inner	2016	Chinese_languages_Mandarin	M	15106
Melbourne - Inner	2016	Chinese_languages_Other	F	1722
Melbourne - Inner	2016	Chinese_languages_Other	M	1434
Melbourne - Inner	2016	Croatian	F	684
Melbourne - Inner	2016	Croatian	M	601
Melbourne - Inner	2016	Dutch	F	482
Melbourne - Inner	2016	Dutch	M	436
Melbourne - Inner	2016	English	F	184383
Melbourne - Inner	2016	English	M	177437
Melbourne - Inner	2016	Filipino	F	549
Melbourne - Inner	2016	Filipino	M	352
Melbourne - Inner	2016	French	F	2144
Melbourne - Inner	2016	French	M	2027
Melbourne - Inner	2016	German	F	1483
Melbourne - Inner	2016	German	M	1402
Melbourne - Inner	2016	Greek	F	9407
Melbourne - Inner	2016	Greek	M	8519
Melbourne - Inner	2016	Hindi	F	2133
Melbourne - Inner	2016	Hindi	M	2751
Melbourne - Inner	2016	Indonesian	F	2405
Melbourne - Inner	2016	Indonesian	M	2029
Melbourne - Inner	2016	Italian	F	9240
Melbourne - Inner	2016	Italian	M	7959
Melbourne - Inner	2016	Japanese	F	1600
Melbourne - Inner	2016	Japanese	M	1091
Melbourne - Inner	2016	Korean	F	2034
Melbourne - Inner	2016	Korean	M	1811
Melbourne - Inner	2016	Macedonian	F	617
Melbourne - Inner	2016	Macedonian	M	506
Melbourne - Inner	2016	Persian_includes_Dari	F	772
Melbourne - Inner	2016	Persian_includes_Dari	M	854
Melbourne - Inner	2016	Polish	F	814
Melbourne - Inner	2016	Polish	M	518
Melbourne - Inner	2016	Punjabi	F	351
Melbourne - Inner	2016	Punjabi	M	546
Melbourne - Inner	2016	Russian	F	1653
Melbourne - Inner	2016	Russian	M	1078
Melbourne - Inner	2016	Samoan	F	56
Melbourne - Inner	2016	Samoan	M	49
Melbourne - Inner	2016	Serbian	F	580
Melbourne - Inner	2016	Serbian	M	517
Melbourne - Inner	2016	Sinhalese	F	484
Melbourne - Inner	2016	Sinhalese	M	537
Melbourne - Inner	2016	Spanish	F	3602
Melbourne - Inner	2016	Spanish	M	3580
Melbourne - Inner	2016	Tagalog	F	674
Melbourne - Inner	2016	Tagalog	M	420
Melbourne - Inner	2016	Tamil	F	685
Melbourne - Inner	2016	Tamil	M	900
Melbourne - Inner	2016	Thai	F	1776
Melbourne - Inner	2016	Thai	M	1008
Melbourne - Inner	2016	Turkish	F	1175
