SA4_NAME16	Year	CountryOfBirth	Sex	persons
Western Australia - Outback (South)	2011	DEU	M	185
Western Australia - Outback (South)	2011	EGY	F	13
Western Australia - Outback (South)	2011	EGY	M	18
Western Australia - Outback (South)	2011	FJI	F	65
Western Australia - Outback (South)	2011	FJI	M	71
Western Australia - Outback (South)	2011	GBR	F	2723
Western Australia - Outback (South)	2011	GBR	M	2898
Western Australia - Outback (South)	2011	GRC	F	7
Western Australia - Outback (South)	2011	GRC	M	19
Western Australia - Outback (South)	2011	HKG	F	17
Western Australia - Outback (South)	2011	HKG	M	14
Western Australia - Outback (South)	2011	HRV	F	43
Western Australia - Outback (South)	2011	HRV	M	66
Western Australia - Outback (South)	2011	IDN	F	102
Western Australia - Outback (South)	2011	IDN	M	75
Western Australia - Outback (South)	2011	IND	F	201
Western Australia - Outback (South)	2011	IND	M	288
Western Australia - Outback (South)	2011	IRL	F	128
Western Australia - Outback (South)	2011	IRL	M	205
Western Australia - Outback (South)	2011	IRN	F	27
Western Australia - Outback (South)	2011	IRN	M	53
Western Australia - Outback (South)	2011	IRQ	F	0
Western Australia - Outback (South)	2011	IRQ	M	7
Western Australia - Outback (South)	2011	ITA	F	139
Western Australia - Outback (South)	2011	ITA	M	150
Western Australia - Outback (South)	2011	JPN	F	30
Western Australia - Outback (South)	2011	JPN	M	15
Western Australia - Outback (South)	2011	KOR	F	15
Western Australia - Outback (South)	2011	KOR	M	24
Western Australia - Outback (South)	2011	LBN	F	0
Western Australia - Outback (South)	2011	LBN	M	3
Western Australia - Outback (South)	2011	LKA	F	62
Western Australia - Outback (South)	2011	LKA	M	69
Western Australia - Outback (South)	2011	MKD	F	10
Western Australia - Outback (South)	2011	MKD	M	14
Western Australia - Outback (South)	2011	MLT	F	4
Western Australia - Outback (South)	2011	MLT	M	15
Western Australia - Outback (South)	2011	MYS	F	76
Western Australia - Outback (South)	2011	MYS	M	81
Western Australia - Outback (South)	2011	NLD	F	150
Western Australia - Outback (South)	2011	NLD	M	185
Western Australia - Outback (South)	2011	NZL	F	2357
Western Australia - Outback (South)	2011	NZL	M	2929
Western Australia - Outback (South)	2011	PAK	F	20
Western Australia - Outback (South)	2011	PAK	M	20
Western Australia - Outback (South)	2011	PHL	F	585
Western Australia - Outback (South)	2011	PHL	M	370
Western Australia - Outback (South)	2011	POL	F	33
Western Australia - Outback (South)	2011	POL	M	38
Western Australia - Outback (South)	2011	SGP	F	54
Western Australia - Outback (South)	2011	SGP	M	46
Western Australia - Outback (South)	2011	THA	F	148
Western Australia - Outback (South)	2011	THA	M	44
Western Australia - Outback (South)	2011	TUR	F	3
Western Australia - Outback (South)	2011	TUR	M	14
Western Australia - Outback (South)	2011	USA	F	120
Western Australia - Outback (South)	2011	USA	M	113
Western Australia - Outback (South)	2011	VNM	F	129
Western Australia - Outback (South)	2011	VNM	M	135
Western Australia - Outback (South)	2011	ZAF	F	700
Western Australia - Outback (South)	2011	ZAF	M	692
Western Australia - Outback (South)	2011	ZWE	F	245
Western Australia - Outback (South)	2011	ZWE	M	290
Western Australia - Outback (South)	2016		F	7019
Western Australia - Outback (South)	2016		M	8303
Western Australia - Outback (South)	2016	AUS	F	41173
Western Australia - Outback (South)	2016	AUS	M	44087
Western Australia - Outback (South)	2016	CAN	F	109
Western Australia - Outback (South)	2016	CAN	M	69
Western Australia - Outback (South)	2016	CHN	F	113
Western Australia - Outback (South)	2016	CHN	M	160
Western Australia - Outback (South)	2016	DEU	F	257
Western Australia - Outback (South)	2016	DEU	M	196
Western Australia - Outback (South)	2016	EGY	F	13
Western Australia - Outback (South)	2016	EGY	M	19
Western Australia - Outback (South)	2016	FJI	F	76
Western Australia - Outback (South)	2016	FJI	M	98
Western Australia - Outback (South)	2016	GBR	F	2513
Western Australia - Outback (South)	2016	GBR	M	2565
Western Australia - Outback (South)	2016	GRC	F	9
Western Australia - Outback (South)	2016	GRC	M	25
Western Australia - Outback (South)	2016	HKG	F	26
Western Australia - Outback (South)	2016	HKG	M	24
Western Australia - Outback (South)	2016	HRV	F	43
Western Australia - Outback (South)	2016	HRV	M	52
Western Australia - Outback (South)	2016	IDN	F	107
Western Australia - Outback (South)	2016	IDN	M	58
Western Australia - Outback (South)	2016	IND	F	328
Western Australia - Outback (South)	2016	IND	M	368
Western Australia - Outback (South)	2016	IRL	F	193
Western Australia - Outback (South)	2016	IRL	M	201
Western Australia - Outback (South)	2016	IRN	F	16
Western Australia - Outback (South)	2016	IRN	M	25
Western Australia - Outback (South)	2016	IRQ	F	0
Western Australia - Outback (South)	2016	IRQ	M	6
Western Australia - Outback (South)	2016	ITA	F	131
Western Australia - Outback (South)	2016	ITA	M	138
Western Australia - Outback (South)	2016	JPN	F	27
Western Australia - Outback (South)	2016	JPN	M	15
Western Australia - Outback (South)	2016	KOR	F	30
Western Australia - Outback (South)	2016	KOR	M	32
Western Australia - Outback (South)	2016	LBN	F	0
Western Australia - Outback (South)	2016	LBN	M	4
Western Australia - Outback (South)	2016	LKA	F	54
Western Australia - Outback (South)	2016	LKA	M	62
Western Australia - Outback (South)	2016	MKD	F	12
Western Australia - Outback (South)	2016	MKD	M	12
Western Australia - Outback (South)	2016	MLT	F	5
Western Australia - Outback (South)	2016	MLT	M	21
Western Australia - Outback (South)	2016	MYS	F	87
Western Australia - Outback (South)	2016	MYS	M	78
Western Australia - Outback (South)	2016	NLD	F	133
Western Australia - Outback (South)	2016	NLD	M	142
Western Australia - Outback (South)	2016	NZL	F	2212
Western Australia - Outback (South)	2016	NZL	M	2610
Western Australia - Outback (South)	2016	PAK	F	37
Western Australia - Outback (South)	2016	PAK	M	42
Western Australia - Outback (South)	2016	PHL	F	847
Western Australia - Outback (South)	2016	PHL	M	581
Western Australia - Outback (South)	2016	POL	F	31
Western Australia - Outback (South)	2016	POL	M	30
Western Australia - Outback (South)	2016	SGP	F	58
Western Australia - Outback (South)	2016	SGP	M	40
Western Australia - Outback (South)	2016	THA	F	251
Western Australia - Outback (South)	2016	THA	M	63
Western Australia - Outback (South)	2016	TUR	F	5
Western Australia - Outback (South)	2016	TUR	M	12
Western Australia - Outback (South)	2016	USA	F	125
Western Australia - Outback (South)	2016	USA	M	116
Western Australia - Outback (South)	2016	VNM	F	131
Western Australia - Outback (South)	2016	VNM	M	128
Western Australia - Outback (South)	2016	ZAF	F	750
Western Australia - Outback (South)	2016	ZAF	M	744
Western Australia - Outback (South)	2016	ZWE	F	245
Western Australia - Outback (South)	2016	ZWE	M	276
Migratory - Offshore - Shipping (WA)	2006		F	0
Migratory - Offshore - Shipping (WA)	2006		M	36
Migratory - Offshore - Shipping (WA)	2006	AUS	F	17
Migratory - Offshore - Shipping (WA)	2006	AUS	M	179
Migratory - Offshore - Shipping (WA)	2006	CAN	F	0
Migratory - Offshore - Shipping (WA)	2006	CAN	M	3
Migratory - Offshore - Shipping (WA)	2006	CHN	F	0
Migratory - Offshore - Shipping (WA)	2006	CHN	M	0
Migratory - Offshore - Shipping (WA)	2006	DEU	F	0
Migratory - Offshore - Shipping (WA)	2006	DEU	M	0
Migratory - Offshore - Shipping (WA)	2006	EGY	F	0
Migratory - Offshore - Shipping (WA)	2006	EGY	M	0
Migratory - Offshore - Shipping (WA)	2006	FJI	F	0
Migratory - Offshore - Shipping (WA)	2006	FJI	M	0
Migratory - Offshore - Shipping (WA)	2006	GBR	F	3
Migratory - Offshore - Shipping (WA)	2006	GBR	M	47
Migratory - Offshore - Shipping (WA)	2006	GRC	F	0
Migratory - Offshore - Shipping (WA)	2006	GRC	M	0
Migratory - Offshore - Shipping (WA)	2006	HKG	F	0
Migratory - Offshore - Shipping (WA)	2006	HKG	M	0
Migratory - Offshore - Shipping (WA)	2006	HRV	F	0
Migratory - Offshore - Shipping (WA)	2006	HRV	M	0
Migratory - Offshore - Shipping (WA)	2006	IDN	F	0
Migratory - Offshore - Shipping (WA)	2006	IDN	M	5
Migratory - Offshore - Shipping (WA)	2006	IND	F	0
Migratory - Offshore - Shipping (WA)	2006	IND	M	4
Migratory - Offshore - Shipping (WA)	2006	IRL	F	0
Migratory - Offshore - Shipping (WA)	2006	IRL	M	3
Migratory - Offshore - Shipping (WA)	2006	IRN	F	0
Migratory - Offshore - Shipping (WA)	2006	IRN	M	0
Migratory - Offshore - Shipping (WA)	2006	IRQ	F	0
Migratory - Offshore - Shipping (WA)	2006	IRQ	M	0
Migratory - Offshore - Shipping (WA)	2006	ITA	F	0
Migratory - Offshore - Shipping (WA)	2006	ITA	M	0
Migratory - Offshore - Shipping (WA)	2006	JPN	F	0
Migratory - Offshore - Shipping (WA)	2006	JPN	M	0
Migratory - Offshore - Shipping (WA)	2006	KOR	F	0
Migratory - Offshore - Shipping (WA)	2006	KOR	M	0
Migratory - Offshore - Shipping (WA)	2006	LBN	F	0
Migratory - Offshore - Shipping (WA)	2006	LBN	M	0
Migratory - Offshore - Shipping (WA)	2006	LKA	F	0
Migratory - Offshore - Shipping (WA)	2006	LKA	M	3
Migratory - Offshore - Shipping (WA)	2006	MKD	F	0
Migratory - Offshore - Shipping (WA)	2006	MKD	M	0
Migratory - Offshore - Shipping (WA)	2006	MLT	F	0
Migratory - Offshore - Shipping (WA)	2006	MLT	M	0
Migratory - Offshore - Shipping (WA)	2006	MYS	F	0
Migratory - Offshore - Shipping (WA)	2006	MYS	M	0
Migratory - Offshore - Shipping (WA)	2006	NLD	F	0
Migratory - Offshore - Shipping (WA)	2006	NLD	M	0
Migratory - Offshore - Shipping (WA)	2006	NZL	F	0
Migratory - Offshore - Shipping (WA)	2006	NZL	M	18
Migratory - Offshore - Shipping (WA)	2006	PAK	F	0
Migratory - Offshore - Shipping (WA)	2006	PAK	M	0
Migratory - Offshore - Shipping (WA)	2006	PHL	F	3
Migratory - Offshore - Shipping (WA)	2006	PHL	M	5
Migratory - Offshore - Shipping (WA)	2006	POL	F	0
Migratory - Offshore - Shipping (WA)	2006	POL	M	0
Migratory - Offshore - Shipping (WA)	2006	SGP	F	0
Migratory - Offshore - Shipping (WA)	2006	SGP	M	0
Migratory - Offshore - Shipping (WA)	2006	THA	F	0
Migratory - Offshore - Shipping (WA)	2006	THA	M	0
Migratory - Offshore - Shipping (WA)	2006	TUR	F	0
Migratory - Offshore - Shipping (WA)	2006	TUR	M	0
Migratory - Offshore - Shipping (WA)	2006	USA	F	0
Migratory - Offshore - Shipping (WA)	2006	USA	M	3
Migratory - Offshore - Shipping (WA)	2006	VNM	F	0
Migratory - Offshore - Shipping (WA)	2006	VNM	M	0
Migratory - Offshore - Shipping (WA)	2006	ZAF	F	0
Migratory - Offshore - Shipping (WA)	2006	ZAF	M	0
Migratory - Offshore - Shipping (WA)	2006	ZWE	F	0
Migratory - Offshore - Shipping (WA)	2006	ZWE	M	0
Migratory - Offshore - Shipping (WA)	2011		F	5
Migratory - Offshore - Shipping (WA)	2011		M	74
Migratory - Offshore - Shipping (WA)	2011	AUS	F	23
Migratory - Offshore - Shipping (WA)	2011	AUS	M	214
Migratory - Offshore - Shipping (WA)	2011	CAN	F	0
Migratory - Offshore - Shipping (WA)	2011	CAN	M	0
Migratory - Offshore - Shipping (WA)	2011	CHN	F	0
Migratory - Offshore - Shipping (WA)	2011	CHN	M	0
Migratory - Offshore - Shipping (WA)	2011	DEU	F	0
Migratory - Offshore - Shipping (WA)	2011	DEU	M	0
Migratory - Offshore - Shipping (WA)	2011	EGY	F	0
Migratory - Offshore - Shipping (WA)	2011	EGY	M	0
Migratory - Offshore - Shipping (WA)	2011	FJI	F	0
Migratory - Offshore - Shipping (WA)	2011	FJI	M	3
Migratory - Offshore - Shipping (WA)	2011	GBR	F	0
Migratory - Offshore - Shipping (WA)	2011	GBR	M	38
Migratory - Offshore - Shipping (WA)	2011	GRC	F	0
Migratory - Offshore - Shipping (WA)	2011	GRC	M	0
Migratory - Offshore - Shipping (WA)	2011	HKG	F	0
Migratory - Offshore - Shipping (WA)	2011	HKG	M	0
Migratory - Offshore - Shipping (WA)	2011	HRV	F	0
Migratory - Offshore - Shipping (WA)	2011	HRV	M	3
Migratory - Offshore - Shipping (WA)	2011	IDN	F	0
Migratory - Offshore - Shipping (WA)	2011	IDN	M	3
Migratory - Offshore - Shipping (WA)	2011	IND	F	0
Migratory - Offshore - Shipping (WA)	2011	IND	M	7
Migratory - Offshore - Shipping (WA)	2011	IRL	F	0
Migratory - Offshore - Shipping (WA)	2011	IRL	M	3
Migratory - Offshore - Shipping (WA)	2011	IRN	F	0
Migratory - Offshore - Shipping (WA)	2011	IRN	M	0
Migratory - Offshore - Shipping (WA)	2011	IRQ	F	0
Migratory - Offshore - Shipping (WA)	2011	IRQ	M	0
Migratory - Offshore - Shipping (WA)	2011	ITA	F	0
Migratory - Offshore - Shipping (WA)	2011	ITA	M	0
Migratory - Offshore - Shipping (WA)	2011	JPN	F	0
Migratory - Offshore - Shipping (WA)	2011	JPN	M	0
Migratory - Offshore - Shipping (WA)	2011	KOR	F	0
Migratory - Offshore - Shipping (WA)	2011	KOR	M	0
Migratory - Offshore - Shipping (WA)	2011	LBN	F	0
Migratory - Offshore - Shipping (WA)	2011	LBN	M	0
Migratory - Offshore - Shipping (WA)	2011	LKA	F	0
Migratory - Offshore - Shipping (WA)	2011	LKA	M	3
Migratory - Offshore - Shipping (WA)	2011	MKD	F	0
Migratory - Offshore - Shipping (WA)	2011	MKD	M	0
Migratory - Offshore - Shipping (WA)	2011	MLT	F	0
Migratory - Offshore - Shipping (WA)	2011	MLT	M	0
Migratory - Offshore - Shipping (WA)	2011	MYS	F	0
Migratory - Offshore - Shipping (WA)	2011	MYS	M	0
Migratory - Offshore - Shipping (WA)	2011	NLD	F	0
Migratory - Offshore - Shipping (WA)	2011	NLD	M	0
Migratory - Offshore - Shipping (WA)	2011	NZL	F	5
Migratory - Offshore - Shipping (WA)	2011	NZL	M	24
Migratory - Offshore - Shipping (WA)	2011	PAK	F	0
Migratory - Offshore - Shipping (WA)	2011	PAK	M	0
Migratory - Offshore - Shipping (WA)	2011	PHL	F	0
Migratory - Offshore - Shipping (WA)	2011	PHL	M	4
Migratory - Offshore - Shipping (WA)	2011	POL	F	0
Migratory - Offshore - Shipping (WA)	2011	POL	M	0
Migratory - Offshore - Shipping (WA)	2011	SGP	F	0
Migratory - Offshore - Shipping (WA)	2011	SGP	M	0
Migratory - Offshore - Shipping (WA)	2011	THA	F	0
Migratory - Offshore - Shipping (WA)	2011	THA	M	0
Migratory - Offshore - Shipping (WA)	2011	TUR	F	0
Migratory - Offshore - Shipping (WA)	2011	TUR	M	0
Migratory - Offshore - Shipping (WA)	2011	USA	F	0
Migratory - Offshore - Shipping (WA)	2011	USA	M	7
Migratory - Offshore - Shipping (WA)	2011	VNM	F	0
Migratory - Offshore - Shipping (WA)	2011	VNM	M	0
Migratory - Offshore - Shipping (WA)	2011	ZAF	F	0
Migratory - Offshore - Shipping (WA)	2011	ZAF	M	3
Migratory - Offshore - Shipping (WA)	2011	ZWE	F	0
Migratory - Offshore - Shipping (WA)	2011	ZWE	M	0
Migratory - Offshore - Shipping (WA)	2016		F	11
Migratory - Offshore - Shipping (WA)	2016		M	79
Migratory - Offshore - Shipping (WA)	2016	AUS	F	16
Migratory - Offshore - Shipping (WA)	2016	AUS	M	177
Migratory - Offshore - Shipping (WA)	2016	CAN	F	0
Migratory - Offshore - Shipping (WA)	2016	CAN	M	0
Migratory - Offshore - Shipping (WA)	2016	CHN	F	0
Migratory - Offshore - Shipping (WA)	2016	CHN	M	6
Migratory - Offshore - Shipping (WA)	2016	DEU	F	0
Migratory - Offshore - Shipping (WA)	2016	DEU	M	6
Migratory - Offshore - Shipping (WA)	2016	EGY	F	0
Migratory - Offshore - Shipping (WA)	2016	EGY	M	0
Migratory - Offshore - Shipping (WA)	2016	FJI	F	0
Migratory - Offshore - Shipping (WA)	2016	FJI	M	0
Migratory - Offshore - Shipping (WA)	2016	GBR	F	0
Migratory - Offshore - Shipping (WA)	2016	GBR	M	52
Migratory - Offshore - Shipping (WA)	2016	GRC	F	0
Migratory - Offshore - Shipping (WA)	2016	GRC	M	0
Migratory - Offshore - Shipping (WA)	2016	HKG	F	0
Migratory - Offshore - Shipping (WA)	2016	HKG	M	0
Migratory - Offshore - Shipping (WA)	2016	HRV	F	0
Migratory - Offshore - Shipping (WA)	2016	HRV	M	0
Migratory - Offshore - Shipping (WA)	2016	IDN	F	0
Migratory - Offshore - Shipping (WA)	2016	IDN	M	8
Migratory - Offshore - Shipping (WA)	2016	IND	F	0
Migratory - Offshore - Shipping (WA)	2016	IND	M	3
Migratory - Offshore - Shipping (WA)	2016	IRL	F	0
Migratory - Offshore - Shipping (WA)	2016	IRL	M	10
Migratory - Offshore - Shipping (WA)	2016	IRN	F	0
Migratory - Offshore - Shipping (WA)	2016	IRN	M	0
Migratory - Offshore - Shipping (WA)	2016	IRQ	F	0
Migratory - Offshore - Shipping (WA)	2016	IRQ	M	0
Migratory - Offshore - Shipping (WA)	2016	ITA	F	0
Migratory - Offshore - Shipping (WA)	2016	ITA	M	0
Migratory - Offshore - Shipping (WA)	2016	JPN	F	0
Migratory - Offshore - Shipping (WA)	2016	JPN	M	0
Migratory - Offshore - Shipping (WA)	2016	KOR	F	0
Migratory - Offshore - Shipping (WA)	2016	KOR	M	0
Migratory - Offshore - Shipping (WA)	2016	LBN	F	0
Migratory - Offshore - Shipping (WA)	2016	LBN	M	0
Migratory - Offshore - Shipping (WA)	2016	LKA	F	0
Migratory - Offshore - Shipping (WA)	2016	LKA	M	4
Migratory - Offshore - Shipping (WA)	2016	MKD	F	0
Migratory - Offshore - Shipping (WA)	2016	MKD	M	0
Migratory - Offshore - Shipping (WA)	2016	MLT	F	0
Migratory - Offshore - Shipping (WA)	2016	MLT	M	0
Migratory - Offshore - Shipping (WA)	2016	MYS	F	0
Migratory - Offshore - Shipping (WA)	2016	MYS	M	3
Migratory - Offshore - Shipping (WA)	2016	NLD	F	0
Migratory - Offshore - Shipping (WA)	2016	NLD	M	0
Migratory - Offshore - Shipping (WA)	2016	NZL	F	0
Migratory - Offshore - Shipping (WA)	2016	NZL	M	35
Migratory - Offshore - Shipping (WA)	2016	PAK	F	0
Migratory - Offshore - Shipping (WA)	2016	PAK	M	0
Migratory - Offshore - Shipping (WA)	2016	PHL	F	0
Migratory - Offshore - Shipping (WA)	2016	PHL	M	3
Migratory - Offshore - Shipping (WA)	2016	POL	F	0
Migratory - Offshore - Shipping (WA)	2016	POL	M	0
Migratory - Offshore - Shipping (WA)	2016	SGP	F	0
Migratory - Offshore - Shipping (WA)	2016	SGP	M	0
Migratory - Offshore - Shipping (WA)	2016	THA	F	0
Migratory - Offshore - Shipping (WA)	2016	THA	M	0
Migratory - Offshore - Shipping (WA)	2016	TUR	F	0
Migratory - Offshore - Shipping (WA)	2016	TUR	M	0
Migratory - Offshore - Shipping (WA)	2016	USA	F	0
Migratory - Offshore - Shipping (WA)	2016	USA	M	8
Migratory - Offshore - Shipping (WA)	2016	VNM	F	0
Migratory - Offshore - Shipping (WA)	2016	VNM	M	3
Migratory - Offshore - Shipping (WA)	2016	ZAF	F	0
Migratory - Offshore - Shipping (WA)	2016	ZAF	M	3
Migratory - Offshore - Shipping (WA)	2016	ZWE	F	0
Migratory - Offshore - Shipping (WA)	2016	ZWE	M	0
