SA4_NAME16	Year	LanguageSpoken	persons
Illawarra	2011	Persian_includes_Dari	374
Illawarra	2011	Polish	541
Illawarra	2011	Punjabi	52
Illawarra	2011	Russian	145
Illawarra	2011	Samoan	70
Illawarra	2011	Serbian	1826
Illawarra	2011	Sinhalese	176
Illawarra	2011	Spanish	2516
Illawarra	2011	Tagalog	442
Illawarra	2011	Tamil	130
Illawarra	2011	Thai	503
Illawarra	2011	Turkish	1298
Illawarra	2011	Urdu	203
Illawarra	2011	Vietnamese	959
Illawarra	2016		14763
Illawarra	2016	(Other)	6810
Illawarra	2016	Afrikaans	200
Illawarra	2016	Arabic	3094
Illawarra	2016	Australian_Indigenous_Languages	43
Illawarra	2016	Chinese_languages_Bengali	167
Illawarra	2016	Chinese_languages_Cantonese	788
Illawarra	2016	Chinese_languages_Mandarin	3266
Illawarra	2016	Chinese_languages_Other	396
Illawarra	2016	Croatian	982
Illawarra	2016	Dutch	451
Illawarra	2016	English	236409
Illawarra	2016	Filipino	297
Illawarra	2016	French	459
Illawarra	2016	German	1122
Illawarra	2016	Greek	2068
Illawarra	2016	Hindi	478
Illawarra	2016	Indonesian	319
Illawarra	2016	Italian	4354
Illawarra	2016	Japanese	297
Illawarra	2016	Korean	369
Illawarra	2016	Macedonian	6318
Illawarra	2016	Persian_includes_Dari	462
Illawarra	2016	Polish	501
Illawarra	2016	Punjabi	133
Illawarra	2016	Russian	220
Illawarra	2016	Samoan	86
Illawarra	2016	Serbian	1717
Illawarra	2016	Sinhalese	221
Illawarra	2016	Spanish	2402
Illawarra	2016	Tagalog	599
Illawarra	2016	Tamil	191
Illawarra	2016	Thai	651
Illawarra	2016	Turkish	1235
Illawarra	2016	Urdu	330
Illawarra	2016	Vietnamese	1296
Mid North Coast	2006		8239
Mid North Coast	2006	(Other)	830
Mid North Coast	2006	Afrikaans	33
Mid North Coast	2006	Arabic	73
Mid North Coast	2006	Australian_Indigenous_Languages	81
Mid North Coast	2006	Chinese_languages_Bengali	12
Mid North Coast	2006	Chinese_languages_Cantonese	218
Mid North Coast	2006	Chinese_languages_Mandarin	82
Mid North Coast	2006	Chinese_languages_Other	8
Mid North Coast	2006	Croatian	62
Mid North Coast	2006	Dutch	263
Mid North Coast	2006	English	180971
Mid North Coast	2006	Filipino	57
Mid North Coast	2006	French	179
Mid North Coast	2006	German	495
Mid North Coast	2006	Greek	124
Mid North Coast	2006	Hindi	43
Mid North Coast	2006	Indonesian	24
Mid North Coast	2006	Italian	328
Mid North Coast	2006	Japanese	57
Mid North Coast	2006	Korean	13
Mid North Coast	2006	Macedonian	5
Mid North Coast	2006	Persian_includes_Dari	4
Mid North Coast	2006	Polish	53
Mid North Coast	2006	Punjabi	9
Mid North Coast	2006	Russian	18
Mid North Coast	2006	Samoan	10
Mid North Coast	2006	Serbian	21
Mid North Coast	2006	Sinhalese	23
Mid North Coast	2006	Spanish	118
Mid North Coast	2006	Tagalog	108
Mid North Coast	2006	Tamil	5
Mid North Coast	2006	Thai	78
Mid North Coast	2006	Turkish	22
Mid North Coast	2006	Urdu	14
Mid North Coast	2006	Vietnamese	47
Mid North Coast	2011		9052
Mid North Coast	2011	(Other)	972
Mid North Coast	2011	Afrikaans	68
Mid North Coast	2011	Arabic	119
Mid North Coast	2011	Australian_Indigenous_Languages	126
Mid North Coast	2011	Chinese_languages_Bengali	42
Mid North Coast	2011	Chinese_languages_Cantonese	210
Mid North Coast	2011	Chinese_languages_Mandarin	131
Mid North Coast	2011	Chinese_languages_Other	25
Mid North Coast	2011	Croatian	72
Mid North Coast	2011	Dutch	280
Mid North Coast	2011	English	187618
Mid North Coast	2011	Filipino	99
Mid North Coast	2011	French	217
Mid North Coast	2011	German	530
Mid North Coast	2011	Greek	121
Mid North Coast	2011	Hindi	85
Mid North Coast	2011	Indonesian	46
Mid North Coast	2011	Italian	333
Mid North Coast	2011	Japanese	91
Mid North Coast	2011	Korean	33
Mid North Coast	2011	Macedonian	3
Mid North Coast	2011	Persian_includes_Dari	25
Mid North Coast	2011	Polish	84
Mid North Coast	2011	Punjabi	26
Mid North Coast	2011	Russian	38
Mid North Coast	2011	Samoan	14
Mid North Coast	2011	Serbian	30
Mid North Coast	2011	Sinhalese	25
Mid North Coast	2011	Spanish	187
Mid North Coast	2011	Tagalog	133
Mid North Coast	2011	Tamil	14
Mid North Coast	2011	Thai	129
Mid North Coast	2011	Turkish	22
Mid North Coast	2011	Urdu	18
Mid North Coast	2011	Vietnamese	83
Mid North Coast	2016		15371
Mid North Coast	2016	(Other)	1341
Mid North Coast	2016	Afrikaans	128
Mid North Coast	2016	Arabic	151
Mid North Coast	2016	Australian_Indigenous_Languages	164
Mid North Coast	2016	Chinese_languages_Bengali	36
Mid North Coast	2016	Chinese_languages_Cantonese	219
Mid North Coast	2016	Chinese_languages_Mandarin	300
Mid North Coast	2016	Chinese_languages_Other	30
Mid North Coast	2016	Croatian	66
Mid North Coast	2016	Dutch	253
Mid North Coast	2016	English	191140
Mid North Coast	2016	Filipino	146
Mid North Coast	2016	French	265
Mid North Coast	2016	German	505
Mid North Coast	2016	Greek	140
Mid North Coast	2016	Hindi	98
Mid North Coast	2016	Indonesian	72
Mid North Coast	2016	Italian	298
Mid North Coast	2016	Japanese	114
Mid North Coast	2016	Korean	80
Mid North Coast	2016	Macedonian	12
Mid North Coast	2016	Persian_includes_Dari	24
Mid North Coast	2016	Polish	80
Mid North Coast	2016	Punjabi	91
Mid North Coast	2016	Russian	57
Mid North Coast	2016	Samoan	8
Mid North Coast	2016	Serbian	43
Mid North Coast	2016	Sinhalese	36
Mid North Coast	2016	Spanish	315
Mid North Coast	2016	Tagalog	218
Mid North Coast	2016	Tamil	16
Mid North Coast	2016	Thai	199
Mid North Coast	2016	Turkish	24
Mid North Coast	2016	Urdu	29
Mid North Coast	2016	Vietnamese	119
Murray	2006		4483
Murray	2006	(Other)	748
Murray	2006	Afrikaans	59
Murray	2006	Arabic	99
Murray	2006	Australian_Indigenous_Languages	49
Murray	2006	Chinese_languages_Bengali	3
Murray	2006	Chinese_languages_Cantonese	125
Murray	2006	Chinese_languages_Mandarin	46
Murray	2006	Chinese_languages_Other	9
Murray	2006	Croatian	63
Murray	2006	Dutch	134
Murray	2006	English	102094
Murray	2006	Filipino	61
Murray	2006	French	57
Murray	2006	German	245
Murray	2006	Greek	230
Murray	2006	Hindi	37
Murray	2006	Indonesian	6
Murray	2006	Italian	577
Murray	2006	Japanese	18
Murray	2006	Korean	8
Murray	2006	Macedonian	3
Murray	2006	Persian_includes_Dari	15
Murray	2006	Polish	63
Murray	2006	Punjabi	13
Murray	2006	Russian	24
Murray	2006	Samoan	18
Murray	2006	Serbian	45
Murray	2006	Sinhalese	15
Murray	2006	Spanish	67
Murray	2006	Tagalog	91
Murray	2006	Tamil	32
Murray	2006	Thai	34
Murray	2006	Turkish	11
Murray	2006	Urdu	8
Murray	2006	Vietnamese	31
Murray	2011		4900
Murray	2011	(Other)	1135
Murray	2011	Afrikaans	73
Murray	2011	Arabic	130
Murray	2011	Australian_Indigenous_Languages	34
Murray	2011	Chinese_languages_Bengali	97
Murray	2011	Chinese_languages_Cantonese	132
Murray	2011	Chinese_languages_Mandarin	86
Murray	2011	Chinese_languages_Other	14
Murray	2011	Croatian	66
Murray	2011	Dutch	132
Murray	2011	English	101403
Murray	2011	Filipino	114
Murray	2011	French	85
Murray	2011	German	228
Murray	2011	Greek	216
Murray	2011	Hindi	126
Murray	2011	Indonesian	21
Murray	2011	Italian	557
Murray	2011	Japanese	28
Murray	2011	Korean	41
Murray	2011	Macedonian	14
Murray	2011	Persian_includes_Dari	19
Murray	2011	Polish	50
Murray	2011	Punjabi	109
Murray	2011	Russian	39
Murray	2011	Samoan	4
Murray	2011	Serbian	38
Murray	2011	Sinhalese	39
Murray	2011	Spanish	86
Murray	2011	Tagalog	127
Murray	2011	Tamil	47
Murray	2011	Thai	61
Murray	2011	Turkish	7
Murray	2011	Urdu	25
Murray	2011	Vietnamese	37
Murray	2016		9216
Murray	2016	(Other)	1683
Murray	2016	Afrikaans	89
Murray	2016	Arabic	116
Murray	2016	Australian_Indigenous_Languages	95
Murray	2016	Chinese_languages_Bengali	105
Murray	2016	Chinese_languages_Cantonese	128
Murray	2016	Chinese_languages_Mandarin	291
Murray	2016	Chinese_languages_Other	7
Murray	2016	Croatian	61
Murray	2016	Dutch	132
Murray	2016	English	101332
Murray	2016	Filipino	142
Murray	2016	French	86
Murray	2016	German	207
Murray	2016	Greek	197
Murray	2016	Hindi	162
Murray	2016	Indonesian	18
Murray	2016	Italian	421
Murray	2016	Japanese	50
Murray	2016	Korean	61
Murray	2016	Macedonian	15
Murray	2016	Persian_includes_Dari	31
Murray	2016	Polish	38
Murray	2016	Punjabi	316
Murray	2016	Russian	38
Murray	2016	Samoan	9
Murray	2016	Serbian	55
Murray	2016	Sinhalese	93
Murray	2016	Spanish	106
Murray	2016	Tagalog	189
Murray	2016	Tamil	66
Murray	2016	Thai	116
Murray	2016	Turkish	12
Murray	2016	Urdu	57
Murray	2016	Vietnamese	54
New England and North West	2006		7458
New England and North West	2006	(Other)	701
New England and North West	2006	Afrikaans	58
New England and North West	2006	Arabic	118
New England and North West	2006	Australian_Indigenous_Languages	53
New England and North West	2006	Chinese_languages_Bengali	67
New England and North West	2006	Chinese_languages_Cantonese	251
New England and North West	2006	Chinese_languages_Mandarin	205
New England and North West	2006	Chinese_languages_Other	50
New England and North West	2006	Croatian	26
New England and North West	2006	Dutch	127
New England and North West	2006	English	161691
New England and North West	2006	Filipino	46
New England and North West	2006	French	106
New England and North West	2006	German	309
New England and North West	2006	Greek	99
New England and North West	2006	Hindi	87
New England and North West	2006	Indonesian	35
New England and North West	2006	Italian	263
New England and North West	2006	Japanese	54
New England and North West	2006	Korean	33
New England and North West	2006	Macedonian	4
New England and North West	2006	Persian_includes_Dari	31
New England and North West	2006	Polish	35
New England and North West	2006	Punjabi	27
New England and North West	2006	Russian	44
New England and North West	2006	Samoan	11
New England and North West	2006	Serbian	40
New England and North West	2006	Sinhalese	23
New England and North West	2006	Spanish	87
New England and North West	2006	Tagalog	86
New England and North West	2006	Tamil	44
New England and North West	2006	Thai	56
New England and North West	2006	Turkish	24
New England and North West	2006	Urdu	7
New England and North West	2006	Vietnamese	48
New England and North West	2011		8557
New England and North West	2011	(Other)	1008
New England and North West	2011	Afrikaans	133
New England and North West	2011	Arabic	262
New England and North West	2011	Australian_Indigenous_Languages	77
New England and North West	2011	Chinese_languages_Bengali	96
New England and North West	2011	Chinese_languages_Cantonese	233
New England and North West	2011	Chinese_languages_Mandarin	312
New England and North West	2011	Chinese_languages_Other	112
New England and North West	2011	Croatian	18
New England and North West	2011	Dutch	131
New England and North West	2011	English	163247
New England and North West	2011	Filipino	119
New England and North West	2011	French	117
New England and North West	2011	German	306
New England and North West	2011	Greek	89
New England and North West	2011	Hindi	91
New England and North West	2011	Indonesian	52
New England and North West	2011	Italian	221
New England and North West	2011	Japanese	93
New England and North West	2011	Korean	70
New England and North West	2011	Macedonian	3
New England and North West	2011	Persian_includes_Dari	48
New England and North West	2011	Polish	33
New England and North West	2011	Punjabi	36
New England and North West	2011	Russian	52
New England and North West	2011	Samoan	38
New England and North West	2011	Serbian	30
New England and North West	2011	Sinhalese	41
New England and North West	2011	Spanish	107
New England and North West	2011	Tagalog	161
New England and North West	2011	Tamil	61
New England and North West	2011	Thai	92
New England and North West	2011	Turkish	17
New England and North West	2011	Urdu	35
New England and North West	2011	Vietnamese	110
New England and North West	2016		15652
New England and North West	2016	(Other)	1562
New England and North West	2016	Afrikaans	217
New England and North West	2016	Arabic	385
New England and North West	2016	Australian_Indigenous_Languages	107
New England and North West	2016	Chinese_languages_Bengali	121
New England and North West	2016	Chinese_languages_Cantonese	241
New England and North West	2016	Chinese_languages_Mandarin	704
New England and North West	2016	Chinese_languages_Other	50
New England and North West	2016	Croatian	18
New England and North West	2016	Dutch	113
New England and North West	2016	English	159220
New England and North West	2016	Filipino	248
New England and North West	2016	French	165
New England and North West	2016	German	309
New England and North West	2016	Greek	102
New England and North West	2016	Hindi	181
New England and North West	2016	Indonesian	58
New England and North West	2016	Italian	196
New England and North West	2016	Japanese	101
New England and North West	2016	Korean	215
New England and North West	2016	Macedonian	5
New England and North West	2016	Persian_includes_Dari	63
New England and North West	2016	Polish	38
New England and North West	2016	Punjabi	167
New England and North West	2016	Russian	61
New England and North West	2016	Samoan	16
New England and North West	2016	Serbian	41
New England and North West	2016	Sinhalese	98
New England and North West	2016	Spanish	143
New England and North West	2016	Tagalog	476
New England and North West	2016	Tamil	84
New England and North West	2016	Thai	137
New England and North West	2016	Turkish	23
New England and North West	2016	Urdu	86
New England and North West	2016	Vietnamese	176
Newcastle and Lake Macquarie	2006		13975
Newcastle and Lake Macquarie	2006	(Other)	2957
Newcastle and Lake Macquarie	2006	Afrikaans	100
Newcastle and Lake Macquarie	2006	Arabic	447
Newcastle and Lake Macquarie	2006	Australian_Indigenous_Languages	36
Newcastle and Lake Macquarie	2006	Chinese_languages_Bengali	75
Newcastle and Lake Macquarie	2006	Chinese_languages_Cantonese	792
Newcastle and Lake Macquarie	2006	Chinese_languages_Mandarin	774
Newcastle and Lake Macquarie	2006	Chinese_languages_Other	117
Newcastle and Lake Macquarie	2006	Croatian	420
Newcastle and Lake Macquarie	2006	Dutch	350
Newcastle and Lake Macquarie	2006	English	299685
Newcastle and Lake Macquarie	2006	Filipino	205
Newcastle and Lake Macquarie	2006	French	290
Newcastle and Lake Macquarie	2006	German	833
Newcastle and Lake Macquarie	2006	Greek	1269
Newcastle and Lake Macquarie	2006	Hindi	204
Newcastle and Lake Macquarie	2006	Indonesian	159
Newcastle and Lake Macquarie	2006	Italian	1648
Newcastle and Lake Macquarie	2006	Japanese	162
Newcastle and Lake Macquarie	2006	Korean	223
Newcastle and Lake Macquarie	2006	Macedonian	1822
Newcastle and Lake Macquarie	2006	Persian_includes_Dari	65
Newcastle and Lake Macquarie	2006	Polish	780
Newcastle and Lake Macquarie	2006	Punjabi	53
Newcastle and Lake Macquarie	2006	Russian	142
Newcastle and Lake Macquarie	2006	Samoan	329
Newcastle and Lake Macquarie	2006	Serbian	363
Newcastle and Lake Macquarie	2006	Sinhalese	111
Newcastle and Lake Macquarie	2006	Spanish	510
Newcastle and Lake Macquarie	2006	Tagalog	289
Newcastle and Lake Macquarie	2006	Tamil	141
Newcastle and Lake Macquarie	2006	Thai	169
Newcastle and Lake Macquarie	2006	Turkish	84
Newcastle and Lake Macquarie	2006	Urdu	75
Newcastle and Lake Macquarie	2006	Vietnamese	316
Newcastle and Lake Macquarie	2011		13046
Newcastle and Lake Macquarie	2011	(Other)	3810
Newcastle and Lake Macquarie	2011	Afrikaans	228
Newcastle and Lake Macquarie	2011	Arabic	807
Newcastle and Lake Macquarie	2011	Australian_Indigenous_Languages	43
Newcastle and Lake Macquarie	2011	Chinese_languages_Bengali	225
Newcastle and Lake Macquarie	2011	Chinese_languages_Cantonese	826
Newcastle and Lake Macquarie	2011	Chinese_languages_Mandarin	1173
Newcastle and Lake Macquarie	2011	Chinese_languages_Other	213
Newcastle and Lake Macquarie	2011	Croatian	371
Newcastle and Lake Macquarie	2011	Dutch	341
Newcastle and Lake Macquarie	2011	English	309912
Newcastle and Lake Macquarie	2011	Filipino	275
Newcastle and Lake Macquarie	2011	French	414
Newcastle and Lake Macquarie	2011	German	869
Newcastle and Lake Macquarie	2011	Greek	1185
Newcastle and Lake Macquarie	2011	Hindi	363
Newcastle and Lake Macquarie	2011	Indonesian	261
Newcastle and Lake Macquarie	2011	Italian	1578
Newcastle and Lake Macquarie	2011	Japanese	199
Newcastle and Lake Macquarie	2011	Korean	494
Newcastle and Lake Macquarie	2011	Macedonian	1746
Newcastle and Lake Macquarie	2011	Persian_includes_Dari	176
Newcastle and Lake Macquarie	2011	Polish	612
Newcastle and Lake Macquarie	2011	Punjabi	133
Newcastle and Lake Macquarie	2011	Russian	186
Newcastle and Lake Macquarie	2011	Samoan	354
Newcastle and Lake Macquarie	2011	Serbian	353
Newcastle and Lake Macquarie	2011	Sinhalese	147
Newcastle and Lake Macquarie	2011	Spanish	718
Newcastle and Lake Macquarie	2011	Tagalog	427
Newcastle and Lake Macquarie	2011	Tamil	225
Newcastle and Lake Macquarie	2011	Thai	304
Newcastle and Lake Macquarie	2011	Turkish	72
Newcastle and Lake Macquarie	2011	Urdu	155
Newcastle and Lake Macquarie	2011	Vietnamese	357
Newcastle and Lake Macquarie	2016		17138
Newcastle and Lake Macquarie	2016	(Other)	5066
Newcastle and Lake Macquarie	2016	Afrikaans	289
Newcastle and Lake Macquarie	2016	Arabic	904
Newcastle and Lake Macquarie	2016	Australian_Indigenous_Languages	85
Newcastle and Lake Macquarie	2016	Chinese_languages_Bengali	294
Newcastle and Lake Macquarie	2016	Chinese_languages_Cantonese	969
Newcastle and Lake Macquarie	2016	Chinese_languages_Mandarin	2506
Newcastle and Lake Macquarie	2016	Chinese_languages_Other	276
Newcastle and Lake Macquarie	2016	Croatian	353
Newcastle and Lake Macquarie	2016	Dutch	331
Newcastle and Lake Macquarie	2016	English	317626
Newcastle and Lake Macquarie	2016	Filipino	351
Newcastle and Lake Macquarie	2016	French	530
Newcastle and Lake Macquarie	2016	German	846
Newcastle and Lake Macquarie	2016	Greek	1084
Newcastle and Lake Macquarie	2016	Hindi	533
Newcastle and Lake Macquarie	2016	Indonesian	239
Newcastle and Lake Macquarie	2016	Italian	1383
Newcastle and Lake Macquarie	2016	Japanese	290
Newcastle and Lake Macquarie	2016	Korean	590
Newcastle and Lake Macquarie	2016	Macedonian	1645
Newcastle and Lake Macquarie	2016	Persian_includes_Dari	296
Newcastle and Lake Macquarie	2016	Polish	555
Newcastle and Lake Macquarie	2016	Punjabi	321
Newcastle and Lake Macquarie	2016	Russian	220
Newcastle and Lake Macquarie	2016	Samoan	363
Newcastle and Lake Macquarie	2016	Serbian	351
Newcastle and Lake Macquarie	2016	Sinhalese	235
Newcastle and Lake Macquarie	2016	Spanish	896
Newcastle and Lake Macquarie	2016	Tagalog	616
Newcastle and Lake Macquarie	2016	Tamil	334
Newcastle and Lake Macquarie	2016	Thai	512
Newcastle and Lake Macquarie	2016	Turkish	80
Newcastle and Lake Macquarie	2016	Urdu	351
Newcastle and Lake Macquarie	2016	Vietnamese	637
