SA4_NAME16	Year	Age.min	persons
Adelaide - North	2011	30	5681
Adelaide - North	2011	31	5336
Adelaide - North	2011	32	5295
Adelaide - North	2011	33	4985
Adelaide - North	2011	34	5298
Adelaide - North	2011	35	5111
Adelaide - North	2011	36	5354
Adelaide - North	2011	37	5181
Adelaide - North	2011	38	5419
Adelaide - North	2011	39	5779
Adelaide - North	2011	40	5753
Adelaide - North	2011	41	5665
Adelaide - North	2011	42	5537
Adelaide - North	2011	43	5551
Adelaide - North	2011	44	5337
Adelaide - North	2011	45	5456
Adelaide - North	2011	46	5579
Adelaide - North	2011	47	5555
Adelaide - North	2011	48	5470
Adelaide - North	2011	49	5620
Adelaide - North	2011	50	5440
Adelaide - North	2011	51	5245
Adelaide - North	2011	52	5147
Adelaide - North	2011	53	5041
Adelaide - North	2011	54	4807
Adelaide - North	2011	55	4751
Adelaide - North	2011	56	4589
Adelaide - North	2011	57	4556
Adelaide - North	2011	58	4378
Adelaide - North	2011	59	4355
Adelaide - North	2011	60	4270
Adelaide - North	2011	61	4214
Adelaide - North	2011	62	4048
Adelaide - North	2011	63	4096
Adelaide - North	2011	64	4386
Adelaide - North	2011	65	3504
Adelaide - North	2011	66	3332
Adelaide - North	2011	67	3205
Adelaide - North	2011	68	2994
Adelaide - North	2011	69	2934
Adelaide - North	2011	70	2613
Adelaide - North	2011	71	2536
Adelaide - North	2011	72	2536
Adelaide - North	2011	73	2389
Adelaide - North	2011	74	2402
Adelaide - North	2011	75	2230
Adelaide - North	2011	76	2053
Adelaide - North	2011	77	1993
Adelaide - North	2011	78	1820
Adelaide - North	2011	79	1760
Adelaide - North	2016		16129
Adelaide - North	2016	0	5451
Adelaide - North	2016	1	5850
Adelaide - North	2016	2	5983
Adelaide - North	2016	3	5946
Adelaide - North	2016	4	5996
Adelaide - North	2016	5	5662
Adelaide - North	2016	6	5742
Adelaide - North	2016	7	5541
Adelaide - North	2016	8	5594
Adelaide - North	2016	9	5618
Adelaide - North	2016	10	5285
Adelaide - North	2016	11	5054
Adelaide - North	2016	12	5000
Adelaide - North	2016	13	5043
Adelaide - North	2016	14	4998
Adelaide - North	2016	15	5019
Adelaide - North	2016	16	5198
Adelaide - North	2016	17	5317
Adelaide - North	2016	18	5492
Adelaide - North	2016	19	5510
Adelaide - North	2016	20	5693
Adelaide - North	2016	21	5949
Adelaide - North	2016	22	5830
Adelaide - North	2016	23	5879
Adelaide - North	2016	24	5875
Adelaide - North	2016	25	5792
Adelaide - North	2016	26	6026
Adelaide - North	2016	27	6055
Adelaide - North	2016	28	6141
Adelaide - North	2016	29	6308
Adelaide - North	2016	30	6461
Adelaide - North	2016	31	6571
Adelaide - North	2016	32	6665
Adelaide - North	2016	33	6519
Adelaide - North	2016	34	6134
Adelaide - North	2016	35	6105
Adelaide - North	2016	36	5901
Adelaide - North	2016	37	5533
Adelaide - North	2016	38	5272
Adelaide - North	2016	39	5481
Adelaide - North	2016	40	5292
Adelaide - North	2016	41	5442
Adelaide - North	2016	42	5343
Adelaide - North	2016	43	5468
Adelaide - North	2016	44	5754
Adelaide - North	2016	45	5778
Adelaide - North	2016	46	5681
Adelaide - North	2016	47	5482
Adelaide - North	2016	48	5576
Adelaide - North	2016	49	5396
Adelaide - North	2016	50	5480
Adelaide - North	2016	51	5577
Adelaide - North	2016	52	5539
Adelaide - North	2016	53	5428
Adelaide - North	2016	54	5537
Adelaide - North	2016	55	5383
Adelaide - North	2016	56	5254
Adelaide - North	2016	57	5067
Adelaide - North	2016	58	4986
Adelaide - North	2016	59	4901
Adelaide - North	2016	60	4700
Adelaide - North	2016	61	4507
Adelaide - North	2016	62	4377
Adelaide - North	2016	63	4278
Adelaide - North	2016	64	4195
Adelaide - North	2016	65	4119
Adelaide - North	2016	66	4101
Adelaide - North	2016	67	3917
Adelaide - North	2016	68	3948
Adelaide - North	2016	69	4143
Adelaide - North	2016	70	3397
Adelaide - North	2016	71	3254
Adelaide - North	2016	72	3018
Adelaide - North	2016	73	2879
Adelaide - North	2016	74	2770
Adelaide - North	2016	75	2504
Adelaide - North	2016	76	2365
Adelaide - North	2016	77	2346
Adelaide - North	2016	78	2196
Adelaide - North	2016	79	2090
Adelaide - South	2006		16021
Adelaide - South	2006	0	3622
Adelaide - South	2006	1	3431
Adelaide - South	2006	2	3580
Adelaide - South	2006	3	3635
Adelaide - South	2006	4	3609
Adelaide - South	2006	5	3773
Adelaide - South	2006	6	3848
Adelaide - South	2006	7	3914
Adelaide - South	2006	8	3862
Adelaide - South	2006	9	3963
Adelaide - South	2006	10	4044
Adelaide - South	2006	11	4218
Adelaide - South	2006	12	4097
Adelaide - South	2006	13	4151
Adelaide - South	2006	14	4349
Adelaide - South	2006	15	4412
Adelaide - South	2006	16	4423
Adelaide - South	2006	17	4518
Adelaide - South	2006	18	4528
Adelaide - South	2006	19	4556
Adelaide - South	2006	20	4684
Adelaide - South	2006	21	4500
Adelaide - South	2006	22	4454
Adelaide - South	2006	23	4224
Adelaide - South	2006	24	4004
Adelaide - South	2006	25	3914
Adelaide - South	2006	26	3716
Adelaide - South	2006	27	3621
Adelaide - South	2006	28	3639
Adelaide - South	2006	29	3776
Adelaide - South	2006	30	3775
Adelaide - South	2006	31	3953
Adelaide - South	2006	32	4048
Adelaide - South	2006	33	4134
Adelaide - South	2006	34	4503
Adelaide - South	2006	35	4663
Adelaide - South	2006	36	4452
Adelaide - South	2006	37	4356
Adelaide - South	2006	38	4232
Adelaide - South	2006	39	4307
Adelaide - South	2006	40	4426
Adelaide - South	2006	41	4510
Adelaide - South	2006	42	4738
Adelaide - South	2006	43	4812
Adelaide - South	2006	44	4795
Adelaide - South	2006	45	4983
Adelaide - South	2006	46	5038
Adelaide - South	2006	47	4901
Adelaide - South	2006	48	4881
Adelaide - South	2006	49	4862
Adelaide - South	2006	50	4816
Adelaide - South	2006	51	4751
Adelaide - South	2006	52	4800
Adelaide - South	2006	53	4726
Adelaide - South	2006	54	4540
Adelaide - South	2006	55	4525
Adelaide - South	2006	56	4569
Adelaide - South	2006	57	4369
Adelaide - South	2006	58	4263
Adelaide - South	2006	59	4639
Adelaide - South	2006	60	3706
Adelaide - South	2006	61	3498
Adelaide - South	2006	62	3283
Adelaide - South	2006	63	3089
Adelaide - South	2006	64	2820
Adelaide - South	2006	65	2535
Adelaide - South	2006	66	2559
Adelaide - South	2006	67	2500
Adelaide - South	2006	68	2388
Adelaide - South	2006	69	2374
Adelaide - South	2006	70	2231
Adelaide - South	2006	71	2088
Adelaide - South	2006	72	2062
Adelaide - South	2006	73	2158
Adelaide - South	2006	74	2110
Adelaide - South	2006	75	2119
Adelaide - South	2006	76	2270
Adelaide - South	2006	77	2083
Adelaide - South	2006	78	2191
Adelaide - South	2006	79	2077
Adelaide - South	2011		17627
Adelaide - South	2011	0	3977
Adelaide - South	2011	1	3986
Adelaide - South	2011	2	4017
Adelaide - South	2011	3	4020
Adelaide - South	2011	4	4161
Adelaide - South	2011	5	4003
Adelaide - South	2011	6	3789
Adelaide - South	2011	7	3913
Adelaide - South	2011	8	3814
Adelaide - South	2011	9	3876
Adelaide - South	2011	10	3905
Adelaide - South	2011	11	4040
Adelaide - South	2011	12	4156
Adelaide - South	2011	13	4068
Adelaide - South	2011	14	4144
Adelaide - South	2011	15	4289
Adelaide - South	2011	16	4529
Adelaide - South	2011	17	4395
Adelaide - South	2011	18	4478
Adelaide - South	2011	19	4679
Adelaide - South	2011	20	4556
Adelaide - South	2011	21	4638
Adelaide - South	2011	22	4417
Adelaide - South	2011	23	4365
Adelaide - South	2011	24	4348
Adelaide - South	2011	25	4466
Adelaide - South	2011	26	4307
Adelaide - South	2011	27	4421
Adelaide - South	2011	28	4230
Adelaide - South	2011	29	4224
Adelaide - South	2011	30	4226
Adelaide - South	2011	31	4081
Adelaide - South	2011	32	4197
Adelaide - South	2011	33	4164
Adelaide - South	2011	34	4288
Adelaide - South	2011	35	4127
Adelaide - South	2011	36	4251
Adelaide - South	2011	37	4401
Adelaide - South	2011	38	4623
Adelaide - South	2011	39	4887
Adelaide - South	2011	40	5034
Adelaide - South	2011	41	4705
Adelaide - South	2011	42	4644
Adelaide - South	2011	43	4508
Adelaide - South	2011	44	4562
Adelaide - South	2011	45	4685
Adelaide - South	2011	46	4765
Adelaide - South	2011	47	4853
Adelaide - South	2011	48	4832
Adelaide - South	2011	49	4844
Adelaide - South	2011	50	4982
Adelaide - South	2011	51	4892
Adelaide - South	2011	52	4852
Adelaide - South	2011	53	4762
Adelaide - South	2011	54	4779
Adelaide - South	2011	55	4635
Adelaide - South	2011	56	4580
Adelaide - South	2011	57	4542
Adelaide - South	2011	58	4583
Adelaide - South	2011	59	4364
Adelaide - South	2011	60	4408
Adelaide - South	2011	61	4342
Adelaide - South	2011	62	4162
Adelaide - South	2011	63	4169
Adelaide - South	2011	64	4479
Adelaide - South	2011	65	3498
Adelaide - South	2011	66	3365
Adelaide - South	2011	67	3132
Adelaide - South	2011	68	2928
Adelaide - South	2011	69	2698
Adelaide - South	2011	70	2410
Adelaide - South	2011	71	2437
Adelaide - South	2011	72	2348
Adelaide - South	2011	73	2254
Adelaide - South	2011	74	2208
Adelaide - South	2011	75	2067
Adelaide - South	2011	76	1914
Adelaide - South	2011	77	1875
Adelaide - South	2011	78	1892
Adelaide - South	2011	79	1801
Adelaide - South	2016		18355
Adelaide - South	2016	0	3816
Adelaide - South	2016	1	4066
Adelaide - South	2016	2	4124
Adelaide - South	2016	3	4237
Adelaide - South	2016	4	4246
Adelaide - South	2016	5	4197
Adelaide - South	2016	6	4245
Adelaide - South	2016	7	4259
Adelaide - South	2016	8	4255
Adelaide - South	2016	9	4230
Adelaide - South	2016	10	4125
Adelaide - South	2016	11	3913
Adelaide - South	2016	12	4043
Adelaide - South	2016	13	3944
Adelaide - South	2016	14	4021
Adelaide - South	2016	15	4138
Adelaide - South	2016	16	4272
Adelaide - South	2016	17	4367
Adelaide - South	2016	18	4293
Adelaide - South	2016	19	4452
Adelaide - South	2016	20	4613
Adelaide - South	2016	21	4673
Adelaide - South	2016	22	4467
Adelaide - South	2016	23	4431
Adelaide - South	2016	24	4400
Adelaide - South	2016	25	4332
Adelaide - South	2016	26	4299
Adelaide - South	2016	27	4292
Adelaide - South	2016	28	4398
Adelaide - South	2016	29	4344
Adelaide - South	2016	30	4591
Adelaide - South	2016	31	4588
Adelaide - South	2016	32	4688
Adelaide - South	2016	33	4608
Adelaide - South	2016	34	4664
Adelaide - South	2016	35	4652
Adelaide - South	2016	36	4416
Adelaide - South	2016	37	4423
Adelaide - South	2016	38	4393
Adelaide - South	2016	39	4539
Adelaide - South	2016	40	4406
Adelaide - South	2016	41	4541
Adelaide - South	2016	42	4627
Adelaide - South	2016	43	4718
Adelaide - South	2016	44	4976
Adelaide - South	2016	45	5130
Adelaide - South	2016	46	4831
Adelaide - South	2016	47	4741
Adelaide - South	2016	48	4616
Adelaide - South	2016	49	4516
Adelaide - South	2016	50	4663
Adelaide - South	2016	51	4643
Adelaide - South	2016	52	4730
Adelaide - South	2016	53	4846
Adelaide - South	2016	54	4746
Adelaide - South	2016	55	4896
Adelaide - South	2016	56	4778
Adelaide - South	2016	57	4857
Adelaide - South	2016	58	4708
Adelaide - South	2016	59	4630
Adelaide - South	2016	60	4497
Adelaide - South	2016	61	4461
Adelaide - South	2016	62	4534
Adelaide - South	2016	63	4454
Adelaide - South	2016	64	4318
Adelaide - South	2016	65	4274
Adelaide - South	2016	66	4316
Adelaide - South	2016	67	4053
Adelaide - South	2016	68	4036
Adelaide - South	2016	69	4295
Adelaide - South	2016	70	3445
Adelaide - South	2016	71	3273
Adelaide - South	2016	72	3104
Adelaide - South	2016	73	2829
Adelaide - South	2016	74	2633
Adelaide - South	2016	75	2338
Adelaide - South	2016	76	2297
Adelaide - South	2016	77	2208
Adelaide - South	2016	78	2037
Adelaide - South	2016	79	1931
Adelaide - West	2006		12271
Adelaide - West	2006	0	2154
Adelaide - West	2006	1	2114
Adelaide - West	2006	2	2117
Adelaide - West	2006	3	2105
Adelaide - West	2006	4	2045
Adelaide - West	2006	5	2112
Adelaide - West	2006	6	2185
Adelaide - West	2006	7	2263
Adelaide - West	2006	8	2174
Adelaide - West	2006	9	2257
Adelaide - West	2006	10	2317
Adelaide - West	2006	11	2270
Adelaide - West	2006	12	2200
Adelaide - West	2006	13	2270
Adelaide - West	2006	14	2297
Adelaide - West	2006	15	2333
Adelaide - West	2006	16	2322
Adelaide - West	2006	17	2373
Adelaide - West	2006	18	2415
Adelaide - West	2006	19	2681
Adelaide - West	2006	20	2758
Adelaide - West	2006	21	2922
Adelaide - West	2006	22	2945
Adelaide - West	2006	23	2825
Adelaide - West	2006	24	2766
Adelaide - West	2006	25	2654
Adelaide - West	2006	26	2586
Adelaide - West	2006	27	2578
Adelaide - West	2006	28	2543
Adelaide - West	2006	29	2638
Adelaide - West	2006	30	2645
Adelaide - West	2006	31	2629
Adelaide - West	2006	32	2753
Adelaide - West	2006	33	2783
Adelaide - West	2006	34	3042
Adelaide - West	2006	35	3080
Adelaide - West	2006	36	3125
Adelaide - West	2006	37	3102
Adelaide - West	2006	38	3145
Adelaide - West	2006	39	2925
Adelaide - West	2006	40	2938
Adelaide - West	2006	41	2958
Adelaide - West	2006	42	2991
Adelaide - West	2006	43	3105
Adelaide - West	2006	44	2900
Adelaide - West	2006	45	3212
Adelaide - West	2006	46	3089
Adelaide - West	2006	47	3007
Adelaide - West	2006	48	2886
Adelaide - West	2006	49	2864
Adelaide - West	2006	50	2844
Adelaide - West	2006	51	2776
Adelaide - West	2006	52	2596
Adelaide - West	2006	53	2699
Adelaide - West	2006	54	2562
Adelaide - West	2006	55	2583
Adelaide - West	2006	56	2569
Adelaide - West	2006	57	2439
Adelaide - West	2006	58	2451
Adelaide - West	2006	59	2650
Adelaide - West	2006	60	2214
Adelaide - West	2006	61	2076
Adelaide - West	2006	62	2016
Adelaide - West	2006	63	1795
Adelaide - West	2006	64	1817
Adelaide - West	2006	65	1778
Adelaide - West	2006	66	1768
Adelaide - West	2006	67	1798
Adelaide - West	2006	68	1709
Adelaide - West	2006	69	1760
Adelaide - West	2006	70	1719
Adelaide - West	2006	71	1666
Adelaide - West	2006	72	1658
Adelaide - West	2006	73	1676
Adelaide - West	2006	74	1501
Adelaide - West	2006	75	1686
Adelaide - West	2006	76	1608
Adelaide - West	2006	77	1735
Adelaide - West	2006	78	1767
Adelaide - West	2006	79	1653
Adelaide - West	2011		13163
Adelaide - West	2011	0	2457
Adelaide - West	2011	1	2346
Adelaide - West	2011	2	2425
Adelaide - West	2011	3	2355
Adelaide - West	2011	4	2310
Adelaide - West	2011	5	2288
Adelaide - West	2011	6	2162
Adelaide - West	2011	7	2138
Adelaide - West	2011	8	2190
Adelaide - West	2011	9	2112
Adelaide - West	2011	10	2197
Adelaide - West	2011	11	2256
Adelaide - West	2011	12	2356
Adelaide - West	2011	13	2304
Adelaide - West	2011	14	2383
Adelaide - West	2011	15	2443
Adelaide - West	2011	16	2451
Adelaide - West	2011	17	2487
Adelaide - West	2011	18	2623
Adelaide - West	2011	19	2738
Adelaide - West	2011	20	2895
Adelaide - West	2011	21	3181
Adelaide - West	2011	22	3173
Adelaide - West	2011	23	3008
Adelaide - West	2011	24	3191
Adelaide - West	2011	25	3087
Adelaide - West	2011	26	3328
Adelaide - West	2011	27	3282
Adelaide - West	2011	28	3148
Adelaide - West	2011	29	3099
Adelaide - West	2011	30	3062
Adelaide - West	2011	31	2930
Adelaide - West	2011	32	2955
Adelaide - West	2011	33	2883
Adelaide - West	2011	34	2890
Adelaide - West	2011	35	2829
Adelaide - West	2011	36	2895
Adelaide - West	2011	37	2956
Adelaide - West	2011	38	2987
Adelaide - West	2011	39	3152
Adelaide - West	2011	40	3245
Adelaide - West	2011	41	3212
Adelaide - West	2011	42	3170
Adelaide - West	2011	43	3137
Adelaide - West	2011	44	2934
Adelaide - West	2011	45	2992
Adelaide - West	2011	46	3012
Adelaide - West	2011	47	3089
Adelaide - West	2011	48	3065
Adelaide - West	2011	49	2961
Adelaide - West	2011	50	3232
Adelaide - West	2011	51	3162
Adelaide - West	2011	52	3059
Adelaide - West	2011	53	2854
Adelaide - West	2011	54	2812
Adelaide - West	2011	55	2717
Adelaide - West	2011	56	2690
Adelaide - West	2011	57	2498
Adelaide - West	2011	58	2563
Adelaide - West	2011	59	2430
Adelaide - West	2011	60	2501
Adelaide - West	2011	61	2434
Adelaide - West	2011	62	2336
Adelaide - West	2011	63	2308
Adelaide - West	2011	64	2509
Adelaide - West	2011	65	2124
Adelaide - West	2011	66	1938
Adelaide - West	2011	67	1854
Adelaide - West	2011	68	1660
Adelaide - West	2011	69	1654
Adelaide - West	2011	70	1620
Adelaide - West	2011	71	1617
Adelaide - West	2011	72	1694
Adelaide - West	2011	73	1597
Adelaide - West	2011	74	1601
Adelaide - West	2011	75	1534
Adelaide - West	2011	76	1503
Adelaide - West	2011	77	1473
Adelaide - West	2011	78	1439
Adelaide - West	2011	79	1309
Adelaide - West	2016		13466
Adelaide - West	2016	0	2379
Adelaide - West	2016	1	2507
Adelaide - West	2016	2	2444
Adelaide - West	2016	3	2466
Adelaide - West	2016	4	2462
Adelaide - West	2016	5	2341
Adelaide - West	2016	6	2327
Adelaide - West	2016	7	2401
Adelaide - West	2016	8	2367
Adelaide - West	2016	9	2294
Adelaide - West	2016	10	2279
Adelaide - West	2016	11	2148
Adelaide - West	2016	12	2166
Adelaide - West	2016	13	2187
Adelaide - West	2016	14	2175
Adelaide - West	2016	15	2309
Adelaide - West	2016	16	2460
Adelaide - West	2016	17	2537
Adelaide - West	2016	18	2648
Adelaide - West	2016	19	2920
Adelaide - West	2016	20	3053
Adelaide - West	2016	21	3246
Adelaide - West	2016	22	3199
Adelaide - West	2016	23	3240
Adelaide - West	2016	24	3241
Adelaide - West	2016	25	3271
Adelaide - West	2016	26	3435
Adelaide - West	2016	27	3334
Adelaide - West	2016	28	3406
Adelaide - West	2016	29	3401
Adelaide - West	2016	30	3423
Adelaide - West	2016	31	3433
Adelaide - West	2016	32	3503
Adelaide - West	2016	33	3299
Adelaide - West	2016	34	3312
Adelaide - West	2016	35	3119
Adelaide - West	2016	36	2914
Adelaide - West	2016	37	2935
Adelaide - West	2016	38	2866
Adelaide - West	2016	39	2891
Adelaide - West	2016	40	2868
Adelaide - West	2016	41	2825
Adelaide - West	2016	42	2890
Adelaide - West	2016	43	3021
Adelaide - West	2016	44	3129
Adelaide - West	2016	45	3301
Adelaide - West	2016	46	3263
Adelaide - West	2016	47	3199
Adelaide - West	2016	48	3233
Adelaide - West	2016	49	2972
Adelaide - West	2016	50	3099
Adelaide - West	2016	51	3023
Adelaide - West	2016	52	3163
Adelaide - West	2016	53	3149
Adelaide - West	2016	54	2999
Adelaide - West	2016	55	3216
Adelaide - West	2016	56	3174
Adelaide - West	2016	57	3066
Adelaide - West	2016	58	2837
Adelaide - West	2016	59	2770
Adelaide - West	2016	60	2685
Adelaide - West	2016	61	2666
Adelaide - West	2016	62	2509
Adelaide - West	2016	63	2528
Adelaide - West	2016	64	2457
Adelaide - West	2016	65	2473
Adelaide - West	2016	66	2339
Adelaide - West	2016	67	2293
