SA4_NAME16	Year	Occupation	Sex	workers
Townsville	2006	Managers	F	3726
Townsville	2006	Managers	M	7025
Townsville	2006	Professionals	F	8215
Townsville	2006	Professionals	M	5990
Townsville	2006	Sales workers	F	6008
Townsville	2006	Sales workers	M	2933
Townsville	2006	Technicians and trades workers	F	2068
Townsville	2006	Technicians and trades workers	M	13554
Townsville	2011		F	798
Townsville	2011		M	1138
Townsville	2011	Clerical and administrative workers	F	11827
Townsville	2011	Clerical and administrative workers	M	2641
Townsville	2011	Community and personal service workers	F	7785
Townsville	2011	Community and personal service workers	M	4512
Townsville	2011	Labourers	F	4362
Townsville	2011	Labourers	M	7187
Townsville	2011	Machinery operators and drivers	F	853
Townsville	2011	Machinery operators and drivers	M	8689
Townsville	2011	Managers	F	4210
Townsville	2011	Managers	M	7271
Townsville	2011	Professionals	F	10462
Townsville	2011	Professionals	M	6732
Townsville	2011	Sales workers	F	6788
Townsville	2011	Sales workers	M	3147
Townsville	2011	Technicians and trades workers	F	2402
Townsville	2011	Technicians and trades workers	M	15194
Townsville	2016		F	547
Townsville	2016		M	965
Townsville	2016	Clerical and administrative workers	F	11040
Townsville	2016	Clerical and administrative workers	M	2472
Townsville	2016	Community and personal service workers	F	9059
Townsville	2016	Community and personal service workers	M	5531
Townsville	2016	Labourers	F	4180
Townsville	2016	Labourers	M	6725
Townsville	2016	Machinery operators and drivers	F	796
Townsville	2016	Machinery operators and drivers	M	7689
Townsville	2016	Managers	F	4170
Townsville	2016	Managers	M	6941
Townsville	2016	Professionals	F	11656
Townsville	2016	Professionals	M	6740
Townsville	2016	Sales workers	F	6448
Townsville	2016	Sales workers	M	3271
Townsville	2016	Technicians and trades workers	F	2301
Townsville	2016	Technicians and trades workers	M	13390
Wide Bay	2006		F	699
Wide Bay	2006		M	991
Wide Bay	2006	Clerical and administrative workers	F	9402
Wide Bay	2006	Clerical and administrative workers	M	1881
Wide Bay	2006	Community and personal service workers	F	6796
Wide Bay	2006	Community and personal service workers	M	2273
Wide Bay	2006	Labourers	F	5676
Wide Bay	2006	Labourers	M	9835
Wide Bay	2006	Machinery operators and drivers	F	533
Wide Bay	2006	Machinery operators and drivers	M	6996
Wide Bay	2006	Managers	F	4762
Wide Bay	2006	Managers	M	8563
Wide Bay	2006	Professionals	F	6855
Wide Bay	2006	Professionals	M	4594
Wide Bay	2006	Sales workers	F	6049
Wide Bay	2006	Sales workers	M	3384
Wide Bay	2006	Technicians and trades workers	F	2047
Wide Bay	2006	Technicians and trades workers	M	12033
Wide Bay	2011		F	709
Wide Bay	2011		M	1037
Wide Bay	2011	Clerical and administrative workers	F	10198
Wide Bay	2011	Clerical and administrative workers	M	2068
Wide Bay	2011	Community and personal service workers	F	8363
Wide Bay	2011	Community and personal service workers	M	2705
Wide Bay	2011	Labourers	F	5437
Wide Bay	2011	Labourers	M	9421
Wide Bay	2011	Machinery operators and drivers	F	543
Wide Bay	2011	Machinery operators and drivers	M	7980
Wide Bay	2011	Managers	F	4740
Wide Bay	2011	Managers	M	8127
Wide Bay	2011	Professionals	F	8628
Wide Bay	2011	Professionals	M	5174
Wide Bay	2011	Sales workers	F	6694
Wide Bay	2011	Sales workers	M	3462
Wide Bay	2011	Technicians and trades workers	F	2257
Wide Bay	2011	Technicians and trades workers	M	12618
Wide Bay	2016		F	649
Wide Bay	2016		M	976
Wide Bay	2016	Clerical and administrative workers	F	9632
Wide Bay	2016	Clerical and administrative workers	M	1852
Wide Bay	2016	Community and personal service workers	F	9433
Wide Bay	2016	Community and personal service workers	M	3138
Wide Bay	2016	Labourers	F	5464
Wide Bay	2016	Labourers	M	9282
Wide Bay	2016	Machinery operators and drivers	F	549
Wide Bay	2016	Machinery operators and drivers	M	7671
Wide Bay	2016	Managers	F	4655
Wide Bay	2016	Managers	M	7654
Wide Bay	2016	Professionals	F	9248
Wide Bay	2016	Professionals	M	5106
Wide Bay	2016	Sales workers	F	6717
Wide Bay	2016	Sales workers	M	3511
Wide Bay	2016	Technicians and trades workers	F	2352
Wide Bay	2016	Technicians and trades workers	M	11961
Migratory - Offshore - Shipping (Qld)	2006		F	0
Migratory - Offshore - Shipping (Qld)	2006		M	0
Migratory - Offshore - Shipping (Qld)	2006	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (Qld)	2006	Clerical and administrative workers	M	0
Migratory - Offshore - Shipping (Qld)	2006	Community and personal service workers	F	3
Migratory - Offshore - Shipping (Qld)	2006	Community and personal service workers	M	4
Migratory - Offshore - Shipping (Qld)	2006	Labourers	F	0
Migratory - Offshore - Shipping (Qld)	2006	Labourers	M	31
Migratory - Offshore - Shipping (Qld)	2006	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Qld)	2006	Machinery operators and drivers	M	4
Migratory - Offshore - Shipping (Qld)	2006	Managers	F	0
Migratory - Offshore - Shipping (Qld)	2006	Managers	M	3
Migratory - Offshore - Shipping (Qld)	2006	Professionals	F	0
Migratory - Offshore - Shipping (Qld)	2006	Professionals	M	20
Migratory - Offshore - Shipping (Qld)	2006	Sales workers	F	0
Migratory - Offshore - Shipping (Qld)	2006	Sales workers	M	0
Migratory - Offshore - Shipping (Qld)	2006	Technicians and trades workers	F	3
Migratory - Offshore - Shipping (Qld)	2006	Technicians and trades workers	M	4
Migratory - Offshore - Shipping (Qld)	2011		F	4
Migratory - Offshore - Shipping (Qld)	2011		M	3
Migratory - Offshore - Shipping (Qld)	2011	Clerical and administrative workers	F	15
Migratory - Offshore - Shipping (Qld)	2011	Clerical and administrative workers	M	3
Migratory - Offshore - Shipping (Qld)	2011	Community and personal service workers	F	8
Migratory - Offshore - Shipping (Qld)	2011	Community and personal service workers	M	13
Migratory - Offshore - Shipping (Qld)	2011	Labourers	F	16
Migratory - Offshore - Shipping (Qld)	2011	Labourers	M	38
Migratory - Offshore - Shipping (Qld)	2011	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Qld)	2011	Machinery operators and drivers	M	12
Migratory - Offshore - Shipping (Qld)	2011	Managers	F	10
Migratory - Offshore - Shipping (Qld)	2011	Managers	M	16
Migratory - Offshore - Shipping (Qld)	2011	Professionals	F	15
Migratory - Offshore - Shipping (Qld)	2011	Professionals	M	39
Migratory - Offshore - Shipping (Qld)	2011	Sales workers	F	13
Migratory - Offshore - Shipping (Qld)	2011	Sales workers	M	6
Migratory - Offshore - Shipping (Qld)	2011	Technicians and trades workers	F	3
Migratory - Offshore - Shipping (Qld)	2011	Technicians and trades workers	M	28
Migratory - Offshore - Shipping (Qld)	2016		F	4
Migratory - Offshore - Shipping (Qld)	2016		M	0
Migratory - Offshore - Shipping (Qld)	2016	Clerical and administrative workers	F	7
Migratory - Offshore - Shipping (Qld)	2016	Clerical and administrative workers	M	4
Migratory - Offshore - Shipping (Qld)	2016	Community and personal service workers	F	0
Migratory - Offshore - Shipping (Qld)	2016	Community and personal service workers	M	0
Migratory - Offshore - Shipping (Qld)	2016	Labourers	F	7
Migratory - Offshore - Shipping (Qld)	2016	Labourers	M	4
Migratory - Offshore - Shipping (Qld)	2016	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Qld)	2016	Machinery operators and drivers	M	0
Migratory - Offshore - Shipping (Qld)	2016	Managers	F	0
Migratory - Offshore - Shipping (Qld)	2016	Managers	M	7
Migratory - Offshore - Shipping (Qld)	2016	Professionals	F	10
Migratory - Offshore - Shipping (Qld)	2016	Professionals	M	0
Migratory - Offshore - Shipping (Qld)	2016	Sales workers	F	5
Migratory - Offshore - Shipping (Qld)	2016	Sales workers	M	5
Migratory - Offshore - Shipping (Qld)	2016	Technicians and trades workers	F	4
Migratory - Offshore - Shipping (Qld)	2016	Technicians and trades workers	M	6
No usual address (Qld)	2006		F	24
No usual address (Qld)	2006		M	84
No usual address (Qld)	2006	Clerical and administrative workers	F	255
No usual address (Qld)	2006	Clerical and administrative workers	M	67
No usual address (Qld)	2006	Community and personal service workers	F	221
No usual address (Qld)	2006	Community and personal service workers	M	142
No usual address (Qld)	2006	Labourers	F	384
No usual address (Qld)	2006	Labourers	M	682
No usual address (Qld)	2006	Machinery operators and drivers	F	34
No usual address (Qld)	2006	Machinery operators and drivers	M	429
No usual address (Qld)	2006	Managers	F	95
No usual address (Qld)	2006	Managers	M	184
No usual address (Qld)	2006	Professionals	F	281
No usual address (Qld)	2006	Professionals	M	316
No usual address (Qld)	2006	Sales workers	F	136
No usual address (Qld)	2006	Sales workers	M	92
No usual address (Qld)	2006	Technicians and trades workers	F	77
No usual address (Qld)	2006	Technicians and trades workers	M	589
No usual address (Qld)	2011		F	30
No usual address (Qld)	2011		M	69
No usual address (Qld)	2011	Clerical and administrative workers	F	212
No usual address (Qld)	2011	Clerical and administrative workers	M	62
No usual address (Qld)	2011	Community and personal service workers	F	196
No usual address (Qld)	2011	Community and personal service workers	M	110
No usual address (Qld)	2011	Labourers	F	287
No usual address (Qld)	2011	Labourers	M	480
No usual address (Qld)	2011	Machinery operators and drivers	F	44
No usual address (Qld)	2011	Machinery operators and drivers	M	415
No usual address (Qld)	2011	Managers	F	93
No usual address (Qld)	2011	Managers	M	180
No usual address (Qld)	2011	Professionals	F	322
No usual address (Qld)	2011	Professionals	M	306
No usual address (Qld)	2011	Sales workers	F	127
No usual address (Qld)	2011	Sales workers	M	93
No usual address (Qld)	2011	Technicians and trades workers	F	69
No usual address (Qld)	2011	Technicians and trades workers	M	486
No usual address (Qld)	2016		F	24
No usual address (Qld)	2016		M	66
No usual address (Qld)	2016	Clerical and administrative workers	F	170
No usual address (Qld)	2016	Clerical and administrative workers	M	56
No usual address (Qld)	2016	Community and personal service workers	F	230
No usual address (Qld)	2016	Community and personal service workers	M	121
No usual address (Qld)	2016	Labourers	F	361
No usual address (Qld)	2016	Labourers	M	459
No usual address (Qld)	2016	Machinery operators and drivers	F	29
No usual address (Qld)	2016	Machinery operators and drivers	M	271
No usual address (Qld)	2016	Managers	F	117
No usual address (Qld)	2016	Managers	M	144
No usual address (Qld)	2016	Professionals	F	237
No usual address (Qld)	2016	Professionals	M	207
No usual address (Qld)	2016	Sales workers	F	114
No usual address (Qld)	2016	Sales workers	M	74
No usual address (Qld)	2016	Technicians and trades workers	F	54
No usual address (Qld)	2016	Technicians and trades workers	M	339
Adelaide - Central and Hills	2006		F	708
Adelaide - Central and Hills	2006		M	979
Adelaide - Central and Hills	2006	Clerical and administrative workers	F	14243
Adelaide - Central and Hills	2006	Clerical and administrative workers	M	4690
Adelaide - Central and Hills	2006	Community and personal service workers	F	7534
Adelaide - Central and Hills	2006	Community and personal service workers	M	3736
Adelaide - Central and Hills	2006	Labourers	F	3282
Adelaide - Central and Hills	2006	Labourers	M	5956
Adelaide - Central and Hills	2006	Machinery operators and drivers	F	382
Adelaide - Central and Hills	2006	Machinery operators and drivers	M	3754
Adelaide - Central and Hills	2006	Managers	F	6488
Adelaide - Central and Hills	2006	Managers	M	12301
Adelaide - Central and Hills	2006	Professionals	F	20069
Adelaide - Central and Hills	2006	Professionals	M	19330
Adelaide - Central and Hills	2006	Sales workers	F	7029
Adelaide - Central and Hills	2006	Sales workers	M	5009
Adelaide - Central and Hills	2006	Technicians and trades workers	F	2672
Adelaide - Central and Hills	2006	Technicians and trades workers	M	11480
Adelaide - Central and Hills	2011		F	796
Adelaide - Central and Hills	2011		M	1198
Adelaide - Central and Hills	2011	Clerical and administrative workers	F	14891
Adelaide - Central and Hills	2011	Clerical and administrative workers	M	4728
Adelaide - Central and Hills	2011	Community and personal service workers	F	8562
Adelaide - Central and Hills	2011	Community and personal service workers	M	4360
Adelaide - Central and Hills	2011	Labourers	F	3137
Adelaide - Central and Hills	2011	Labourers	M	6075
Adelaide - Central and Hills	2011	Machinery operators and drivers	F	346
Adelaide - Central and Hills	2011	Machinery operators and drivers	M	3864
Adelaide - Central and Hills	2011	Managers	F	6538
Adelaide - Central and Hills	2011	Managers	M	12510
Adelaide - Central and Hills	2011	Professionals	F	22143
Adelaide - Central and Hills	2011	Professionals	M	20719
Adelaide - Central and Hills	2011	Sales workers	F	7234
Adelaide - Central and Hills	2011	Sales workers	M	5243
Adelaide - Central and Hills	2011	Technicians and trades workers	F	2691
Adelaide - Central and Hills	2011	Technicians and trades workers	M	11955
Adelaide - Central and Hills	2016		F	817
Adelaide - Central and Hills	2016		M	1112
Adelaide - Central and Hills	2016	Clerical and administrative workers	F	13482
Adelaide - Central and Hills	2016	Clerical and administrative workers	M	4584
Adelaide - Central and Hills	2016	Community and personal service workers	F	9584
Adelaide - Central and Hills	2016	Community and personal service workers	M	4836
Adelaide - Central and Hills	2016	Labourers	F	3100
Adelaide - Central and Hills	2016	Labourers	M	6187
Adelaide - Central and Hills	2016	Machinery operators and drivers	F	289
Adelaide - Central and Hills	2016	Machinery operators and drivers	M	3704
Adelaide - Central and Hills	2016	Managers	F	7264
Adelaide - Central and Hills	2016	Managers	M	12623
Adelaide - Central and Hills	2016	Professionals	F	23090
Adelaide - Central and Hills	2016	Professionals	M	20685
Adelaide - Central and Hills	2016	Sales workers	F	7069
Adelaide - Central and Hills	2016	Sales workers	M	5194
Adelaide - Central and Hills	2016	Technicians and trades workers	F	2701
Adelaide - Central and Hills	2016	Technicians and trades workers	M	11371
Adelaide - North	2006		F	1011
Adelaide - North	2006		M	1853
Adelaide - North	2006	Clerical and administrative workers	F	19260
Adelaide - North	2006	Clerical and administrative workers	M	6174
Adelaide - North	2006	Community and personal service workers	F	11478
Adelaide - North	2006	Community and personal service workers	M	4281
Adelaide - North	2006	Labourers	F	8882
Adelaide - North	2006	Labourers	M	14382
Adelaide - North	2006	Machinery operators and drivers	F	1340
Adelaide - North	2006	Machinery operators and drivers	M	12722
Adelaide - North	2006	Managers	F	5343
Adelaide - North	2006	Managers	M	10265
Adelaide - North	2006	Professionals	F	11776
Adelaide - North	2006	Professionals	M	9835
Adelaide - North	2006	Sales workers	F	10449
Adelaide - North	2006	Sales workers	M	6075
Adelaide - North	2006	Technicians and trades workers	F	3613
Adelaide - North	2006	Technicians and trades workers	M	22185
Adelaide - North	2011		F	1131
Adelaide - North	2011		M	2025
Adelaide - North	2011	Clerical and administrative workers	F	20820
Adelaide - North	2011	Clerical and administrative workers	M	6555
Adelaide - North	2011	Community and personal service workers	F	13944
Adelaide - North	2011	Community and personal service workers	M	5499
Adelaide - North	2011	Labourers	F	8416
Adelaide - North	2011	Labourers	M	14059
Adelaide - North	2011	Machinery operators and drivers	F	1229
Adelaide - North	2011	Machinery operators and drivers	M	13705
Adelaide - North	2011	Managers	F	5811
Adelaide - North	2011	Managers	M	10727
Adelaide - North	2011	Professionals	F	14650
Adelaide - North	2011	Professionals	M	11458
Adelaide - North	2011	Sales workers	F	11252
Adelaide - North	2011	Sales workers	M	6465
Adelaide - North	2011	Technicians and trades workers	F	3811
Adelaide - North	2011	Technicians and trades workers	M	23707
Adelaide - North	2016		F	1157
Adelaide - North	2016		M	1951
Adelaide - North	2016	Clerical and administrative workers	F	19395
